Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135
141.3639706322901,2344.352251365683,-2.162973570898748,3.9991792003877267,141.43711669674377,2342.0778919446743,-2.2268466274518506,4.0107898399313155,141.5889002926226,2350.6744232674096,-2.1641832107087433,4.0060929229055935,141.06589490750395,2340.1596460484134,-2.0980620697456556,3.983286045807298,141.5189375902313,2345.455165322341,-2.177850470201694,4.012274112086501,0.1009727724373953,0.8990272275626047,210.65679713420508,313.22482670311786,211.87630202709505,312.3274298032816,8.580275804880598,10.836809176225236,8.579182503347296,10.773911727998184,0.2264720744981572,0.18348847238517693,0.22428803182606027,0.18404569054445974,0.08483270280067375,0.0834383279572953,0.08472250867854857,0.08347364275710357,0.954704400900203,0.9323930486929054,0.9544710042738542,0.932586747974667,10.693926420908133,10.89040690701974,10.690059368898904,10.887450757331376
117.77394142108996,4781.75333563163,-0.9922422671376858,-0.7053541257637468,117.79567799574431,4774.368032592616,-1.0148500137364473,-0.7316273142935579,117.9837343690792,4796.022767900762,-0.9935695592807688,-0.7034316818135657,117.54241189844637,4774.771114921957,-0.9683672646472335,-0.6806399091250328,117.91195303961287,4786.936915641146,-0.9982445379920123,-0.7081825507517405,0.2512475588072405,0.7487524411927595,163.68339015434648,274.4012069370778,194.85673718824037,271.1677733054777,6.880579610797327,8.900293741066953,7.083137115880629,8.838006619393628,0.3599627001704611,0.32317372376437115,0.3577315881391482,0.3237252808480017,0.23508347395989365,0.2338097624402884,0.23448329523097539,0.23381645280073898,0.9827984830162709,0.9711306077654029,0.979521016338468,0.971470793090449,9.321455725127095,9.506672094413663,9.337063420611571,9.504114502092584
118.4076891025641,4725.300426923072,-1.0150461856267632,-0.6527663449272665,118.40567085798817,4716.892986628351,-1.037597956353359,-0.6781892215572238,118.63042085798817,4741.086653121697,-1.0162316704361294,-0.6514180379883596,118.18697559171598,4717.823313057094,-0.9913801471675656,-0.6283675592575859,118.55068907929001,4731.469094080204,-1.020925620579551,-0.655903268735468,0.2471671597633136,0.7528328402366864,173.6645647668394,280.78695275586455,196.4268551095475,278.1320328470588,7.0844108068097675,9.129370673412124,7.2876745088283545,9.073919218996927,0.3552370946618294,0.31681203213531905,0.34900794154153053,0.31700605371602214,0.2288968528439258,0.22763369388498741,0.22823043989166752,0.2276192695457828,0.9815337345172381,0.9701086883448454,0.9791121731978771,0.9703913191353267,9.410050846138173,9.595720578227619,9.431563361142784,9.593588086477537
117.44003378051096,4813.624946307712,-0.976477152732471,-0.738561679188896,117.36347592448355,4803.644372243869,-0.9970715876183082,-0.7676095476627909,117.62010439311331,4826.128185460093,-0.9776052357043182,-0.7368378872931225,117.33652102393602,4811.053279797544,-0.9548371689408747,-0.7112707216511582,117.54512448261183,4817.112033421814,-0.9820572967562567,-0.741847784481676,0.2540905709071041,0.7459094290928959,171.9648459483552,285.41790159443434,201.94679647181349,282.89299815788894,7.041209378485559,9.095282492228712,7.243245012305599,9.043643697410493,0.35963987004358766,0.3225953815846108,0.3569278565092679,0.32261655521062904,0.2358999855228737,0.23463480299175365,0.23529926588733685,0.2346259487501068,0.9820444722609541,0.9701655207993913,0.9789127691764313,0.9704294467081738,9.361446777301595,9.54547077722885,9.377416724791829,9.54388370014319
115.99918463781934,5274.495697709588,-0.8663121373587513,-0.9976779514604321,115.94466964861606,5275.87318087533,-0.8790675825667918,-1.0282271747705267,116.16834950503379,5284.059158794698,-0.8679967136807395,-0.9943585276693989,115.88453475980819,5263.510020227897,-0.851847844711491,-0.9702559890837832,116.10035449241417,5276.842849232589,-0.8709303328963321,-0.9997356013071697,0.27655080063938975,0.7234491993606103,163.05864078214833,273.8949811580992,195.14192762426597,270.0055170321513,6.766630300181365,8.775939391300566,7.000922100086453,8.715763290106281,0.3807352012070241,0.3451312438052271,0.3780229236446322,0.3454313089340682,0.26080947425492734,0.25969346859975734,0.2603436975494552,0.259724426683543,0.9844611968081501,0.9738759090143211,0.9814033927489162,0.9742468859277417,9.103214243375646,9.283300979736696,9.121261023047428,9.281083701188075
116.15169922595945,5335.102997540488,-0.860258965247332,-1.0158896710731835,116.08519899106274,5336.2961801314905,-0.8720222304847948,-1.0456925275080293,116.32141558819252,5345.681853818754,-0.8617938697503985,-1.012700144479996,116.04848309862305,5323.287079177404,-0.8469384085448147,-0.9891061613494285,116.25154112880443,5338.01204917365,-0.8646003532208152,-1.0178769718059009,0.27809672151318215,0.7219032784868178,162.33116126260887,272.0720479661516,194.27459581936128,268.77294509060533,6.731195403810657,8.72181508914172,6.964742656731957,8.669661283172976,0.383310072830173,0.3471949565566395,0.37977655155235146,0.34742158342551666,0.2622512857847649,0.260869516384613,0.26160080547025993,0.26085961647070277,0.9847076185647072,0.9743476277349009,0.9816982491662529,0.9746586843676458,9.069842497613012,9.250248947866595,9.089179981852103,9.248502011468775
118.03182804632,5084.275140407182,-0.9441319068736909,-0.843522321019829,117.94591549255975,5078.343075414254,-0.9587402792550923,-0.8717919752516821,118.20016615520252,5094.507703131037,-0.945674783308803,-0.8400420152122119,117.94940249119773,5079.9321300183055,-0.928012018222307,-0.8187387463513973,118.12805782921619,5086.318245050954,-0.9489999353243337,-0.8450601395731505,0.2616902053203574,0.7383097946796426,162.13898509505498,269.77635785686687,192.09445181418087,265.82456094416307,6.83576281886777,8.82957670332719,7.052939770554492,8.765614451726865,0.3700053736111033,0.3333277777574971,0.36651262235561943,0.33360938967807713,0.24688383452145413,0.24563673374705955,0.24636524171946536,0.2456339286604611,0.983970192607608,0.973303316733707,0.9810082399788185,0.9736943809149772,9.206354552913881,9.387971217478949,9.22420588604232,9.385194071569991
118.64280169788854,5065.6775816614,-0.960281821446864,-0.8140414163604355,118.58744648651597,5067.174195339247,-0.9723604886454118,-0.8440249528885864,118.85543042565375,5077.6438284577425,-0.9621993710380011,-0.8094240612887287,118.48552818149592,5052.141711052934,-0.9462716951518106,-0.7884119840098829,118.77181388678326,5069.735913217865,-0.9649566855819486,-0.8148244254463903,0.25884574482589373,0.7411542551741063,155.33994071638344,271.2907952562132,197.787916357344,265.2036164273561,6.7602711082761715,8.839486809005772,7.071586579401295,8.775118744895813,0.3691664412552274,0.33191228125115296,0.36542471143194993,0.33189139663540845,0.24389936419805222,0.24245331453331645,0.24301205084641112,0.24245563125065198,0.9845907114089767,0.9730595170625851,0.9803752263569314,0.9736640032458383,9.221543832535946,9.41436882035078,9.248934333778966,9.411659786286622
115.28823273070009,5280.91696465225,-0.856863958753453,-1.0260383655911045,115.16046133649206,5283.884267252617,-0.8663887437297091,-1.058868835032389,115.46161283543309,5288.905279302293,-0.8588082599386057,-1.0215682408715152,115.24262402017511,5269.912881057486,-0.8453678750063369,-0.9975682004070574,115.38182904832809,5281.856051332269,-0.8610850608268448,-1.0274084112742503,0.27885775344439834,0.7211422465556017,158.07440368075035,269.16207275756886,194.57024510044965,264.4848903004716,6.704460410629269,8.681689907889446,6.9710916968534695,8.62932146291554,0.38336103921655346,0.3478028621523776,0.38017700105678337,0.34805962511296745,0.26323305969745625,0.261953330313573,0.26265822239962655,0.2619710694521705,0.9849511180753359,0.9743531239465014,0.9814758636199827,0.974798785244646,9.06106314395322,9.239995738537955,9.083541528268066,9.238188440369315
135.49125778296252,1173.6076031146977,-2.9672013808914848,10.251801417817465,134.5623181632911,1143.484069544952,-3.1118880548667565,10.393825714149912,134.73975916738112,1162.2387407169933,-2.9545073395810744,10.254191257928241,137.1716960182153,1210.848447433436,-2.8670165700341985,10.179356765203556,134.87739560095716,1159.747702427123,-2.991672575280371,10.303899180491056,0.05320963752125821,0.9467903624787418,92.47853266077212,173.60982440452347,112.99367476025304,169.95473912396767,5.515097464533179,7.5773281076861085,5.826330305567477,7.5011481344245725,0.2454543502228429,0.18501095715139762,0.23875196775150728,0.18593632330931065,0.05840857660677338,0.05479682845069168,0.057776468514662144,0.05482610267962465,0.959745355811198,0.9239280892089088,0.9507913744037335,0.9255301686428155,9.912004450932987,10.199914267246857,9.956954515489025,10.192144350403773
