Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,Bmean,BSkew,BKurt,Graymean,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy20,Class,FileAddress
125.81580839082426,0.981876190851272,1.2923531679646807,108.40977013626134,1.6108961193136129,2.498242190243534,121.68641283272457,1.4461072345372503,2.45774210845373,147.3235162642896,0.6758554562259321,2.9083714705820696,119.98632136033191,1.279216017257892,2.4277970996831804,0.13459587923434738,0.8654041207656527,341.9458668761177,402.62865062388335,104.03657320196771,465.7885666346102,6.043985407999305,7.383327885062743,2.995800187019745,7.918429894321637,0.5198484404506254,0.4519827507291684,0.5499743382601899,0.4487170337752461,0.13276896118694728,Clean,D://Solar Panels//Cropped//27-8-18\Clean\A\GOPR1646\GOPR1646-frame6289.jpg
148.28180216415345,-2.0660415326311417,5.3228373720323985,148.2816928931849,-2.1397372872883453,5.0196368887520375,146.15193548281516,-2.033325412551253,5.297022697800088,150.41032666170966,-2.0307001447590616,5.717306053332614,146.48761064990646,-2.0527515440996718,5.079824458114473,0.1834591312180652,0.8165408687819348,110.72390141646801,238.81205823106652,152.88046812431475,220.19514818925197,4.9122658242849155,7.327148527736792,5.59260335590822,7.198283064766351,0.33571909796904004,0.2687309407996226,0.32091040207497473,0.2693523314887553,0.11275474126342552,Dirty (80-100),D://Solar Panels//Cropped//27-8-18\Dirty (80-100)\3\GOPR1433\GOPR1433-frame1320.jpg
121.64559950565514,-0.3504857163821241,0.6067788370491236,122.84227288269844,-0.4884001301667027,0.1550211703234563,119.81427971622364,-0.38886337838430346,0.4109545497941052,122.2796721005185,-0.06310301132493205,1.505937589994467,120.5131480786726,-0.40806046931689977,0.4241291350833154,0.29512244322281844,0.7048775567771816,254.29134286666198,480.1711857291552,304.8543088218876,482.03806856597333,8.475573649148771,12.676156355591404,9.315353092224953,12.659935378981006,0.2442164544803687,0.1815068447941595,0.2379964930796428,0.18202914141594845,0.056608277547972735,Dirty (60-80),D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1225\GOPR1225-frame370.jpg
122.2863749996876,-0.08784890561561375,-1.088793741262795,122.96903437168501,-0.04226907466687052,-1.2254535290783888,122.8706928918636,-0.06382536181059766,-1.1268959680263086,121.02218717677749,-0.194960111734676,-0.9009333532663576,121.63620899191679,-0.07349934850294979,-1.1356533907483202,0.5499798778839079,0.4500201221160921,148.4244205299967,267.48828527332,148.40450790003771,231.2981534560689,4.6954222125382765,6.799419657621628,4.7335192937177375,6.5566255098666035,0.5405250192514629,0.4920542542710005,0.5398746700412149,0.4924746469349403,0.3684779643767783,Dirty (40-60),D://Solar Panels//Cropped//27-8-18\Dirty (40-60)\A\GOPR1646\GOPR1646-frame5688.jpg
110.69196391338508,0.03003020628677605,-1.0328544229373144,108.22756926526472,0.08312712666893116,-1.2828274400135593,110.22090089882063,0.0759125725704312,-1.1726033051169311,113.61220802588964,-0.0476136086511068,-0.4541528324992199,109.13724697694911,0.030260474800726817,-1.0965405364736986,0.6136863211908284,0.3863136788091716,508.01777734085863,796.2357197546886,516.1828079675784,838.608964257212,11.175510038860104,15.364629565219412,10.965543185088208,15.718372109039198,0.4067815133571826,0.3680338864221188,0.4076689763015352,0.3678483987295689,0.2943179630819565,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\14\GOPR1141.JPG
132.0072887083778,-0.11043583159469082,0.10745734428684273,131.64332756418648,-0.21965281240484055,-0.5029044070705666,131.53961524979894,-0.1029898715112584,-0.3057064127677567,132.83880487171348,0.31036795742237,1.9936251771804248,131.61205779918149,-0.13565000311029096,-0.2428033897655251,0.4434007232084155,0.5565992767915845,72.0196428571428,182.90607173998748,117.91705894939557,171.75654359980595,4.424898223538119,7.381151755923858,5.426206269391249,7.181771293916117,0.29282816183769944,0.20437996180867826,0.2803170835495925,0.2081986559858128,0.0245606194443396,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\14\GOPR1550\GOPR1550-frame120.jpg
142.94638128712,-1.9171524447805592,5.4868379718029034,142.92005215456382,-1.9952182720013083,4.187421530298782,140.41447150866887,-1.8797090079207963,4.823486899211738,145.50178168088812,-1.6274385021312794,8.210529244711724,141.0217786747416,-1.983596658571561,5.1600130596784055,0.11860993764557805,0.8813900623544221,106.17157624796629,189.70620429855225,120.87502263295505,195.80258877099945,5.55200621110144,7.72168220285622,5.735875225424231,7.76184647665676,0.2588745740223039,0.19209619956970225,0.2540076781495835,0.19194818246096493,0.0449067348523538,Dirty (60-80),D://Solar Panels//Cropped//27-8-18\Dirty (60-80)\8\GOPR1484\GOPR1484-frame390.jpg
124.61681918022153,-0.8624409547774503,1.9591466535717144,126.57494615875069,-1.0381502077532847,1.4707853115556857,125.88660801377434,-0.9369712128479274,1.82702796131822,121.4148299631743,-0.5832825819178411,3.0411139434003704,124.2287899167406,-0.9945125117472648,1.6521730516204034,0.4188268995961304,0.5811731004038696,246.809760096708,430.3288401321498,298.52107694396705,422.867182819696,7.334684478281813,9.742440466118726,7.663522250714184,9.654920058562094,0.4222031825286458,0.3941297900817575,0.42004586248495984,0.39498751453056397,0.3104477220796491,Dirty (60-80),D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\20\GOPR1260.JPG
115.26406076784828,-0.3146654634414073,0.15230620879269008,114.61233273815137,-0.13596679879196574,-0.4363206803947493,115.12316927987032,-0.2371558387207445,-0.1178880001706406,116.05447929893805,-0.7303070576096219,1.6172428595216743,114.42923018072615,-0.3032799602933237,-0.0267653934893648,0.5237981758060943,0.4762018241939057,131.32040734334242,324.5883301278142,222.0262767044509,308.8843288277712,6.293930619822119,10.224391273458,7.578790507196438,10.05075124083802,0.2540503767426013,0.1787428866271378,0.2431543420410755,0.18064866117564266,0.02710442785989079,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\17\GOPR1584\GOPR1584-frame855.jpg
98.31427517301078,0.4243972712059615,-0.7021459708083224,93.36649344926144,0.5162633560590667,-0.9026287215624986,95.37524537038011,0.5058957500990315,-0.8117415610971643,106.17585365828027,0.4344583907239933,-0.03596478868771413,95.28486590551205,0.4815964123099841,-0.7924564998481789,0.6118909319332749,0.38810906806672507,515.7721904942989,924.1286157235519,579.9899225799436,946.1274121822861,13.31570614650767,18.79525324878431,13.172329512804986,19.00516580505157,0.21910369296227303,0.1745686511979213,0.229203670420229,0.174826002684002,0.07950879043121115,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\12\GOPR1099\GOPR1099-frame800.jpg
101.63441155874649,0.9918377238867141,0.9510736616506392,96.9422364549243,1.0619882875055189,0.8438741109403081,98.3842020681604,1.0895668006983321,1.0033429507281753,109.56297168063587,0.9988129212567948,1.4690008150127012,98.6498158329168,1.0427822134655969,0.999713930398979,0.7402962301365784,0.25970376986342153,629.4525434222961,1120.4340361743423,705.3753120668329,1156.4531226985512,15.544282595235769,22.14873020637761,15.485403656119127,22.418449250205573,0.16866223086644602,0.12142939604254101,0.17474880954799155,0.1212546723796492,0.048102142170889366,Dirty (0-20),D://Solar Panels//Cropped//5-7-18\Dirty (0-20)\2\GOPR0858\GOPR0858-frame110.jpg
111.16243990375985,0.32430537810271803,-0.14039644117462968,112.49126149480034,0.18575882180160747,-0.7122051394895959,108.87363339449287,0.2808086348095542,-0.3800257976501866,112.12117018033119,0.6558844164881107,1.2191515295806807,109.73081024942313,0.2677912408405143,-0.3789273182117423,0.4882507066251057,0.5117492933748944,255.69388663820442,520.3055167080871,342.6478091633333,538.0125625958838,8.266334626467168,12.75503765057127,9.336239297874444,12.920949927428063,0.2564810234203943,0.1899461114489389,0.2485100247307429,0.18929384955647732,0.04547866657786071,Dirty (40-60),D://Solar Panels//Cropped//2-7-18\Dirty (40-60)\6\GOPR0648\GOPR0648-frame310.jpg
109.10718691253945,0.4186767881776581,-0.6165264387002658,104.15803538686274,0.4624439584782215,-0.9412590563676564,105.74600503432077,0.4983146256239701,-0.7463021553195865,117.40962893072849,0.5455832505491617,0.2866890827140525,105.9437225637294,0.4739733785186265,-0.7344639387797227,0.6062022160056242,0.39379778399437576,382.9418353474874,708.9932676424004,446.1021388296194,734.4164238340128,9.965034151453628,14.905789185485627,10.77410674350909,15.1210356824125,0.27154489677592514,0.21804197105797354,0.2762632655921501,0.2187246650596448,0.09602114726433816,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\12\GOPR1099\GOPR1099-frame200.jpg
117.27529166946488,0.7817262513506801,-0.05077499610291136,126.22788906823291,0.3641777670647264,-0.872558187683524,120.825992353901,0.6805818316011079,-0.12324376875564268,104.779836395602,1.4692074649370326,2.231694594521904,119.70044621512504,0.6096860632029242,-0.07810251357697817,0.555916175756701,0.4440838242432989,345.2267081458918,844.9995079075721,574.2789110061802,820.15908387013,7.905870005137032,14.111253964876594,10.360058514865145,13.776610575797427,0.3883252638416201,0.3087178564940672,0.3760889039983655,0.31002186223211603,0.10435402297612452,Clean,D://Solar Panels//Cropped//27-8-18\Clean\GOPR1388\GOPR1388-frame820.jpg
140.00346550722384,-1.8211344191141985,7.495329331823847,143.11226075804674,-2.026000586574616,6.324890545982921,138.52014702744134,-1.833360081155383,7.067262117354848,138.3836370173144,-1.626508665431282,10.532343105908222,138.96118281961296,-2.02951614697418,7.491402329707624,0.11295002089202195,0.887049979107978,131.06301752350822,231.18991042574157,138.31377645685606,235.99943282859024,5.688982597890031,7.875716876809865,5.701530904846402,7.949354631520042,0.2641970578396731,0.19803479381255348,0.2625379955747169,0.1973825706230092,0.05250352095086769,Dirty (80-100),D://Solar Panels//Cropped//2-7-18\Dirty (80-100)\4\GOPR0786\GOPR0786-frame300.jpg
113.78127629202238,-0.0419482942530703,-0.853741215165702,111.47070547753937,0.0911428758281995,-1.287755132963706,110.90968089497223,0.04997996113843232,-1.134593761004529,118.92520203841856,-0.26807582988939954,0.68504245546616,110.50342343656341,-0.016812760540212933,-1.0092809849306164,0.5783065386476127,0.4216934613523873,217.21534572573773,463.1261981515696,327.64049528266725,501.8608839053823,6.02665996303693,9.391776219499686,7.075074896039827,9.770472287530275,0.4266693690705038,0.37971615699381,0.4343241330914547,0.3780925426384776,0.21974854304569086,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\10\GOPR1056\GOPR1056-frame120.jpg
132.09686218919077,-0.8003727829115526,2.318981002043544,132.07200573139215,-0.7940829132994636,1.1642753681943183,132.00415203888736,-0.7657118500243812,1.934978544197932,132.21388059002385,-0.835238206248197,4.678563876249704,130.82828420806754,-0.927393726530557,2.0525924344722317,0.19764538499227374,0.8023546150077262,107.2176995572988,250.1665272511669,156.62991429929986,233.4160183688576,4.4460814588863125,7.273519048626107,5.267614682707402,7.0353611837036825,0.3498650451484829,0.2706459047592205,0.3393874024605248,0.2744042232669618,0.08025170708280913,Dirty (40-60),D://Solar Panels//Cropped//27-8-18\Dirty (40-60)\13\GOPR1532\GOPR1532-frame80.jpg
140.93496525109663,-0.6010782087729278,-1.1395516893378934,148.77764402883022,-0.6572801349438372,-1.2267019448876788,143.31033094469203,-0.6647657417347334,-1.1497368780898212,130.73908972989958,-0.6389122259923561,-0.9343683569791824,142.09641575711225,-0.6463719937759771,-1.185752820927776,0.7186739110830552,0.2813260889169447,84.22681301593288,155.86938904584676,80.7262549656916,123.94258730274565,2.312189399021002,3.3788273683552106,2.308525710475875,3.1985270865260635,0.7294751050924165,0.6982728833263919,0.7325341598695755,0.6957136680319497,0.5905758165527519,Dirty (80-100),D://Solar Panels//Cropped//27-8-18\Dirty (80-100)\A\GOPR1649\GOPR1649-frame5828.jpg
110.3207915589921,0.16828593676735096,-0.7989863791845653,110.05752700959205,0.11945564584495733,-1.1809947822132052,107.80118213799848,0.1786881755681205,-0.9818491685764269,113.09241415812107,0.3111205155647066,0.09083917654880347,108.08046398978551,0.14908137477478473,-0.9573306800295264,0.5889156092776002,0.4110843907223998,399.3330351452877,690.9805558280493,410.43766189016435,715.9649206250119,9.523717824388354,13.41992296845908,9.663234793216253,13.683342300858994,0.3761754357317832,0.3396331849130866,0.376954305035244,0.33855961195425993,0.2525527591834061,Dirty (40-60),D://Solar Panels//Cropped//2-7-18\Dirty (40-60)\1\GOPR0552\GOPR0552-frame540.jpg
