ASkew,Rvar,RSkew,GSkew,GraySkew,BlackRatio,WhiteRatio,Contrast45,Contrast90,Contrast135,Class,FileAddress
-0.2722976009189175,1741.763409779791,-0.414550792034057,-0.3149759712082484,-0.317233432507652,0.4790831163194445,0.5209168836805556,485.9204709433765,353.62322779033417,489.59942301063177,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\4\GOPR1437\GOPR1437-frame20.jpg
-0.3900585340738825,1585.9002507061136,-0.5241050997319802,-0.384577550496156,-0.40586055863460224,0.3604090711805555,0.6395909288194445,478.0191757077256,329.8268363178024,444.2990829718541,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\4\GOPR1436\GOPR1436-frame120.jpg
0.021437423031392462,1921.7993926334511,-0.10842661575738674,0.008604531166901748,0.008344767052452547,0.4759982638888889,0.5240017361111111,530.7018696151915,374.5768341446456,515.6903972483718,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\12\GOPR1527\GOPR1527-frame60.jpg
0.06224998621224467,2764.7555464184125,0.040085539019786814,0.012935847565275476,0.03080640324468565,0.4723697916666666,0.5276302083333333,745.0541876313753,469.56040181675917,713.1628662865749,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\13\GOPR1111\GOPR1111-frame0.jpg
-0.26055858100487034,2835.957860876815,-0.2973093984302234,-0.2675242828249225,-0.2676803269722842,0.4071232096354167,0.5928767903645833,539.8858572906098,312.22759880634464,561.893836363336,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\13\GOPR1127.JPG
-0.08729510878400851,2864.652561168043,-0.18117821873063866,-0.14336935389303396,-0.13758398047093207,0.40345496296296296,0.596545037037037,549.3031472918722,273.3434195938935,540.9512695131369,Dirty (0-20),D://Solar Panels//Solar Data//5-7-18\Dirty (0-20)\7\GOPR0998.JPG
0.1988802522360403,2894.4453771344947,0.20067993940696394,0.18757565421318373,0.20163815327979773,0.49392578125,0.50607421875,840.0670508187789,541.6290290333799,831.305063826595,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\13\GOPR1111\GOPR1111-frame240.jpg
0.7067434651306018,2825.9483993703225,0.31136871346482903,0.7033682002283812,0.6983838056061497,0.5645719401041667,0.4354280598958333,1091.7458198093525,613.2350786949587,1049.3391225035994,Clean,D://Solar Panels//Solar Data//27-8-18\Clean\GOPR1377.JPG
0.6116296503045723,2644.8831824338517,0.5776627149646468,0.5369892729944044,0.5793881527040208,0.7387934027777778,0.2612065972222222,439.5350864124762,262.74136061369967,477.82602128531835,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\A\GOPR1649\GOPR1649-frame7761.jpg
0.0998426867915014,1724.7139627080842,-0.04665550996347328,0.09011191145061376,0.09057278877701136,0.5159092881944445,0.4840907118055556,522.6603450844447,359.7599095966619,504.7839965376289,Dirty (60-80),D://Solar Panels//Solar Data//27-8-18\Dirty (60-80)\10\GOPR1509\GOPR1509-frame340.jpg
-0.6694833549706876,838.6165452449649,-0.9310770689968156,-0.7963501129447941,-0.7993764778213768,0.22951496296296295,0.7704850370370371,239.13927393316672,152.80874566473992,256.39419068250254,Dirty (80-100),D://Solar Panels//Solar Data//2-7-18\Dirty (80-100)\1\GOPR0691.JPG
-0.09761459808629512,2853.092960570989,-0.1166973539839846,-0.06816179986719849,-0.06924229121236146,0.4417024739583333,0.5582975260416667,744.0177381277318,503.1641787639082,801.6556637063243,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\12\GOPR1099\GOPR1099-frame500.jpg
0.53892524047515,3022.348969925009,0.5208072669388049,0.5513377466646747,0.5515112632153242,0.6248578559027778,0.37514214409722224,1010.7063509065347,623.1531891081362,965.1006588727072,Dirty (0-20),D://Solar Panels//Solar Data//5-7-18\Dirty (0-20)\4\GOPR0918\GOPR0918-frame710.jpg
-0.6980912868318032,1385.1866277871025,-0.7196433769827156,-0.7471638242771231,-0.7355404696048843,0.24225043402777774,0.7577495659722222,496.59314528801076,295.3494740959667,476.8432961686648,Dirty (40-60),D://Solar Panels//Solar Data//5-7-18\Dirty (40-60)\17\GOPR1201\GOPR1201-frame650.jpg
0.2752024550781735,2343.6677316368837,0.03699374390057653,0.1867254837272503,0.18562909863987,0.4790190972222223,0.5209809027777778,398.97312203879756,266.0763571366482,403.6208757928709,Dirty (20-40),D://Solar Panels//Solar Data//27-8-18\Dirty (20-40)\18\GOPR1595\GOPR1595-frame810.jpg
0.13718877736287258,1864.293465552205,0.01107321501179228,0.1270152029864983,0.12875064305001502,0.51705078125,0.48294921875,560.4503768482199,383.3944247652988,538.5528810864714,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\11\GOPR1516\GOPR1516-frame10.jpg
0.5486149917172394,2719.4284851192488,0.4684487800249098,0.4525268227529969,0.4936349138708926,0.60740234375,0.39259765625,630.5360694475106,373.917546070932,572.0997715313497,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\A\GOPR1646\GOPR1646-frame5727.jpg
0.18832620831263566,1969.296380516518,0.0733141386911071,0.1997136150019333,0.1930274743696287,0.4977593315972222,0.5022406684027778,530.1088689551232,366.173364699235,516.0210536961143,Dirty (60-80),D://Solar Panels//Solar Data//27-8-18\Dirty (60-80)\9\GOPR1498\GOPR1498-frame180.jpg
-0.265928033786713,1623.8286074762846,-0.4473319202719264,-0.34658987006479136,-0.3363562222215113,0.4923164876302084,0.5076835123697917,305.7754981396822,186.5010772212088,289.39909903250464,Dirty (60-80),D://Solar Panels//Solar Data//27-8-18\Dirty (60-80)\8\GOPR1479.JPG
0.6506494018917824,2047.2486849798092,0.4155605998350025,0.6277439416343931,0.6164601170824372,0.6019921875,0.3980078125,482.6373992633764,336.64308284075105,466.7619467573436,Dirty (0-20),D://Solar Panels//Solar Data//27-8-18\Dirty (0-20)\19\GOPR1603\GOPR1603-frame625.jpg
-0.18085841153921428,1963.9331498670374,-0.31454081591523186,-0.1800970200081344,-0.19013007094165998,0.4365968888888889,0.5634031111111111,382.80986651694036,223.33688646805996,409.60601436583784,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\9\GOPR1043.JPG
-0.6926095900327052,2167.2591987976894,-0.7042343664783127,-0.6786651051278507,-0.6771693052968758,0.3006130642361111,0.6993869357638889,384.7631070431636,249.26249891342152,408.05967914345473,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\11\GOPR1077\GOPR1077-frame300.jpg
-0.12410135713775584,2172.126975938857,-0.20273036140829714,-0.13633508711787054,-0.13790330908236853,0.4325401481481482,0.5674598518518519,449.89105320567086,258.4201825996738,467.49823455306165,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\6\GOPR0973.JPG
0.0024048019277827376,1415.3231405408774,-0.09110605059576196,-0.0009310143344001957,-0.007532414259075869,0.4957150607638889,0.5042849392361111,534.9636342283231,380.9588458362305,508.8196609181592,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\4\GOPR1436\GOPR1436-frame600.jpg
0.5771542121463004,2267.6387490306665,0.6311788280986558,0.7707523921084918,0.7784198553508087,0.6803179253472222,0.31968207465277776,855.0924422657221,412.8914757910293,877.2579314289572,Clean,D://Solar Panels//Solar Data//27-8-18\Clean\A\GOPR1646\GOPR1646-frame6216.jpg
-0.6900482988285778,873.861467764479,-0.8789104814758087,-0.7909610218525958,-0.7890789912409063,0.2113129340277778,0.7886870659722223,433.15250092159516,279.01988438803926,450.73705117763046,Dirty (80-100),D://Solar Panels//Solar Data//2-7-18\Dirty (80-100)\1\GOPR0684\GOPR0684-frame170.jpg
0.01906604273242075,1566.0198134308976,-0.13456282072325845,-0.05050407647096525,-0.04785619283779501,0.36271918402777775,0.6372808159722222,470.86398231406906,322.1813314933939,461.7845750493964,Dirty (40-60),D://Solar Panels//Solar Data//2-7-18\Dirty (40-60)\5\GOPR0632\GOPR0632-frame130.jpg
-1.7299515737400786,744.203747508992,-1.7993962903658929,-1.7419141832552312,-1.7477142135741994,0.11931640625,0.88068359375,255.58414899505334,158.2206602051461,265.13932890460103,Dirty (80-100),D://Solar Panels//Solar Data//2-7-18\Dirty (80-100)\4\GOPR0786\GOPR0786-frame470.jpg
-0.10115211270142427,2516.3425591333075,-0.11715503655521392,-0.13546343928011748,-0.12116458520811252,0.4267588975694445,0.5732411024305556,754.6732115341317,443.39364351529923,687.8116911573605,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\15\GOPR1152\GOPR1152-frame800.jpg
-0.26801558091788136,2477.001655512449,-0.2735484127455669,-0.3016443078397221,-0.28812533080651503,0.38451171875,0.61548828125,739.1405283378328,445.44191368219725,708.8396337107071,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\14\GOPR1133\GOPR1133-frame620.jpg
1.1483182893774788,2568.5037835266685,0.983170247884812,1.1654480250662431,1.1617396605465733,0.7598350694444445,0.24016493055555554,637.0657219815986,430.7482462621695,616.5431399052419,Dirty (0-20),D://Solar Panels//Solar Data//27-8-18\Dirty (0-20)\21\GOPR1619\GOPR1619-frame300.jpg
-0.7426495537426586,1554.0758712284598,-0.7410995254723166,-0.7594168687886348,-0.7484308614369964,0.2722406684027778,0.7277593315972222,491.4515023363397,293.4030152555632,474.15862966656186,Dirty (40-60),D://Solar Panels//Solar Data//5-7-18\Dirty (40-60)\17\GOPR1201\GOPR1201-frame160.jpg
-0.2425077292693548,1976.6749403770818,-0.3416292845333905,-0.2704729784140707,-0.26279199392330216,0.3554674074074074,0.6445325925925925,343.7247179325081,199.74235052615964,338.71561351931325,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\6\GOPR0964.JPG
-0.18508677296156506,2027.8257626724053,-0.26655211210599034,-0.1617474747541536,-0.1691179072136935,0.4246701388888889,0.5753298611111111,649.7591259687628,429.77871175243376,623.5333954617267,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\9\GOPR1031\GOPR1031-frame410.jpg
-0.054279621201427215,1623.8461053134204,-0.16705501829074826,-0.10598806254582027,-0.10175176242233433,0.5094097222222222,0.4905902777777778,459.3100203240319,313.4083514429763,428.0997106353733,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\1\GOPR1402\GOPR1402-frame650.jpg
0.6230515052239536,2321.9686900318993,0.4780636848954041,0.6082854758904759,0.6073070273155583,0.6529644097222222,0.3470355902777777,524.6803842101083,336.52630389429737,434.18097740215586,Dirty (0-20),D://Solar Panels//Solar Data//27-8-18\Dirty (0-20)\19\GOPR1603\GOPR1603-frame385.jpg
-0.2897089134778381,1366.0795147825454,-0.3998792111683489,-0.2890716222584966,-0.30391665611002194,0.4121896701388889,0.5878103298611111,438.9835341631857,307.18361656815006,414.11161362373474,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\3\GOPR1433\GOPR1433-frame530.jpg
0.22260705001496567,3772.432740972655,0.3107186370647466,0.4069319734981744,0.4006242365964525,0.5546234809027778,0.4453765190972222,969.5291849399898,729.3198039812238,898.8902023812503,Clean,D://Solar Panels//Solar Data//5-7-18\Clean\GOPR0944\GOPR0944-frame140.jpg
-0.1830125588478968,2122.2696491938686,-0.3844606309295955,-0.2796217698117054,-0.2801864792339246,0.3055531851851852,0.6944468148148149,265.12674166918845,144.75009367126128,274.08599502042375,Dirty (80-100),D://Solar Panels//Solar Data//2-7-18\Dirty (80-100)\5\GOPR0800.JPG
0.2068841339269267,1991.4351044738721,0.09223420628612396,0.22155029281175415,0.21358980299595925,0.5020475260416667,0.4979524739583333,535.6524155584864,364.4775034770512,513.7600807306649,Dirty (60-80),D://Solar Panels//Solar Data//27-8-18\Dirty (60-80)\9\GOPR1498\GOPR1498-frame40.jpg
-0.7240748213411153,864.7356776272029,-0.9853015814226308,-0.8597774147403999,-0.8609954909309356,0.2153651851851852,0.7846348148148148,252.9398916283197,159.33695183044296,264.63532782752117,Dirty (80-100),D://Solar Panels//Solar Data//2-7-18\Dirty (80-100)\1\GOPR0695.JPG
-0.17364377875895032,2292.2906661491947,-0.23300591577879876,-0.1884518158809224,-0.1843807170965453,0.4319300740740741,0.5680699259259261,442.3738056453088,244.05669052912415,444.87736196636484,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\6\GOPR0970.JPG
-0.1326847343906769,2358.815416660142,-0.2278848376897413,-0.15374553449120473,-0.15681158198109454,0.4304435555555556,0.5695564444444444,499.5968545021161,231.46507899807344,499.8868680252242,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\9\GOPR1042.JPG
-0.4027176974020893,1583.083092571399,-0.5375218211506844,-0.39497408743412105,-0.4180999338987507,0.3535763888888889,0.6464236111111111,485.93546983963716,338.62599313282306,457.2074834629367,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\4\GOPR1436\GOPR1436-frame260.jpg
0.4840618332930685,1986.966275123648,0.7590456595420793,0.8004119306451329,0.8229677486865219,0.7104557291666667,0.2895442708333333,890.7640346193617,472.45376608136274,998.4190752293653,Clean,D://Solar Panels//Solar Data//27-8-18\Clean\A\GOPR1646\GOPR1646-frame6278.jpg
0.276497616783722,1801.681670414861,0.14972742662701502,0.3494030939787014,0.3355470204424742,0.5225075954861111,0.4774924045138889,607.3665818110245,403.56074300243375,637.5075929669498,Dirty (20-40),D://Solar Panels//Solar Data//27-8-18\Dirty (20-40)\A\GOPR1645\GOPR1645-frame5608.jpg
0.1594919530735463,1846.7305628051333,-0.0011839248802645154,0.12942960007790186,0.13454008253947433,0.5886751302083333,0.41132486979166666,445.14726604255526,318.72769906119584,437.3452943178612,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\2\GOPR1422\GOPR1422-frame80.jpg
-0.04257073873539557,3358.6628589338384,-0.037986494259822944,-0.02559225726570747,-0.02632166790800524,0.4945281481481482,0.5054718518518518,638.2497058823966,307.1341855639544,635.4144456926576,Dirty (0-20),D://Solar Panels//Solar Data//5-7-18\Dirty (0-20)\1\GOPR0831.JPG
-0.13963821188402425,1410.0184985154606,-0.2464595728838543,-0.14682380592844374,-0.15706813971937908,0.4600564236111111,0.5399435763888889,457.94018492802843,319.7645427677329,434.65364326485087,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\3\GOPR1433\GOPR1433-frame710.jpg
0.17791859057383216,2866.446124183933,0.14219763748362693,0.16137827611119904,0.1655363231826366,0.5094411892361111,0.4905588107638889,850.6791956511577,530.380619784423,842.5271057773973,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\6\GOPR0978\GOPR0978-frame160.jpg
0.09659034068965444,3018.2500477049084,0.09584379494765248,0.08734558709511676,0.09976353516756,0.4859016927083333,0.5140983072916666,854.619888408125,542.0860276860221,829.7032223757911,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\13\GOPR1111\GOPR1111-frame320.jpg
-0.9549440184426952,1278.1098203913082,-1.0021286943679328,-0.9487117685238676,-0.958644085915778,0.2547243923611111,0.7452756076388889,387.60751891309377,245.6427568671767,401.74509923325417,Dirty (60-80),D://Solar Panels//Solar Data//5-7-18\Dirty (60-80)\18\GOPR1225\GOPR1225-frame450.jpg
-1.2017763189744597,1260.72887731474,-1.3751006390769818,-1.243895738805596,-1.2606334572219922,0.1463302951388889,0.8536697048611112,406.85276223057593,248.67057219228096,359.24192013710297,Dirty (80-100),D://Solar Panels//Solar Data//5-7-18\Dirty (80-100)\22\GOPR1306\GOPR1306-frame140.jpg
0.004297045207979887,1933.9170971399933,-0.16211359362833544,-0.011220686743970587,-0.015569170529222612,0.44719075520833335,0.5528092447916667,313.72015689413143,205.8438575712796,297.72183153345867,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\13\GOPR1532\GOPR1532-frame0.jpg
0.006927329259685228,3854.541388149464,0.040585906748747284,0.1749899731841286,0.16304457990116691,0.4820748148148148,0.5179251851851852,411.1271989136442,288.1061087890916,407.43129435022894,Clean,D://Solar Panels//Solar Data//2-7-18\Clean\GOPR0631.JPG
-0.11864755856375192,1407.6751696402357,-0.22787932804944536,-0.19599472620993244,-0.1810921633407669,0.49455078125,0.50544921875,438.0531523997908,317.7785172548677,416.56408050882965,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\1\GOPR1402\GOPR1402-frame1000.jpg
-0.17448547235578946,1340.7496689379084,-0.3835181355797142,-0.2284151347158975,-0.2282102978211555,0.4289637586805555,0.5710362413194444,253.00143866742215,174.14777903337978,248.99231514537286,Dirty (20-40),D://Solar Panels//Solar Data//27-8-18\Dirty (20-40)\14\GOPR1550\GOPR1550-frame505.jpg
-0.7316586305181748,1477.4407686842176,-0.7501333898070642,-0.7649955215015146,-0.7515201163518904,0.2488888888888889,0.7511111111111111,514.7007702253477,306.63992307023636,491.00285341142546,Dirty (40-60),D://Solar Panels//Solar Data//5-7-18\Dirty (40-60)\17\GOPR1201\GOPR1201-frame930.jpg
-0.009036030148727692,2202.9607999398863,-0.12380847783423707,-0.054113055005439184,-0.05244931166802725,0.4853139241536458,0.5146860758463542,496.93459107125017,308.4887765030613,461.9434767318284,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\4\GOPR1441.JPG
-0.08945995602682455,2289.4921198564707,-0.12688962083434918,-0.06391987262049441,-0.07065019845120467,0.4644694010416667,0.5355305989583333,752.5525940054438,492.6585600660636,737.1084089730223,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\9\GOPR1031\GOPR1031-frame760.jpg
-0.07497558942477903,1802.8001322202801,-0.2391846003959706,-0.1000780513205966,-0.10077422698436923,0.4493294270833333,0.5506705729166667,296.4304845253539,189.99110852746853,272.9113604704653,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\13\GOPR1532\GOPR1532-frame40.jpg
-0.5461510494533001,1563.5065404124216,-0.7083671842248763,-0.5837512837710204,-0.5896742460987343,0.3746278211805555,0.6253721788194444,408.41047910996184,279.8885039986089,386.5706442250496,Dirty (60-80),D://Solar Panels//Solar Data//27-8-18\Dirty (60-80)\8\GOPR1484\GOPR1484-frame110.jpg
-0.025998441763428283,1713.3712667841976,-0.10516307086719227,-0.01317013849028021,-0.018963063400947357,0.4540169270833334,0.5459830729166667,571.9605948666863,391.84716402990233,592.7677938584237,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\6\GOPR0979\GOPR0979-frame380.jpg
0.6349971346099281,2094.601540352008,0.3891600420310615,0.6019761155557867,0.5912514432314584,0.5951204427083333,0.4048795572916667,483.9551827368608,349.63562565194735,478.8364584205542,Dirty (0-20),D://Solar Panels//Solar Data//27-8-18\Dirty (0-20)\19\GOPR1603\GOPR1603-frame650.jpg
0.2003198740386148,1417.5377716456085,-0.16535655676278874,0.20105366355179205,0.19674903976365693,0.4912068684895834,0.5087931315104167,407.0550049575206,264.2098146821261,403.9456016743774,Dirty (20-40),D://Solar Panels//Solar Data//27-8-18\Dirty (20-40)\18\GOPR1592.JPG
0.6064588292731911,2607.64501967957,0.5806650451733807,0.5515360226151642,0.5893734751715664,0.7434971788194444,0.2565028211805556,435.7746674916621,261.62227486091757,473.78604742709086,Dirty (80-100),D://Solar Panels//Solar Data//27-8-18\Dirty (80-100)\A\GOPR1649\GOPR1649-frame7750.jpg
0.4920170789940544,1988.4212876297515,0.7615184054535328,0.8050247565652979,0.8254307754402261,0.7139713541666667,0.2860286458333333,869.4434542807153,451.76325191237834,983.1566886073421,Clean,D://Solar Panels//Solar Data//27-8-18\Clean\A\GOPR1646\GOPR1646-frame6274.jpg
-0.3826683950831893,1920.1968167468399,-0.508330536709193,-0.4062485188606776,-0.4086535658259823,0.3171128888888889,0.6828871111111111,327.2440027808292,185.86725344597588,331.58223706108663,Dirty (0-20),D://Solar Panels//Solar Data//5-7-18\Dirty (0-20)\3\GOPR0872.JPG
-0.6483406001182087,2058.5478658806123,-0.7592899297913174,-0.6911803981044871,-0.6926357124027512,0.2559722222222222,0.7440277777777777,436.91306555778016,278.0250793202366,413.7382843211348,Dirty (60-80),D://Solar Panels//Solar Data//5-7-18\Dirty (60-80)\21\GOPR1281\GOPR1281-frame120.jpg
-0.5887693005264165,1862.2473777480795,-0.7426533412931121,-0.6440965716361141,-0.6477642172365241,0.2526768663194445,0.7473231336805556,404.7591988264476,266.00065412030614,394.02231511275033,Dirty (60-80),D://Solar Panels//Solar Data//5-7-18\Dirty (60-80)\21\GOPR1281\GOPR1281-frame450.jpg
0.22508736828827566,1888.3785887930123,-0.10839197732275156,0.10854473106634976,0.0995182677647015,0.44795464409722224,0.5520453559027778,431.5951080957938,316.5012528251043,463.7833353813232,Dirty (20-40),D://Solar Panels//Solar Data//27-8-18\Dirty (20-40)\18\GOPR1595\GOPR1595-frame705.jpg
-0.02534890253130953,1531.2641893259256,-0.183290614693718,-0.04290532985142865,-0.03838608766931684,0.4614832899305555,0.5385167100694445,471.94896373535937,308.911882823366,451.3529454622167,Dirty (40-60),D://Solar Panels//Solar Data//27-8-18\Dirty (40-60)\11\GOPR1516\GOPR1516-frame580.jpg
-0.13799305122575495,3597.7214074294297,-0.15202522989875894,-0.14693221624145822,-0.14485908768155029,0.4627435555555556,0.5372564444444444,755.2257589642668,349.73785978953606,757.7903940412326,Dirty (0-20),D://Solar Panels//Solar Data//5-7-18\Dirty (0-20)\2\GOPR0851.JPG
-0.24206023393092194,2461.6113759789064,-0.2884446592758838,-0.26866654096604564,-0.26327718317848897,0.3898817274305556,0.6101182725694444,679.2754825190488,418.84155945758016,695.2973322125574,Dirty (40-60),D://Solar Panels//Solar Data//2-7-18\Dirty (40-60)\1\GOPR0552\GOPR0552-frame200.jpg
-0.23963689934512805,1957.4192634595224,-0.29782402410009096,-0.23450799423131016,-0.23653807018048886,0.3999631076388889,0.6000368923611111,623.4677180646826,406.629145297288,583.0221302499673,Dirty (20-40),D://Solar Panels//Solar Data//5-7-18\Dirty (20-40)\9\GOPR1031\GOPR1031-frame480.jpg
