Amean,Avar,ASkew,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,Bvar,BSkew,Graymean,Grayvar,GraySkew,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Entropy45,Class
65.23097578977331,4625.801208085295,0.6163960166889275,58.60560958836822,3792.24735205969,0.8254301700706269,0.3050528224978604,64.53098290598291,4279.469949246626,0.5761707404833885,5707.639969882435,0.4326184327192354,63.850468952953655,4222.107231703607,0.6025698190027653,0.4661180257997234,0.5338819742002766,356.9776921309884,434.4030631851751,139.9630347765553,496.97076618437416,0.6114185896927993,0.5811682808461247,0.6401877634463337,0.5789916925155697,0.4334028285394152,0.433144465623951,0.43438495898184987,0.4331225401063023,7.791992958370125,Clean
92.6767855500368,1464.882317662774,0.6339179466602362,88.18062913907283,1424.4183434967526,0.9850040064252203,4.307914403732816,91.23073261589406,1450.1281159367834,0.8260292151976234,1462.4841500935167,0.1318407202507622,91.11527933740344,1438.0103084544955,0.8160415473498126,0.9178738962472406,0.08212610375275939,180.72880499815903,497.40495665862295,361.563483920447,527.4923700277266,0.3200231202914962,0.2483345494883209,0.32137714326525074,0.24777425451399784,0.05205359633797214,0.0473193147583315,0.051966277650769166,0.04722967350658701,11.265756860806329,Dirty (0-20)
101.10707704196884,1843.4617308555764,1.5366664641501682,96.8773389700301,1930.2307781927825,1.7818718083562557,4.362278748850362,99.93441624063726,1888.880024927647,1.684112864899845,1662.822658348201,1.1743297732540652,99.758849123172,1873.1984965138397,1.6836706368467875,0.9008144097015812,0.09918559029841874,208.78500326622796,585.5813707539193,403.74197954641227,598.4836149349293,0.3137324521033606,0.2336522373299345,0.31720527846767554,0.2331267809759851,0.0422217561673808,0.03660381853088536,0.04317476434170172,0.03654374456833663,11.498826261992091,Dirty (0-20)
121.53669139112756,1553.229260295003,-0.5191298485212716,120.91907486460416,1824.5297184124934,-0.4217414523472495,0.2622668899497773,121.219938511671,1636.2459193466236,-0.4609892032145556,1197.5573143785798,-0.7329975203112258,121.24621090344921,1633.8011201588647,-0.4689060381166601,0.4392408716986578,0.5607591283013422,116.06129914702093,261.05949035181027,157.78398373921902,243.91078017045368,0.2612540507101665,0.1809907132362018,0.2513252812766921,0.18352160087533867,0.029522969501590918,0.026686556744096927,0.029205617417414814,0.0267779180243275,12.466235650043538,Dirty (20-40)
82.57307665362521,3476.079053159094,0.9180443603803441,71.83296472338087,3321.5897601598767,1.49767636455647,2.375535319882129,83.33388624826203,3436.0973714622114,0.9877509576728828,3455.034717236261,0.36818700754573735,81.55459375084874,3388.486818304509,1.0572941403368885,0.8724455976978045,0.1275544023021955,202.7430561454174,1005.017152380844,811.3286880284338,998.771237611495,0.5949116320872131,0.4663032292742795,0.5358904335608181,0.4663444022865901,0.1409474249137002,0.12822502457968193,0.13286142788535346,0.128155033336627,9.718463561632083,Clean
124.88197276049992,4535.3966896105685,-1.119742058833812,125.35191676715557,4595.372970259655,-1.1330638047418338,-0.29915987638178576,123.24329832580835,4432.345994656811,-1.1057274137549864,4574.199071829487,-1.1232819147812427,123.89379363519735,4472.718012906497,-1.115540968143231,0.22222230012058666,0.7777776998794134,49.47604828440228,166.23237759084918,122.79705236742531,161.2607127758341,0.4909432892438629,0.4084631903834532,0.4816129745654059,0.4086805065548221,0.2043660201617706,0.2008025356524089,0.20276968274873874,0.20083194587796668,8.780516141858941,Dirty (80-100)
99.61244465241718,3986.422295116536,-0.18452840389181666,99.51675673227871,4210.038299999268,-0.14655094580053113,-0.936967471309829,100.0679197862577,4082.180043797936,-0.17095513506756432,3666.7024809376585,-0.2482777187526165,99.89201722202931,4066.1282399080574,-0.17310805375487484,0.36309548967516,0.63690451032484,418.7876244354149,710.076722194962,479.61185033635314,692.7189869570379,0.2818329830120728,0.24295237315066426,0.2804332830935762,0.2437722316333634,0.1587169631088575,0.1579162767461291,0.15848431503423605,0.15787505357142825,12.303595618974386,Dirty (20-40)
102.83170451782148,1951.5831738882505,-0.4729212340450059,101.13075688800137,2142.803109957898,-0.2337368023530497,0.17395123339146054,102.3698639348007,2016.484042814944,-0.3779335711151123,1687.6781964747909,-0.8962420026440558,102.29578942353744,2007.4469627822225,-0.3845223156068391,0.4227886181258152,0.5772113818741849,133.2340612046056,363.63093469139886,246.28258403547338,311.3586370860412,0.29161550196392577,0.21816578810443346,0.2802379155522294,0.22074513968632495,0.0572455148597165,0.05521229474360512,0.056676310424257366,0.05548620375256904,12.157916754598306,Dirty (0-20)
80.21910496239234,3442.679471834009,0.9730913182470188,70.45484289134507,3262.688939647888,1.5483460196461314,2.6592928375193243,80.90539677223276,3409.0787811163746,1.0411123378779454,3478.049340434058,0.4285989968687544,79.28969408888767,3356.789622285736,1.1097960595666512,0.8819328148065448,0.11806718519345515,164.77600333319367,749.9777002461354,616.5699348677792,787.0659439240143,0.5693750943783547,0.45948569951970897,0.5265456713460667,0.4585553123008528,0.15084793816637487,0.14239280522397613,0.14578415289884802,0.142311721087758,9.762178305959573,Clean
96.82976160824677,4279.827729716555,1.1082373660077998,91.00256140988616,4482.997538053486,1.2692258214393275,0.8007360688746314,93.94554143021587,4329.099368647653,1.2009929446226373,3909.22244928719,0.9043715744188602,94.15620385986969,4324.4852222582895,1.1989611827069138,0.8182055321068186,0.18179446789318146,244.42384564924305,745.5146116350162,549.6320746451723,795.8654645424202,0.4949724008728333,0.4118871572898279,0.488274197363101,0.4078271786618991,0.0912004649081192,0.08630943950296906,0.0905660442244459,0.08606805105171397,10.70829136035393,Clean
