Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity90,Homogeneity135,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,Class
109.26298529999998,2798.8957809999997,0.700926451,0.353767944,102.6372878,3026.3524079999997,0.7456872720000001,0.23061445,107.4361804,2828.8062600000003,0.7691748409999999,0.388976906,117.7063788,2423.3334839999998,0.7160192259999999,0.655210195,106.21557990000001,2909.663661,0.7112917329999999,0.35499970700000005,0.5956103620000001,0.404389638,614.2902207000001,1077.173424,651.7266802999999,1067.8043539999999,12.35541423,15.95918157,9.621724498999999,15.89383705,0.523681092,0.544563915,0.513385866,0.875085014,0.924406073,0.876171503,8.322456375,8.510126689,8.159940405,8.508873507999999,Dirty (0-20)
113.11315890000002,2403.9457199999997,0.08713290300000001,0.19180341899999998,113.85568390000002,2898.125024,-0.09997224,-0.58870284,114.12829679999999,2507.3799710000003,0.000933268,-0.051481663,111.3617773,1804.111432,0.542755557,2.171612587,112.0800875,2671.741263,-0.062867187,-0.09800599900000001,0.58482177,0.41517823,318.4360397,528.394152,357.4959383,546.4389578,8.457850334,10.43021479,7.556416717,10.55198565,0.489274195,0.500793019,0.479974871,0.9424980340000001,0.961094008,0.940534326,8.53065126,8.668188935,8.465145437,8.672682257,Dirty (80-100)
126.1746358,1952.1526,-0.146471594,-0.336417281,126.5864613,2250.5177129999997,-0.202657502,-0.747439197,123.90854479999999,2023.697418,-0.120845841,-0.571018075,128.0213702,1574.5013529999999,-0.049025809000000004,0.614233378,123.9950069,2111.309369,-0.20151470800000001,-0.43835505700000005,0.483211169,0.5167888310000001,341.771634,619.5795737000001,422.32456270000006,637.8734584,9.391908172,13.19333079,10.38565412,13.3800413,0.39887130600000004,0.392021853,0.370166929,0.933986545,0.955021144,0.932037413,9.951578347,10.24900264,10.03953657,10.25944112,Dirty (40-60)
99.94955178,2757.1508280000003,0.9366414390000001,0.5570606,97.74256028,2986.36458,0.904248229,0.284246832,97.1216417,2834.769563,0.945077939,0.47310380700000004,104.97826770000002,2412.547361,1.0455245340000001,1.081494988,97.18050844,2868.189757,0.914131885,0.467707631,0.696853532,0.303146468,270.0062103,615.896548,435.9912647,634.9931006,6.479729532,10.37366674,8.040861343,10.46852261,0.564480152,0.56084765,0.541358748,0.9195355140000001,0.9430240879999999,0.917040642,7.818812841000001,8.125633994,7.933610286,8.12596991,Dirty (0-20)
100.25245100000001,2309.363251,1.152690265,1.138836329,94.17007638,2580.217853,1.229657683,0.9020169090000001,96.2036599,2335.3549239999998,1.264983629,1.180268735,110.3390625,1858.895311,1.225071601,2.1400534319999998,95.83753481,2406.0825210000003,1.177364864,1.1400845640000001,0.441043333,0.558956667,246.6871793,606.8703297999999,489.5834415,728.3169187000001,5.568656637,9.274003673,7.458772876,10.18313797,0.53456713,0.54144509,0.496648456,0.9163939329999999,0.9325559379999999,0.8996627290000001,8.790885806,9.122784432000001,8.842345681,9.179148283,Dirty (0-20)
125.50954409999999,1560.9510289999998,-0.581954173,0.280635913,127.5578854,1757.087111,-0.66871804,-0.084153906,123.8377121,1604.8441779999998,-0.604131529,0.10655221599999999,125.13364820000001,1314.462292,-0.438248036,1.062910599,124.12847,1670.196747,-0.66234647,0.229217169,0.439022175,0.560977825,287.899039,524.761744,324.7386275,506.52076280000006,8.287422888,11.55096508,8.623693496,11.29990232,0.416484184,0.41463946799999996,0.390005184,0.9406239240000001,0.963260731,0.942687905,9.525108712,9.794861189,9.553374515,9.778112841,Dirty (40-60)
108.54796780000001,2706.760961,0.466582657,-0.549095793,106.3948898,3078.176342,0.460365562,-0.8135578920000001,105.6738379,2843.554117,0.48611644299999995,-0.6993389440000001,113.5636757,2161.636294,0.5622938670000001,0.080041079,105.74386899999999,2878.719027,0.46056018200000004,-0.667949414,0.623968735,0.376031265,414.8095484,814.3753432999999,543.3560127000001,815.3023555,10.28634845,15.12792285,11.49800437,15.08685633,0.380656591,0.380568725,0.350680657,0.9045576809999999,0.93633634,0.904449099,10.63691805,10.99805675,10.7126056,10.99490691,Dirty (20-40)
126.1748149,2079.12547,0.169257345,0.068567498,122.7146643,2387.523799,0.155916866,-0.491254815,125.46790890000001,2170.8211929999998,0.182365567,-0.10999891699999999,130.3293171,1650.476432,0.301400651,1.220418354,124.26093590000002,2265.783766,0.088445796,-0.035021254,0.509888624,0.490111376,456.5805046,798.4349079,551.4774583,827.2390996,10.82262226,13.84739748,9.58387018,13.96418011,0.5012808870000001,0.518137976,0.49223807,0.9207268340000001,0.945242501,0.91786699,8.512975727999999,8.677796656,8.373851781,8.680987414,Dirty (20-40)
102.1658429,2407.395357,0.885538204,0.43733109,99.32541979999999,2631.905102,0.8798174190000001,0.19141448600000002,99.01115363,2478.4463539999997,0.921936995,0.37443348600000004,108.1532336,2058.273733,0.963457054,0.9748874059999999,99.36767057,2498.8921600000003,0.891546079,0.370157364,0.64871102,0.35128898,429.93045830000005,810.2744476,497.7270427,794.5403789,10.10068435,14.70827923,10.80928477,14.62231579,0.39687425600000004,0.398622156,0.36623038799999996,0.893002892,0.9342906390000001,0.8950805829999999,10.33522856,10.676998800000002,10.37651409,10.67537718,Dirty (20-40)
120.7778277,2625.169735,0.069614455,-0.462540138,118.81525079999999,3058.19233,0.061096869000000005,-0.9031910259999999,118.94805079999999,2736.550812,0.10159390800000001,-0.693286802,124.53900420000001,2063.9608559999997,0.135357043,0.588515251,117.2344203,2933.182138,0.015913269,-0.613351505,0.540409035,0.459590965,239.1084114,594.9193958999999,421.78136820000003,619.5567308999999,6.12839663,9.977134929,7.123829906,9.998237493,0.45137186100000004,0.469897871,0.412663014,0.9377167409999999,0.955845768,0.9351374570000001,10.04127601,10.44875895,9.997628119,10.43525971,Dirty (0-20)
123.1014492,2014.3804920000002,-0.062590219,0.07005067799999999,124.0680591,2394.858096,-0.142689648,-0.571343838,121.7993281,2114.668618,-0.101848025,-0.20094615,123.4360716,1532.841099,0.156051691,1.637895308,121.3754188,2218.0416,-0.175575444,-0.118585526,0.41639993700000005,0.583600063,262.9580999,531.8825379,391.13494280000003,567.7494732000001,8.384098283,12.08118455,9.566101222,12.41526414,0.356376517,0.35553905799999996,0.32159314899999997,0.936895244,0.9536283179999999,0.932639842,10.75543345,11.10688517,10.839998300000001,11.12812029,Dirty (40-60)
121.5302412,1694.7183300000002,-0.365571837,0.670009348,122.8874261,1896.9687940000001,-0.497404135,0.199730181,119.8393922,1757.1128489999999,-0.39041964799999995,0.464275234,121.86277620000001,1426.1000470000001,-0.129151224,1.622469824,119.9739253,1823.549939,-0.453546354,0.506459667,0.452486135,0.547513865,253.5134472,484.60575750000004,334.40952589999995,489.24622719999996,7.624136737000001,10.82392419,8.63292087,10.84319852,0.421920671,0.414445073,0.393647446,0.944051335,0.961397797,0.943515613,9.385074292,9.667275386,9.48107271,9.6659361,Dirty (60-80)
112.63405039999999,2177.2441510000003,1.162673377,1.130158746,108.34891340000001,2423.453399,1.24722896,0.996578601,109.77656850000001,2209.7250510000003,1.255831951,1.125058551,119.7553125,1822.135875,1.105594902,1.753213425,109.39010379999999,2287.346204,1.140817762,1.121941582,0.251809254,0.7481907459999999,518.2851103999999,1019.5386789999999,618.8248062000001,968.6511439,12.41987593,17.66226899,11.69933735,17.26330729,0.32085659699999997,0.34303848299999995,0.294636816,0.865743545,0.918566532,0.8724445959999999,11.06764746,11.37851522,10.89870293,11.36153022,Dirty (0-20)
117.73279879999998,2668.397991,0.262110158,-0.23419027,118.31940359999999,3141.136823,0.117919959,-0.815894417,118.36370090000001,2806.0850570000002,0.18866134,-0.47182091299999995,116.51779340000002,2057.347379,0.602389249,1.1939991209999998,116.87046299999999,2924.060119,0.132292038,-0.43910923700000004,0.6247722529999999,0.37522774700000006,402.8292068,682.8829789,464.5524771000001,698.3678428,9.610450203,12.15329284,8.830044595,12.29318265,0.526057777,0.5356096029999999,0.516772522,0.930757411,0.952887954,0.9291872859999999,8.149740057,8.303037553,8.105240665,8.309393302,Dirty (40-60)
86.58644449,2719.769236,1.7966307330000002,2.614836728,75.9310186,2810.788305,2.082024688,3.417628937,80.82889323,2688.461225,2.028535606,3.2310177330000003,102.9679613,2245.333149,1.826294853,2.892123541,80.71129853,2708.848004,1.986486723,3.204848321,0.9013366079999999,0.09866339199999999,313.3207841,817.2509828999999,529.8790307,809.8541305,6.572715072,11.13230333,6.587390266,11.03820182,0.46971167,0.541840387,0.435384658,0.873980517,0.918288674,0.8751211059999999,8.821988007,9.164668037,8.479628182999999,9.160355034,Clean
87.25522767,2566.962258,1.863282389,2.986695665,76.35744791,2651.2041329999997,2.164568108,3.893760153,81.49486385,2525.77375,2.116927414,3.707272975,103.90755490000001,2094.570991,1.9332593130000002,3.349125729,81.50860739,2541.9476210000003,2.077875011,3.6767974789999998,0.902782599,0.097217401,328.0484387,806.642122,509.4811421,809.3246705,7.049235421000001,11.45113011,6.566500348,11.4277372,0.450110836,0.526768514,0.418911394,0.872171406,0.919262308,0.871746303,8.992387863,9.312404636,8.594302536,9.312829354,Clean
117.1215794,1580.1755779999999,-0.464531873,0.219725123,119.35556270000001,1757.566247,-0.5668448939999999,-0.128261284,115.25640120000001,1629.381044,-0.483911692,0.032545432,116.75385940000001,1345.8157820000001,-0.307287733,0.9890793309999999,115.52328259999999,1699.6496260000001,-0.543691338,0.116970288,0.466440501,0.533559499,293.40170939999996,522.2344519,316.1846,502.821556,8.319873207999999,11.46731322,8.480959194,11.21957324,0.430482252,0.428934776,0.405322845,0.9355612459999999,0.960988752,0.9379566490000001,9.380978026000001,9.637718741,9.395309851,9.622269538,Dirty (40-60)
112.5008135,2449.5198960000002,0.35363347700000003,-0.153792829,111.8740612,2862.911617,0.22881963100000002,-0.747685105,112.6726321,2588.858416,0.29397906100000004,-0.395481065,112.9538436,1897.591296,0.6806818920000001,1.240850936,111.7694875,2642.3047890000003,0.257070869,-0.375098854,0.610614476,0.389385524,392.6696526,696.5366699,475.4219013,691.1950003,9.968531759,12.85113902,9.328111947,12.82620522,0.48226944200000005,0.492825474,0.471619286,0.923465427,0.947757903,0.9240523629999999,8.808574584,8.990518739,8.758661832,8.99062232,Dirty (40-60)
127.93863259999999,1302.923473,-0.803126013,1.792356295,130.37176019999998,1510.221979,-1.020680091,1.177155893,126.56862029999999,1346.701108,-0.8394813659999999,1.5484421469999998,126.87876200000001,1043.646122,-0.419969145,3.2922899660000002,126.64588909999998,1436.965633,-0.9456589959999999,1.656043994,0.424629875,0.575370125,159.33825480000002,337.6298957,226.8740997,326.6374351,5.436089481000001,7.861527385,6.160411008,7.762847193,0.45505308,0.449528582,0.424710779,0.9622206,0.9746174409999999,0.9634506279999999,8.601007453,8.858755194,8.676840807,8.851201183999999,Dirty (60-80)
118.5672494,1995.657466,0.23123139899999998,0.142733115,114.205702,2222.217657,0.293834123,-0.285478497,115.2228208,1966.062174,0.370317471,0.004070185,126.2268574,1710.912896,0.11000436,1.190008114,114.0034456,2162.888211,0.17412361,0.109932156,0.6776056090000001,0.322394391,174.28690690000002,354.7673905,256.1586781,395.4902349,4.13216121,6.427818091000001,5.066002199,6.724956822,0.7102196590000001,0.706537605,0.693293705,0.951786155,0.9651864920000001,0.9462518109999999,5.3932471170000005,5.585128874,5.468411128,5.598781604,Dirty (20-40)
122.52514640000001,1805.0528399999998,-0.5854001289999999,0.314631902,125.89478030000001,1993.3028760000002,-0.69998111,0.063182478,121.4875244,1861.5112570000001,-0.613107218,0.154087536,120.20391809999998,1543.646879,-0.44197572,0.983382821,121.1936831,1977.9347329999998,-0.6761069690000001,0.22536889,0.538457502,0.46154249799999997,235.3845446,425.50873870000004,256.6279091,417.58914260000006,6.239453772,8.807481202,6.487871641,8.654396864,0.529836995,0.52774229,0.504817641,0.954650233,0.972643825,0.955494306,8.100903753999999,8.342369795,8.12454916,8.32722345,Dirty (40-60)
139.13129630000003,841.9028914999999,-2.58412795,13.55901602,143.1217618,769.6420505,-3.003304145,15.90628772,140.6057737,814.0803588,-2.755556602,14.74520007,133.7123063,893.8433079,-2.220718286,12.15464552,138.2320881,1127.6233630000002,-2.702319619,10.47598575,0.612921332,0.38707866799999996,164.46170869999997,255.30735840000003,181.7093658,264.1457008,4.071767763,4.827680053,4.216743443,4.903470567,0.6536005020000001,0.65194155,0.648175367,0.974661896,0.9819611690000001,0.97378473,5.329050041,5.371935553999999,5.339171585,5.375370705,Dirty (80-100)
109.35448590000001,2584.983829,0.252378874,-0.575904535,109.0529496,2924.413004,0.19296644899999998,-0.8814796890000001,107.07173689999999,2721.97315,0.242123267,-0.733493242,111.93519280000001,2096.945286,0.412656865,0.060146233,107.4071797,2743.56968,0.224845181,-0.7151715259999999,0.602935775,0.397064225,403.8548637,758.1619636,474.5304356000001,730.7202204,9.847140666,14.19102325,10.59017707,13.88260366,0.42661312799999995,0.423104992,0.400418909,0.91324471,0.945708661,0.9163848259999999,9.754436416,10.05368935,9.810010781,10.03851079,Dirty (20-40)
123.81518929999999,1265.675237,-0.81486893,2.300889006,125.04155279999999,1430.8415539999999,-0.9867099509999999,1.574581905,122.16611759999999,1297.282158,-0.8343016240000001,2.02723194,124.2378889,1065.583252,-0.5170362470000001,3.740372572,121.83089140000001,1421.7918300000001,-0.96067654,2.038730354,0.38066489299999995,0.619335107,197.3815182,346.4799562,209.3979735,343.713137,6.31652366,8.55431516,6.5822541789999995,8.520686963,0.402990048,0.401192741,0.375457234,0.956367251,0.973648415,0.95671568,9.14813655,9.372717312999999,9.173938486,9.36832718,Dirty (60-80)
118.4408287,1834.162052,0.292177084,0.276753691,114.18526829999999,2049.839621,0.352716321,-0.16188408,114.7945605,1805.914418,0.441272813,0.135915707,126.2983128,1554.6052539999998,0.18003090600000002,1.415093195,113.994178,1973.9392,0.234875406,0.26414288399999997,0.646957264,0.353042736,159.82744230000003,377.629922,259.9443013,369.1053561,4.2128250210000004,6.975745552,5.338093535,6.886433041,0.6890527590000001,0.684183076,0.66872388,0.949840007,0.96545892,0.950972312,5.728935302000001,5.958990589,5.820581722000001,5.955674349,Dirty (20-40)
112.2760919,2192.766264,0.33590161399999996,0.105459345,112.94445379999999,2513.329794,0.20823778699999998,-0.487548704,109.88977959999998,2269.83009,0.317635474,-0.105603579,113.98672649999999,1787.4233629999999,0.593560587,1.334894478,110.0224403,2341.960692,0.254437918,-0.091020081,0.59206814,0.40793186,205.38728319999998,426.29046889999995,298.18934,453.1575518,5.934746936,8.958009246,7.008537241,9.195220703,0.523753269,0.518022509,0.49472622,0.95021666,0.965174555,0.94707905,8.352215992,8.649583372,8.451818633,8.663976403,Dirty (40-60)
127.1530477,1523.859702,-0.6057070920000001,0.319450562,129.5810772,1711.8052719999998,-0.697869671,-0.044078655,125.4394932,1574.083661,-0.6279795260000001,0.130266187,126.4400432,1277.051452,-0.46325507200000005,1.150179195,125.83126809999999,1634.162002,-0.6889185870000001,0.270607469,0.40608123399999996,0.593918766,296.1343848,540.5802694,337.1192768,525.5482086000001,8.672378502,12.07475034,9.047975878999999,11.8438204,0.384100603,0.38180830600000004,0.35585237,0.9370837479999999,0.960771026,0.9388333259999999,9.972015358,10.25916956,10.00566161,10.24314293,Dirty (40-60)
128.2781084,1469.6585890000001,-0.9209574979999999,0.136189229,130.65334779999998,1686.8481359999998,-0.92831441,-0.168372469,126.8718791,1517.4963089999999,-0.929914811,-0.041431161,127.3114437,1196.898043,-0.931381537,0.8570688670000001,126.9389736,1605.750174,-0.9872341570000001,0.177346755,0.40385321700000004,0.596146783,282.087266,489.9962869,301.8266341,477.9718727,8.490469896,11.66406184,8.704192534,11.40812108,0.39016197799999996,0.38810166100000004,0.362570049,0.9438250090000001,0.9654045309999999,0.945203575,9.829955679,10.10642242,9.851480102,10.086383,Dirty (40-60)
97.21049829,2961.015215,1.0823389620000001,1.061583054,91.29848296,3215.515458,1.17670757,0.99268977,96.01674443,2997.555542,1.128880372,1.0440214190000001,104.2870311,2584.848078,1.0350693990000002,1.466673006,93.86589006,3110.599901,1.057784688,0.996475325,0.596603632,0.40339636799999995,763.7728746,1130.566224,546.4937873,1156.224862,15.43931949,18.28841667,8.734449092,18.49799308,0.478534046,0.516448899,0.47025288299999995,0.8558823879999999,0.93032305,0.852611583,8.844964132000001,8.995427541,8.48485701,9.000656135,Dirty (0-20)
121.87860690000001,1878.0329149999998,0.146082718,-0.339543761,118.44978200000001,2237.7016559999997,0.178420647,-0.857860266,119.28917279999999,1920.9675949999998,0.233461015,-0.574773556,127.87063049999999,1422.8589869999998,0.171986534,1.038271745,118.68258610000001,2039.989421,0.10755749699999999,-0.40924066299999995,0.392116777,0.607883223,300.4798881,644.9990798,447.0523056,656.7599734,8.23628902,12.60490509,9.669060408,12.70284509,0.409852946,0.40782781799999995,0.37454957299999997,0.9239548259999999,0.947320935,0.92256822,10.19405484,10.57962432,10.29495186,10.586489,Dirty (20-40)
105.5215058,1941.715967,-0.155686502,-0.711594618,104.70770350000001,2323.4247219999997,-0.164683928,-1.1916191790000001,105.64414620000001,2042.3099309999998,-0.164131865,-0.908021603,106.2081254,1461.1076130000001,-0.08112634099999999,0.442883021,104.0179457,2164.518442,-0.219408872,-0.848514495,0.6096601429999999,0.390339857,276.97995610000004,502.58071689999997,372.5577096,507.6557627,7.563824977,9.936294431,8.078221522,10.01960041,0.531462247,0.536399197,0.521372469,0.9342677070000001,0.95126604,0.933603944,7.972642487999999,8.139729152000001,7.987467562999999,8.144811996,Dirty (40-60)
121.445206,1362.744178,-0.47811972700000005,1.791686353,123.1286227,1576.2336890000001,-0.658054535,0.8743195309999999,120.52499840000002,1364.681674,-0.487726792,1.550707571,120.6845338,1144.177772,-0.207968812,3.660508623,119.69196480000001,1533.477772,-0.66935187,1.573526234,0.461004666,0.538995334,143.53107240000003,302.6935735,201.6266743,297.56585889999997,4.844292995,6.976723374,5.3608750039999995,6.926506575,0.512350086,0.50682371,0.480823426,0.964709657,0.9764895379999999,0.965307508,8.054209954,8.302544587,8.111135442,8.298439238,Dirty (60-80)
127.9619774,1601.19606,-0.603573045,0.243275811,130.1330308,1814.1155670000003,-0.6930353579999999,-0.113904885,126.52560859999998,1647.3383099999999,-0.625866158,0.071692936,127.22835729999998,1335.488057,-0.45985106200000003,1.0353175559999999,126.7620679,1713.631565,-0.6835326909999999,0.199043563,0.43835921899999997,0.561640781,288.6420528,537.6688246,341.14308589999996,518.8788258000001,8.369882145,11.71713728,8.821227204,11.45293812,0.415203027,0.41350677399999997,0.39014298299999994,0.941551075,0.962919372,0.943593738,9.531904781,9.800898862,9.567005902,9.783864066,Dirty (40-60)
98.54068741,2659.314898,1.028075973,0.638687757,93.14220819,2940.656025,1.06248553,0.432059856,94.21218232,2721.719783,1.094061421,0.618817071,108.2595169,2173.296822,1.155432526,1.3283981000000002,94.37183944,2758.883845,1.057017621,0.609253002,0.730491738,0.269508262,253.6278205,678.1648303,501.2743426,715.0627059999999,5.749315095,10.29762815,7.914475014,10.58448104,0.505688036,0.509573937,0.46624099,0.910707642,0.9340055490000001,0.905849386,9.065572283,9.49759765,9.198410167,9.511786727999999,Dirty (0-20)
112.09187320000001,2461.153357,0.14715789,-0.7607420029999999,111.56966680000001,2889.520426,0.09909985699999999,-1.1593907509999999,109.6316874,2584.305125,0.154736337,-0.952279847,115.06115759999999,1897.05432,0.299741759,0.16629439699999998,109.21778470000001,2685.340421,0.10302858699999999,-0.899342265,0.671030538,0.328969462,315.49870289999996,583.7475519,360.0656283,585.6652449,7.257319372,10.49552042,7.891635948999999,10.59718363,0.546693264,0.543126005,0.521523235,0.933422437,0.958927256,0.93320372,7.958173401,8.209320382000001,8.020325842,8.21575408,Dirty (40-60)
107.22445420000001,2381.9996300000003,0.39292349,0.163444241,106.95108459999999,2799.4908179999998,0.232039167,-0.531139864,107.3420821,2515.2771829999997,0.321552726,-0.13226096699999998,107.37963810000001,1832.2619100000002,0.7984622140000001,1.866256124,106.3094452,2584.2502489999997,0.279713122,-0.126717705,0.722286138,0.277713862,227.1890454,421.0724905,319.6117892,446.63641839999997,5.944422919,7.857465201,6.391186299,8.091270373,0.641494899,0.643038832,0.632597825,0.944243706,0.95766319,0.94085866,6.375257993,6.50726165,6.39755783,6.516255892999999,Dirty (40-60)
86.68087718,1682.0066789999998,1.302298716,2.380940049,65.93667812,1360.4416199999998,2.149784457,4.690149536,80.80979332,1247.0732289999999,2.09991546,5.162931565,113.12953909999999,1272.584539,1.428341556,5.121388993,78.62762247,1341.668199,1.820644566,4.67535951,0.351651235,0.648348765,170.317586,878.10643,699.6690715,811.2601797,3.474010965,10.42372782,8.381984189,9.981843039,0.591316402,0.574209988,0.523873634,0.804281032,0.844085302,0.819180227,7.806624227,8.436618916,8.145809977,8.41396008,Clean
133.7828379,1119.885314,-1.584381148,4.612158486,139.0289566,1114.073538,-1.842303174,5.08987405,135.996544,1093.488757,-1.723885013,5.048196862,126.3672747,1064.696756,-1.383726451,4.905354828,133.4454348,1404.9052390000002,-1.8461667869999998,4.448287784,0.5647330220000001,0.43526697799999997,276.93292060000005,418.5541942,336.888052,447.160171,7.3153021879999995,8.720583928,7.581725735,8.995123631,0.586684984,0.585952803,0.580219113,0.958472005,0.966568449,0.955633785,6.694865549,6.770069005,6.710829136,6.778933826,Dirty (80-100)
