Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,BSkew,Graymean,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Class
119.3637416196189,-1.0186686965314553,1.4434094319778152,121.18322838065252,-1.0601990845603595,0.8516997254282463,117.73417482085665,-1.0041255210711146,1.202115216035078,-0.9786440443595072,118.57089723922424,-1.0199673176752957,1.2065447802572038,0.224397426849791,0.7756025731502091,167.02903303023925,357.68838662690627,241.28657803381816,349.5405954342618,6.761916928676689,10.10221454363439,7.5839713585010715,10.019568784784159,0.2507804861964297,0.1864068023573632,0.2444492349316461,0.1869888628570488,0.05028609646226647,0.046811081744758905,0.049200876749606944,Dirty (60-80)
92.4825852847108,0.6811878421286968,0.8291569974379085,86.51315696786345,0.8986247299547131,0.7581432606022847,88.66468593821833,0.8222133293962164,0.9147925970311293,0.3822545316319986,89.1884228994268,0.8125548021473682,0.908041332019618,0.7763454494223725,0.2236545505776275,251.824566041306,697.7826481058231,524.0778752422174,759.1562038250398,6.314469556570924,11.474625887046818,8.522193061257818,11.93197009139567,0.37639013082566425,0.3103384920865588,0.3944329080151953,0.3086594945334694,0.08026756800290226,0.07801194311173898,0.0805503567647707,Dirty (0-20)
134.02382418805936,-1.8180986407359687,3.2473691139019762,133.4413583395679,-1.7840166525964696,2.425554080610661,131.70322572113022,-1.7619789297760182,2.9360061267265847,-1.912597637931224,132.4492049891557,-1.7850207908280449,2.9339027273753353,0.14503087049506147,0.8549691295049385,143.2871284975984,262.46589151542594,155.36588307177774,258.7783473831072,5.861907314292525,8.259103325944036,6.1078661526354825,8.232662742952554,0.26336368390636217,0.2027957154857976,0.2578266263306121,0.2037272191923997,0.06130048421435999,0.05844132504085728,0.06105967004356162,Dirty (60-80)
59.576943590959246,0.6289581771883964,-0.8824158467049616,56.55569332883544,0.797496856719489,-0.7107500122942381,56.443421148603676,0.6822137850134411,-0.8411159466958349,0.41348986387312503,57.136965066989724,0.683075268822857,-0.8398295674895913,0.7403344699628924,0.25966553003710763,171.73023235656066,347.0703080023028,222.62753282745282,368.3527451087902,4.223113849354299,7.001008626440406,5.056951521294469,7.2261813380120765,0.5918534220763001,0.5368166926687219,0.5815575241198411,0.5353806208853559,0.3619529189638633,0.3598841354711757,0.3603154903277388,Dirty (20-40)
114.49967333120505,-0.5039777590892278,0.23535131712166235,113.85021214910944,-0.35214286240192416,-0.2642869125253111,114.4171671876044,-0.4400587680842513,0.050590945789346975,-0.7984833932990287,114.35541277906052,-0.445895516113288,0.04814115703178068,0.4640952016808594,0.5359047983191406,132.47527227844594,331.7165955610769,204.53187535309672,279.41591562549985,5.866405014362703,9.678953613366607,6.9688364158068445,9.10944061536402,0.29984843717406456,0.2291788294008855,0.29357361022754125,0.2315343192765023,0.07523182298044664,0.07410892589408015,0.07551126367395533,Dirty (20-40)
111.6779996418127,-0.3931383601382093,-0.21974097263067585,112.72535400451035,-0.4257497048782406,-0.8246358059940149,110.07787392278708,-0.3883788206705812,-0.4707054686146322,-0.3053199636019285,110.7956873192863,-0.3970010249190803,-0.4772042667741125,0.36799590676761895,0.6320040932323809,196.28708589681338,430.7255665659674,287.4952197347186,425.364758162481,6.814619375709128,10.36301924146212,7.716060381925773,10.323109056201496,0.2578946773652653,0.1996085657644047,0.2698153029092547,0.19987576403053067,0.03941305482375156,0.037024687299563715,0.039610610902532525,Dirty (60-80)
60.52061844789387,0.8729760785720752,0.9442380973855666,54.955970226756904,1.2427515119387291,1.5124393504195917,57.64900933168517,1.055573989949424,1.2521917822337452,0.4039204796966257,57.89203569318918,1.0520392029855097,1.2561955627894872,0.8466604522979655,0.15333954770203453,177.20048251929057,364.363948251224,204.75954883558208,348.8480962719543,5.545236025065145,8.49730086634864,5.075607307464144,8.345546825893665,0.4139765643050896,0.3481363949862536,0.4612838132196032,0.3485731805437885,0.111286647561511,0.10907773376116953,0.11278342120536596,Dirty (0-20)
111.67824070352027,-0.40865182779447146,-0.06660036456413065,111.89446894295088,-0.3615866879291401,-0.5049234905058078,109.5491783509133,-0.3583717083952028,-0.2880738325583221,-0.5160119191450186,110.33897333690432,-0.3705315669909067,-0.27324192562669625,0.4246979113069205,0.5753020886930795,429.9603504248064,735.3969314742925,458.4942881294529,733.8446623060772,12.224725847198535,17.31354652890025,12.803894457191156,17.30820908674351,0.18348259431733194,0.13483205001769102,0.1816055600560128,0.13552592658112014,0.045651640378637566,0.04472641027101917,0.04574266700497371,Dirty (40-60)
103.19116598850954,0.19455213882041916,-0.4867735170135492,97.70546280642435,0.35093321496857555,-0.8184738327145231,99.8001848216972,0.3020452639148461,-0.6153115139821139,0.017875892228894952,100.23955507713436,0.2993281366489998,-0.6169946200228642,0.5938937203604739,0.4061062796395261,407.2455566050082,772.4694910616157,502.7617796306257,810.3579211807187,11.386861673623516,16.86957719310052,12.119963241886316,17.180157459121197,0.20517939869083476,0.1500486299891924,0.21449508844864,0.14960326401827725,0.034261796947036224,0.032617101994369714,0.03438454256453,Dirty (20-40)
67.33330319964935,0.16554410771287575,-0.1317161018389439,63.248487836949366,0.3399738808867221,0.2604538881309173,66.0066467601724,0.2295623636572757,0.061432882779688835,-0.06444375454930915,65.90635703521076,0.22611408139891545,0.05554392657043517,0.3173241288625904,0.6826758711374096,138.629177289799,388.993055549202,259.58495860182416,367.50831824432566,3.720007127779149,7.193579082106463,5.172684700960344,7.0123911326957336,0.5212556187519964,0.4553121545976258,0.514581170033907,0.4565547208371006,0.2928357406480799,0.2903398784777347,0.2918526525102669,Dirty (0-20)
