Amean,Rmean,RSkew,Gmean,GSkew,Graymean,GraySkew,Contrast45,Contrast90,Contrast135,Class
147.98248847422218,147.83659711866704,-1.762001457867297,145.69703117187564,-1.4198153373330302,144.8251245969025,-1.7394903984788912,247.67496652954915,163.7662196462637,242.93521900393569,Dirty (80-100)
90.87392640824024,86.66407401221164,1.0891928781383953,89.46646627702013,0.9235870020797528,87.77368282053664,0.6666737268611819,369.9801452476008,246.26995121576616,339.38848474920417,Dirty (0-20)
124.88328804779354,124.72170610849945,-0.4141015068747397,122.7573085859673,-0.23077262562564796,122.84165197747788,-0.304124035525513,444.2919108695037,294.6019133766611,436.18746283869865,Dirty (60-80)
156.8899693193844,156.70153491839062,-3.0476596480586347,156.97247553417876,-2.7179644922610553,154.60501432634425,-2.8310852409969334,225.19081915338086,173.0636665791616,219.49595436292807,Dirty (80-100)
138.98090005724765,139.17058535822164,-1.7118238803170185,136.7387232962835,-1.6002591789327714,136.53297319285153,-1.641592721217806,280.8106887025599,182.28180473372777,271.6042983744077,Dirty (60-80)
148.9361253752618,148.8113655819859,-2.3881312106191217,146.779084273799,-1.9191751013854264,145.3432905553809,-2.2042696784162943,217.41475854760486,148.51503338506802,216.46328362314077,Dirty (80-100)
102.6494461236385,100.40354576626869,1.3724726189108007,101.78698064357046,1.3144594863950168,100.61863680616881,1.1793903068671887,484.16837355854597,312.98332868529116,450.46637382550085,Dirty (0-20)
135.47732112965508,135.5633367374061,-0.6147285513258034,133.66662419649808,-0.5238375071380464,133.11474324420053,-0.6579497110533532,411.6112027925071,243.86456817667423,410.37494590123504,Dirty (40-60)
142.99734000615237,141.43239076677943,-1.488580731813406,141.34563624112909,-1.4637364456290736,139.6086889364171,-1.4185257924951384,151.0419735633997,109.87314078313445,168.7715040063421,Dirty (80-100)
116.73151956140728,117.50384567824905,0.06094053825471672,117.3075134172588,0.038976715165802436,115.53928181946871,0.03355816410027766,238.63376956150668,139.5328545849905,190.70212815441295,Dirty (40-60)
84.92056811828353,80.66631957850238,1.4171378138458206,83.6390031953862,1.0723389776764176,81.47982169246275,0.7800939052279559,320.0846691177953,224.63766288356442,321.7449774099736,Dirty (0-20)
153.1709633980636,152.99181140448638,-2.9057710125109315,153.22573197450538,-2.530471870302802,151.4467604066065,-2.70792991411898,223.38692884086913,172.7203992008864,218.1187546428537,Dirty (80-100)
127.30632421703255,126.75717479438568,-0.34702604014121063,126.86029071661017,-0.3256407744728961,125.83195209005258,-0.43073481418150666,277.45608191463106,176.37604681993088,273.89631036309873,Dirty (20-40)
113.01148882069391,120.39591125184928,0.4952684160081473,116.47181907481058,0.7766701480604311,114.45245178766271,0.6921261943548424,588.7932739561464,470.01876192323874,666.0872992278536,Clean
134.60658890393464,142.09928296950926,-0.4631854002746552,136.7367333974257,-0.4707827293115684,134.56866603238856,-0.4415827778040177,154.64827612009722,85.02639582727069,125.79296756500956,Dirty (80-100)
116.3316666365967,132.11354435061256,-0.09070635697409313,123.23964746968251,0.20747630144603668,120.10488385540165,-0.03160586537529904,698.0467584068585,521.0505979262792,713.7098443711731,Dirty (0-20)
112.37587364416376,111.65679771512764,-0.15362155546750153,112.22760871058595,-0.26452913188469634,110.43179156408657,-0.3653335062245227,318.7154839766537,225.92481084489282,302.5605370237791,Dirty (20-40)
150.24013513570662,149.73277923549722,-1.7284548475904429,148.8491177347054,-1.682405025863135,147.54960888563403,-1.6474265143391562,196.974043715847,131.65379158987292,196.8105946617159,Dirty (80-100)
147.03944732310197,146.67809386265102,-2.9062711651278432,144.76020337620463,-2.430611538429676,144.4394974227263,-2.7685007033510685,228.40933855917285,144.97800263523789,209.7821346664885,Dirty (80-100)
102.8549147922665,99.26756598097859,1.7804792196046964,101.75617633962736,1.8033049853663796,100.66686444479271,1.6185801181935286,352.7437579125766,211.09896288033107,283.31766188170667,Dirty (0-20)
126.23235630762674,126.32082133874286,-0.7295249697414156,124.1254992405093,-0.6318141727361152,123.921628046279,-0.684261803124198,362.1903245116954,232.77907855595444,356.78157244380816,Dirty (60-80)
128.01082441687834,127.45731627785031,-0.4623949862503574,127.70933049952463,-0.3925325979095526,127.0851806869399,-0.4709225124254515,284.95299879061434,176.56404496879745,271.44600134286287,Dirty (40-60)
138.9792302944538,138.0897693962269,-1.7201086056546997,136.71194775821982,-1.5228481123103303,136.32266395331942,-1.5985531218453004,287.45714366609633,191.0979827497009,281.2881006985314,Dirty (60-80)
118.79531086843357,118.0340409417012,-0.18382425377937384,118.50871481063605,-0.16140893853962066,117.44864039066832,-0.2531819238032543,335.03053293856414,208.29258920199183,317.91743921725674,Dirty (20-40)
137.81865848529034,138.2356858315001,-1.7427509745960257,136.33468202771502,-1.636353140380363,135.83140996298243,-1.6732149708217423,274.61893032079047,172.6309373686422,265.57172788422247,Dirty (60-80)
127.49125030574841,126.18785735599418,-0.4928124838184765,126.88216817163635,-0.3929555078485974,126.25011231312948,-0.4710032618444742,270.95616988832404,154.48086724383222,256.4021944885997,Dirty (40-60)
112.8663680001307,111.66457362832969,0.404501546716085,112.89845237109988,0.4092389222279164,111.97309773359676,0.3228302904636555,297.915198416069,241.9342190884988,329.29706592566504,Dirty (20-40)
97.66205538268164,84.38211663030991,1.5172354843013958,97.54549088298876,1.377001762764274,93.19006251965814,1.300074570554304,740.7664035545413,558.8648015892259,732.4185252373263,Clean
109.71880932057172,107.31189243823692,1.3670332949815414,109.14492977916895,1.3871108515105677,107.25159062666236,1.2062060676988504,481.6176403579663,351.79852338979623,527.8177099683041,Dirty (0-20)
107.11003058824735,100.87909426821629,1.3353299075083644,104.41004283001853,1.3326073971350256,102.7179324503746,1.2674480130356192,573.0610314966044,429.79424531962377,634.4607394643917,Clean
112.3766909640983,111.18737764389697,0.3953199121130656,112.39510615050808,0.3891048366954827,111.37591240600294,0.2998001419398923,297.3871348080557,241.56523527176878,330.86322214267506,Dirty (20-40)
147.42097164239573,158.29326337310403,-0.9204993311821654,149.97587394067796,-0.9216643800702856,146.89908329615469,-0.874557238682167,138.59649399554266,76.33543909852237,154.1411967658038,Dirty (80-100)
102.59119800620199,100.37926650969708,1.3395284511073284,101.7606416816891,1.2780569103454538,100.4279344078726,1.1334843188851995,483.35083099748016,311.2263404549425,448.61105111372666,Dirty (0-20)
120.44333869287182,121.03740979918236,0.004657340464881575,120.95540488231256,-0.015116890011506184,119.21912859936556,-0.0252537350348622,236.90651834504294,138.32516995667214,190.59063009387916,Dirty (40-60)
143.83781661452494,143.3022156345828,-1.7329248506629942,141.46296659516744,-1.3988397416091032,140.73061418424638,-1.6772083608971304,253.27629199985438,148.7740202735474,254.03559597626517,Dirty (60-80)
143.04301314985676,142.1989898665139,-1.7600381791638788,140.7288515128115,-1.4734180750515862,140.4585137880284,-1.614903756838585,323.2085006855881,218.16110013095346,324.54931481638783,Dirty (80-100)
139.45339507385685,136.9662263465301,-1.120151683687987,137.46988449836337,-1.1431278037971784,136.05911003327574,-1.1018276423934863,171.81226717307152,112.3975167329518,170.64003996230292,Dirty (80-100)
126.65919049026206,126.57886506599888,-0.5023236096669705,124.40859111442691,-0.4091284608078423,124.5370338504917,-0.4638189695651852,410.3247655046051,275.2119335451223,396.77155052116836,Dirty (40-60)
151.606986405229,151.8324847730304,-2.105350888231973,149.41635706811357,-1.8979166138119719,148.14043936285415,-1.937436603164096,175.8500796819195,117.7514904048243,170.01065290636768,Dirty (80-100)
143.45600587433572,142.65284882415855,-1.3021802085287273,141.26973474122028,-1.131871911808201,140.79269714889483,-1.2398447138065154,198.67840862667998,117.31743298735735,193.8599681272321,Dirty (60-80)
157.41488274051986,157.8965453665507,-2.7085643812364317,155.26690190362956,-2.4578466610330274,154.62422671196614,-2.4629731738018634,163.53852135434994,106.04226788081614,152.0034956903003,Dirty (80-100)
115.83724063517799,105.61181974872541,1.2952428608248336,115.49929699989086,1.0539963263866166,111.92565009560788,0.757486409589598,434.0017372276353,164.54482430400626,498.63055093777916,Clean
153.48704880461463,153.1587208890344,-2.0883719039155983,151.74248775117118,-1.8232612506392647,150.29942923350862,-1.9763293543257532,196.68972083014808,132.87002962621654,193.69841303547662,Dirty (80-100)
145.9763195829291,146.13210824769718,-1.7425093826539118,144.0412129880136,-1.667851188202944,142.9551621846478,-1.6154892225782238,187.1341437024992,124.20656808775507,162.7316347332274,Dirty (80-100)
132.81156003622715,133.74421070468904,-1.1566588694109656,130.8526867691118,-1.287627324858625,128.22780026891837,-1.2655560845382283,155.7109467587255,115.34207367348912,150.90990280423728,Dirty (60-80)
123.75745330709772,122.5497507173867,-0.41395569727292014,123.98642782289579,-0.3027271485408829,122.8505465366276,-0.37500072529458417,470.2485924209145,331.6299562275683,468.7208999203183,Dirty (40-60)
97.77221302114187,85.01222611992256,1.9662148618326725,98.66480946954258,1.6123747800926718,94.38682221072493,1.4888291728977119,754.6936867246687,611.2129985530443,780.3603523801437,Clean
142.46070883986232,140.93357528584158,-1.5786611069838856,142.5195749308144,-1.4842482286501095,140.85152911188317,-1.5150477084694167,280.8864468375162,206.48921241028893,275.48151578366173,Dirty (60-80)
143.00461602702802,142.43469278781504,-1.9760293421499775,141.257105168876,-1.9403826567902145,139.94064289659931,-1.8684614494123144,193.82560277147476,128.7549915931063,202.34081514199147,Dirty (80-100)
160.78435945258934,166.83689681757463,-0.7176322561408652,156.19578709049847,-0.471644173765364,156.57908538779657,-0.8050234206988172,252.75805110968184,178.03989940020057,309.9970301294729,Dirty (40-60)
139.62279906079044,139.56395989196056,-1.2526075160926542,137.67191000459022,-1.2297347094952773,136.92600199531182,-1.1943978493882692,161.27134019325888,104.16601796165163,146.57332253380412,Dirty (80-100)
138.9181146572521,138.07508657159548,-1.7134328138047532,136.5555901794678,-1.524712653197786,136.24601345813625,-1.5949870052227948,291.6767836413424,193.17326183431962,286.2829547430963,Dirty (60-80)
146.60722695086187,146.38426528610202,-2.6208025940987465,144.28045955976964,-2.0796886413334037,143.62457321277628,-2.393226750931481,262.5498477145041,179.93036626572254,250.7603171906664,Dirty (80-100)
148.14101880747273,148.3587525349411,-1.8732545555293256,145.80600332545725,-1.782594861114068,144.69870658468741,-1.7223638957861829,193.06221964705355,128.55884724512555,178.73653294665348,Dirty (80-100)
111.4087579199511,115.21478593130732,0.8001963189841941,115.88647412556705,0.7614128929099508,113.00462116326435,0.5627950214182613,729.4827763688501,353.01487474536833,826.880455885743,Clean
108.90778145027109,107.70617809133276,0.3340124979165042,108.67878595971165,0.3030107163925741,107.34666092895701,0.2078309767794884,334.43952465892494,238.7888111520677,303.90561130593414,Dirty (20-40)
143.13885295044417,142.5139918765066,-1.6274029714263674,140.54344449907595,-1.3383686217576525,140.39061450004291,-1.5564065144727133,234.23448528311343,143.99623104407155,225.35408299053918,Dirty (60-80)
138.5272702283747,138.07040344550524,-1.6527996731934524,136.56567151870584,-1.3615136685181308,136.0131557873688,-1.5345014574918392,333.14611823664285,229.02189530992334,320.349294997027,Dirty (80-100)
102.02592247035601,100.44654121256652,0.2691198978728737,101.51362926578938,0.15203449821769194,99.78127180726848,-0.0012582717101728518,335.4666337018117,242.96282374624116,314.5399956720988,Dirty (0-20)
133.23168717402297,133.35350102750454,-0.5270050738036299,131.00084615609734,-0.4282700027949306,130.97774714239108,-0.5429060166787448,446.92373793142485,268.745671258124,436.98161855415725,Dirty (40-60)
146.42379665263118,146.07940903053503,-2.632843037974493,144.1541993416422,-2.1061296492323383,143.53502934107198,-2.394584277382028,263.4200521370528,179.14561406699642,248.97208604838346,Dirty (80-100)
125.56127850759177,125.30483235774875,-0.5992983925228751,125.31699607233621,-0.6124836846264996,124.16852630189544,-0.7073155315434748,273.55455582385844,181.74747995279202,262.27007316984367,Dirty (20-40)
138.70299802024422,138.07071001056215,-1.6385416386696323,136.0991269341898,-1.5448328103265438,135.9033304768311,-1.5799905843186068,257.2542874535357,168.3105023523136,250.0363088665348,Dirty (60-80)
149.41280286193654,149.44888153733498,-2.4705768973907523,147.07245118441884,-2.019160178646505,146.1253735292728,-2.27840865360486,214.5279614776344,147.10613096970292,210.69558473181166,Dirty (80-100)
125.01139690419078,124.81233303095115,-0.4123770341343311,122.804951536065,-0.2326228677684292,123.00391637098558,-0.2990042481097412,430.201129096844,289.82139897985576,420.4194616009997,Dirty (60-80)
122.37365160496486,121.69573676591905,-0.15554890747722402,122.10075221951513,-0.11844413035370055,120.99392697028765,-0.22190142036398305,316.1543867525777,187.65511729233364,296.34295381280015,Dirty (20-40)
137.85570684552562,137.78101471071676,-1.880637124482912,135.86641963724844,-1.6815919262593353,134.77235019051014,-1.8406725836337037,210.68410871526046,159.84204639150258,218.14047174123203,Dirty (80-100)
125.5620404835421,131.51101912083578,-0.2431115912801697,127.74652716564188,-0.2555972908061132,125.01058771359855,-0.2244170718101036,143.2677433837716,81.9607301063796,107.37553239252041,Dirty (80-100)
150.11947448809093,150.44906500925111,-1.8548213077871007,148.09367920786755,-1.7835474838175351,147.29088252507074,-1.736223654142625,184.4514779580396,121.13534593559021,160.1982229314048,Dirty (80-100)
144.94661213719533,144.73577901322534,-1.6971888247953233,142.7993035100775,-1.6359772247678412,141.8843828023105,-1.5905126324591088,170.5829784049864,112.39009199081713,162.0858845704254,Dirty (80-100)
138.4829552362097,135.98448189110474,-1.2671678782483864,136.67869074699016,-1.243671019827021,135.21264459652346,-1.2141852490576597,162.5136601909939,108.8716402738707,162.26754519016475,Dirty (80-100)
128.13159194830476,127.94497875724724,-0.5507977393578691,128.18412872283736,-0.5420116387176878,127.23288192474396,-0.6470306813051117,192.355322711774,140.88006232418275,205.9095711333034,Dirty (20-40)
140.4741311229318,139.21277501814077,-1.336858825102308,138.3015103731658,-1.3140327378466206,136.6494192522516,-1.2681353528578359,157.88749378116992,102.20030434571733,157.14810219509528,Dirty (80-100)
112.09814162563973,98.72584214638016,1.2672327166128456,110.50595475831786,0.9277187683680872,106.93402135066036,0.4707938117286082,357.19791856265135,135.53515031364188,404.2683096512194,Clean
123.4474084355408,123.61724298859934,-0.8148066482383801,123.110046999446,-0.9466954860440908,121.0957478172811,-1.013279679098731,250.43063425998957,181.90183537038843,246.39889496952244,Dirty (20-40)
101.9189095343792,98.19039421828472,1.365355557436994,100.93208246792135,1.3936679510452228,99.69082712218638,1.068583330170723,516.6106466369786,365.5415302567335,496.422516411644,Dirty (0-20)
154.93520449704604,166.80448526687337,-1.0693036424842879,157.74935387362552,-1.0677406988821008,155.49666049404996,-1.04495994184424,135.55510894581224,74.2585655333528,151.65502885941598,Dirty (80-100)
91.69115140652842,89.68233048713232,1.1053712471783406,94.44328496826927,0.8751028899580476,90.63625484295812,0.7532716376257421,629.6894033159002,437.7175404985935,591.368682578782,Clean
145.6374531219651,145.72820988816846,-1.6896759461611357,143.63696860073918,-1.6380313814127792,142.6345348190914,-1.5839823541547986,184.44204050430167,121.62906804733728,161.19638357339036,Dirty (80-100)
138.76776180071673,137.60079861404546,-1.7118404532139404,136.52853317708107,-1.5323288647542184,136.07747619044954,-1.6000529728170507,295.9068227137964,197.1461041323115,292.4264256794198,Dirty (60-80)
138.59852880644777,137.7636400144115,-1.8163032833008943,136.37199770508002,-1.6661957234601628,135.77198613231542,-1.7220960822267517,266.78842225754653,167.5801948944287,271.35611548620153,Dirty (60-80)
149.0627647460364,149.10790634386558,-2.2003469269578755,146.80349083615067,-1.7063635229931997,146.05644342844334,-2.094030245750074,178.5230288836845,122.10336639505934,184.09451610424182,Dirty (80-100)
148.12730501343805,147.92696163826184,-1.7833706328111254,145.99313257235724,-1.4485067017938522,145.23447274190315,-1.7415659808532469,255.51989722245807,169.73518790215678,248.40168889266383,Dirty (80-100)
117.96872963425189,127.11577025919658,0.3453086578339131,121.86793041819747,0.6432861561488941,120.23418668330021,0.5568365710668967,723.268188308195,514.2181285769716,704.3986441939383,Clean
125.13182881428234,124.47323233392248,-0.08010512080554456,124.92035100989399,-0.022172107458370317,124.23781676689477,-0.12659666114268125,294.39884946588836,168.13110813366973,269.6372500839291,Dirty (20-40)
130.47808469336883,129.71918310497298,-0.7094124135203531,128.02076035925018,-0.6566930448781008,127.51425252730971,-0.7802121938824252,317.98826815190534,194.4311948297604,321.85219003935543,Dirty (40-60)
129.5730390944737,138.14212028659554,-0.27334081973320434,133.8823035996015,-0.3204516810977667,130.36270239589984,-0.2822822325434349,188.46791387072116,98.84652467908307,163.37094967095817,Dirty (80-100)
113.5327097928705,112.73366045539512,0.41308326952082897,113.47962082165134,0.4011047005939617,112.21165051412056,0.3107138251851946,268.505048881015,208.7280177918969,309.10758171441535,Dirty (20-40)
100.73614302932543,97.36951308843102,1.714826155037808,99.90895552954548,1.5889470624851632,98.3221320190527,1.4508627987215152,560.7839618902003,366.49263689494614,577.3055387023575,Dirty (0-20)
119.2287382917981,101.57414153964056,1.4352995274684226,115.16059445861391,1.213757424541333,112.311266198527,0.6493531310459392,234.20090865701584,88.80378290005493,335.6627584100829,Clean
152.06994399240355,152.4214450808964,-2.1633180341698184,149.900767623976,-1.9237749718197241,149.10079477884545,-1.9966693193687288,172.11663390405002,113.87680162156045,164.02405119866694,Dirty (80-100)
141.69792527123198,140.28770014997698,-1.6345110047213234,141.7216130489958,-1.5932488390159831,140.0800286312025,-1.5999873737571426,247.54306972684984,177.87046141844158,240.28075378051662,Dirty (60-80)
128.19931923831456,128.77986050706102,-0.5852749305987239,128.35677669056818,-0.5867280019281736,126.57063869982521,-0.7221696035439231,236.56520266307484,164.43486678306994,243.6481042174789,Dirty (20-40)
112.60337441312944,118.74710391766922,0.5413942349774511,115.02699815831876,0.8081236156352887,113.44531401853693,0.7360795843883584,750.2862583069408,569.9898308921007,806.4197963055092,Clean
125.30407887149128,126.2227137411084,-0.9355318796442011,125.35169912186592,-1.0962052354392808,123.21333756016503,-1.1574553070208176,191.92227979274608,155.39682761017878,197.74973810130516,Dirty (20-40)
131.8165288781276,138.7391691316115,-0.3970137769946787,134.0147164762787,-0.4057636060495936,131.77275952745444,-0.3775885798200567,154.52061213511143,87.26777572994473,126.72979133044537,Dirty (80-100)
128.8198920302359,128.3584547103779,-0.5018890570883355,128.51114883332858,-0.47508581280202,127.41779945756048,-0.5698292658636147,283.4300073210292,164.8040446050377,281.06002637188385,Dirty (20-40)
128.06856843112578,127.19387186629528,-0.4341236079792322,127.70211043492826,-0.4023921309009225,126.85180477028368,-0.4748317461582394,293.9154643595312,181.59240711999226,240.59265146643042,Dirty (40-60)
115.39159356444695,119.91264566015677,0.14365532447999912,117.14432134839066,0.29137318487874264,116.29258636297449,0.18626821886274095,438.4229643696431,322.11713571474763,431.25685183612256,Dirty (20-40)
140.67708771090946,139.43389301866196,-1.7164137346264032,138.55016741286954,-1.5365246870591551,138.04530882660686,-1.6010430394301731,307.6098204932189,202.14677607753742,308.12099011863313,Dirty (80-100)
128.34443477763335,128.74410424622528,-0.5681879637742233,128.48771420814276,-0.5653824679017473,127.00829937186664,-0.6926813022515343,222.05239692921242,154.99928258479656,227.60714892429402,Dirty (20-40)
166.98615251312856,173.10007865610427,-0.7710754902380323,162.27895920951474,-0.5238789867636925,162.81622711723116,-0.8521260189510977,274.3986896975729,190.8364869288971,326.08299964001554,Dirty (40-60)
115.75523151397115,113.763207031866,0.3944193161613347,116.2303044999005,0.3936679017367729,113.44975034173359,0.2836491402123235,371.6855816804588,269.18846579962553,359.36671290039857,Dirty (20-40)
113.55186543081258,124.13402893594477,0.15587355099237454,120.51131009996747,0.08829752811183161,117.2658962284523,0.090660291644867,273.90628678210425,163.16039888285312,297.94396176885766,Dirty (80-100)
122.56024733151405,121.90396112295912,-0.15996045993682806,122.34259039604049,-0.12319615159194122,121.26786687067465,-0.2244083285163872,313.6318290843049,186.89271712419568,295.37415919395875,Dirty (20-40)
146.91628927363752,146.63510828349303,-2.664026553985498,144.78488912588682,-2.1540100748823847,143.83382394814063,-2.51182654589152,263.6851269854752,177.72296860348573,256.9503484567189,Dirty (80-100)
139.25114873715788,138.43884764332006,-1.7480367222938908,136.8849852406903,-1.563368025370652,136.33675822605215,-1.6379611503525937,298.97773153260295,195.97453681249402,293.8111983432635,Dirty (60-80)
139.84266694110354,139.12429940720708,-1.7635389777547643,137.62424213234212,-1.5468637466780848,136.8030251936388,-1.6521305879273107,306.6016146711806,202.47610906327807,300.5084090716045,Dirty (60-80)
121.24798499465945,120.47759786380185,-0.18560129382675847,120.99593626488613,-0.1613790245613673,119.91700311172998,-0.25815114417021234,310.84776101895795,189.1510411614446,287.92425363927964,Dirty (20-40)
106.27773940116127,104.94732687575876,0.047222361566454485,105.9719853169145,-0.09488361521166036,104.18318802919417,-0.23947809118911695,259.62826564414934,164.16315032172525,219.84470721950558,Dirty (0-20)
102.2074382528801,101.36351474039151,-0.025851851041941383,101.79370175162794,-0.17826862560741533,100.118134985629,-0.2505462657493429,251.5000353917157,155.56175126103406,215.74399352028254,Dirty (0-20)
149.0892690570511,149.04415156637546,-2.521433819872089,146.7862118640723,-2.0578538566238382,145.73818570804988,-2.301496757171044,217.08347894496285,146.0494036359815,210.73539232222217,Dirty (80-100)
153.96075248030382,154.4051557768729,-2.347072023526961,152.106282053716,-2.0131449608663945,151.02499904982324,-2.1542704757144158,182.37562946694004,121.19679608432764,172.8805600385062,Dirty (80-100)
107.8373648122635,106.92970066936155,-0.14212344616289768,107.48172086089376,-0.2791980398917119,105.6357262283358,-0.3349208260190387,323.9858119668488,224.90317117728856,287.6329990333008,Dirty (20-40)
132.86097958636708,131.7053901732784,0.08122732953427719,131.97838503785974,0.07329593768717307,130.13387266682477,-0.01892078200607489,237.16729663920282,162.5729722410837,259.53471725052896,Dirty (20-40)
132.32498361143215,141.72151262940378,-0.0480176484731721,130.60263972553355,0.06719917966237032,131.27911479961747,-0.07432890080723105,392.0349619589616,273.91183169237223,466.46761051316,Dirty (40-60)
148.15457544131976,148.05394588873457,-1.7552509635625293,145.8093315702725,-1.4311282347919831,145.03798520605213,-1.7238552847947084,247.80382169855957,165.45868799915942,240.190841230742,Dirty (80-100)
128.73887234081673,128.2091066949643,-0.4275936812362205,128.38293387192678,-0.40924961547252015,127.34108608656052,-0.5282028037101002,249.1435447533297,156.32684830407086,247.76146590463242,Dirty (20-40)
128.83021026371114,128.39819062097007,-0.4914679295551604,128.37759153475062,-0.4701297349473457,127.34356634857069,-0.5639600271386885,313.8091496685313,185.40029949558652,310.16610242160203,Dirty (20-40)
107.59308142363493,105.01875704455679,1.1555030173399,107.05736214422019,1.135765898723731,105.84330250685848,0.8783147166336974,414.64810118390335,264.1194587253855,361.63604979917716,Dirty (0-20)
125.61128142808883,124.65967807296379,-0.5377577313544918,125.26943596507508,-0.5105844122998131,124.4226754411907,-0.5872069095999419,280.27309966711573,176.81446026126042,261.5349518470431,Dirty (40-60)
149.44686642286868,148.8439060650815,-1.924221006088524,147.79692009106566,-1.8404177837042464,146.104145472147,-1.787994233556128,209.95514352857438,142.21659068128173,209.30253849607467,Dirty (80-100)
124.72112884686814,124.071826179221,-0.1257126252275818,124.48315749215307,-0.08604542573971682,123.84210364350908,-0.17959169067674713,292.2097181606013,171.12749882788495,268.1420896482266,Dirty (20-40)
145.34430857122163,144.48864530897188,-1.600336226673884,143.4144064970883,-1.5537387601757742,141.73711552017306,-1.50515787708294,169.18189521625342,111.02978788760632,165.37341697912495,Dirty (80-100)
107.30627409566887,105.72598395062231,0.12349187986676086,106.85959253155224,-0.010886253095459295,105.49937750517164,-0.1372489096463712,358.80002972904106,245.17987013774362,298.24105297432004,Dirty (0-20)
108.65537174692345,105.16904212449049,0.754436455492384,110.61521128632911,0.556400339208745,107.11208709618134,0.21199531172652453,574.1290058365993,270.2100642238173,627.0720807901857,Clean
124.28430708395388,105.16260496602331,1.7356302853713452,119.32148607580521,1.606982718461559,117.35028229874509,1.4239309436421996,335.8888720356909,91.14641130727202,352.3783799088308,Clean
107.27694855369027,103.30207113730872,1.6998410753579225,106.207276067665,1.744386492504864,104.8874722313464,1.5537542799586617,542.5677377210969,321.6841028874448,467.12137740512003,Dirty (0-20)
154.7244396690272,160.11971850137334,-0.6046809374189274,150.67152700911052,-0.3876468236446719,150.66416121175132,-0.7055252876855468,233.56074836288036,173.8663283700327,292.97915124599064,Dirty (40-60)
117.37134040342444,116.73270125752212,-0.4689384534164708,116.93316636658163,-0.5732766680371466,115.41897801793364,-0.6553566746528029,273.3189198043949,193.14914556859702,262.6608280448,Dirty (20-40)
115.91093369398456,104.50600957361782,1.405122514888678,114.90659705804808,1.131874861732166,111.60417056995266,0.8466265888724551,435.5680461346182,153.1876657128077,505.45353775588194,Clean
98.20856989539068,94.49893290957195,1.1097139757140075,97.02222169464164,0.9814610206851846,95.77939779609345,0.7741474970372811,473.6822754243972,320.22618989879373,442.40839612834833,Dirty (0-20)
145.81808317293698,145.7055048607384,-1.5331695976366269,144.30091469773262,-1.50381004182553,142.86632255860582,-1.4587685756820532,152.09652332010697,101.0175918291461,153.56107093308736,Dirty (80-100)
