Avar,ASkew,Rvar,RSkew,RKurt,Gvar,GSkew,BSkew,Grayvar,GraySkew,BlackRatio,WhiteRatio,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity90,Energy45,Energy20,Energy135,Class
2969.699391,0.268121735,3786.490253,0.35210082,-1.413316363,2918.9827170000003,0.447443109,0.75973894,2978.60458,0.44181034399999997,0.565668403,0.434331597,1041.787923,770.2665279,939.209891,0.32695407600000004,0.306210185,0.024757058999999998,0.029106139,0.025175937000000002,Clean
1074.465022,-0.9640350259999999,1208.2153230000001,-1.130948777,1.873444215,1104.040524,-1.01831394,-0.571676383,1100.925744,-1.024091505,0.15429796,0.84570204,385.9943465,241.4705787,358.2114515,0.16987918800000001,0.16996465300000002,0.025128032,0.027617576,0.025775175,Dirty (60-80)
2412.050369,0.12334549300000001,2747.49046,0.12373641699999999,-0.95702351,2552.960502,0.109106645,0.251905192,2529.5085670000003,0.124188923,0.454439019,0.5455609810000001,754.2983816000001,483.85187110000004,743.3166307999999,0.19236472300000002,0.19519905,0.014968448999999998,0.017233795,0.015119681000000001,Dirty (20-40)
2066.3906500468697,0.8336943760943786,2597.961297377973,0.5613002185462049,-0.5841947864859538,1991.4773497524677,0.7323712188126167,1.19698076680349,1992.8341980168188,0.7257587634503712,0.6513845486111111,0.3486154513888889,591.1873366818874,381.97172505215576,531.0681056240696,0.1888319429065068,0.1765317127715758,0.016713983667960928,0.019143540406851185,0.01685950424516176,Dirty (0-20)
3160.000442,1.026489336,3696.912779,1.2770610740000001,0.190176231,3140.547957,1.257565101,1.358935889,3150.0694710000002,1.2702706879999999,0.7545537929999999,0.245446207,970.969518,717.336861,1004.873782,0.410060505,0.36153032799999996,0.039175537,0.0465084,0.039273527,Clean
2561.157264378324,0.8664855558605292,2832.909297746065,0.4779161776435479,-0.3738976968807632,2208.7309468148496,0.923910592440487,1.4369940238766692,2220.694837726383,0.9227317018270152,0.619658203125,0.380341796875,1134.2778813855134,842.8708427503481,1092.3578432385357,0.2000840758227949,0.1836708509931096,0.01595776565657251,0.01949808265730811,0.016012946414537963,Clean
2282.5094855187936,0.4870501392411869,1981.9432978428024,0.7604796850079216,0.329493334276731,1717.6976671089064,0.8007114055952671,0.4748268508956666,1730.6471704817761,0.8216784729351497,0.7092024739583334,0.29079752604166664,863.7819152001792,458.7143884735744,983.5030225065007,0.16580827807975396,0.19333314546692704,0.017491907540111953,0.02162385617804994,0.017112087781035238,Clean
1526.1742692456814,0.1349252449280832,1413.9158778184672,-0.03281354725722247,0.12025743029260695,1360.928862540256,0.1316801987552837,0.3856935116207861,1377.6092753266562,0.13294031115251007,0.5340397135416667,0.4659602864583333,509.9304502713675,348.9808284075104,497.6367685550585,0.1383606734470781,0.13060816876442125,0.014909996529549581,0.01638039921280238,0.014981124833061256,Dirty (60-80)
2976.978456,0.230763353,3810.815195,0.319056497,-1.440459749,2937.827494,0.413503711,0.722233241,2995.103874,0.40816229200000004,0.556463759,0.443536241,995.5402898,745.354041,922.3321397,0.302819697,0.29569516,0.02327047,0.028029962000000002,0.023622217,Clean
1867.2604850000002,-0.087473527,2131.831193,-0.140019075,-0.57670714,1933.002315,-0.12745588,0.075799185,1933.1549559999999,-0.12131959,0.397456597,0.602543403,463.73210880000005,334.572402,524.6211585,0.192336901,0.186506836,0.015752435,0.017595225,0.015548556000000002,Dirty (40-60)
2107.0216969999997,-0.287333748,2430.003439,-0.345795264,-0.999360233,2205.172361,-0.30915955,-0.078653451,2199.814156,-0.306538803,0.361631944,0.638368056,687.2157642000001,426.11793509999995,700.4419884,0.159054532,0.166948311,0.015163889,0.01745559,0.015248191999999999,Dirty (40-60)
1903.875411,0.263315477,2014.556894,0.087661468,-0.7739666759999999,1998.888375,0.238533735,0.574043241,1967.238102,0.22637583100000003,0.480300564,0.519699436,617.7754232999999,430.8583069,636.60558,0.190606777,0.196113855,0.013744626999999999,0.016417493999999998,0.013945128000000001,Dirty (20-40)
2669.810711308558,0.6167778476878123,2791.3846769856764,0.5423252869894559,-0.2739390234862853,2399.041340982902,0.5255646547156124,0.9044053483630315,2461.031799575224,0.5642762353485586,0.7269021267361111,0.2730978732638889,448.9481546888269,259.7495110396385,436.28481047758765,0.1361386521096213,0.1397413702483192,0.012813187997415695,0.01441332577201918,0.01252966435738273,Dirty (80-100)
608.9306654000001,-1.233234529,728.7284593999999,-1.382961228,2.820149072,598.1971643999999,-1.284074468,-0.678435395,606.214655,-1.300237088,0.123803168,0.876196832,228.03659629999999,134.0532858,232.7219327,0.179642888,0.18957797699999998,0.03076615,0.033657024,0.030784877000000002,Dirty (80-100)
2466.350424642553,0.9423069271720826,3369.472042170196,0.6953275524193014,-0.8351112569820289,2178.4171715082707,0.9673559832572473,1.2067777591209914,2230.2135445275167,0.9610996560471516,0.6651443142361111,0.3348556857638889,804.706170393464,637.7942465664121,831.3845374243832,0.3023422366457104,0.2591505726242955,0.02941394117303205,0.03334833907900419,0.02925455036184645,Clean
1323.4693013064348,-0.17317041157267626,1407.395731489534,-0.3865005467908313,0.4832665394909999,1272.1282493977442,-0.2318584400937032,0.08696614851154051,1274.6051488233259,-0.2352468695033519,0.4134103732638889,0.5865896267361111,252.48907080353345,165.63425656293464,243.3367917172774,0.21023201249096893,0.19399496149751427,0.015991603662311574,0.018408071127770386,0.01624568084835509,Dirty (20-40)
2035.920267292541,0.32262955110798835,2138.2268968753933,0.17798681686043186,0.043975382295379895,1989.693026943965,0.3327452876693698,0.4635621688634238,1984.4078760608872,0.32960436712621144,0.58072265625,0.41927734375,427.1647040401223,271.2199963056327,366.64817241390574,0.18760078342487652,0.17984533520653578,0.013518136263853302,0.015738100571881856,0.01378101978168502,Dirty (20-40)
1961.29716,0.131899141,2217.01206,0.072789269,-0.8082468309999999,2064.578723,0.11610697800000001,0.337757915,2053.233402,0.117906076,0.473582899,0.526417101,794.8799217999999,536.3422320000001,776.2873202999999,0.144808384,0.14959137,0.012445895,0.01434086,0.012466963000000001,Dirty (20-40)
1250.6134359999999,-0.831143541,1444.12928,-0.895293942,0.129096039,1294.838386,-0.844556422,-0.6275955329999999,1297.910458,-0.850706273,0.262667101,0.7373328990000001,490.3507728,343.5401828,498.6661443,0.143901294,0.137331075,0.020181513999999998,0.021672815,0.020080125,Dirty (60-80)
2389.424806,0.48138229299999996,2842.202893,0.428299291,-0.91805057,2552.2197920000003,0.474598615,0.788197712,2536.195291,0.477609745,0.5919824220000001,0.408017578,807.1389896000001,539.8783988,753.0882230000001,0.22519693100000002,0.258997238,0.016150301000000002,0.021013168999999998,0.01631557,Dirty (0-20)
1689.320968,0.007128886,1975.813125,-0.135706781,-0.285346681,1772.814014,-0.068164967,0.409623964,1767.446416,-0.06227903,0.361323785,0.638676215,531.4870406,354.5187783,554.0767844,0.172754493,0.17854244600000002,0.01590635,0.017909281000000003,0.015773011,Dirty (40-60)
1781.6276156395559,0.10679602720095116,1768.1706160743809,-0.029917008030504413,0.0504050796310942,1678.9765898206495,0.10118492651703764,0.2575879010831547,1690.7300198803887,0.10308297741799086,0.4981597222222222,0.5018402777777777,532.898225426027,374.13071431675934,512.0289908340685,0.1474968165906784,0.1354817740741211,0.013492063449177468,0.014910239093636013,0.013671058152121291,Dirty (40-60)
1726.4041868994393,0.03055325718318133,1812.26633721254,-0.10486714326165006,0.057259339057367686,1685.9732107611187,0.034179050421242384,0.16676012688495412,1688.820279582225,0.03054519104982236,0.4517491319444445,0.5482508680555556,333.00189103752615,214.00622500869255,295.6224101539691,0.21175572185841632,0.1994050718386046,0.016675006596856227,0.019006591832158668,0.016826640182947977,Dirty (40-60)
2628.282645,0.263757909,3060.130177,0.26100034899999996,-1.312919445,2800.4096670000004,0.283553169,0.389835721,2782.759752,0.284230012,0.556079644,0.443920356,937.5482225,614.6617524000001,922.8561202,0.153423386,0.151370843,0.013096316,0.015093209,0.013361131000000002,Dirty (0-20)
789.5434887,-0.662388134,856.3329579,-0.9343996940000001,0.9598412140000001,809.4603767000001,-0.783227793,-0.18198216399999997,802.1167232999999,-0.7910568509999999,0.22965659300000002,0.770343407,259.6379909,164.27169840000002,259.07061239999996,0.199285345,0.196225147,0.020339256,0.023133326000000003,0.020344773,Dirty (80-100)
2688.9549920000004,0.438299245,3179.381228,0.405792274,-1.210938537,2893.5696390000003,0.428410432,0.637828627,2870.969463,0.432171865,0.5876150170000001,0.412384983,844.9675022,572.6518472,895.5259401000001,0.15272844800000002,0.169087772,0.014498487,0.017339964,0.014621282,Dirty (0-20)
1479.4216803248498,-0.08649419493695261,1571.3016354083593,-0.2107890797162775,-0.4437537576707817,1424.404288746582,-0.08307466660666497,0.032810431709960716,1435.7830313877166,-0.08488841670965601,0.44986653645833335,0.5501334635416667,505.31503880487287,329.04030337273946,481.42017679406575,0.11857478261774693,0.11878842059686028,0.013871971942279522,0.015283459653775913,0.014032717574200592,Dirty (40-60)
1747.6219246961048,-0.3822480442823522,1657.7534986929245,-0.5422285073772011,-0.25601238566708684,1621.0885062850955,-0.3993325775677055,-0.2305054377489201,1640.3483586493094,-0.4126667052996249,0.4008713107638889,0.5991286892361111,480.8661756566165,337.53718054589694,475.95204985640515,0.1384836276811851,0.13093822448449075,0.020398268774803097,0.021590588587785342,0.020447016151908044,Dirty (80-100)
485.8566234,-0.789840219,539.8101735,-1.17563835,4.799626645,485.91471399999995,-0.898025585,-0.08505000300000001,486.6793045,-0.93291808,0.150041926,0.849958074,140.87377800000002,84.97346109,144.2122115,0.240083987,0.234184773,0.031627131,0.035378754,0.031558727,Dirty (80-100)
2166.8737960000003,0.036156994,2621.557057,0.007163566999999999,-1.333751921,2309.98445,0.05583183,0.297313247,2303.5789449999997,0.056805219000000004,0.48320638,0.51679362,647.8210789,432.79971860000006,601.5390099,0.25994308899999996,0.257444664,0.019618196,0.022695731,0.019891186,Dirty (0-20)
2025.7150641223147,0.2057911466428878,1986.6768557645898,0.09406650736195693,-0.11946489250643122,1931.4456185902486,0.2232313013704248,0.3068131578767723,1939.8482331402295,0.21506374753663512,0.4927593315972222,0.5072406684027778,536.8454144786708,372.06957471314325,521.9864212848831,0.14518336706812945,0.13627050840249508,0.015607441661784271,0.01694404447020775,0.015730876960752472,Dirty (60-80)
2901.996609,0.214061904,3722.6555810000004,0.306135785,-1.445680887,2848.186814,0.399384742,0.704105491,2909.9130920000002,0.393808255,0.555240885,0.444759115,943.111133,713.4682241,902.8654079,0.333625667,0.312082511,0.024818965,0.029393251000000002,0.025066069,Clean
2266.089847528126,-0.1038490771081859,2317.504366163832,-0.2672133376488441,-0.6301127466763816,2177.3836479687684,-0.17883182840452772,0.132051265800033,2200.650629340397,-0.16569073757348596,0.5199956597222222,0.4800043402777778,432.4153931977022,289.2876053981225,395.499699326121,0.16122835310071582,0.15412387537984526,0.01907856092412472,0.020463133608529718,0.019187991793464355,Dirty (80-100)
1676.0875369999999,-0.252207631,2048.2067039999997,-0.305603297,-0.836677901,1784.524298,-0.267379157,0.11694846699999999,1778.955765,-0.262551876,0.380821398,0.6191786020000001,525.7907397,376.43748910000005,550.5864141,0.241810346,0.244871069,0.016913783,0.01976523,0.017098723,Dirty (20-40)
1613.1553215366418,-0.14159709206200136,1734.9070058681873,-0.25032665443803265,-0.5653558118083608,1578.1129584099622,-0.13418701042016806,-0.04044614144140948,1588.3491516422564,-0.14046629651803774,0.4440418836805556,0.5559581163194445,521.8886647578678,342.4569823539637,506.35639804654403,0.12688151978704,0.12579212055787306,0.013991771590977359,0.015528679757492022,0.01416159246190915,Dirty (40-60)
3037.221641,0.311707335,3871.7452380000004,0.40372822,-1.364874792,2981.301102,0.5014923020000001,0.81291648,3042.062968,0.494757726,0.579343533,0.42065646700000003,1095.355866,814.8086132999999,1011.4576390000001,0.315029344,0.301138154,0.024492941,0.029322845,0.024790491,Clean
512.2973824,-1.058592303,574.2542043,-1.350387671,4.772683768,513.8888002,-1.168982702,-0.46186672100000004,515.2853734,-1.190595244,0.118907259,0.8810927409999999,122.1814398,71.85123314,125.2278662,0.259549293,0.25536187,0.032577682000000004,0.03660002,0.032616395,Dirty (80-100)
2488.084865,0.164243704,2819.037988,0.167999433,-0.966012566,2629.999304,0.150309315,0.275566656,2605.5013059999997,0.165470162,0.46917100700000003,0.530828993,867.7080919,556.8707992999999,859.7956559,0.18613897100000001,0.192700567,0.014450513,0.016825376,0.014577988,Dirty (20-40)
1546.260223,0.092989028,1775.556186,0.025679224,-0.7255529470000001,1628.69048,0.096186834,0.32956603100000004,1620.539774,0.092915079,0.47987087700000003,0.5201291229999999,673.3470777000001,466.6918659,714.4204900000001,0.14089442,0.15324958800000002,0.012427559,0.014674301,0.012716953999999999,Dirty (20-40)
1402.337414,-0.030689493999999998,1647.778409,-0.189744854,-0.20141817399999998,1469.792757,-0.09650400199999999,0.429014633,1465.481335,-0.09583447199999999,0.361295573,0.6387044270000001,497.18590020000005,335.7251662,497.47595099999995,0.17965148600000003,0.186991126,0.015848767,0.018120083999999998,0.015788345,Dirty (40-60)
1681.7498273491665,-0.4518111406133644,1626.7835723522605,-0.6615906518890268,0.2268882802920276,1563.0122510973322,-0.5076518815579399,-0.22337661212890345,1583.6786099288147,-0.5148297230992726,0.3721332465277778,0.6278667534722222,506.4003649408821,342.2931480354657,466.47017347741036,0.14040251208426516,0.13200611849256744,0.020353573312857132,0.021590530390591774,0.02048684025757929,Dirty (80-100)
2556.371266171312,0.6045003710331802,2631.9067504585164,0.5739802124492714,-0.2531526490550746,2226.7364623673748,0.5405298508461985,0.8707951325689202,2298.103876804183,0.5800034091742344,0.7368674045138889,0.2631325954861111,440.64741447649584,264.5187369610572,477.9559058765701,0.13609674886340353,0.13180245640901433,0.012775800922565098,0.014169437761168168,0.012551027270608674,Dirty (80-100)
1671.6012512920838,-0.4589025153899272,1604.8626175384095,-0.6389252096535811,-0.1548615616499287,1554.8808931494812,-0.4795680122661162,-0.2758571849379137,1572.9618996097824,-0.4923178083821267,0.3753700086805555,0.6246299913194444,467.81984143122924,337.83533118915193,452.3670146074219,0.1245391574999979,0.11538874916877563,0.0196588245899652,0.020418164127424348,0.019717907391639637,Dirty (60-80)
2233.835864,0.357431635,2631.385955,0.327042881,-0.940468361,2370.61253,0.368911472,0.640560992,2355.288395,0.374364855,0.533791233,0.466208767,695.0745617,495.8395612,726.6172263999999,0.27984769,0.303277392,0.019869447,0.024926672,0.019882118,Dirty (0-20)
1452.650673,-0.574941115,1650.048834,-0.647500168,-0.237583725,1522.084085,-0.597115611,-0.374574791,1516.850308,-0.598317371,0.287730035,0.712269965,573.982462,391.18577450000004,585.085126,0.15562793800000002,0.147547639,0.018287792,0.020393716,0.018936592,Dirty (40-60)
1272.061815,-0.697726568,1385.686077,-0.720255325,0.18395971100000003,1279.79484,-0.7469293159999999,-0.59502524,1279.259155,-0.735421277,0.242236328,0.757763672,496.62658039999997,295.36444710000006,476.8700893,0.195145718,0.205176124,0.01966178,0.022766114,0.020073405,Dirty (40-60)
458.9362932,-0.7778046679999999,511.89991430000003,-1.33858128,2.9419180810000003,455.13613839999994,-0.994041999,0.201494512,454.58279810000005,-1.028325942,0.213457333,0.7865426670000001,120.86445959999999,78.76348985,126.24887890000001,0.245934412,0.239355641,0.02907441,0.032489526,0.028803971,Dirty (80-100)
2436.662391,0.054714748,2755.551811,0.024073247000000002,-1.100106256,2594.146558,0.044861013,0.183486283,2571.648267,0.047754795,0.478642578,0.521357422,767.7648752,488.28178030000004,768.7042587000001,0.17026518699999998,0.17139866399999998,0.013719895,0.015880471,0.013790262,Dirty (20-40)
1519.1112431592844,0.15129629394093935,1399.9632393751258,-0.020665910906415744,0.21579414964384733,1349.0621050063482,0.1443084314115619,0.4159767233612417,1366.3666436248127,0.1471258946315457,0.5447688802083334,0.4552311197916667,498.4666045382727,342.7161269993045,485.43780400412817,0.14126194486431767,0.13178273055144632,0.01501553356085102,0.01647585000517321,0.015118084983213053,Dirty (60-80)
1492.9621339999999,-0.044788524,1752.3115440000001,-0.202086028,-0.23511969300000002,1566.091476,-0.113582795,0.40176290299999995,1561.247899,-0.11165176199999999,0.36086046,0.63913954,522.2884164,353.68028619999995,529.8550567,0.170888336,0.17844077100000003,0.015135543999999999,0.017316443,0.015068616000000002,Dirty (40-60)
1126.172828,-0.7493020140000001,1250.182942,-0.875631857,1.02791473,1163.823279,-0.795190572,-0.459887879,1160.155793,-0.7984402340000001,0.21270507800000002,0.7872949220000001,428.78013939999994,273.4926645,409.3149225,0.162172488,0.16661204599999999,0.021862597,0.024343742,0.022389434,Dirty (60-80)
1891.6503100000002,-0.278290908,2166.579879,-0.369810511,-0.647681481,1991.63363,-0.312864509,-0.024012065,1978.443925,-0.310794142,0.345797526,0.654202474,608.5321504,383.808635,601.0924575,0.160672318,0.165526792,0.016690879,0.018947077,0.016924249,Dirty (40-60)
1483.7125039999999,0.002310284,1693.527641,-0.068590465,-0.6787767440000001,1564.0127109999999,0.011308813999999999,0.238958505,1554.7285630000001,0.006240046,0.460489366,0.539510634,643.8254602000001,428.3561631,622.4163762000001,0.160583191,0.17536279800000001,0.013183306,0.015897725,0.013737661000000002,Dirty (20-40)
2534.953173,0.186969668,2984.195446,0.190694769,-1.175376412,2712.217397,0.177122115,0.342751477,2692.0906760000003,0.18886191100000002,0.51000651,0.48999349,659.5014871000001,424.00580880000007,673.4517166,0.255911152,0.262469165,0.018819726999999998,0.021946962,0.018839517,Dirty (20-40)
2401.3455908577525,1.0941557569065774,2900.246356085402,0.9229542552139396,-0.021372206426979456,2342.5025094166213,1.068851225977154,1.2590136892288415,2335.503523199433,1.0665945893271327,0.7471137152777778,0.25288628472222224,671.6357463726116,444.1445801460358,633.7146958300399,0.2524540233974122,0.24984658235398205,0.023450816727003502,0.0279139852120662,0.02367579891886239,Dirty (0-20)
2426.935794,0.007818296,2870.189898,-0.0031120540000000004,-1.465924005,2622.258514,0.015433441,0.162707037,2599.891271,0.018169452,0.466311849,0.533688151,630.5871394,409.7724487,608.4005867999999,0.218705838,0.21179019899999998,0.019629419,0.022085986000000002,0.019780078,Dirty (0-20)
896.1575049,-0.794449732,1016.509851,-1.027465811,2.298979046,916.4316623,-0.854364913,-0.308072758,916.1739418,-0.86702532,0.158044705,0.841955295,334.4671722,200.4563793,316.95623430000006,0.178554157,0.17932498300000002,0.028707457999999998,0.031239687000000002,0.028987777000000003,Dirty (60-80)
1104.0908769999999,-0.833411803,1238.8569810000001,-1.004416618,1.615795831,1141.250331,-0.906331462,-0.462218908,1138.311665,-0.910894238,0.16529764800000002,0.834702352,217.9338171,135.0839349,200.4170434,0.220991994,0.214001125,0.025815347000000002,0.028961067000000004,0.02647464,Dirty (60-80)
1677.8562350000002,-0.630633852,2046.045079,-0.789315839,-0.304315205,1776.842627,-0.7088989659999999,-0.2097181,1775.990797,-0.711892697,0.256961806,0.743038194,431.9531579,280.23542139999995,404.5575744,0.194095198,0.21247216,0.022963589,0.025949813999999998,0.023503272999999998,Dirty (60-80)
2806.288391,-0.157800139,3355.7801329999998,-0.160742012,-1.393713895,2973.0060550000003,-0.143752703,-0.072123185,2972.573217,-0.14496266900000002,0.454413481,0.545586519,605.918545,292.01583650000003,584.2400458999999,0.179359187,0.198367798,0.014242368,0.017268932,0.014501328999999999,Dirty (0-20)
1512.4476545617465,-0.532414842042636,1467.2337986299005,-0.7697427437495427,0.587666764751174,1380.0055937128598,-0.6160095470318964,-0.25834793603367123,1406.0692210649518,-0.6166872461933075,0.3576161024305556,0.6423838975694445,483.35383606585924,343.943209970445,446.36685693034246,0.14633342098917262,0.13475311013016875,0.020993475960789203,0.0223829292203136,0.02116910595280904,Dirty (80-100)
2518.336189836646,0.4954881770278734,2460.876584023933,0.4580375777827952,-0.1895478588465509,2190.918242987173,0.4954027730367324,0.7284200003196267,2247.302414527813,0.5170436998349269,0.64318359375,0.35681640625,522.2715286303514,328.1039638386647,540.6890423129156,0.11428833553757604,0.1154049529174205,0.01029191372946603,0.011592299346777659,0.01020237431357842,Dirty (40-60)
2145.25842,0.320027878,2554.209089,0.28549091600000004,-1.031963426,2229.560152,0.36356331299999994,0.570878205,2236.698617,0.35541299200000004,0.5625639610000001,0.437436039,602.9341529,348.8402034,606.1154946,0.13913193199999999,0.16311245300000002,0.011869167,0.014865263,0.011798818999999999,Dirty (0-20)
679.0441528,-1.0136426509999998,835.862692,-1.200294595,2.237029821,673.0496488,-1.06387394,-0.45556012700000004,685.8155299,-1.0758689209999999,0.16079644099999998,0.8392035590000001,213.37018769999997,118.49881670000002,210.7136345,0.20613523399999997,0.215144744,0.031084589,0.034484047000000004,0.03130565,Dirty (80-100)
1555.2377266176065,-0.10986385517185723,1628.6199767888281,-0.2594324611211741,0.4441715413224863,1515.9165543988447,-0.11509789992673973,0.04459246762813895,1517.771020430932,-0.12302279057950148,0.4609103732638889,0.5390896267361112,325.19367965019626,204.15596748956884,307.1913079694346,0.1928287472984328,0.18594701589255613,0.014796814219387113,0.01725762551197169,0.015017914510806522,Dirty (20-40)
1498.178933,0.059272994,1701.997238,-0.013637146999999999,-0.665044514,1570.094039,0.07144025,0.296421405,1562.646229,0.066901152,0.47341254299999996,0.526587457,630.4844405,427.47559440000003,625.24356,0.17037797699999999,0.184092146,0.013276495,0.016127106000000002,0.013826897,Dirty (20-40)
2159.768707673697,0.5218162182337555,2030.7046390618216,0.7344943349424105,0.13421734917493922,1654.9401035125156,0.8139493338108521,0.4200469326067338,1678.6810964197198,0.8292967574343827,0.7082845052083333,0.29171549479166664,871.7828525632309,444.3030913160641,963.9513082304172,0.16777992809385345,0.19746587467040916,0.01847234572200856,0.022820645399909155,0.01818978882865416,Clean
1541.6552515593162,-0.6763182317711744,1505.6290872025656,-0.8398931042936995,0.5256532998068182,1437.4709555867462,-0.705969993171717,-0.5103844554664966,1456.1431223490522,-0.7157072405429277,0.3362044270833333,0.6637955729166667,398.0229512582083,271.0375869262868,377.4495308291316,0.16427635512466895,0.1537721362471102,0.024248178548742397,0.025894618384146844,0.024327255368900853,Dirty (60-80)
1767.407177,-0.826600619,2128.779317,-0.8426910940000001,-0.5275390560000001,1858.011433,-0.820068496,-0.6442991029999999,1863.114902,-0.817582227,0.26772678,0.73227322,383.9899206,231.27940389999998,380.1927162,0.236676037,0.23408973,0.022001489,0.025128328999999998,0.022670596,Dirty (20-40)
