Avar,ASkew,AKurt,Rvar,RSkew,RKurt,Gvar,GSkew,GKurt,Bvar,BSkew,BKurt,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Class
1973.772004595261,0.3940831084204369,0.6589564549049722,2207.178014681551,0.14526732330288936,-0.07611451572669115,1857.8976360910626,0.30764800373323997,0.7802244529051174,1639.6303991605782,0.7323719568589634,2.3956057587012465,1852.707561619126,0.3103922456775852,0.7699017446871661,0.5556412760416667,0.4443587239583333,220.77222439405796,498.9324380899976,319.76057458275386,434.833065644774,13.376666619544778,0.17610229420908408,0.12853010491441524,0.1635973835827812,0.13154350445844734,0.015739642113544637,0.013218579017795424,0.015030077812837809,0.013430326751697254,Dirty (0-20)
800.8201109,-0.707279122,1.4559721030000001,896.6955166000001,-0.9082011609999999,1.177375806,793.9264109000001,-0.799312371,1.490427622,707.8745382000001,-0.326875265,1.763589149,796.5148045,-0.799587846,1.432515805,0.221673177,0.778326823,269.9896838,435.0445476,276.4564641,446.50054639999996,13.83111697,0.146017305,0.117463607,0.15569738,0.11798902900000001,0.019965919,0.018206433,0.020699648,0.018126042,Dirty (80-100)
1741.0057122536537,0.09151451299655387,0.6990402745763995,1724.319476729498,-0.08496250571051632,0.6235237361140067,1614.412495920298,0.02387453747157478,1.038504362126056,1851.9382844041888,0.33481232677404266,0.6560131226987158,1632.05204493657,0.0404952120406386,0.944589366588835,0.4994867621527778,0.5005132378472222,247.6535704977847,431.6761769506556,275.91903902990305,414.3529922216264,13.391409970193589,0.13872902926326008,0.1100873808032147,0.14288445172792075,0.11323309689453635,0.016126356549272247,0.014507346037585928,0.016086457956948932,0.014718817225943375,Dirty (40-60)
1708.485745,-0.22406219300000002,-0.603214782,2083.270314,-0.26776672,-0.991740746,1796.3098969999999,-0.197971308,-0.813144436,1215.784225,0.067890174,0.063711465,1799.690614,-0.20427488100000002,-0.8254594009999999,0.415698785,0.584301215,306.5385251,631.2351117000001,432.7621403,653.0857632999999,14.70291246,0.18925108300000001,0.151130496,0.19575542899999998,0.151250898,0.017497824,0.015342347,0.017601696,0.015415905,Dirty (20-40)
2516.2119613034383,0.9636043227873112,0.6353712513978937,3150.873748024833,0.7367304833373081,-0.5090411975907663,2440.5498878253784,0.8763139184414203,0.4868498706506599,1810.171661283789,1.254833392879685,3.2597233413905347,2442.135938775975,0.8723756649356129,0.4495096479996277,0.6965559895833333,0.3034440104166667,255.3397749978283,624.7185909976173,435.7367513473573,650.8549175131387,14.019746607496073,0.2341573535232173,0.17678958437069647,0.2302592841122695,0.1758012843094758,0.025879620566630585,0.022063126803328437,0.02593070093408291,0.021921233307935745,Dirty (0-20)
1960.4104329999998,-0.405372901,-0.80361578,2272.529008,-0.408772732,-1.0271688209999998,2022.4278649999999,-0.42039046,-0.9015019209999999,1571.674068,-0.28686658600000003,-0.525227156,2027.2100739999998,-0.412568275,-0.91572166,0.369335938,0.630664063,340.4661389,564.3542982000001,338.8862559,592.336273,14.12050552,0.19636953,0.153961663,0.19919118,0.15445640900000002,0.018176537,0.01592739,0.018479885,0.015999001000000002,Dirty (40-60)
1658.5185476231284,0.05071239844051767,-0.3896441168813221,1504.4659721482724,-0.033856852732638366,-0.5462167654039769,1501.8899484964966,0.0603871626439619,-0.20711693877014611,1949.2719916277454,0.15446967409298742,-0.4546650677279844,1523.612591475157,0.04998608281842305,-0.31296874618014403,0.5116840277777778,0.4883159722222222,301.4661508557033,536.4836282257195,387.3825701929762,523.5406942793666,15.3570015691588,0.12025069599783955,0.09333320728499002,0.1127378754434252,0.09433624807007376,0.01882472545673256,0.01721071271891361,0.01825695649509243,0.01729176640903907,Dirty (80-100)
976.8432050000001,-0.875254876,2.411408443,1131.899968,-1.066922179,1.753944269,995.4153717,-0.904863988,2.269050896,789.7959565,-0.402912039,3.147911885,1000.7873480000001,-0.9260884659999999,2.2057397169999997,0.173491753,0.826508247,217.37832290000003,360.4424082,217.15901319999998,345.1696192,11.29496488,0.161579578,0.131550727,0.166424384,0.133395689,0.028443648,0.026250218,0.028516768999999997,0.026365111,Dirty (60-80)
1728.77569,-0.090056074,0.050236484000000005,1965.0955829999998,-0.153662195,-0.36586774299999997,1783.6339850000002,-0.136055176,-0.109496601,1433.512577,0.098899464,0.827687637,1783.5163469999998,-0.129542168,-0.112195146,0.38087565100000004,0.619124349,247.6792318,436.05390489999996,320.2899817,521.5611194,13.40429491,0.196501313,0.161172865,0.192125078,0.152809524,0.01910062,0.01709546,0.018826494,0.016598447,Dirty (40-60)
2617.773259229433,0.5307986495570656,-0.1971054941282957,2601.2776452899498,0.475725823247913,-0.20110425403311585,2338.804135097898,0.4694994347345089,-0.10318063420297063,2610.545560057829,0.7894478219347212,0.055796456397887,2386.728303738401,0.5052824796322896,-0.1044889379121039,0.6182107204861111,0.3817892795138889,346.1794609503955,587.9886102777189,353.0028816063978,557.5949993529799,16.758138584016322,0.11428715616349028,0.09230182663431886,0.114297497176529,0.09239120094635464,0.011679644050821444,0.010364855819168031,0.011682973045752866,0.010397085867872377,Dirty (40-60)
2448.044709,0.135093725,-0.755276738,2771.575902,0.13879823300000002,-0.9731967979999999,2585.718966,0.118149942,-0.8985663309999999,1962.765998,0.250307196,-0.311948015,2562.811712,0.13376283,-0.8877550240000001,0.465830078,0.534169922,390.5143374,757.3499409,486.4722216,747.1766462,16.09458776,0.196202897,0.154706209,0.200483403,0.158374248,0.017696392,0.015270351000000001,0.017646566000000002,0.015442175,Dirty (20-40)
1677.8562350000002,-0.630633852,0.04715783,2046.045079,-0.789315839,-0.304315205,1776.842627,-0.7088989659999999,-0.061571179000000004,1201.31512,-0.2097181,0.854655182,1775.990797,-0.711892697,-0.08154457799999999,0.256961806,0.743038194,207.2269775,431.9531579,280.23542139999995,404.5575744,10.89303296,0.194095198,0.155710757,0.21247216,0.163860821,0.025245831,0.022963589,0.025949813999999998,0.023503272999999998,Dirty (60-80)
1619.1851908146607,0.1909679418829684,0.7185790063762783,1683.1658685509956,0.03203196513912061,0.3875763825376728,1564.91165178604,0.19356683501180744,0.8099348206009901,1559.4034259834948,0.35525981406967894,1.1979878849848502,1562.376447501149,0.19138644362240528,0.7850964772036302,0.4946950954861111,0.5053049045138889,156.70170380505596,361.8081755022012,228.9774860917942,321.2494266535163,11.526572937610972,0.1822196334514215,0.12923337885259928,0.16930235914915856,0.13306798940879222,0.016245143982775538,0.013470797571530108,0.015566905124071868,0.013717078167448956,Dirty (20-40)
1841.042816954324,0.054201988912602465,0.1237206758799574,1825.9564234703894,-0.08744000134242665,0.07137092559908352,1748.6244315054382,0.029728706403437125,0.3420980987437394,1915.863269021263,0.224349370217076,0.09364237550801267,1757.1538019592167,0.03412820760547251,0.2692711478592238,0.48892578125,0.51107421875,256.2281154982192,523.346531811079,371.1599976095272,504.1570017866445,14.4996590912798,0.14646734160477082,0.10982249352427853,0.13374029928554504,0.11220571686655163,0.015479542925595976,0.0134090134725697,0.014731986880911988,0.013589097470798513,Dirty (40-60)
1424.652862,-0.276450312,-0.265794393,1687.179982,-0.402642801,-0.567845663,1502.916745,-0.297286278,-0.43977311399999996,1079.386993,0.094863475,0.19077885600000002,1500.331175,-0.300813218,-0.446322163,0.38065125899999996,0.619348741,197.3252896,352.8386428,195.7133865,349.765969,11.726786800000001,0.199525366,0.155282176,0.22169292,0.15740929,0.01945952,0.016701882,0.019907014,0.016900816000000003,Dirty (20-40)
1893.914101179328,0.07664487883285373,0.04870329188334965,1836.9540239084463,-0.07569332749030062,-0.08706307146573877,1766.8435788794334,0.050896180688615074,0.22249432672730046,2001.999232031405,0.28618218759280817,0.19329626773258826,1776.4799587911689,0.05500856770427863,0.1495440396615937,0.5104361979166666,0.4895638020833333,203.56627222547885,376.1083020191942,230.2648641056538,363.1876040198574,13.064447359155615,0.15540282374222178,0.11709940725676556,0.1514884443203649,0.11899557517495182,0.015965467980242506,0.013801407120226478,0.015676889908797908,0.013917349833765687,Dirty (60-80)
2662.113271017256,0.6846337029763734,-0.16157690525762636,2792.2938847329588,0.6424261171506148,-0.2206651649107365,2385.3405812776873,0.584826261001054,-0.21800598380061853,2354.8743438366905,0.9662940161627852,0.2590778597262737,2450.8575376553285,0.6336424644612428,-0.1936558623407425,0.7334852430555555,0.26651475694444443,277.97970745374,464.5730811514995,270.06608570931843,449.2018473229149,14.927206473242194,0.1328429644278357,0.10832226423334043,0.13559142162285498,0.10601613172257857,0.01389962229515627,0.01253897776822862,0.014078697521807397,0.01229856014901548,Dirty (80-100)
2334.383309088026,0.9992630642498932,0.9175730896685704,2793.9323016300145,0.8475992171251888,-0.03848111194734072,2338.748706345377,0.9610759713839822,0.7708256323335241,1828.850821250161,1.1720197032511892,2.73536402026229,2327.1247678317186,0.9624037182247352,0.7635391186592093,0.7290592447916666,0.2709407552083333,250.7417448527495,633.6899242171337,419.43181610744097,598.6165848014523,14.140117289998598,0.21526851117910453,0.1558068288783274,0.2054273622387402,0.157532587968448,0.022862418969827797,0.01914122169595717,0.022239437931677184,0.019295016573188228,Dirty (0-20)
1976.5893557727663,-0.1619918954265513,-0.7055856574012607,1824.3228524933588,-0.25967866739195183,-0.7001073944915142,1842.3235987012054,-0.19521694203732906,-0.6006997943196262,2221.4251485409727,-0.0074997172962735096,-0.7851223454765948,1857.1811137509271,-0.1930605866596517,-0.6545312353430619,0.4790364583333334,0.5209635416666667,257.74916511983855,450.2791875164562,296.3124743518763,461.9808954733938,15.288845161433525,0.12854522542423666,0.09623029613657737,0.1210135501525369,0.0945952260431588,0.015317410225906809,0.01346880483099218,0.014913122520505138,0.013412979760687971,Dirty (80-100)
1549.1076589217575,0.006236293012091366,0.7114164720844198,1597.2375946778427,-0.18439608950376948,0.4452466198640286,1496.5408258489497,-0.027917972402561417,0.8999669930460943,1492.299417722009,0.2313998700649853,1.122107839949563,1490.5102267937393,-0.0296318952335418,0.8701499387920135,0.4561610243055556,0.5438389756944444,139.61537768221706,320.8208657885324,202.16029533205852,283.1265592360166,10.883268939463964,0.172261225159884,0.12509784948112554,0.1632406865618418,0.12916453586226104,0.016446583099947617,0.013866715600677185,0.015942330360863958,0.014098984049131034,Dirty (20-40)
1684.369394,-0.40644508799999995,-0.46153690799999997,1927.600057,-0.44763685700000005,-0.7353601940000001,1759.986155,-0.446651565,-0.5673813289999999,1359.262234,-0.23554793300000001,-0.037026925,1753.264232,-0.44274225,-0.576722747,0.342666016,0.657333984,257.8118408,485.94845260000005,306.35740610000005,467.62330080000004,12.60546585,0.189196125,0.151179953,0.18892003,0.15386284,0.018021894,0.015805221,0.018173553000000002,0.016359046999999998,Dirty (40-60)
2182.6122653120074,0.9515542227700216,0.8805628835147918,2628.136995544415,0.7438867944010179,-0.165966507463148,2159.7329246400013,0.9183443237770964,0.7921589653853398,1689.5560026771539,1.1901457299163083,2.929486033964147,2152.906237139503,0.9139508263021832,0.7676669665098625,0.6973307291666667,0.3026692708333333,229.9432390756668,600.4961858458182,381.06449604485414,506.46923828921473,13.218384929985952,0.1982432449478974,0.1474586515095912,0.1857570921792749,0.15124788203007675,0.02119303051900089,0.017973656541599162,0.0203755609745474,0.018266021904237817,Dirty (0-20)
1564.5836433828088,-0.07711468427445446,0.3242356930974988,1632.4381894250919,-0.2473273372188901,0.07208232114346869,1501.7191463891654,-0.08380600281695938,0.4242119270738489,1528.96910583797,0.10334390835700052,0.6554204146168159,1508.6803182440854,-0.08958381793372194,0.3655612888279451,0.4423860677083333,0.5576139322916667,131.45311658413686,304.8447185246646,197.57830102573018,279.5404365588988,10.099905285009477,0.22268090832901227,0.16428627109013602,0.21060339851492596,0.16659585939279853,0.020969651454243145,0.017415188328325854,0.01997745423546773,0.017589668320515138,Dirty (40-60)
2176.48079,0.381722605,-0.59545168,2601.811043,0.319450227,-0.98846919,2312.926958,0.385635565,-0.7981245290000001,1572.1219820000001,0.7245135970000001,0.334619232,2302.682773,0.388209545,-0.793389383,0.535967882,0.464032118,258.20431,722.3202922,504.097339,691.2480727999999,12.94404312,0.265073946,0.20895121600000002,0.29708757,0.214032716,0.022832183,0.019672116,0.02518315,0.019906495,Dirty (0-20)
2009.8646989999997,-0.239730757,-0.650603345,2320.192113,-0.233473812,-0.920575412,2097.763482,-0.266434338,-0.763969472,1604.622895,-0.146936644,-0.194988613,2093.159588,-0.25302879100000003,-0.77122364,0.406573351,0.593426649,379.6395708,656.9328132999999,400.9608256,670.5085825,15.19927121,0.18637368699999998,0.151648665,0.196883075,0.150676909,0.017870746,0.015674645,0.018136534,0.015695525,Dirty (20-40)
2617.5814010000004,-0.23620489100000003,-0.941631785,3592.58709,-0.207103293,-1.484591775,2602.869882,-0.055433391,-1.3161234370000001,1443.5196130000002,0.42161353700000004,-0.34928841200000005,2678.981364,-0.069193376,-1.346118788,0.419448444,0.580551556,125.5136868,369.7675742,255.9429555,348.2644391,9.678031702,0.24051768399999998,0.188273138,0.272205815,0.19308640600000002,0.020393339,0.017740861,0.022914153,0.018020807,Clean
1408.0481059669435,-0.2373571952566348,0.8869749873158819,1467.9003369296875,-0.4422499420137523,0.7098445284846909,1356.9938740484872,-0.2950490476236501,1.0822106298536225,1356.953710927835,0.01879826463534112,1.194039719172569,1358.5435487605434,-0.2974152390944313,1.0429314309251376,0.4189691840277778,0.5810308159722222,145.62932955433945,293.2751040940585,184.2998261474269,289.5478234582175,11.083863545167965,0.1855275543188288,0.1346596052315985,0.1801416918729508,0.1371848456240794,0.01779215431518997,0.015009146476790141,0.017428920756434253,0.015165365515058413,Dirty (20-40)
1057.4872990000001,-0.602474145,0.284854874,1212.421648,-0.72929457,0.151694363,1084.560108,-0.5934417129999999,0.089054823,860.3167353,-0.310774288,0.343831606,1088.784752,-0.6033841679999999,0.09137722699999999,0.298158637,0.701841363,181.46111000000002,378.1819398,251.5307915,370.06057519999996,11.16834692,0.192724413,0.145426044,0.1850279,0.15614050599999998,0.022467542000000004,0.019142581000000002,0.021774991,0.020136241000000003,Dirty (20-40)
827.7308192,-0.7288422929999999,0.966092765,885.2384832,-0.997424448,1.075646221,842.7696176000001,-0.855873216,1.066588923,749.6601089,-0.269307984,0.8874675120000001,835.8237197999999,-0.860549272,1.046599667,0.217024296,0.782975704,153.760921,268.6063183,169.9590408,281.3904257,10.89814005,0.200586772,0.15749654400000002,0.202848184,0.156404818,0.023428226,0.020320782,0.023275793,0.02018058,Dirty (80-100)
2243.390289,0.329980454,-0.627588017,2671.781015,0.272511114,-1.008314503,2381.379731,0.331767443,-0.824617292,1632.6923160000001,0.661415369,0.23656119399999997,2371.095762,0.335438475,-0.820879957,0.517173394,0.482826606,262.55428939999996,704.3523909,507.46623889999995,725.0704469,13.10335243,0.266632192,0.21171142899999998,0.288287471,0.21509942899999998,0.022219046,0.019233552,0.023983785,0.019344276,Dirty (0-20)
3617.884428506859,0.1663466523212334,-1.2192629678999816,3895.4040451335204,0.133057231468889,-1.3939887299853695,3260.2236935165297,0.11967419457922104,-1.3014407954922966,3337.640240242495,0.19792640797455208,-1.1765271781239321,3378.3104939782074,0.13161364349203955,-1.3256159994876529,0.5835753038194444,0.4164246961805556,299.71424181217947,471.5307791096357,296.8958166724617,530.1111025325115,15.003870156731017,0.1610093025194535,0.12122372487838196,0.14708602279705882,0.1210642138577862,0.01954330284978079,0.016565946123219502,0.018144730865406983,0.01665539026322269,Dirty (80-100)
1405.419502,-0.7447126070000001,0.374534016,1584.984114,-0.7400177590000001,-0.004505551,1407.985208,-0.750964738,0.286161496,1218.359299,-0.714393597,0.94468992,1418.6063789999998,-0.743651552,0.24765246800000001,0.27102322,0.72897678,284.5959115,479.53237649999994,284.050138,466.37635339999997,12.73137263,0.197756071,0.158155145,0.20272251,0.163470019,0.022568877,0.019987536,0.022856302000000002,0.02040802,Dirty (40-60)
2516.0055191341157,0.9669993095482324,0.6333614680746695,3160.8257334879527,0.7387462823388407,-0.5194949352879719,2437.712556302802,0.8764824763823412,0.4816106871399777,1797.0839809126667,1.25744639546995,3.2945406355690654,2440.9112831357197,0.8719528711400265,0.44039894128819457,0.6957096354166666,0.3042903645833333,257.3226055512117,616.7291434002358,422.9842543897774,639.7946870436201,13.936183192493267,0.2319267154673968,0.17576574424775335,0.23194671154878546,0.17500247546044756,0.0257236746223062,0.022006959547721475,0.02607595475942129,0.02191185718692754,Dirty (0-20)
1663.9320319633484,-0.4470607600608457,0.018481600996432142,1589.763313182971,-0.6392409685974608,-0.03273292610061018,1555.4709224239346,-0.4787455604208274,0.21138978106063802,1844.5376872094425,-0.2558795103249757,-0.10205345261791487,1570.406093218071,-0.4894152353648235,0.09980522214545128,0.3817100694444445,0.6182899305555556,237.4631048562245,447.7728503992489,310.99502890299027,429.8660788755124,12.903435294219987,0.1541907525432367,0.11954036379196276,0.14377528506836712,0.12106794568671918,0.02481560779636709,0.02261051322974415,0.024109526589417986,0.022711760490938968,Dirty (60-80)
1448.84325,-0.557235746,0.49905728,1744.527853,-0.7289155890000001,0.002417629,1520.899478,-0.61073651,0.308769153,1074.695338,-0.018193128,1.292413093,1521.9191759999999,-0.6162905679999999,0.283019454,0.24986653600000003,0.750133464,175.7628801,361.3819711,245.95044219999997,357.62177510000004,10.25524548,0.21319874800000002,0.17463950399999997,0.22898433899999998,0.18038138399999998,0.024787407999999997,0.022490241,0.025480314,0.022969679,Dirty (60-80)
2007.146025,-0.196363646,-0.198701472,2365.518501,-0.328397428,-0.5842909470000001,2129.747029,-0.26248363199999997,-0.385538548,1525.521592,0.159724308,0.677221775,2120.708368,-0.25956590399999996,-0.38203675,0.343148889,0.656851111,208.37911069999998,348.02718450000003,193.0964446,356.96361010000004,12.17084426,0.189230793,0.148413074,0.211929242,0.14849188800000002,0.01967243,0.017158117,0.020059145,0.01714157,Dirty (40-60)
1918.3005170000001,0.297100831,-0.22566027,2203.472906,0.22763564600000002,-0.564351672,1982.6149739999998,0.32039485,-0.347979308,1508.907459,0.5899107579999999,0.29461671,1985.195377,0.315936188,-0.363362842,0.54242288,0.45757712,220.0577186,351.2964877,159.69174519999999,355.1511251,11.14127884,0.247702888,0.164255559,0.205988275,0.162767141,0.018292755,0.01440329,0.016571441,0.014298372,Dirty (0-20)
1784.6131850000002,-0.209126907,-0.547795271,2137.074874,-0.261089665,-0.9034561659999999,1885.481242,-0.212482465,-0.739175916,1302.268646,0.10705706599999999,0.00043181400000000004,1879.169114,-0.21271668300000002,-0.7509212129999999,0.396707899,0.603292101,230.93088889999999,538.8549414,372.824209,553.0169236,12.24810978,0.262884928,0.20516664399999998,0.267284297,0.205871191,0.020682758,0.017597207,0.020856084,0.017644381,Dirty (20-40)
791.7115766,-0.676121703,1.5932271040000001,887.8673269999999,-0.879377057,1.3686083009999999,781.453409,-0.77342065,1.679916976,701.6851176,-0.30508359,1.83237733,784.3524332999999,-0.772587083,1.6245421780000002,0.209753689,0.790246311,275.96804689999993,430.182925,273.88479989999996,448.48868150000004,13.63692732,0.163419086,0.131303047,0.170691112,0.131234673,0.021392243999999998,0.019132134,0.021742486000000002,0.019025313000000002,Dirty (80-100)
2831.4198469999997,-0.157572049,-0.78175037,3331.248556,-0.208593177,-1.036249796,3015.0952239999997,-0.182436108,-0.935177129,2144.270223,0.036952665,-0.280930898,3002.905743,-0.178598041,-0.9275276490000001,0.407341926,0.592658074,396.4308653,617.614879,292.8563977,612.0247053999999,16.01256325,0.172319743,0.134770012,0.208759928,0.13746309,0.018566315,0.016468067,0.019246518,0.016661118,Dirty (0-20)
2202.5389400341296,0.9739141842710484,0.9576843383816858,2596.540267234349,0.7857683655831292,-0.029250589609161718,2164.336078738361,0.9666958677132138,0.8952522094848954,1775.5487980565906,1.1621591555727535,2.7218448875337304,2157.172126200564,0.9643626140355308,0.8821618975636798,0.7199869791666667,0.2800130208333333,242.46769285900442,587.3942046604993,397.96979637517387,582.8455547569001,14.153254509292625,0.20436593623164284,0.14813981913953134,0.1952709890219852,0.1488963420932051,0.02173864791910526,0.01828337997723331,0.021234545473270205,0.01837905990199464,Dirty (0-20)
2037.0535212122024,0.578980148350738,0.8574762988632636,2305.6507261587585,0.438068758192922,0.10602004048151548,2035.9808476761136,0.5522185703697543,0.7994208961296612,1736.242185232205,0.7444085185824926,2.128701415583357,2026.2180103101502,0.5521535424793421,0.7928381550771086,0.6272645399305555,0.3727354600694445,188.2525399617757,519.1955380648782,338.3472944193322,426.22640036276624,12.418768574631825,0.2018349162524382,0.14752255262477054,0.1867583135389212,0.1513698258478565,0.01751746505929984,0.014636740054845719,0.016706593441171168,0.014886344340610575,Dirty (0-20)
1607.658199,-0.47315935299999995,-0.475791256,1846.154469,-0.544788019,-0.717570618,1686.580186,-0.501299329,-0.605205556,1281.015243,-0.24796449199999998,-0.119295551,1679.282764,-0.503285923,-0.613103084,0.330041233,0.669958767,231.55356940000001,451.55629450000004,292.0888843,423.9099425,12.10713451,0.184430426,0.14903803,0.185192214,0.152987037,0.018830481,0.016630375,0.0189556,0.01727648,Dirty (40-60)
2682.652545643541,0.9224076785192112,0.5656007869372988,2710.869714399492,0.5229305260465449,-0.27680202765846484,2331.687134117773,0.951754224762392,0.7171730673691141,2368.5926464674203,1.688127551656898,3.4169107769251967,2321.2108424544194,0.96382202786569,0.7578777185415393,0.6150423177083333,0.38495768229166666,499.00241508122656,1034.4266404668972,767.0795668897771,1058.6741010503472,20.292842221789673,0.13373913354362388,0.11117153730514467,0.13880954007567498,0.10564813444131306,0.020116782400583327,0.01911826879123001,0.020437334643739417,0.018808027342688983,Clean
1694.122507196346,-0.38689662962974497,0.1893696395520288,1598.8839374891495,-0.5133976492238215,0.06051965376921365,1564.1916759493604,-0.3814355231573347,0.4034832125260833,1916.4728835029593,-0.2811892868774997,0.08454034078955175,1585.4722750825783,-0.4017895684764327,0.28592693036109873,0.35789930555555555,0.6421006944444444,261.48133415863066,490.80561678380053,346.3191205232962,459.1759610961708,13.745995274037325,0.13273739826321462,0.10266518537959142,0.12162273770171365,0.10458186939231286,0.022802126694787282,0.021014295088170463,0.022065371019683262,0.02114184257579206,Dirty (80-100)
