Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,Class
81.17132814446909,4659.067073865365,-0.09313765780290684,-1.5038380818695742,82.20443685561783,4885.780245253546,-0.09677702366771554,-1.6125729604157215,81.98948631982799,4776.7713159848545,-0.09960012024928216,-1.5437076183310252,-0.09138694999900412,-1.3309684209826873,81.84269776172276,4758.174204679677,-0.10073284810336433,-1.5470466844454631,0.4451460164938656,0.5548539835061345,237.5199870085714,420.3551450632067,307.54318583942444,406.01405422272524,7.165969126507663,9.351798232246264,7.728626435781415,9.208488265772633,0.44305866454351417,0.4220527331071775,0.4395678284706041,0.42300644305071977,0.9748658160264404,0.9555017979584448,0.967450768127025,0.9570199255826942,8.773344093773137,8.947207608450508,8.817747692548831,8.93918358833081,Dirty (60-80)
96.83033935258136,3748.5938258811602,-0.11608481504363173,-0.6840703994193915,97.15269873415892,4215.1964932475,-0.08817933253709836,-1.0938620674052912,97.5269151418995,3877.407000009375,-0.1286338732555364,-0.8145672498881447,-0.15420903839525896,0.10890334398968493,97.32370581502316,3871.578955628067,-0.12632524034997775,-0.8228083646344988,0.4669388594975985,0.5330611405024015,302.41937062945516,541.3430829972839,352.11143687774666,555.9203483509251,8.937068364448217,12.166071699741366,8.388031418114553,12.248210881025095,0.3119310665138412,0.2680804170836733,0.3189345526146761,0.26774136550064953,0.9608504688838646,0.9298575961510456,0.9544039686748966,0.9279688042452052,11.297984451424934,11.651804392737715,11.22661541605728,11.65422940769443,Dirty (80-100)
63.29328741876031,3056.7956312111824,1.2855326284364859,2.2478018954679646,55.12075240454569,2770.4356966200658,1.7688638015564897,3.846343138163765,59.044346985830146,2844.2881066191344,1.5461733954568424,3.1611579426842304,0.7256810195283405,1.1574629761863484,59.412520122260645,2851.469686091616,1.5315303865829781,3.1280371780414318,0.9063355768298051,0.09366442317019484,255.92014508892123,729.5362255044902,505.7923586829836,744.2353783953523,5.834374238689198,10.351644685193927,6.5183482383001685,10.47371849509156,0.4586830697738606,0.4091050384696075,0.5146852336477655,0.4077252758216366,0.9548612715500476,0.8712707112018446,0.9108059439642564,0.8686776104572053,9.287884641744306,9.70755857093702,9.00076734984485,9.714731532073817,Clean
105.44378597180456,2837.8237408301875,-0.36060892328364796,-0.33581575665471064,105.2608743977754,3101.456860075473,-0.2785548586914359,-0.6544636063768219,103.8554489200375,2858.600023802173,-0.3314839001220534,-0.4581844684046827,-0.4897891309030535,0.24005199249614995,104.39632796140907,2876.858288854363,-0.3330018381870766,-0.4563914879111914,0.4033530571992111,0.596646942800789,239.54665032580607,377.4913683029544,286.26923076923094,473.9299581502681,8.307859387703093,10.757939855059991,8.546013809404316,11.756894877483456,0.2853987705271416,0.2408282767481173,0.28493643231526605,0.2367382522988136,0.9581670042502496,0.9339886095320828,0.9499734005231979,0.9171246850093197,11.863954119213636,12.199699564566309,11.869499446788328,12.27552037428602,Dirty (40-60)
101.63060152219214,2917.3226155142115,0.04272080444188349,-0.7042741718556504,102.48849580449972,3397.5104683956392,0.04167360831221702,-1.0624684477001776,99.69546351084813,3040.7327130143562,0.059507430402506015,-0.8906845308518969,0.0308320801213889,0.13145467565741198,100.50617559673056,3046.1225066368957,0.05302764740237592,-0.8822571393885288,0.5093688362919132,0.4906311637080868,380.54985175241586,696.2669365075644,443.75542350531447,727.7245579778344,10.81934871428154,15.742203696943113,11.330860598677347,16.065213969206653,0.2252800329850902,0.16710518979087,0.2225436314870931,0.1656629217787915,0.9373502068115402,0.8852027220499117,0.9268766707670779,0.8800161346561677,12.522606465747216,13.01624674020408,12.563857589569599,13.035733563954475,Dirty (40-60)
112.38998755825108,2546.0785889347767,-0.4923596390752963,-0.4579320139673122,113.13721689451131,3038.9554255466137,-0.478522144512031,-0.961067772516758,110.41955195632136,2654.715859585789,-0.469568839808342,-0.682915756648832,-0.5107595344390716,0.7608996281297844,111.2273173343406,2665.4878392894584,-0.4775293613123304,-0.6837976009232816,0.3726201197503676,0.6273798802496324,201.94744105524518,463.91362130344345,325.4361721611723,458.7731512812381,7.290692321977553,11.097328257727964,8.367025922795152,11.017293186704736,0.2534369419790333,0.1961818095856612,0.2618302800972893,0.19713248210934267,0.9619774989413024,0.9124246119313772,0.9386177623579516,0.9133950063764374,11.638576103037119,12.083204464543714,11.686865654174898,12.076118185522564,Dirty (60-80)
104.24300063533606,3295.0730834053447,-0.33554225447331315,-0.524219496445411,101.02610626706871,3503.323106938582,-0.16085765899378054,-0.8076087154094673,101.9591346153846,3272.956703654842,-0.25706500299007523,-0.5959070642515085,-0.6096023080718714,0.038494924991626434,102.32213765539656,3290.560464542559,-0.2623483595676524,-0.6027846779731925,0.4970743129836141,0.5029256870163861,281.47412974007875,587.2731336862387,397.9816824386388,610.7545625159777,8.317103961453055,12.972227195436634,9.565206246128202,13.154268220447305,0.3194444252198597,0.26409292733412953,0.31759930190594804,0.2645451651372633,0.9569769229485799,0.910122351771004,0.9391862486428127,0.9065286992110332,11.582878091119712,12.11023112029684,11.685738567931663,12.118870837659276,Dirty (20-40)
94.69301395741124,2893.9782537000865,0.4292946979649815,-0.2130120204532675,89.6540404841601,3188.6220073669233,0.5260864556851448,-0.4801905269739382,93.24996331519584,3005.1151947453905,0.474330095928035,-0.3369989619107665,0.35034258082344283,0.5041460921896874,93.05722760362958,2985.434949961993,0.479366017581888,-0.3224424730065665,0.599604200707521,0.40039579929247904,361.5177011170362,746.3508243955507,502.74687562050764,784.8580072429567,9.632990556096868,15.085454969970053,11.092120050831973,15.365403702949342,0.24898561631363295,0.19042580751362198,0.2491823212900325,0.18999883825000224,0.9393483541440064,0.8747184279314371,0.9157056368126548,0.8682548239986941,12.40778057366996,12.982615851793833,12.51552306481188,12.997472701226554,Dirty (20-40)
109.49473843464227,3000.9824848176722,-0.3322357229635701,-0.25609722747394104,106.09721008158509,3255.790006486275,-0.1469200086042663,-0.648951431529234,106.75416890801506,2990.1546169815715,-0.237373568027856,-0.3731570400724529,-0.6405168053562386,0.588262954337814,107.25471707739368,3008.5639968373853,-0.24587092236542116,-0.3780624904896533,0.5667053299264838,0.43329467007351613,316.8834589417492,665.8868591042271,443.15899748651617,675.0207328747442,9.006437431307905,14.059332366996955,10.414147884110447,14.164522042481996,0.2903138062746753,0.23547059419593586,0.28852460587300555,0.23555829992034785,0.9470532595884048,0.8885866532305907,0.9259726173595244,0.8870584124614141,11.931603373233168,12.45898107827807,12.035842303832135,12.466574932209758,Dirty (20-40)
126.80004645939506,1696.092984515176,-1.5198909309602282,2.6072666672003577,131.22588928412628,1838.8156284418246,-1.600383005253011,2.440563050016888,125.86749752026543,1696.7392298698933,-1.539848867641712,2.4901476364893322,-1.4927482162551258,3.253734851803081,126.82152605944523,1707.0757796480184,-1.5593309884944866,2.5474151030995538,0.18299073092314533,0.8170092690768547,278.7922968642365,461.12404734490235,277.6086661735701,482.67645708254526,9.839045365667905,13.495164761356476,9.70264560048214,13.86147606711079,0.20270606738329328,0.14906702788807194,0.20298660025044396,0.14632416954079006,0.9175769896855742,0.8630552126794035,0.91795412995923,0.8566545701955376,11.886073253527606,12.271024926716025,11.863302457630164,12.298247401863904,Dirty (80-100)
