Avar,AKurt,Rvar,RSkew,RKurt,Gvar,GSkew,GKurt,Bvar,BKurt,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast45,Contrast90,Contrast135,Energy45,Energy20,Class
685.7025689,3.731480602,837.3967842999999,-1.329913898,2.735923325,682.5015423,-1.194513098,3.6959242239999996,530.4440063999999,4.856673686000001,693.2802993,-1.209090757,3.546709201,0.139547526,0.860452474,217.74240350000002,123.9917192,211.81643019999996,0.031097762999999997,0.034488068999999996,Dirty (80-100)
2309.71531,-0.7731872329999999,2671.4940690000003,-0.10166234800000001,-1.059796416,2429.519119,-0.071737744,-0.9153460520000001,1818.6554859999999,-0.23293025,2421.88355,-0.066862546,-0.918844013,0.42850803,0.57149197,743.0571096,459.0563847,767.2730336,0.013959382,0.016080637,Dirty (40-60)
1459.22018,0.577012692,1708.5022850000003,-0.9002729159999999,0.318789712,1556.2115310000002,-0.807334799,0.38767458,1110.908719,1.168998037,1524.638705,-0.7936466,0.397914214,0.224272054,0.775727946,229.85864049999998,129.6176978,211.4872731,0.022681207000000002,0.026221297,Dirty (60-80)
1954.340049,-0.758581825,2283.61842,-0.346042257,-1.016349387,2029.206647,-0.33630741799999997,-0.871239435,1536.2293439999999,-0.394932961,2032.5059420000002,-0.32908040899999996,-0.885381147,0.381107856,0.618892144,622.8835615,376.3261746,641.3995222,0.015305146,0.017724863,Dirty (40-60)
1161.4541390000002,1.0078885770000001,1317.567021,-1.030305222,0.7013990390000001,1212.42064,-0.8882362859999999,0.837935578,949.3062258,1.391081216,1208.023712,-0.905075812,0.826050122,0.21053493899999998,0.7894650609999999,459.13078719999993,337.1351975,498.67056260000004,0.022594421,0.02413664,Dirty (60-80)
2297.590646,-0.525779095,2701.7466719999998,-0.313115125,-0.836089353,2443.475187,-0.269696833,-0.6910088120000001,1747.0159399999998,0.15828206,2431.620902,-0.265550301,-0.68635524,0.363416296,0.636583704,407.53328880000004,219.78969139999998,414.43402569999995,0.017023357,0.019967197,Dirty (40-60)
3493.6403119999995,-1.12018669,4322.418826,0.466109874,-1.34087877,3653.1772109999997,0.49048288799999995,-1.234629916,2224.050199,-0.547691302,3651.334846,0.497401496,-1.233856529,0.5846582029999999,0.415341797,775.110549,553.6746925,806.1437189,0.030605235,0.036032727,Clean
2054.542242,-0.8488867659999999,2470.881834,-0.44003651200000005,-1.112311096,2179.695386,-0.444878044,-1.00024943,1498.953493,-0.45218703200000004,2177.862048,-0.437439919,-1.009155526,0.371920573,0.6280794270000001,468.2828237,294.1431144,478.32394589999996,0.01926244,0.022514861,Dirty (20-40)
948.6426831,1.226549868,1063.385978,-0.9629377140000001,0.9615642090000001,978.7033662999999,-0.846707577,1.112334438,798.9050449,1.5292122469999998,976.4775052000001,-0.855758238,1.095737182,0.21053493899999998,0.7894650609999999,479.9986342,311.79386949999997,462.84579400000007,0.020329,0.022443862000000002,Dirty (40-60)
2512.020033,-0.7876216979999999,2970.907543,0.486088733,-1.061297631,2691.976797,0.515676731,-0.964465929,1831.731188,-0.053970770999999994,2672.595366,0.517958326,-0.9503987309999999,0.608617622,0.391382378,906.8899675000001,603.0441846,918.6137194,0.014861141000000001,0.018263136,Dirty (0-20)
2443.410946,-0.987283322,2926.462141,-0.062528059,-1.254157551,2574.978226,-0.014836766999999999,-1.154272476,1771.262639,-0.570365225,2573.419082,-0.015078466,-1.156074102,0.453997396,0.546002604,776.8275838999999,508.2668843,789.9852414,0.013950711000000001,0.016741068,Dirty (20-40)
2020.093176,-0.493938041,2280.312293,0.10381193699999999,-0.8008199490000001,2127.099921,0.144062718,-0.658216734,1635.2687230000001,0.104795955,2114.726991,0.146796762,-0.652389106,0.47737738700000004,0.522622613,776.0499695,500.7765245,755.9395205,0.012327061,0.014323096,Dirty (20-40)
1457.45977,-0.46049798700000005,1719.328268,-0.328443925,-0.7016385940000001,1533.700393,-0.216777423,-0.659234479,1116.615873,-0.0015568079999999998,1528.705316,-0.21722911399999997,-0.670966892,0.428877185,0.571122815,358.61393710000004,209.2665577,355.9868065,0.016288386000000002,0.019210957,Dirty (20-40)
2087.621229,-0.546808018,2436.491359,-0.26732190100000003,-0.851976994,2197.494591,-0.260189761,-0.68355963,1620.384725,-0.029829507999999998,2191.359219,-0.250789353,-0.6913939709999999,0.37769748299999995,0.622302517,699.3900529,411.6044485,660.3614512999999,0.01499066,0.017410615,Dirty (20-40)
1965.714309,-0.649109895,2276.053668,-0.639177034,-0.83195661,2076.902338,-0.618531406,-0.761573678,1543.500662,-0.35744568299999996,2068.06164,-0.616355796,-0.76511838,0.30295043899999996,0.6970495609999999,410.9062144,253.1290838,410.0254166,0.018206676,0.020887963,Dirty (20-40)
1536.5640859999999,-0.481774497,1742.3237219999999,-0.015299751,-0.779820093,1620.433987,0.04841895,-0.65022881,1226.6093019999998,0.06618181599999999,1609.806546,0.045290780999999995,-0.646908806,0.466539714,0.5334602860000001,647.0819822999999,438.102234,633.1351977999999,0.013760248999999999,0.016221963,Dirty (20-40)
1742.240593,0.05444178,1998.538797,-0.146067648,-0.39344390100000004,1813.232879,-0.116686223,-0.1034465,1409.245733,0.878797251,1809.590841,-0.10657793199999999,-0.11399282300000001,0.35442599799999996,0.645574002,520.196818,331.9504716,521.9824098,0.015418853,0.017698696,Dirty (40-60)
1412.8901369999999,-0.09629193400000001,1629.648664,-0.8951949459999999,-0.304959341,1492.4810109999999,-0.866525522,-0.230056929,1116.486553,0.26886472699999997,1474.665378,-0.858707297,-0.25540877100000003,0.259246419,0.740753581,270.6823756,179.3969497,279.09870970000003,0.02067961,0.022871487000000003,Dirty (60-80)
2814.600184,-0.9082482040000001,3333.687873,0.18666390100000002,-1.16355485,2985.963257,0.216992989,-1.061462017,2078.0214079999996,-0.382783785,2975.266884,0.218279081,-1.057400216,0.52616428,0.47383572,971.6471252,607.0412976,990.8766856000001,0.012035591000000002,0.014460846999999999,Dirty (20-40)
1928.9455510000003,-0.332121615,2322.427616,-0.7807881729999999,-0.49678636299999995,2044.6430260000002,-0.7166760790000001,-0.48926702299999997,1419.316575,-0.18424719899999997,2042.720502,-0.72299209,-0.48849351,0.310567111,0.6894328890000001,380.0288905,182.91762659999998,385.7909852,0.017815081,0.020578826,Dirty (40-60)
2080.9237129999997,-0.5491960020000001,2352.121548,-0.171736055,-0.831138312,2189.8479629999997,-0.056799015,-0.703898426,1680.225844,-0.142039867,2171.520111,-0.062215299,-0.7064584359999999,0.390175781,0.609824219,495.43310310000004,349.242646,528.0563549,0.017491111,0.020278466999999998,Dirty (20-40)
1559.2415119999998,0.146993132,1780.9013899999998,-0.975932543,-0.11162269699999999,1626.196934,-0.93211341,0.022241032,1270.372426,0.582579815,1623.431163,-0.9363375820000001,0.011708439,0.232744344,0.7672556559999999,271.6745531,173.8245479,282.8308682,0.022129107000000002,0.024922845,Dirty (60-80)
884.4149772,0.968825209,993.4985379000001,-1.013927343,0.7718104290000001,906.1774859,-0.8975206920000001,0.8458475809999999,753.1854007999999,1.3120535009999998,906.2441411,-0.9065660329999999,0.822866542,0.233604533,0.766395467,215.8283997,147.04064580000002,227.1735486,0.022067607000000003,0.024767105,Dirty (40-60)
2722.2691440000003,-1.234162158,3259.740831,0.279030839,-1.434464315,2941.739623,0.29048244300000003,-1.371151103,1950.6708260000003,-0.772178825,2920.381139,0.292673888,-1.365461782,0.5689431420000001,0.431056858,922.8278395,580.8841967999999,952.8995302999999,0.013434766,0.01626861,Dirty (0-20)
2625.538828,-1.121943746,3053.9856649999997,0.237942323,-1.312244629,2811.22528,0.266989813,-1.257832247,1983.1129260000002,-0.705913089,2789.220332,0.26731347899999996,-1.248700235,0.554138455,0.445861545,952.3784053999999,632.6520819,986.6441272,0.012501071,0.014593898999999999,Dirty (0-20)
3023.589179,-0.96199848,3857.954871,0.424977349,-1.33964458,2972.599657,0.523206513,-1.079699725,1802.734027,-0.036393674,3030.619495,0.517444605,-1.109473807,0.583977865,0.416022135,1125.150932,839.447841,1043.727692,0.022426721,0.027626604,Clean
2130.845784,-0.36423108600000004,2462.930353,-0.375224438,-0.659103165,2259.5246420000003,-0.317348542,-0.521233209,1669.506079,0.275199468,2246.248157,-0.316328667,-0.516440032,0.344173037,0.655826963,438.2930541,241.3018393,451.2195516,0.015822019,0.018614439,Dirty (40-60)
1533.68682,0.371851416,1782.423366,-0.344693652,-0.092849755,1605.103663,-0.24378600600000003,0.18567741899999998,1213.140119,1.331780592,1602.713561,-0.24651092600000002,0.179778811,0.32597451899999996,0.6740254809999999,272.6394297,167.615028,276.8129796,0.017893307,0.020898779,Dirty (40-60)
1068.4094380000001,2.299287767,1211.683953,-0.986435305,1.77206982,1105.926132,-0.853159806,2.177385658,879.3047127999998,2.872206474,1103.4569960000001,-0.860625018,2.134733446,0.173905165,0.826094835,366.3305347,238.37732090000003,352.21143739999997,0.02527583,0.027374889,Dirty (60-80)
1500.091018,-0.407573653,1718.01957,-0.077513449,-0.716891765,1578.574764,-0.00461667,-0.5804178210000001,1181.089283,0.139289037,1570.757882,-0.008390408,-0.579657999,0.456398655,0.543601345,657.2314656000001,437.2123316000001,641.1082828,0.013056525,0.015798592,Dirty (20-40)
1711.0652929999999,-0.480421872,1946.7579420000002,-0.028803494,-0.79278842,1796.097001,0.031606092999999995,-0.636432476,1371.59145,0.07948706400000001,1788.653737,0.029244537,-0.638740076,0.45986870700000004,0.540131293,716.4959607000001,478.93787599999996,693.2981358,0.012982713,0.015051506000000001,Dirty (20-40)
1712.9095920000002,-0.462195762,1946.6556190000001,-0.0007081619999999999,-0.7825282490000001,1798.687893,0.058669088,-0.6209389829999999,1374.445461,0.120439851,1790.811302,0.056801662,-0.622786763,0.459971788,0.5400282120000001,670.1251934,453.4336481000001,646.0116909,0.013431493999999999,0.015554635,Dirty (20-40)
2712.990068,-0.8592538409999999,3211.8802760000003,0.18872416600000003,-1.128347035,2872.754262,0.224876622,-1.016443129,2002.5296879999999,-0.309365586,2863.459111,0.225587202,-1.013080313,0.5234461810000001,0.476553819,938.3465492,590.3062587000001,964.5877799000001,0.012265503999999998,0.014654583999999998,Dirty (20-40)
1549.5278720000001,-0.470308145,1890.4259719999998,-0.34252997799999996,-0.8434995000000001,1622.606385,-0.227802759,-0.698171021,1112.700899,0.1292073,1627.718154,-0.237599802,-0.710995498,0.399970703,0.6000292970000001,595.7267053999999,412.3191564,598.5695796,0.016081386,0.018311094,Dirty (20-40)
813.0681308,1.4126000509999999,914.0333224999999,-0.8985863909999999,1.136665614,806.4006484,-0.7856547509999999,1.4361993690000001,714.7471052,1.7249128880000002,809.5621037000001,-0.785900108,1.3779347069999999,0.223209635,0.776790365,444.5178518,280.2490275,459.2907348,0.017851355,0.020359733,Dirty (80-100)
1242.711796,0.521102219,1340.258807,-0.7152127629999999,0.259582967,1249.085316,-0.7391972840000001,0.473636913,1133.628587,0.847534934,1246.70449,-0.7280230870000001,0.459147928,0.24039822,0.75960178,506.5454039,297.2072008,486.0030046,0.019640025,0.02286382,Dirty (40-60)
965.0621494999999,2.465965953,1127.352689,-1.09208486,1.791539205,986.0189347999999,-0.918352086,2.307820483,773.6567279,3.331221044,992.2790348,-0.940618773,2.245425963,0.170086806,0.8299131940000001,378.6709932,230.9975085,359.390938,0.026334007000000003,0.028424255,Dirty (60-80)
644.3007008,3.884153369,775.3323904,-1.242385278,2.6841399530000003,646.4343227,-1.193172148,3.813005983,496.350765,5.288368854,652.4332052,-1.191476459,3.6604661660000004,0.143843316,0.8561566840000001,199.15820119999998,112.114282,201.5278572,0.032052244,0.035453052,Dirty (80-100)
1408.180607,-0.100907686,1617.247735,-0.613512714,-0.36625994799999995,1475.612681,-0.554692824,-0.23651054300000002,1125.8359460000001,0.297260904,1471.295286,-0.556998046,-0.245176688,0.298676215,0.701323785,573.6744012,374.4615775,569.6687727000001,0.0182767,0.020434828999999998,Dirty (40-60)
1365.706416,0.378587065,1553.403206,-0.732983772,-0.023050456,1372.0680849999999,-0.765317664,0.313542768,1167.172484,0.957403278,1380.818077,-0.753022187,0.267034144,0.252008464,0.7479915359999999,536.7990215,320.32204889999997,512.8201666,0.019288996,0.022011055,Dirty (40-60)
2232.768457,-0.622508469,2667.219471,0.286197368,-1.014199094,2374.6742870000003,0.347670784,-0.826093836,1614.9247970000001,0.293662101,2363.747559,0.351191462,-0.82140308,0.5243435329999999,0.475656467,697.5378897999999,518.834526,761.7934637,0.018716819,0.022701812999999998,Dirty (0-20)
1489.5549640000002,-0.16333915,1704.571818,-0.604267743,-0.409453191,1564.1056859999999,-0.554643926,-0.303819699,1193.406068,0.212126731,1557.965097,-0.555024005,-0.306551635,0.30070204,0.69929796,630.3713415,412.6217989,626.3724235000001,0.017797807,0.019891442,Dirty (40-60)
1988.7999079999997,-0.132802971,2337.283695,-0.305433234,-0.533806737,2106.468516,-0.233603055,-0.324869122,1521.7103630000001,0.7900052129999999,2097.9014079999997,-0.230802565,-0.320153497,0.341447111,0.658552889,340.0880707,191.52259890000002,349.6128466,0.017178305,0.020062299999999998,Dirty (40-60)
3012.6586420000003,-1.132679774,3627.1784119999998,0.335212132,-1.36274613,3257.1580649999996,0.35170048,-1.2934272009999999,2139.783583,-0.553745144,3234.5889230000002,0.354347132,-1.2827296000000001,0.579051649,0.420948351,912.5306965,595.0423255,886.1942994999999,0.013881932,0.016861801000000003,Dirty (0-20)
1031.779422,2.446194867,1179.879731,-1.026334313,1.874540532,1068.817311,-0.9062874,2.3062007999999996,839.0050051000001,3.091805224,1067.0505289999999,-0.911373812,2.263390946,0.172201606,0.8277983940000001,325.9955883,199.9789486,316.14839589999997,0.027179636,0.029792252,Dirty (60-80)
867.4150978,3.377401618,992.0604891,-1.551744056,2.989133053,883.8012593000001,-1.358365761,3.245620498,716.800409,3.502674952,885.6666180999999,-1.380810004,3.2078129410000003,0.121713325,0.878286675,322.0383666,211.7079059,289.4617002,0.027747300000000003,0.029590101,Dirty (80-100)
2865.892458,-0.953400041,3593.2648630000003,-0.250927776,-1.304788489,3063.957914,-0.222583187,-1.144504531,1923.2402510000002,-0.265736625,3066.2558480000002,-0.216973578,-1.150471056,0.383391317,0.6166086829999999,387.349411,195.7998665,369.03992200000005,0.018813445,0.023273633999999998,Clean
1745.572284,0.056082930999999996,2000.3365829999998,-0.149656134,-0.389064443,1808.0540230000001,-0.115213765,-0.09974374,1423.143106,0.875557448,1807.053127,-0.10746602599999999,-0.11005508800000001,0.34715060799999997,0.652849392,509.3235001,322.99685869999996,513.020933,0.015654517,0.018002498000000002,Dirty (40-60)
1066.757738,1.935012253,1243.93436,-1.367333776,1.682766652,1113.544327,-1.273044742,1.837880379,841.7307429,2.220743085,1107.314439,-1.274100901,1.817335216,0.152656047,0.847343953,233.50364759999997,128.3634716,204.54618190000002,0.025260177999999998,0.028971913999999998,Dirty (80-100)
1568.5471029999999,-0.44926655,1765.8581379999998,-0.670535772,-0.587557922,1649.5689009999999,-0.620299983,-0.552329168,1289.970651,-0.18679457300000002,1631.819356,-0.6133749620000001,-0.570153849,0.307762655,0.692237345,322.91826519999995,201.69549730000003,330.2617917,0.019036285,0.021337965,Dirty (40-60)
1317.948743,0.41201827799999996,1475.601932,-0.7319490809999999,0.066762936,1333.713982,-0.7451386240000001,0.345368698,1139.9208119999998,0.9038112909999999,1337.1299609999999,-0.7326728790000001,0.306410502,0.24608724,0.75391276,541.6238782,316.4685631,516.3021898,0.018803201000000002,0.021723419,Dirty (40-60)
1869.7179260000003,-0.6951064859999999,2293.567707,-0.118769488,-1.072557194,1961.5951890000001,-0.055563515,-0.890693602,1326.175202,0.037800325,1967.680675,-0.062403302,-0.90117492,0.464348958,0.535651042,735.7066032,463.0637539,708.3255836,0.014104104,0.017146724,Dirty (20-40)
899.9477507000001,1.188575007,1008.54394,-1.023660615,0.9666947440000001,923.6605775,-0.939486795,1.096210764,762.5737036,1.372222522,922.3886974,-0.944970512,1.082494322,0.210066189,0.7899338109999999,436.2443495,273.2585861,435.16751500000004,0.021137594,0.023516521000000002,Dirty (40-60)
1650.146414,0.079254562,1919.4805920000001,-0.606418056,-0.22111901899999997,1700.590456,-0.590230676,-0.10254984199999999,1327.780787,0.643402647,1706.8498280000001,-0.58886847,-0.09268380699999999,0.334564887,0.665435113,506.6978146000001,299.1465425,497.091717,0.017662615,0.020276044,Dirty (40-60)
2398.9597670000003,-1.017723793,2884.907223,-0.11336747400000001,-1.2871244,2541.812191,-0.069831478,-1.184785749,1715.314732,-0.61661453,2537.518913,-0.070347283,-1.189104382,0.440623915,0.559376085,780.7949241,500.1630335,792.4104965,0.013875316,0.016457091,Dirty (20-40)
2151.262895,-0.537182711,2453.208868,-0.24951050100000002,-0.806044772,2233.420979,-0.281437667,-0.646530896,1760.522761,-0.09149102099999999,2228.36777,-0.26676488,-0.6510632160000001,0.38807400200000003,0.6119259979999999,738.3717362000001,454.15365310000004,718.3580705,0.015077928,0.017367567,Dirty (20-40)
1988.2220079999997,-0.662276055,2297.599718,-0.6815507340000001,-0.828834911,2105.959091,-0.649754707,-0.781961349,1560.4772580000001,-0.393424266,2096.739455,-0.650213359,-0.783366053,0.30041748,0.69958252,416.8853895,253.67343849999997,419.4802317,0.018856117,0.021557312999999998,Dirty (20-40)
2001.2927539999998,-0.35972538600000004,2238.960483,-0.27569856600000003,-0.599812105,2138.190755,-0.22374101100000002,-0.560102228,1625.66865,0.260069187,2101.502775,-0.21077869600000002,-0.540836066,0.37273377799999996,0.627266222,384.4763088,214.2370932,378.99600310000005,0.01680548,0.020093329,Dirty (20-40)
2111.245516,-0.469548454,2419.553209,-0.274490646,-0.7633150120000001,2203.815016,-0.297016022,-0.59673006,1702.839602,0.031843493,2197.806005,-0.283264015,-0.6015524999999999,0.382935113,0.6170648870000001,697.3896037999999,409.574322,630.4675952,0.016461609,0.018988041,Dirty (20-40)
1691.007002,0.129180408,2036.300229,-0.762720649,-0.265511525,1790.259648,-0.6923895,-0.027015377,1242.480343,0.749057031,1788.2539170000002,-0.694221968,-0.049254949000000006,0.25491428,0.74508572,431.8781841,276.7791562,408.45930899999996,0.022147076,0.025084037000000003,Dirty (60-80)
2545.126776,-0.8461597959999999,2904.015865,0.126902417,-1.051411265,2689.7384620000003,0.10616135199999999,-0.9869807009999999,2018.427029,-0.42186621,2667.28727,0.120657309,-0.978019402,0.47189778600000004,0.528102214,829.3464078,530.8152306,820.6803418,0.014301801000000001,0.016619363999999998,Dirty (20-40)
1113.773093,2.118666298,1253.553732,-1.1203009640000001,1.726235547,1144.266088,-0.997511507,2.050969705,932.7849460000001,2.358077017,1140.765608,-1.00624834,2.010003935,0.15807834199999998,0.841921658,394.7494957,245.60257850000002,364.2228814,0.025388606,0.028038141000000003,Dirty (60-80)
2034.002496,-0.560602623,2330.00767,-0.19741999699999999,-0.841029501,2131.405511,-0.22284733,-0.682857354,1631.283226,-0.085178376,2122.525968,-0.210515433,-0.686675767,0.405278863,0.5947211370000001,693.7856396000001,405.18955689999996,662.7061008,0.016136696000000002,0.018730023000000002,Dirty (20-40)
1213.3901970000002,1.7073149890000001,1355.03186,-1.0116252270000001,1.239810467,1253.4429300000002,-0.9458009209999999,1.6053291580000002,1031.011374,2.454426212,1250.531443,-0.949310807,1.579745023,0.17919962600000003,0.820800374,212.5961972,132.3078626,192.771123,0.02639528,0.029552519,Dirty (60-80)
1298.9830769999999,0.398618735,1525.846252,-0.212864163,-0.213384608,1358.802843,-0.115185983,0.19930293699999999,1004.5718029999999,1.5652249109999998,1355.389533,-0.116736446,0.173617158,0.35501736100000003,0.644982639,472.68959580000006,320.7252162,465.9025393,0.016481356000000003,0.018916353,Dirty (40-60)
2116.496577,-0.590981512,2483.388372,-0.282390989,-0.879003869,2240.475507,-0.270833004,-0.7202676720000001,1622.31716,-0.008701263,2231.4058410000002,-0.261548102,-0.72436721,0.373729384,0.626270616,715.9174272000001,419.028978,669.1575194000001,0.015530765,0.018265658,Dirty (20-40)
1771.4689039999998,-0.689049273,2040.6526149999997,-0.716144905,-0.808312646,1870.582481,-0.680134875,-0.793706024,1402.823905,-0.536372775,1853.7796030000002,-0.675837347,-0.807427395,0.302838135,0.697161865,363.4249604,232.3587369,376.1867828,0.019555005,0.021760447999999998,Dirty (20-40)
2596.804705,-0.996863908,3025.888728,0.32994572899999997,-1.216381562,2763.759611,0.350867521,-1.1321314359999999,1965.299109,-0.490136036,2747.507424,0.35167470700000003,-1.125417875,0.574206814,0.425793186,1014.2182720000001,649.4577168999999,979.7252069,0.012486368000000001,0.014289583,Dirty (0-20)
2913.1145149999998,-1.100417543,3510.0486140000003,0.037086892999999996,-1.38007428,3145.708106,0.049326492,-1.276177335,2068.7364989999996,-0.45410170899999996,3122.881568,0.05616629099999999,-1.26964198,0.478522135,0.521477865,783.1841364,481.8790682,708.1411242,0.017038634,0.019610708,Dirty (20-40)
2121.668145,-0.591959359,2453.068829,-0.166459966,-0.8963734990000001,2209.0227210000003,-0.186842371,-0.7072061390000001,1692.030285,-0.07873761900000001,2206.872409,-0.17352570399999998,-0.715991684,0.41479383700000005,0.585206163,741.9064257,436.40548499999994,708.6887846,0.015073831999999999,0.017515291000000002,Dirty (20-40)
1004.620298,1.9539456919999998,1176.524375,-0.800697775,1.165498992,1017.6013109999999,-0.664191219,1.833868966,815.6368610000001,3.232925087,1027.019822,-0.677849325,1.75992369,0.233799913,0.7662000870000001,312.6660747,181.7357278,297.864215,0.027055311000000002,0.02966371,Dirty (60-80)
3606.0988850000003,-1.221253637,4913.856761,0.217038418,-1.564171288,3765.9142030000003,0.249408821,-1.419092095,1993.626021,-0.40093737799999996,3822.6238049999997,0.251570382,-1.428105346,0.5424146670000001,0.457585333,448.18352460000006,247.20646980000004,446.0159881,0.015038743,0.021976131,Clean
2134.4693829999997,-0.563437783,2488.5750940000003,-0.264931029,-0.8715887440000001,2243.255173,-0.265626607,-0.689681495,1662.983391,-0.049576937,2236.751166,-0.255022087,-0.699723613,0.379181858,0.6208181420000001,707.6251603,418.40924029999996,671.0132752999999,0.015389354,0.017805928999999998,Dirty (20-40)
611.8540046,3.2383561160000003,758.3656342999999,-1.71694627,3.582106968,617.1946267000001,-1.431794471,2.910546463,457.64120089999994,2.170750796,625.5427043999999,-1.4723758,2.991933005,0.14516237,0.85483763,88.7856247,55.92118927,86.63394394,0.031237374,0.034845654,Dirty (80-100)
