Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,Bmean,Graymean,GraySkew,GrayKurt,BlackRatio,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity45,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation45,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,Class
132.11056796943026,-0.3625174010400827,-1.4449304549745727,139.1033843762765,-0.4070562147581058,-1.5421121645399118,134.29382370577653,-0.4153114829081959,-1.4778821477216784,122.91464332580615,132.14961043493622,-0.3879124998178409,-1.5070493439202135,0.8066539793504848,93.28655142014958,155.44917345176398,87.65068144339905,127.1447703178783,0.7686605049797468,0.7665850405167683,0.6954386053986619,0.6953057360794442,0.6953345079562536,0.6955185262454429,0.9859953994738664,0.9885453767443709,4.3745049202142114,4.471151657582236,4.361763244854161,4.465073296039453,Dirty (80-100)
139.01842040321208,-1.5936447019689457,2.061063169330037,137.98274722139095,-1.6283619076664262,1.593382309238244,137.03783407030426,-1.5677756743339493,2.0013290676343467,142.029271281341,135.64180516497734,-1.5196463016728106,1.5548144706003084,0.503403577742438,94.67700142282558,205.9510775260583,139.5941370000322,205.20489477537384,0.5261387316782422,0.5263915728320165,0.4190648494670987,0.4179502746574375,0.41807638626192667,0.4179778751156384,0.982690461655397,0.9827531759615804,7.118426655638737,7.2904370224961905,7.149337244329088,7.289497267774874,Dirty (80-100)
111.56120963452392,0.38903989909361897,1.2020023717480584,97.93258890312114,1.1915028817985611,2.3968515175869864,109.961850849694,0.8349618532475644,2.831133994945328,126.81021017002337,106.05082900403947,0.372224385051244,2.475795191822873,0.5816717389022983,281.48019808478995,369.35931186370766,140.61530984253247,410.48281277175806,0.6726651197058614,0.6707060295078027,0.5616795521963668,0.5614353951604383,0.5622117034663935,0.5613915662215704,0.94665000428018,0.9407101615880894,6.0860029575830685,6.203522165241576,5.820056880172412,6.222981000660889,Clean
127.55337146303306,-0.39827428458099773,0.6984956072669748,126.75192437799849,-0.3569522027816099,0.015531368158079316,127.17917061524334,-0.34056146073680577,0.4696345150225367,128.72955093575857,125.7926355984719,-0.4696987257102102,0.5506589877772345,0.38153470781501,109.18012527731968,255.7887276374916,161.13575718627732,253.22394057427607,0.43812662056968144,0.4401401156148556,0.3125501130116948,0.31093966855435284,0.3117088275913095,0.31092530488006337,0.9729386274748189,0.9732099711685248,9.037903427840762,9.533492547165787,9.236336875434759,9.524213308997338,Dirty (20-40)
129.01275307784272,-0.5110359347134033,0.8303347130660197,128.5330747629588,-0.4969076850420474,0.22378712891345653,128.6342975233947,-0.4581611542860489,0.6037987067556481,129.8713610278418,127.6482784021127,-0.5564281882098021,0.6614462280235269,0.3223247656950039,150.8312290527051,303.85011507363487,177.3732256604262,301.3403692063761,0.36007993364130364,0.3617104192753453,0.23554936440022906,0.2338289842186709,0.23471147217390914,0.23382317941502734,0.9653845638109662,0.9656704809247328,10.083256443061961,10.541888030523873,10.175177712377346,10.531068403481905,Dirty (20-40)
102.34753464886715,1.1879595378599783,2.152656334556874,99.99165982330344,1.3417089238900624,1.987830310106883,101.52780213900793,1.2723194386789434,2.1083916362156634,105.52168259290228,100.33756364198887,1.1432908580977763,2.0084022959728136,0.32656082242869944,195.27513751119616,501.637745567946,319.02670805445075,448.1389387743545,0.3938983126536181,0.3961460970600064,0.2675052631322664,0.26608660096013925,0.2662978238042001,0.2661391200501864,0.9297064258627152,0.9372031152064236,9.548970760108068,10.006368122464274,9.70680560055832,9.974615575760788,Dirty (0-20)
124.23853430784756,-0.12688356773678006,0.7274567390834665,123.59372237425087,-0.13762148066290214,-0.053487646513731946,123.99516575496814,-0.08918817526299648,0.4061858391483644,125.12517254459816,123.29298558181209,-0.20582438151046606,0.5495756786400912,0.2768613221179073,126.3474925854528,277.5940448888295,167.9804822646878,253.6148066803381,0.34960021224418625,0.3523384586896186,0.2335120318370052,0.23282628554249035,0.2334621754855693,0.2328486145649513,0.964613744072399,0.9676704935806036,10.087539953426981,10.588358180583967,10.253483514595883,10.545918265963376,Dirty (20-40)
96.12429645670136,1.0789058582835347,3.627550677659621,91.78194885674442,1.2702990082164471,3.256450557621469,94.91705388952415,1.2402776008212422,3.757019464823903,101.67560123384214,93.58739551094078,0.9522082102605224,3.4516198589832876,0.41154027785626063,145.78380119622378,384.0065737583576,239.5113967972969,312.6881251693747,0.5213166002881052,0.5238672563837544,0.3866874946759986,0.3861010522100021,0.3866808329253911,0.3860939632564494,0.9320069062478056,0.9446347160108314,7.794396132012028,8.208325007493817,7.9573769106808925,8.160274174609269,Dirty (0-20)
139.140212390673,-1.5557957946950252,3.779276745946517,138.2626924962459,-1.7185091278059574,2.925053139725556,136.8351373773304,-1.511411631346031,3.4111513230562034,142.32403009098647,136.4602280406992,-1.5922948944075528,3.2328401815513166,0.35375614520855364,136.76315760242264,294.2115059478305,196.4126319639797,289.07251155792306,0.3850511741094396,0.3857008817682711,0.2811773810385084,0.2800636592746257,0.2806794976682031,0.28009918727058924,0.9695870828905102,0.9701183055220064,8.901645590448616,9.169684639066537,8.993859487195573,9.169337477284046,Dirty (60-80)
143.04301314985676,-1.5181070203237277,4.435566192604669,142.1989898665139,-1.7600381791638788,3.6714400105981086,140.7288515128115,-1.4734180750515862,4.0187361250457405,146.20009050037953,140.4585137880284,-1.614903756838585,3.996893722245357,0.3629749671044665,155.82332525146862,323.2085006855881,218.16110013095346,324.54931481638783,0.3980966463923144,0.3995939932616989,0.3082988838981701,0.3074189142609408,0.3080013196766239,0.3073791699498241,0.9683530312497008,0.9682217453992128,8.774680832126801,9.018329976052252,8.843907587251481,9.017587503956603,Dirty (80-100)
111.45229154435701,0.2515884873402233,-1.1300772950787012,122.16008963486324,0.223605400233986,-1.2525137737087118,118.42248114162076,0.15885856189601605,-1.1462191768491647,93.67946069430886,116.00271827636446,0.16570815504130382,-1.1456223053247276,0.6465919823696086,206.1275695937425,326.54941694676694,198.23587298315383,349.0108025627646,0.5205844164994835,0.5187829787487345,0.4521746077976238,0.4517232303863313,0.451730713316599,0.4517284291726773,0.9696909138730117,0.9676061438740858,8.132708500637385,8.330712982450216,8.138190635629714,8.357435496426016,Dirty (80-100)
146.78676804500054,-0.7952634384813599,-0.6194819886033439,157.59307295782068,-0.9057645484836216,-0.6724737392897269,149.30058819093583,-0.9068583616441619,-0.5612031226174891,133.49115556290295,146.0697124473209,-0.8562703356670197,-0.7062545301422354,0.7962353786417172,89.81615255437073,139.10908030076888,76.65272456106318,153.9555955313409,0.7890824474802133,0.7876601043788316,0.731588391269022,0.7315130836111179,0.7316848629125641,0.7314897065275849,0.9874874118068137,0.9861519969598288,3.911386509493944,4.0231952351290365,3.922248513001074,4.0368756590566655,Dirty (80-100)
108.6391018461611,0.2495280927350993,0.6766627885537408,106.31116725165684,0.7304628936563485,0.7149044507926763,110.97863900446886,0.5493925856429149,1.6312126308559929,108.63044582351831,107.71648988341852,0.2331031856548913,1.5821525336520974,0.4108167779329496,430.44143037899266,603.1674543851343,287.8006697222492,656.5209084143297,0.4859516664610589,0.4837405869938624,0.3700015499827167,0.369573672952344,0.3701258304986608,0.3696058177052513,0.9179411937279196,0.9106826565302969,8.914517604255392,9.100401966771962,8.679431914228234,9.12491929443212,Clean
143.06622101689572,-1.3217963955976513,3.3324185078499133,142.07081414510924,-1.3955498487970108,2.582350642002269,140.91406206934568,-1.2695575126126084,2.9780483185377467,146.21949843692988,140.34467125364108,-1.3560330759676633,2.848059638956697,0.5303496613576371,118.21681075005827,238.70454894775384,142.67888596533768,232.47600947284545,0.5637803357713348,0.5647530013976505,0.4862396572437121,0.4852491732543173,0.4857020371142761,0.4853276252560003,0.9794712009311818,0.9800068607497155,6.913322505196216,7.120439186058429,6.920660924317407,7.112239696332638,Dirty (60-80)
142.69901924559827,-1.1993341713989532,3.0454679092687664,141.8295027645597,-1.2782726225715717,2.376171843233447,140.32820543690255,-1.1469738313252449,2.7244548550929313,145.94639883782102,139.80456581196174,-1.2345700857512936,2.5839489016789283,0.6174229275813912,105.0940670495202,215.93687634741318,128.24815593979375,206.87636055866327,0.648991058712431,0.6489815430091708,0.5795423854957857,0.5788457901342253,0.5791239680070572,0.5789008905277488,0.9805447107585314,0.9813610370772622,5.784024543054213,5.954578627300398,5.779502765533224,5.950511700041067,Dirty (60-80)
157.9900749754478,-0.5682571501342867,1.3313622872692248,163.861595136262,-0.6834886901841971,1.0279963879583,153.5287420608311,-0.4368367561635632,0.7471098495051418,156.54007842862032,153.5850033153101,-0.7785809744431172,1.366958823136445,0.6622738684340111,170.72551381776725,242.8275028010013,174.939427927054,298.54050227922636,0.6837375903374285,0.6834144878803101,0.6530933208491224,0.6528598756239051,0.6526517585250995,0.652669451544825,0.9802318688497144,0.9756963781505248,5.455333576386193,5.587789940269097,5.496801402503248,5.6059032727666365,Dirty (40-60)
119.17991026013081,-0.07177326631941558,0.2586292834808193,118.93194554550176,-0.1608983578509197,-0.24640854015195315,119.69686942408005,-0.09675761172979383,0.08623152466434059,118.91062534776859,118.18913922388913,-0.15367989842963511,0.06050366683825947,0.5640996198101718,242.2373088938939,444.71397720669586,329.82312045882287,442.9694708946415,0.514328247724238,0.5148483698753327,0.4568332171029488,0.4562374128854635,0.4564924563773765,0.4562324546591005,0.9543295456235624,0.9545086998665556,8.20401741174924,8.389187525797213,8.258932591786191,8.388519269586588,Dirty (40-60)
141.21566907417278,-0.8264701484041437,1.1923365902264962,140.99787998171647,-0.8792498552445719,0.440085222480441,138.97403652617913,-0.7624277209787886,0.8745655944171249,143.67785836400748,138.4527603566334,-0.8621164011894397,0.9120508896393013,0.5924707572834343,122.77935297283709,279.689508479855,178.69220967924457,271.68868941443907,0.6156443128815309,0.6163792940227913,0.5355106132584924,0.5346318491774903,0.5350254389377926,0.5346164509372617,0.97580021113834,0.9764924721142912,6.475163672703477,6.7406195563591575,6.559938891556635,6.7392701565029,Dirty (60-80)
99.26774507251938,1.5498615341980702,2.3777167459454907,86.76649678634033,2.071006722047718,3.509956925700757,100.14033524087827,1.7725313365595008,2.9967705243377263,110.90348287308608,97.00799617458523,1.7003950005146484,2.9549307986228537,0.4182929438071635,151.05456722977172,621.0790630700591,506.806519182268,666.8348915800075,0.5638357705912503,0.5637710295160832,0.3801683573252402,0.3783180403514935,0.37882933646847017,0.3782948236921233,0.9161005333229164,0.9099195719012212,7.303924681270219,7.908794565512898,7.713199208096847,7.92091689396902,Clean
145.68138353222915,-1.5681179718214056,6.451208074057172,145.36704637853694,-1.8535490991106531,5.493520360324073,143.37335638122244,-1.5016448335893406,6.073847061493412,148.30560642289225,142.6123313153565,-1.7619038364716921,5.774526310879514,0.5051684332039039,113.47402712154008,254.5852040382956,172.1893541646458,254.18806045309464,0.5534246292455601,0.5532951211273074,0.4806284283586065,0.4794251624441522,0.4798500495390587,0.4794045356628002,0.977728531236252,0.9777632739110514,6.737286869761792,6.926399551157802,6.796825280847965,6.925862986039761,Dirty (80-100)
90.6916273809607,1.5792214112183731,2.634488978294105,78.15545421337964,2.2542603699774664,4.45991950538544,91.35367996251031,1.8134564998295497,3.401625726382628,102.58124427014775,87.82770830948826,1.7471244757148214,3.366535736032918,0.4476506938333993,152.85268453563282,564.9284733429597,455.7316725676593,616.6036542451856,0.5843768852342318,0.5823931288597736,0.3756684346942697,0.3734145109172213,0.3739993369067013,0.3732492576415096,0.9156713605867328,0.907957644775716,7.209551193747154,7.740635347098517,7.544920821609577,7.760035196919057,Clean
147.57573504539022,-1.4975513588961291,6.3926635830033804,147.22262461438376,-1.7801648530137129,5.4857414700820994,145.5709654902432,-1.42998282698555,6.121520845621141,149.932066488646,144.35977134949897,-1.7260627764139718,5.676655130817692,0.53537985259572,111.73454860883206,252.72343497834012,169.89153894655158,247.69954658156468,0.5779386915215756,0.5776283719603492,0.5126936589152679,0.5116674127071454,0.5121278234782612,0.5115817243610401,0.978416010112148,0.9788450781816084,6.416941575536662,6.582538331616624,6.4627150760686884,6.5823930433788655,Dirty (80-100)
144.07328580214332,-1.7791589962911143,3.0373939617760106,143.8939748290556,-1.8338541720326316,2.8352082171376534,142.05694201187185,-1.75699599977021,3.0171782036489816,146.2696838103695,141.63382092286705,-1.737433307373994,2.6798667813130974,0.5485380659848075,90.03337227842951,206.85770710220714,139.18500016167098,184.89641148228597,0.5731775089379464,0.5740855689996619,0.4888940283984266,0.4881423650819702,0.4882932742501863,0.488153362057832,0.9833873398793344,0.9851510427891956,6.51631320416949,6.7038708735775305,6.606555238572838,6.695165584462428,Dirty (80-100)
117.05321038606877,-0.4004395256397559,-0.28834575737018664,116.89494294405584,-0.318913909855932,-0.6003979639369281,116.79335263695766,-0.3511247486425365,-0.3924799091962359,117.47092628849494,115.18571876482169,-0.3779352568651286,-0.4383633736173249,0.4655959136885782,107.21361873323085,201.82910452892605,114.63478311831088,189.9829978198704,0.4608154483658378,0.4645781110325528,0.3458239185261235,0.34486706168075065,0.3452421835005521,0.34479919494055744,0.979298413545064,0.9805134672548051,8.874537415160487,9.26631851227383,8.96426957431617,9.21831709501408,Dirty (20-40)
126.4162084811487,-0.12915298031645964,-1.0562758551908786,127.19940743287485,-0.08866864720492715,-1.2022475714114662,126.89512718280004,-0.10275124780412903,-1.0995857338031327,125.15283794206526,125.23630473970516,-0.1187867653249896,-1.1029351080562484,0.7035244637826231,165.51571318501885,278.76180667629313,169.25974674232882,230.2789585128199,0.6495454460110319,0.6495446441903328,0.5990710894576714,0.5986820394318491,0.5987675801910496,0.5989895177388603,0.9748735157310012,0.9792435674831416,6.2642569146939575,6.391168789193469,6.2649750811094815,6.379029134942595,Dirty (40-60)
143.2570017611784,-1.5385665755035434,5.460785951614929,142.85670152128316,-1.7829382938514122,4.306884156317988,140.92859033608212,-1.4919026496588756,4.89836117845609,145.98141478979682,140.2032811891028,-1.7519227126911705,5.013818366514082,0.3908816810223044,144.04181229002214,242.6761091763639,138.94682841853395,246.50403870033531,0.4508434603617284,0.4511654932456496,0.3519166393698189,0.3507847829373722,0.3514674597469799,0.3507381556312446,0.9766665091821708,0.9762984508730848,8.119861335513448,8.333577056273423,8.126164755456816,8.332223487487559,Dirty (60-80)
114.31817832830623,1.1451811069405469,1.90212111050314,112.11035391953878,1.0152698822443091,1.161157351959532,114.34307855130704,1.1602399786924973,1.6596856401014763,116.50119825552298,113.11882089365929,0.9751365006787808,1.650378230935675,0.3047781266901846,133.31371335264774,411.0313560487476,299.446550546448,418.2598793445857,0.4110885201535216,0.4102693268673652,0.2966096125761465,0.29548231529941704,0.2959055973779221,0.2955054510211398,0.9477104137122824,0.9467907311920436,9.29486828411213,9.858685234138381,9.583291844571725,9.870773502015396,Dirty (0-20)
92.20727580488995,1.0348595420217712,3.956580136235981,88.2129933563756,1.4849066881152355,4.918678939849413,91.08226178108835,1.292508041595592,4.626896243128878,97.32045358050695,89.4259191282806,0.99154450606224,4.05874195932836,0.34690761804047565,163.82674043682468,467.9119757475744,325.1208430335953,461.5187151391605,0.4297038277643589,0.4302836218143954,0.2688622856331369,0.2662832977699688,0.26743830301998706,0.2662129859177077,0.9077744290099816,0.909034542323297,8.827193389662389,9.317175064514254,8.972382487509297,9.313481957031513,Dirty (0-20)
151.97092988808538,-1.7939311655706716,6.655438889108048,152.63827672742178,-2.0351007099030727,5.634463642087979,150.0460686365761,-1.7457422874052433,6.281240716192713,153.2274486103964,149.16374236487854,-1.9828503322139055,6.072898372653012,0.5198775801803401,114.88755234614756,236.10892356602866,160.30577448507785,247.99160912984908,0.5701012021653522,0.570685797406372,0.4941947964988918,0.4932306938020637,0.4935172419006679,0.4931863187926592,0.9809442748799868,0.9799852548379996,6.545846071663371,6.719106264940819,6.573283492058931,6.720575000656576,Dirty (80-100)
106.863774387314,-0.10946983243151176,-0.1675859313984942,105.7029651403765,0.12005568507823147,-0.6136507865361761,106.49406539718285,-0.01613932675549268,-0.3928160881357683,108.39149895145388,104.86524480244249,-0.10387381876302387,-0.3413803872916157,0.33891985598617985,107.63139021875564,315.0299110555631,226.6025822905552,278.49622420955143,0.3920861970752405,0.394437122332846,0.2576461375204261,0.2554277641142067,0.255900425213414,0.2556816985779486,0.9560980162363788,0.9611892830350288,9.681361839024909,10.213435899272488,9.907657898971467,10.171880948793644,Dirty (20-40)
132.0480932379059,-0.012396059068906269,-0.5038584061674052,130.89107893252805,0.08907342376882621,-0.6376596835474344,131.19743984641508,0.08357060915169205,-0.5145252558011215,134.0535175749934,129.41870380379993,-0.003264326339571196,-0.4983176292012375,0.7359538090202378,120.3995080194247,233.67292796673593,160.87862749377578,255.48010581111743,0.7098986333396214,0.7092477649545186,0.6667941134849621,0.6663736716674626,0.6660618824646652,0.6662731011406553,0.976293467174068,0.9740810903193458,5.230969542801134,5.396169657606225,5.304463847545024,5.417368900692717,Dirty (20-40)
113.84725965289394,0.3570722476580186,0.4245572203762689,113.02078014380147,0.4139376305348372,-0.06856992627338254,113.7244946615528,0.3964797701138652,0.2327087523539464,114.79659545831032,112.496582082656,0.3078574047711133,0.23791358609710175,0.4730286897487023,116.79924122700274,293.4968198015636,216.74203365990886,322.2635155905561,0.5066319126738189,0.5055336912081392,0.4150405053556197,0.4140017190471447,0.4138266686189674,0.4138993107939407,0.9671363651523324,0.963915280212391,8.222313192503432,8.610199636037411,8.403805692528474,8.636299726870623,Dirty (20-40)
146.8513855656201,-2.1693345724050612,12.401551783997336,146.60621894659903,-2.6555717428115724,12.075042157123365,144.55774149096027,-2.079077390111291,12.067413301460487,149.38763045394865,143.6799063466572,-2.4447133773804213,10.569944721357661,0.3260391355941781,113.33834065615585,255.80043521698155,175.39386094674563,244.95718411377112,0.4009842738058271,0.4015892232805376,0.3044337213252637,0.3029321264975731,0.3035074618984177,0.3029820502528742,0.9741319243683056,0.9752284590141248,8.280445237854869,8.501572222426036,8.352487089116229,8.497023431407516,Dirty (80-100)
126.29953666936949,-0.9824664565616298,0.3245498490767531,126.65799473838058,-0.8326084370735584,-0.3142003790231449,124.11348616810156,-0.9046247722819578,-0.03004225542435357,128.11734889041898,123.28258900242795,-1.0033434631771838,0.2880057033250676,0.5134992775091421,126.38150710453479,227.0666779920156,147.63452242377218,218.62983905870186,0.5017195704924806,0.5035855390571053,0.4345023776393336,0.4332522240103308,0.4337265546519783,0.4332537587627343,0.9755961155913904,0.9765028608871934,7.894973424043786,8.107258883322242,7.8839798696883525,8.087741167984795,Dirty (40-60)
91.08635956164257,1.4589255454467218,2.2066687575378907,79.6997506234414,2.0606644821900093,3.652020875784881,91.66221042608451,1.6345894285239486,2.7657531958759267,101.91727808491908,87.2147937526877,1.5282237577721185,2.6565426685391325,0.44614415912558425,179.0359351821651,771.1878986623958,628.5995388333821,805.4034422993695,0.5766343062437463,0.5761032749059132,0.36718877025871904,0.3631797899821594,0.36386155358019945,0.3630584742043864,0.8909146979696981,0.8860748749923856,7.258939197946338,7.869532851125378,7.660774722738181,7.8777883182362505,Clean
122.43995987460815,-0.3805621648403717,0.05827731832145666,122.1270060147155,-0.4067282970488244,-0.4489451328135061,122.87015085396786,-0.3867650521267518,-0.09895760431013034,122.32225386168012,121.72636008460907,-0.4217449745311582,-0.11261165369818738,0.4853065373092754,333.4200204914083,546.2310736689622,389.2731699214087,531.2458677210633,0.4198032308329078,0.42121301691237545,0.35816082302100993,0.35753163661033616,0.3577734878058576,0.3574851845178808,0.9451948904909944,0.9466984041001232,9.47933142718944,9.659119909570585,9.493942237315693,9.645182814121226,Dirty (40-60)
116.07583435482037,0.1886354868576028,0.16587188273355924,115.55949287868157,0.13740766261716034,-0.2245552408955973,116.57924618721049,0.17714383990069033,0.006631289047826615,116.08841801792047,115.10657961430005,0.12553292509591718,-0.008401598476437844,0.5670880955838121,283.8630915930366,520.4608055949493,375.20941880349477,506.79947547348763,0.5065634652832733,0.5072546702932087,0.4520788031560469,0.4513189448749818,0.4516674369639057,0.4513742452441724,0.9463082409167576,0.947717570568008,8.404662417075247,8.606529183069675,8.450599119822963,8.599279323076074,Dirty (20-40)
122.62223615173092,-0.17544026722078693,0.472215778846024,121.89696999276887,-0.16530802172317133,-0.14307956088621546,122.31897958632506,-0.1280253395665982,0.2487410388624465,123.65135736949556,121.33978490239988,-0.2244414291064652,0.2990409772754625,0.2957459819014022,147.5469214355896,310.31335521552523,184.5175301920652,292.7025326311616,0.3349248773343104,0.3383423187072944,0.2135798724160076,0.2123223485508936,0.2128722433863052,0.21225788732947035,0.9614746462335184,0.9636610270604412,10.389629999098068,10.913546263974435,10.564692644582694,10.871910818115824,Dirty (20-40)
145.32935057026256,-2.3804003725712093,13.987347297561062,145.07618628879743,-2.759523334606753,13.112166635999449,143.19090220326586,-2.353442993706617,13.690413000725314,147.71969834622445,142.99707619128827,-2.689761602788657,13.133233723891273,0.3247737675274668,121.94953361816772,223.32201405152213,136.9329247098005,206.6591231753043,0.3947091374718244,0.395183715805019,0.3060787038652865,0.3054665042072738,0.3060855130206974,0.30545498197214865,0.97660122703737,0.9783470970187496,8.346657290074008,8.516433498925611,8.368691647233709,8.512937799680271,Dirty (80-100)
113.8539969251242,1.118241145774616,1.7839591501833434,111.63969765605113,0.971726757604822,0.9635921092672648,113.61449830342892,1.1193043573954122,1.5105435319753902,116.3067654788843,112.95709757477124,1.0154575962278385,1.5225095667036408,0.2345512080531495,160.33744495260436,428.71846497029117,280.79010148899016,408.0985234576291,0.35384817768040816,0.35394736174664143,0.22698417154745945,0.22589424609473946,0.22653331879431976,0.2259168242127602,0.9387465196624964,0.9416926096614282,10.025716033956568,10.627625220730646,10.306137603800106,10.619104614419935,Dirty (0-20)
140.7150165931215,-0.8226668788218242,1.187585795003125,140.55822937502862,-0.8741150557979341,0.4355984550022054,138.7243914204083,-0.7618348444390233,0.8817002936867424,142.86292329590108,137.66709788026375,-0.8727345469074681,0.8954799824862949,0.5940287543288908,123.54224802404973,283.50992889298755,181.28871920166856,274.83811930446166,0.6124832657612626,0.6130340679800033,0.5369911698785006,0.5360561095168659,0.5364813187026296,0.5360254553167751,0.9754189435673984,0.9761708122645576,6.484028748936916,6.740978275128926,6.564935195763584,6.740047992197832,Dirty (60-80)
