Avar,AKurt,Rvar,RKurt,Gvar,GKurt,BKurt,Grayvar,GrayKurt,BlackRatio,Class
2184.01665,-0.567685288,2460.626245,-0.8597859590000001,2309.161823,-0.7346754940000001,0.039216108,2292.656563,-0.724121262,0.49924804700000003,Dirty (20-40)
858.3368398,0.848957812,931.7546081,0.8809438209999999,880.0845155,0.8831556620000001,0.899635897,872.7054203,0.864988174,0.228642815,Dirty (80-100)
1993.71253,-0.769646077,2314.613622,-1.002659748,2060.194552,-0.86486018,-0.461531672,2065.2968079999996,-0.880465299,0.367892795,Dirty (40-60)
1283.859477,0.45774879799999996,1477.263062,0.157053011,1330.3997769999999,0.319369296,0.8361075440000001,1332.5017779999998,0.308996148,0.256455078,Dirty (60-80)
2107.447815,-0.530704064,2446.679861,-0.8298747340000001,2206.4911460000003,-0.6540821370000001,-0.041912037,2202.8465699999997,-0.663668038,0.385417752,Dirty (20-40)
1471.397205,-0.14518038800000002,1682.8059859999998,-0.405736824,1543.095529,-0.289931279,0.260990907,1537.455286,-0.292780933,0.303409288,Dirty (40-60)
1596.224967,-0.090571791,1800.5754829999998,-0.399048236,1629.4096849999999,-0.274260317,0.568931674,1631.68381,-0.252413392,0.330498047,Dirty (40-60)
1891.6503100000002,-0.340102466,2166.579879,-0.647681481,1991.63363,-0.504452965,0.23725418,1978.443925,-0.503833194,0.345797526,Dirty (40-60)
1722.262126,0.310071045,1960.3181370000002,-0.101519959,1809.247416,0.109027624,1.212951109,1800.836822,0.11938389,0.326865185,Dirty (40-60)
1531.302697,-0.48351606799999997,1861.8968109999998,-0.871718287,1604.952321,-0.707969697,0.17735522199999998,1608.8549380000002,-0.7212405009999999,0.403493924,Dirty (20-40)
1915.8644510000001,-0.76423945,2186.168984,-0.9872937759999999,2004.7509059999998,-0.8725596720000001,-0.408665847,1995.517654,-0.8776433579999999,0.387399089,Dirty (20-40)
814.2948855000001,0.94340241,883.8917995999999,0.932184681,833.4984147000001,0.97032383,1.082423677,826.5836522000001,0.951451968,0.22842370399999998,Dirty (80-100)
1056.707435,2.358419125,1203.993154,1.8075644730000002,1091.456067,2.233533398,2.973901895,1090.55483,2.187737798,0.171625434,Dirty (60-80)
1827.766014,-0.44330356200000004,2085.343968,-0.639085145,1906.918398,-0.5587413179999999,-0.161441805,1905.896131,-0.558797349,0.34257921,Dirty (40-60)
1524.98286,0.35596883700000004,1848.942416,-0.12857296099999999,1611.51945,0.169211795,1.209286789,1610.307825,0.145128231,0.253975694,Dirty (60-80)
2084.616447,-0.513923651,2362.599362,-0.7901236640000001,2166.829141,-0.623164907,-0.057487653,2161.314467,-0.62864289,0.404162326,Dirty (20-40)
2480.388514,-0.706084347,2841.098216,-0.954895045,2632.678711,-0.875935302,-0.145838513,2612.832724,-0.8571889309999999,0.500080295,Dirty (0-20)
2574.480421,-1.16081122,3077.0321050000002,-1.31023094,2718.431798,-1.2756239790000001,-0.928705827,2717.2064219999997,-1.275192211,0.404805908,Dirty (20-40)
1360.183956,0.009122589,1553.828343,-0.281970838,1427.675688,-0.13764238,0.46080426399999996,1421.9953289999999,-0.143602922,0.29638020800000003,Dirty (40-60)
1189.272192,1.4002580830000002,1356.972783,0.90970702,1224.280408,1.331893776,2.019624166,1225.308588,1.284142822,0.23658203100000003,Dirty (60-80)
2441.227121,-0.463964064,2922.656873,-0.810140318,2576.333536,-0.624430225,0.158340596,2575.537358,-0.6306278710000001,0.488698815,Dirty (0-20)
1549.5278720000001,-0.470308145,1890.4259719999998,-0.8434995000000001,1622.606385,-0.698171021,0.1292073,1627.718154,-0.710995498,0.399970703,Dirty (20-40)
1103.897267,2.146346315,1261.127676,1.784118123,1139.444115,2.052227666,2.279156004,1137.43101,2.0159599459999997,0.147212457,Dirty (80-100)
790.4987139,1.457278001,874.0606408,1.200098644,778.7853256,1.5152097469999999,1.734972696,781.1767480000001,1.466991116,0.21133572,Dirty (80-100)
1503.288864,0.43726502899999997,1829.3911699999999,-0.034833755,1586.7050789999998,0.263593484,1.299763027,1587.5879300000001,0.23894832800000002,0.24845377600000002,Dirty (60-80)
510.085816,5.651824536,570.0239342,4.886991814,508.38019389999994,5.856478105,6.1403109670000005,509.79560719999995,5.75927094,0.11489540699999999,Dirty (80-100)
1511.12074,-0.46373033399999997,1758.878031,-0.776341905,1581.987305,-0.641720301,0.161286223,1580.339173,-0.6417570260000001,0.44913540700000004,Dirty (0-20)
2421.277312,-1.025594576,2914.1083559999997,-1.289503984,2567.3902559999997,-1.193316595,-0.629478011,2562.90294,-1.19624,0.44342230899999996,Dirty (20-40)
1153.344608,1.8102553280000002,1330.856924,1.1320187640000001,1138.239401,1.671324606,2.983120897,1159.085627,1.631738394,0.245926649,Dirty (60-80)
2308.186305,-0.603119332,2724.148207,-0.9808108459999999,2475.0368940000003,-0.824041045,0.342675852,2452.582387,-0.8079976809999999,0.546156684,Dirty (0-20)
2113.1999539999997,-0.528311636,2404.633049,-0.804488694,2204.79478,-0.654244752,-0.041346859,2198.45739,-0.65460629,0.407521701,Dirty (20-40)
2297.4787460000002,-1.074420207,2671.6202359999997,-1.296518056,2463.234348,-1.210342341,-0.62830603,2441.6965609999997,-1.207220707,0.5211187070000001,Dirty (0-20)
1057.478625,1.759146305,1206.802532,1.19466401,1086.771625,1.6965390740000001,2.729429891,1084.225678,1.640276668,0.239950358,Dirty (60-80)
1316.148614,0.487047458,1560.258934,0.09217656,1394.07763,0.30037873600000004,1.3830043619999999,1371.318131,0.294159066,0.257915446,Dirty (60-80)
2162.23042,-0.733425021,2489.7763489999998,-0.9496314490000001,2247.862793,-0.8551826840000001,-0.41658937100000004,2247.5268140000003,-0.85953701,0.350415582,Dirty (40-60)
1732.353848,-0.43056261,1989.413551,-0.689586728,1810.0135010000001,-0.603902564,-0.070426966,1801.463494,-0.603701046,0.39034179700000005,Dirty (20-40)
888.0718903,3.2494490910000002,1020.57125,3.015863378,913.0774815999999,3.215720516,3.613316197,912.8637511,3.1919547219999997,0.122650825,Dirty (80-100)
1375.8162730000001,-0.14090745,1537.884892,-0.286359246,1441.719871,-0.253921526,0.148773304,1426.744569,-0.275710736,0.274835205,Dirty (40-60)
2201.576925,-0.574167734,2630.8936510000003,-0.974447683,2339.175064,-0.7789494809999999,0.380249794,2328.063729,-0.7736788290000001,0.531934679,Dirty (0-20)
2637.436855,-1.014814387,3169.5744210000003,-1.289366383,2843.97907,-1.179114871,-0.42130625200000005,2824.126598,-1.175171919,0.460015191,Dirty (20-40)
2785.737068,-0.90389588,3305.95442,-1.163694653,2958.007117,-1.057794396,-0.376138352,2946.996957,-1.05487564,0.5238661020000001,Dirty (20-40)
1338.657291,0.36178713,1518.32927,-0.019972515,1346.725411,0.295151826,0.914312619,1355.30339,0.25006341600000004,0.26601888,Dirty (40-60)
3333.439206,-1.267001513,4171.934235,-1.530004266,3590.82433,-1.421835983,-0.6378007689999999,3583.048607,-1.422528971,0.54499349,Clean
2176.48079,-0.59545168,2601.811043,-0.98846919,2312.926958,-0.7981245290000001,0.334619232,2302.682773,-0.793389383,0.535967882,Dirty (0-20)
987.2651273,2.513082803,1135.71371,1.8800647430000001,1009.467783,2.367624008,3.264862225,1013.1244109999999,2.317000109,0.17250217,Dirty (60-80)
2117.982476,-0.536260019,2402.5416179999997,-0.8016311740000001,2198.226615,-0.6512544060000001,-0.085253249,2194.499108,-0.653795429,0.402965495,Dirty (20-40)
2980.890195,-0.94203788,3938.761406,-1.321441156,2996.387646,-1.065515998,0.146023873,3048.4392629999998,-1.089440564,0.597463407,Clean
1297.785611,0.552581805,1598.498112,0.027918923,1355.668183,0.35618400100000003,1.215759654,1360.536855,0.318401583,0.23400499100000002,Dirty (60-80)
2348.273289,-0.485064172,2722.68309,-0.8529643029999999,2490.227325,-0.6649711939999999,0.36905007799999995,2471.452493,-0.6567933029999999,0.565559896,Dirty (0-20)
1694.6307350000002,-0.44457235,1985.849395,-0.758226678,1743.428986,-0.585544979,0.103789225,1750.894209,-0.595356386,0.368930122,Dirty (40-60)
1118.9528369999998,2.033135454,1270.107488,1.710897165,1156.793854,1.942276813,2.193295209,1154.315117,1.915632141,0.150437283,Dirty (80-100)
1883.7888149999999,-0.69841345,2307.325368,-1.0711399879999999,1974.8960719999998,-0.8978990379999999,0.034097155,1981.219486,-0.906107817,0.46413194399999996,Dirty (20-40)
950.3101029999999,0.8553811040000001,1077.656999,0.647155127,993.6669929,0.792943139,1.246254292,977.5817152000001,0.6761905429999999,0.21548238100000003,Dirty (60-80)
1792.4769620000002,-0.476778624,2031.789489,-0.7921085240000001,1885.4242989999998,-0.636832394,0.10823685699999999,1875.551003,-0.636478148,0.467278646,Dirty (20-40)
2114.1622399999997,-0.5881747970000001,2436.729229,-0.890320326,2206.468417,-0.70565643,-0.08195963099999999,2201.23356,-0.7134201929999999,0.41250434,Dirty (20-40)
2392.815642,-0.8371008670000001,3021.0355059999997,-1.18357351,2517.157842,-1.0417242,-0.158730676,2534.1029280000002,-1.045983514,0.442134963,Dirty (20-40)
2962.290157,-1.086121184,3526.8672869999996,-1.315151577,3171.488883,-1.233357712,-0.53747937,3155.326512,-1.225181824,0.5768207470000001,Dirty (0-20)
2215.637472,-0.965796865,2665.352073,-1.208186464,2340.85158,-1.136977788,-0.703862781,2341.032159,-1.1415540640000001,0.38719618100000003,Dirty (20-40)
3011.723043,-1.028498282,3583.655467,-1.22791522,3233.3531359999997,-1.173095585,-0.533976646,3214.549418,-1.161777103,0.612974175,Dirty (0-20)
2425.365971,-0.649126439,2867.653416,-0.997363109,2586.77882,-0.838816873,0.181634281,2570.722284,-0.832101125,0.575608724,Dirty (0-20)
2208.791907,-0.965134852,2657.84159,-1.205093357,2331.521982,-1.136600307,-0.7021152190000001,2332.4803420000003,-1.140505704,0.390223524,Dirty (20-40)
459.3874522,3.1135264410000003,542.0983982999999,3.3429775489999995,460.5904637,3.00771497,3.208458427,462.94007869999996,3.053828021,0.15719170400000002,Dirty (80-100)
2567.436011,-1.21896231,3014.279649,-1.4144056530000002,2744.1178800000002,-1.3537249969999998,-0.821988395,2726.865878,-1.349050691,0.508834635,Dirty (0-20)
2551.190557,-0.7203722340000001,2949.125684,-1.002385969,2715.840896,-0.8891124440000001,-0.099594805,2697.740139,-0.8770377540000001,0.505453559,Dirty (0-20)
3365.6460079999997,-0.575638268,4225.907481,-0.911184883,3348.311878,-0.6448039529999999,0.40904919799999995,3402.335279,-0.658178391,0.6038963820000001,Clean
2310.093976,-0.573702034,2675.67829,-0.905455528,2450.6944129999997,-0.754257706,0.06494209299999999,2432.2608579999996,-0.7474550759999999,0.441780599,Dirty (0-20)
2718.907994,-1.217703703,3269.582586,-1.386181788,2898.613058,-1.339964623,-0.940881146,2890.116073,-1.339796313,0.427481481,Dirty (0-20)
1801.364753,-0.7210641059999999,2077.052875,-0.954520866,1922.229173,-0.8788358759999999,-0.307407596,1906.783766,-0.8736798790000001,0.384213325,Dirty (0-20)
512.2973824,5.428599322,574.2542043,4.772683768,513.8888002,5.547227161,5.8687170570000005,515.2853734,5.47559446,0.118907259,Dirty (80-100)
1054.9025550000001,2.080505766,1223.005607,1.3873959969999998,1053.783977,1.967082869,3.4250048810000004,1068.288033,1.926644629,0.234050564,Dirty (60-80)
1042.327707,1.47751007,1197.7516679999999,1.029707887,1076.936384,1.27566778,2.416743219,1057.387474,1.223571162,0.236256307,Dirty (60-80)
1672.207737,-0.46539108100000004,2018.572953,-0.865171444,1762.3432059999998,-0.68573681,0.23482584,1759.657027,-0.689184735,0.409239366,Dirty (20-40)
1112.560684,2.06260913,1263.015434,1.7268417790000001,1151.289056,1.963848918,2.230269315,1148.343933,1.937436025,0.149096137,Dirty (80-100)
2607.121294,-0.82294468,3047.975518,-1.069210397,2774.909348,-0.966573261,-0.311336583,2758.64581,-0.9630713940000001,0.40039259299999996,Dirty (40-60)
2943.618313,-1.042384301,3770.151929,-1.42195688,2893.683741,-1.187266335,-0.269585346,2953.777279,-1.216750195,0.562873264,Clean
2372.829901,-0.44543134799999995,2833.980658,-0.803544074,2504.8879660000002,-0.6067785929999999,0.203351578,2503.170346,-0.6145047029999999,0.487159556,Dirty (0-20)
1684.893083,-0.425182225,2045.7684399999998,-0.814071597,1786.9897489999998,-0.639309659,0.176135371,1781.6767,-0.64773502,0.373636068,Dirty (20-40)
815.487332,1.4472507940000001,920.5301529,1.1564292459999999,808.819705,1.460395615,1.771777196,812.4101502000001,1.3999313690000001,0.22274197,Dirty (80-100)
1525.5228359999999,0.327193313,1847.0018559999999,-0.14116105,1604.3237609999999,0.145100625,1.112526304,1606.452034,0.12087108099999999,0.254958767,Dirty (60-80)
611.9366139,3.950931803,751.9861915,3.2879795830000003,615.7968579,3.71797555,4.032730183,626.1792935,3.633787433,0.120609809,Dirty (80-100)
2383.746235,-0.910621298,3026.491989,-1.2364453640000002,2518.898462,-1.1135137290000001,-0.272299442,2532.96121,-1.117191655,0.449446667,Dirty (20-40)
1836.290493,-0.301975276,2106.207834,-0.635106327,1929.1163179999999,-0.455857274,0.294026568,1918.4216760000002,-0.461174275,0.34966796899999997,Dirty (40-60)
1499.492724,0.17412445399999998,1693.543045,-0.17887973699999998,1509.5118109999999,0.104729769,0.667965062,1519.168178,0.064644836,0.30354275199999997,Dirty (40-60)
2395.175022,-1.0367996990000001,2899.145825,-1.30394239,2535.6953519999997,-1.206422665,-0.64115808,2534.54935,-1.210779405,0.43613932299999997,Dirty (20-40)
2260.977431,-0.8294668829999999,2598.004637,-1.090990739,2380.5442359999997,-0.9528082790000001,-0.375577394,2369.594418,-0.959805025,0.41134006100000003,Dirty (40-60)
1705.4936079999998,-0.507590048,2058.498192,-0.871593808,1812.7649149999997,-0.7182590209999999,0.055690285,1804.385798,-0.7242649729999999,0.39104275200000005,Dirty (20-40)
2071.258356,-0.514437543,2343.475259,-0.780482454,2154.975766,-0.624701414,-0.069625971,2148.000998,-0.62765089,0.40676649299999995,Dirty (20-40)
1492.272591,-0.15155181199999998,1711.0094609999999,-0.402031501,1561.923012,-0.277149127,0.21734103800000001,1558.115558,-0.286083173,0.296236979,Dirty (40-60)
1666.221548,-0.032055932999999995,1934.9677179999999,-0.37367132,1757.9833469999999,-0.184737715,0.62857217,1752.121363,-0.18843522,0.316989136,Dirty (20-40)
1734.010866,-0.010644118000000001,1976.372685,-0.41877194,1780.039336,-0.162723674,0.741188554,1782.206268,-0.164690404,0.371332465,Dirty (40-60)
1628.787404,0.209447446,1907.6254170000002,-0.314195263,1708.421777,0.014216916000000001,1.25766096,1703.139322,0.003467752,0.35972656299999994,Dirty (40-60)
1571.903018,-0.408216365,1803.674756,-0.7366025509999999,1650.7136779999998,-0.566869107,0.17972094,1644.362713,-0.572289656,0.46900499100000004,Dirty (20-40)
1813.7200940000002,-0.011273948999999998,2080.539641,-0.444207168,1881.448225,-0.161826214,0.796040581,1879.912878,-0.172214652,0.355069444,Dirty (40-60)
3514.195225,-1.123044446,4381.721896,-1.3472923730000002,3661.6478939999997,-1.228526582,-0.54520732,3670.785662,-1.232056292,0.588562283,Clean
2048.436968,-0.275506155,2381.418854,-0.6815509129999999,2170.754532,-0.46404226,0.607337633,2158.1351170000003,-0.461562728,0.39042,Dirty (40-60)
1290.295018,-0.040668511,1532.122475,-0.311295602,1345.535723,-0.279264301,0.323618032,1347.704872,-0.271660473,0.381223958,Dirty (20-40)
1016.103815,1.1578709740000002,1026.922036,0.80229833,1013.6822810000001,1.016634132,1.754316604,1006.0221949999999,1.025450688,0.327639974,Dirty (40-60)
1515.8473609999999,0.402497335,1849.761007,0.060806763,1602.542559,0.24696766,0.962396681,1602.0788949999999,0.230413463,0.2277712,Dirty (60-80)
2097.396449,-0.531223358,2447.937476,-0.84377618,2199.797255,-0.662381961,0.00472824,2195.730603,-0.671559362,0.38752929700000005,Dirty (20-40)
1555.173281,-0.47033984100000004,1886.5191519999998,-0.833618558,1623.0181699999998,-0.6976758359999999,0.117346666,1628.939165,-0.707598246,0.399862196,Dirty (20-40)
2191.932917,-0.579774717,2614.340147,-0.9545233790000001,2336.974334,-0.79664265,0.323957712,2322.490018,-0.7836441270000001,0.523064236,Dirty (0-20)
2054.542242,-0.8488867659999999,2470.881834,-1.112311096,2179.695386,-1.00024943,-0.45218703200000004,2177.862048,-1.009155526,0.371920573,Dirty (20-40)
2786.494368,-1.191521694,3386.5560689999998,-1.4350101240000002,2988.500869,-1.348047926,-0.71367623,2976.922239,-1.346755788,0.477340495,Dirty (20-40)
1968.279364,-0.560421328,2460.368995,-0.895257979,2078.258925,-0.784390453,-0.030213167000000003,2087.784984,-0.78960245,0.369540741,Dirty (20-40)
1486.422172,0.20032221,1717.938938,-0.045135285,1551.7378939999999,0.079907597,0.563589463,1549.797033,0.06535836099999999,0.22548665399999998,Dirty (60-80)
2740.373562,-1.238853258,3286.676912,-1.438710149,2963.1277649999997,-1.373606956,-0.7862210009999999,2941.4956039999997,-1.368584103,0.566341146,Dirty (0-20)
2801.869896,-0.970325841,3314.651875,-1.207801804,3003.264056,-1.125356819,-0.378147609,2984.219073,-1.114878878,0.602408854,Dirty (0-20)
1814.079413,-0.7436881879999999,2095.599369,-0.970965805,1923.890852,-0.8913626159999999,-0.354211465,1913.2277829999998,-0.8890885059999999,0.38383572,Dirty (0-20)
1268.206281,0.608230935,1573.789936,0.078301747,1323.7582630000002,0.3964962,1.265955035,1330.5998240000001,0.35974543700000006,0.237259115,Dirty (60-80)
796.2179355000001,1.499663662,888.874557,1.221519867,788.1507846,1.543201916,1.795480625,790.9334077000001,1.4851792380000002,0.21611111100000002,Dirty (80-100)
1651.8963449999999,-0.39707246700000004,1979.801943,-0.796846767,1738.126968,-0.607570305,0.265975208,1734.499718,-0.613607648,0.38373046899999996,Dirty (20-40)
2050.2544350000003,-0.369832006,2348.519251,-0.681789393,2136.631497,-0.486766896,0.13446628800000002,2129.932808,-0.494182766,0.37145182299999996,Dirty (20-40)
1798.6764879999998,-0.298116451,2044.049609,-0.613638548,1871.503072,-0.428747341,0.25673622100000004,1865.690137,-0.436331436,0.369724392,Dirty (40-60)
1623.671441,0.398388084,1962.9291620000001,-0.17369726100000002,1712.897046,0.190346369,1.79308848,1710.7833890000002,0.177657896,0.280867556,Dirty (80-100)
922.2258073999999,1.2995415479999999,1031.268168,1.038514146,950.8434507999999,1.18272109,1.592335215,948.5988699999999,1.16871917,0.207916667,Dirty (40-60)
3625.590851,-1.10016238,4921.9540210000005,-1.4765410190000001,3680.900772,-1.286492947,-0.274677345,3761.893128,-1.302783642,0.552113481,Clean
2049.7186100000004,-0.812943303,2384.060877,-1.045720755,2117.546351,-0.912451725,-0.47848298899999997,2125.0772460000003,-0.92659873,0.382489149,Dirty (40-60)
1665.356067,-0.054883312999999996,2064.2749,-0.443513394,1763.1422539999999,-0.137809674,1.386138774,1761.5980370000002,-0.157617958,0.280460069,Dirty (60-80)
2113.7408219999998,-0.5949351279999999,2443.927304,-0.895447929,2200.57809,-0.709148905,-0.090738721,2198.452068,-0.7176197559999999,0.41488715299999995,Dirty (20-40)
2704.306191,-0.886876815,3183.466725,-1.153232906,2906.61342,-1.05744621,-0.20762279399999997,2883.363465,-1.044615723,0.599754774,Dirty (0-20)
2139.3915079999997,-0.327618941,2489.41617,-0.7187122890000001,2268.944092,-0.516606625,0.539883883,2256.0999690000003,-0.512013014,0.390506074,Dirty (40-60)
1272.061815,0.490273815,1385.686077,0.18395971100000003,1279.79484,0.454309257,0.8640061259999999,1279.259155,0.427531074,0.242236328,Dirty (40-60)
1022.551147,0.70641695,1188.3917689999998,0.303337752,1064.736772,0.527469386,1.398050843,1064.0511099999999,0.513931314,0.311624148,Dirty (40-60)
1070.302328,0.305033924,1221.673208,0.20129689899999997,1097.8326650000001,0.11428484400000001,0.31439281399999996,1101.679414,0.118137275,0.290813802,Dirty (20-40)
2433.2812879999997,-1.281962474,2936.254589,-1.493847449,2569.623242,-1.4257447159999999,-0.985166222,2572.758905,-1.4277925280000001,0.472567274,Dirty (0-20)
1370.454788,0.958955285,1536.01215,0.340045602,1402.700398,0.7923152459999999,2.074322105,1402.7526460000001,0.775527816,0.324794922,Dirty (40-60)
2311.3435,-0.9785689670000001,2681.494083,-1.208544387,2469.436489,-1.121611214,-0.47155119799999995,2449.11804,-1.115338963,0.559018012,Dirty (0-20)
1964.651834,-0.503361594,2229.609655,-0.697485615,2052.546171,-0.626221672,-0.18632018,2049.084654,-0.622063281,0.353828125,Dirty (40-60)
1282.140365,0.570824282,1576.004277,0.061641731,1341.247031,0.37247236100000003,1.225558665,1345.055733,0.337781758,0.23278537300000002,Dirty (60-80)
487.47858310000004,5.770324164,540.9041601,4.918922666,486.8417078,5.887472732000001,6.509284919,487.7863818,5.787533021000001,0.139434815,Dirty (80-100)
3139.296418,-1.051566459,4226.081167,-1.485781536,3228.358828,-1.3057854279999999,-0.252137579,3284.833933,-1.3251478,0.43275573700000003,Clean
2483.011805,-0.669219269,2847.476341,-0.927759628,2640.9499,-0.841524632,-0.078768743,2620.8566140000003,-0.823628901,0.511771918,Dirty (0-20)
1260.81207,0.611246069,1560.332577,0.088995739,1316.515914,0.4018853,1.27201528,1322.258584,0.36641072799999996,0.22924262199999998,Dirty (60-80)
2008.269789,-0.508600752,2274.128632,-0.71456033,2100.693337,-0.629349806,-0.162489316,2095.7363219999997,-0.627154345,0.355995009,Dirty (40-60)
1712.001881,-0.397107902,2066.877742,-0.6909999929999999,1791.185966,-0.6354483120000001,-0.008423106,1794.5779890000001,-0.63165362,0.40405816,Dirty (20-40)
1386.399357,-0.079371288,1588.280865,-0.38144411200000006,1452.663708,-0.23309170199999998,0.403136731,1447.889669,-0.24066059,0.306825087,Dirty (40-60)
2979.294762,-1.063937796,3803.3167670000003,-1.439162864,2936.095997,-1.222530278,-0.337742927,2994.225465,-1.248709785,0.55647678,Clean
813.5824589,1.020200543,864.7651163999999,1.144096166,824.4851837,1.160015344,0.914112266,818.0712086,1.136738673,0.219286222,Dirty (80-100)
2119.616623,-0.770780558,2447.661923,-1.020934244,2219.149339,-0.895540679,-0.383327235,2213.814228,-0.9029244790000001,0.37594184,Dirty (40-60)
