AKurt,Rmean,RKurt,GKurt,BKurt,Graymean,GrayKurt,Contrast45,Contrast90,Contrast135,Class
1.033497053,127.77366799999999,0.589910924,0.821965249,1.9549785380000002,124.8604393,0.9123969120000001,414.3938077,271.79573270000003,401.9084275,Dirty (60-80)
0.32673937399999997,101.52223719999999,0.082175631,0.22922356600000002,0.942625424,103.9645455,0.229713558,1258.080811,614.8098121,1277.839853,Dirty (0-20)
1.112370392,92.05117928,1.141109182,1.324275839,1.83081063,95.25245355,1.2795922290000001,577.6300292000001,317.7608522,549.2924548999999,Dirty (0-20)
2.338658571,63.6208836,4.549962257,5.1291940789999995,5.102026736,76.44474336,4.631361208,819.0456755,663.286089,782.2103218,Clean
1.996904508,70.19204429999999,2.741417259,2.497925765,2.24029727,77.5259368,2.5076176919999997,748.9936534,450.8853543000001,729.1148956000001,Clean
0.256595179,125.61090690000002,-0.408712896,-0.019386741000000002,1.817952122,122.9783994,0.078507337,568.339534,377.9985803,582.9979877000001,Dirty (40-60)
-0.026116228,108.6034053,-0.676923396,-0.29292627600000004,1.5795441319999999,108.20503290000002,-0.288147445,618.8262082,428.47116320000003,637.2378205,Dirty (40-60)
-0.8056186329999999,97.37015933,-1.08967826,-0.937669326,0.32212947,100.1292017,-0.847941411,658.5712461,412.4700837,625.0246967999999,Dirty (20-40)
-0.044506197000000004,107.2769081,-0.6938132920000001,-0.308008891,1.5414035209999999,106.88555349999999,-0.308438636,598.0368517,414.8285664,610.5311592,Dirty (40-60)
0.35034424200000003,104.180285,0.067987695,0.21903051,0.914727825,105.9895916,0.228488579,892.5082242000001,587.0117842,897.8721811,Dirty (0-20)
0.142733115,114.205702,-0.285478497,0.004070185,1.190008114,114.0034456,0.109932156,354.7673905,256.1586781,395.4902349,Dirty (20-40)
0.072766637,120.43740849999999,-0.790572023,-0.24141512399999998,2.472315819,120.00272290000001,-0.165384842,378.6911859,272.5786429,384.62845689999995,Dirty (80-100)
-0.337047283,95.68720569,-0.625927523,-0.510754846,0.643035363,96.3406733,-0.470301595,634.3128486,430.154416,663.5939316,Dirty (20-40)
-0.194984346,99.41260799999999,-0.45002057700000003,-0.331845823,0.436453215,99.60744135,-0.30931594100000004,781.2364318,520.6504834,782.3245218,Dirty (20-40)
1.997986646,88.46585714,2.032630997,2.1831751919999998,2.670098393,90.1880977,2.090993295,771.9956317000001,515.7609168,748.6002292999999,Dirty (0-20)
0.068567498,122.7146643,-0.491254815,-0.10999891699999999,1.220418354,124.26093590000002,-0.035021254,798.4349079,551.4774583,827.2390996,Dirty (20-40)
0.6387777339999999,98.99969312,0.325317107,0.550131528,1.331707943,99.35114557,0.545527536,745.0232301,484.13028770000005,718.7346683,Dirty (20-40)
0.583489685,110.5538128,0.253037471,0.577876167,1.243372529,113.49789299999999,0.537526276,1095.072786,596.2265199,1090.164194,Dirty (0-20)
1.026247729,104.1118406,0.9375366470000001,1.0232801679999999,1.3516105059999999,105.36474390000001,1.0235163409999999,1290.19504,765.3224377,1309.3588140000002,Dirty (0-20)
-0.635321901,119.7456733,-0.906560048,-0.785590955,-0.11945341300000001,118.617296,-0.760622991,696.6840672999999,420.50553719999994,663.5719352000001,Dirty (20-40)
0.353773956,119.2232013,-0.09379266900000001,0.18054863899999998,1.5047416999999998,118.89254469999999,0.37636189,517.2906843000001,359.8312185,520.5212462000001,Dirty (20-40)
-0.8895529209999999,100.8384418,-1.121040265,-1.011856576,-0.053238312999999995,101.9933839,-0.925682404,648.3427,437.87491409999996,691.4970017999999,Dirty (20-40)
0.294027322,125.57909340000002,-0.082056887,0.11308244099999999,1.110071686,122.06773759999999,0.225011162,504.6373876,309.1171691,485.740783,Dirty (40-60)
5.6466197529999995,138.7468586,5.942554857999999,6.117965617,6.453639316,133.96755100000001,5.755264554,392.6710887,301.7308868,397.37906,Dirty (80-100)
0.66088403,111.44635729999999,0.182950773,0.493530005,1.9164312140000002,110.83898729999999,0.664059289,582.2037097,427.65454639999996,590.1470425,Dirty (20-40)
-0.720410972,105.8859557,-1.1242712959999999,-0.890910949,0.19203092800000002,104.08325009999999,-0.8841908000000002,760.6516666,466.7549936000001,783.5238297000001,Dirty (40-60)
0.585490996,122.32266670000001,0.139522609,0.364317285,1.527160518,119.4512451,0.427513225,422.8763828,292.84634789999996,436.42776960000003,Dirty (60-80)
0.319450562,129.5810772,-0.044078655,0.130266187,1.150179195,125.83126809999999,0.270607469,540.5802694,337.1192768,525.5482086000001,Dirty (40-60)
2.4756143859999997,63.6226039,5.012026746,5.429671872,5.2428525960000005,76.20740698,5.009573212,858.6709824,692.3012012,800.7184013,Clean
1.1470085509999999,126.66806709999999,0.702290121,0.91042484,2.194966246,122.8940834,1.0371417490000001,386.4732651,257.8468894,375.42086820000003,Dirty (60-80)
-0.502133364,114.07660729999999,-0.84609198,-0.656226304,0.195786988,111.2394074,-0.617305069,609.4128565000001,392.301667,596.8361838999999,Dirty (40-60)
-0.6954880529999999,111.767835,-1.004829148,-0.858869577,-0.040080255,110.2728808,-0.834368778,698.4044363,429.67215639999995,682.83773,Dirty (20-40)
10.74006189,138.6450767,11.74186035,11.54528295,10.63709891,133.74200109999998,8.429984072,259.67886180000005,190.2225885,267.90202220000003,Dirty (80-100)
-0.19551727,99.76471017,-0.448124243,-0.330296646,0.43344277200000003,100.0722718,-0.308620314,787.9814547,521.3573102,793.4426462,Dirty (20-40)
0.46360726,119.17618490000001,-0.322228189,0.143083905,2.411172081,116.19395759999999,0.27063090300000003,401.9251384,286.04663700000003,397.23282589999997,Dirty (40-60)
-0.265717675,99.87120259999999,-0.518809296,-0.390373181,0.357564929,99.59305882,-0.368934132,748.0696297000001,493.44696889999994,753.8970757999999,Dirty (20-40)
1.125619113,129.55940479999998,0.537233091,0.800413203,2.476362346,125.9800371,1.139939429,456.0742205,279.2558737,447.7171909,Dirty (40-60)
-0.270996647,118.63769909999999,-0.852785335,-0.50305504,1.2771052059999999,116.1714835,-0.488573579,428.86709800000006,286.7468434,419.07438019999995,Dirty (60-80)
-0.277274439,99.04331196,-0.614573131,-0.43069289299999997,0.574103928,100.88675409999999,-0.39947462,549.3205437,369.6599866,539.7778465,Dirty (20-40)
12.93102127,139.764081,15.07780025,14.021803699999998,11.72880414,134.8163496,9.667634606,253.03908309999997,179.49328569999997,259.7624106,Dirty (80-100)
0.8480507620000001,100.8490375,0.581771492,0.7972014709999999,1.70995169,102.32007709999999,0.7816658890000001,743.1307451,509.54569929999997,764.2882969,Dirty (0-20)
0.378091887,114.48484409999999,-0.071204832,0.242974508,1.509578919,114.53551909999999,0.363628158,362.3451663,256.1470054,365.6997205,Dirty (20-40)
0.563773855,127.4767504,-0.001195804,0.269775168,1.8705895959999999,124.433259,0.594735018,444.2877549,316.9719501,462.52709389999995,Dirty (60-80)
1.587639394,91.40340967,1.6055403819999998,1.707997969,1.869835375,92.42272381,1.6510924759999999,799.8584716,541.3645965,772.5994952000001,Dirty (0-20)
-0.113423475,113.42750990000002,-0.760495059,-0.394772201,1.5761445619999999,112.87394909999999,-0.35159412,606.5681153,418.9126219,621.5134022999999,Dirty (40-60)
-0.29191584800000003,115.17174729999999,-0.8634233179999999,-0.531012963,1.166296375,113.5061315,-0.509885226,720.4944326,468.7174994,726.3042247999999,Dirty (40-60)
0.50513062,87.04821188,0.35256622,0.465450373,1.3097448809999999,88.92609101,0.475037363,715.0205909,434.79721100000006,732.0944563999999,Dirty (20-40)
0.18953225899999998,106.37281010000001,-0.508176052,-0.10673509800000001,1.8944654269999999,106.08680030000001,-0.099319763,408.5619452,310.8151688,432.32217740000004,Dirty (40-60)
-0.593571368,117.2836727,-1.033912566,-0.813132251,0.672255588,117.5171043,-0.645703197,722.6799102000001,469.559496,700.7976999,Dirty (20-40)
-0.32603105,120.2744131,-0.836205904,-0.570971407,1.012710461,120.648743,-0.42213995200000004,645.0991504,443.27040999999997,664.3668574,Dirty (20-40)
-0.438930205,114.25715339999999,-0.8802785,-0.648749822,0.572678583,110.8525598,-0.62197378,559.8406574,362.91274310000006,579.7624255,Dirty (40-60)
1.811805101,124.45846709999998,0.8204626690000001,1.683335763,4.21172138,120.09581229999999,1.709532176,315.3312472,204.80286040000001,308.2748955,Dirty (60-80)
-0.233247499,125.31276509999998,-0.7187918670000001,-0.44420488,0.9095694559999999,123.7581475,-0.357099415,529.1404244,385.09189879999997,539.0404764,Dirty (60-80)
2.529476615,135.6658395,2.060182784,2.3354719,3.827898592,129.9880909,2.823965677,433.63171889999995,296.8488436,462.12499239999994,Dirty (80-100)
-0.409920148,92.12166175,-0.632982437,-0.444697487,0.297645326,93.11408832,-0.434269478,328.5477242,213.9092844,340.8195791,Dirty (20-40)
2.842917593,135.0033139,2.429833763,2.69134416,4.052461255,129.10926709999998,3.1733348880000003,427.29565230000003,284.8964497,447.4528643,Dirty (80-100)
1.8730315030000002,125.5640902,1.261063322,1.5876840159999999,3.159122884,123.02447120000001,1.618346566,402.242233,273.7101077,393.6318372,Dirty (60-80)
0.094900385,122.1287894,-0.5066805670000001,-0.17589592399999998,1.572286501,118.24496880000001,-0.126886797,248.7451281,173.9031378,355.553127,Dirty (40-60)
2.8183073039999997,74.92728303,3.6712047819999998,3.486449002,3.158510985,80.15293545,3.474922359,815.155043,528.1316638999999,809.8395026000001,Clean
1.249971156,91.38017819,1.3012148940000001,1.48754775,1.937443588,94.7881619,1.43398811,563.9213869,296.6076638,526.2761555,Dirty (0-20)
-0.37541529799999995,111.02916509999999,-0.9457974170000001,-0.619003615,1.2494296,110.101266,-0.602622446,372.45075510000004,252.76332340000002,352.5094519,Dirty (60-80)
-0.134077778,123.03403390000001,-0.47124435200000003,-0.328781371,0.591679741,120.30287390000001,-0.271089758,535.0325826000001,328.81265160000004,545.6838994,Dirty (40-60)
0.08532365300000001,129.4225063,-0.203307226,-0.084473354,0.707641359,125.74233090000001,0.026448034,589.3223366000001,350.18920660000003,563.880739,Dirty (40-60)
-0.5757680310000001,93.38160716,-0.717533865,-0.628799452,-0.14711454699999998,95.64665676,-0.591134744,907.3379567,605.8478866,874.071194,Dirty (20-40)
-0.384932832,119.1219615,-0.7230007159999999,-0.562251597,0.32878259,116.24323079999999,-0.464442343,441.3604343,272.5348684,416.1483874,Dirty (40-60)
0.089554595,128.4970624,-0.167229778,-0.110580254,0.708403925,124.7666219,0.12670168199999998,492.55593710000005,299.1512018,486.5333926,Dirty (40-60)
-0.6907526890000001,114.68228119999999,-1.124639683,-0.918469124,0.428887361,111.41197120000001,-0.842427315,489.6602325,324.6164203,486.90490650000004,Dirty (40-60)
-0.58373155,117.3189173,-1.024152365,-0.800604414,0.663417913,117.42835900000001,-0.642485423,716.2003272000001,472.45419860000004,704.3431055,Dirty (20-40)
-0.33901016100000003,118.31622340000001,-0.90454348,-0.589903976,1.140809535,117.56952209999999,-0.501587752,547.3034021000001,400.4209995,559.0461205,Dirty (20-40)
-0.502976126,112.43786499999999,-0.9942982859999999,-0.748895968,0.910635437,110.1656565,-0.7120891429999999,435.51323229999997,298.7433789,424.9600112,Dirty (60-80)
1.327280689,63.51371936,1.7984474940000001,1.6361162130000002,1.505786988,65.39354373,1.5773902180000001,352.8583907,202.4422046,316.036773,Dirty (0-20)
-0.220865265,115.7326937,-0.6989729720000001,-0.407983307,0.898261393,116.20147479999999,-0.316766165,556.4914888,389.39241699999997,586.9928398,Dirty (20-40)
2.1931441769999998,126.5758626,1.5024317040000001,1.9483038259999998,3.66172687,123.4699186,2.009576341,343.3903544,205.796147,330.7628553,Dirty (60-80)
-0.205975047,98.80942727,-0.550516835,-0.393827196,0.5591697179999999,100.2309815,-0.37379020799999996,693.7689842,469.2164103,669.2897935,Dirty (20-40)
0.842436753,126.9865034,0.304397835,0.6150539629999999,1.92524885,124.3363168,0.736554997,444.20366210000003,305.48533239999995,448.0623562,Dirty (60-80)
-0.605179582,118.06391629999999,-1.053895967,-0.8282673429999999,0.6892913270000001,118.28841940000001,-0.641077296,685.8216378999999,461.3092989,690.4552143,Dirty (20-40)
-0.833174009,114.0571621,-1.098888989,-0.9810345229999999,-0.29717998100000004,113.7813493,-0.9506468920000001,743.7382782999999,473.6973862,734.2297226,Dirty (20-40)
-0.040139884,90.87903586,-0.33906409200000004,-0.156375984,0.8228564420000001,91.8101416,-0.14806328,744.4822182,489.02414860000005,756.0452336,Dirty (20-40)
-0.188034182,111.89077820000001,-0.749362511,-0.42329990799999995,1.1261600040000002,108.712194,-0.41061464200000003,575.4498641,364.1757768,584.9258887,Dirty (40-60)
-0.550372654,103.2311313,-0.8851626229999999,-0.6870437220000001,0.35985861,104.9311364,-0.661143854,679.5523463999999,447.4343464,712.7111217,Dirty (20-40)
1.058637062,87.57068937,1.025032003,1.2100513529999999,1.7410482269999998,89.15326521,1.175929614,831.6854688,545.0634943,815.5051106000001,Dirty (0-20)
-0.5838944429999999,116.7513519,-1.040623571,-0.8087791520000001,0.7436986990000001,117.04822309999999,-0.633324868,684.4042988,448.44403150000005,664.6484571000001,Dirty (20-40)
0.010848159,118.1515763,-0.664522043,-0.244578109,1.598740065,117.05543689999999,-0.199236138,631.3413222999999,442.42274110000005,640.0031852000001,Dirty (40-60)
0.638687757,93.14220819,0.432059856,0.618817071,1.3283981000000002,94.37183944,0.609253002,678.1648303,501.2743426,715.0627059999999,Dirty (0-20)
1.503547316,129.1774597,0.998365609,1.288290524,2.488599656,126.34702050000001,1.361974199,398.1338919,252.87823540000002,387.8521415,Dirty (60-80)
-0.753680256,113.70711909999999,-1.061193083,-0.9075065920000001,-0.09055907699999999,111.5662061,-0.883231526,745.0879888999999,457.9255404,719.0198426,Dirty (20-40)
0.34227220799999997,126.74236699999999,-0.022286877000000004,0.183076221,1.062732195,123.8846314,0.290771338,496.9518228,307.55724060000006,482.3836533,Dirty (40-60)
2.43662903,63.48790577,4.963729496,5.311812829,5.133421803,75.86215846,4.883889831,918.2778310000001,728.9853747999999,856.3836663999999,Clean
-0.315751685,100.313381,-0.7230683000000001,-0.5387995760000001,0.628844275,101.14853769999999,-0.5097578660000001,617.8349241000001,422.5920397,606.661834,Dirty (20-40)
-0.554279469,110.0047945,-0.7993985220000001,-0.7018688740000001,0.033903991,109.92987679999999,-0.666484995,834.2218515,543.3457416,824.2912374,Dirty (20-40)
-0.063427469,79.84782415,0.105060036,-0.042444275,-0.169769664,80.66465076,-0.019779733,709.8980717000001,319.4835284,687.8058961,Dirty (20-40)
1.111630292,95.54174274,0.9970621820000001,1.20363948,1.821466254,96.57749131,1.186781543,872.6568409,584.6203337999999,926.0552889,Dirty (0-20)
0.167537885,134.1685461,-0.11807208400000001,-0.030038298999999997,0.8804497659999999,130.3351354,0.22873188100000003,514.0810015,324.7319363,511.8014788,Dirty (40-60)
-0.265836629,122.7750189,-0.6115314070000001,-0.42476936299999996,0.689203294,117.958823,-0.41931105799999996,762.0134663,536.2218928,796.1504698,Dirty (40-60)
2.475678376,131.5975287,1.997163716,2.209439001,3.698293755,127.87884709999999,2.422468,275.97652819999996,198.42087619999998,274.8619278,Dirty (80-100)
1.017871033,79.57437623,2.269724707,1.909431149,1.585487396,96.29770221,1.920003104,1125.023705,737.3990713,1164.411901,Clean
-0.850956569,110.0006808,-1.211624461,-1.017937154,-0.00981792,111.30456629999999,-0.9725358479999999,808.8987118,547.893912,820.3755567000001,Dirty (20-40)
2.358954441,65.38130925,4.807272738,5.193367509,5.07468234,77.7657978,4.750426481,882.8794326,698.088139,816.082757,Clean
4.319532388,55.26593722,8.361595292,7.290036708,5.782427035,64.94806156,7.14938254,654.6530985,508.8969489,677.3994491000001,Clean
-0.387747435,100.4671503,-0.647141266,-0.541146711,0.232645459,100.08523079999999,-0.5149046970000001,730.1374847,469.8897686000001,708.8361687,Dirty (20-40)
-0.529275968,108.92099170000002,-1.060272232,-0.755803443,0.7445880709999999,108.34959450000001,-0.652685469,422.5565603,319.91294039999997,427.01968430000005,Dirty (40-60)
-0.47937175200000004,114.4805521,-1.007148991,-0.7245004840000001,1.028278608,113.2874067,-0.6925574990000001,408.7430443,273.4740125,393.4900701,Dirty (60-80)
0.405870076,97.94362585,0.145334805,0.297849505,1.017434851,98.19348867,0.304891084,824.2658352999999,534.900351,825.3559345,Dirty (20-40)
0.321007731,81.65164533,0.457201105,0.43315929299999995,0.554102732,84.55236647,0.402486946,921.115558,586.3654602999999,894.5386583999999,Dirty (0-20)
1.357957026,97.90001108,1.204752319,1.317536946,2.164292615,98.75514838,1.313679691,859.6160909,560.9585415,894.8978493999999,Dirty (0-20)
2.287006299,134.78117369999998,1.9110091040000001,2.1288708709999997,3.029663355,134.05805790000002,2.470223305,414.9236869,286.94660780000004,407.9405143,Dirty (40-60)
0.236220273,132.2658987,-0.063707672,0.057858459,0.936455829,128.3952724,0.19284043899999997,551.1653117000001,339.8549831,531.0831321000001,Dirty (40-60)
3.780929786,51.00922903,8.599833016,7.476485051,6.231071524,63.28960095,7.134516637999999,627.7118172999999,470.6698732,633.2554627999999,Clean
-0.44306516799999995,101.6812969,-0.757408311,-0.610795171,0.417487465,102.2245745,-0.589282955,710.056557,482.8324431,742.9330824,Dirty (20-40)
1.094642563,125.80171670000001,0.624207992,0.86920215,2.149968763,122.04431629999999,0.9452038620000001,386.5954019,259.3834099,374.963954,Dirty (60-80)
-0.736302892,112.8479578,-1.059529282,-0.90249885,-0.033826377000000005,111.7165217,-0.877860628,718.5840462,445.7307672,693.2815118,Dirty (20-40)
0.125283159,132.671933,-0.141790022,-0.05216868,0.777659588,128.83839650000002,0.14822212699999998,497.4063666999999,310.10012389999997,490.2495541,Dirty (40-60)
-0.247685485,115.2586852,-0.711952244,-0.42988433200000004,0.8429589270000001,115.41015420000001,-0.336698016,469.96983610000007,330.1063381,511.0325664,Dirty (20-40)
7.029369742,142.3289967,5.828864996,6.7675866010000005,9.236706358,137.05837340000002,6.489819249,283.4590973,160.6418502,289.82334879999996,Dirty (80-100)
4.295595523999999,56.78980411,7.789912806,6.838562017999999,5.465557192,66.66866194,6.799418727999999,707.0069732000001,535.6309414,745.9491937000001,Clean
1.1159669909999999,124.25668449999999,0.755569243,0.917550755,2.2173609119999997,120.9461935,0.900604838,373.2449349,251.514993,355.3499827,Dirty (60-80)
0.178552958,89.47875809,-0.104030477,0.040488784,1.195427969,90.20719129999999,0.062876257,600.2637097,407.6925462,615.4046011,Dirty (20-40)
-0.808019788,113.8059447,-1.10065732,-0.982869997,-0.139235596,111.53795690000001,-0.9403643620000001,629.0425338,403.553407,647.086826,Dirty (20-40)
-0.8201820959999999,113.752003,-1.114091777,-0.976472177,-0.20607826399999998,112.65823529999999,-0.9371285140000001,670.9990616,430.3342245,673.3193192000001,Dirty (20-40)
-0.6474072470000001,118.3724425,-0.961809969,-0.8139633479999999,0.034766833999999996,116.30299009999999,-0.6716512379999999,634.3523582,490.9796076,618.2366744,Dirty (40-60)
0.974622676,128.0002938,0.58592964,0.7673635190000001,1.927572329,124.6724415,0.860031236,341.8543702,234.7552038,339.73186119999997,Dirty (60-80)
0.31153774,125.80421940000001,-0.17148749600000002,0.075750286,1.337467797,123.1172777,0.246758685,507.54698499999995,356.996808,510.3444271000001,Dirty (60-80)
-0.762319952,109.5662793,-1.146041885,-0.94371541,0.097742811,107.69715159999998,-0.90014442,645.1769889,399.080885,668.6642944,Dirty (40-60)
-0.726904818,114.0814871,-1.049442045,-0.887440045,-0.052146264000000005,113.12654440000001,-0.8534605120000001,689.1151302999999,424.6733922,678.3434574,Dirty (20-40)
1.9035895280000001,125.29547690000001,1.254384364,1.614543927,3.2609806139999997,122.8921372,1.633874931,390.8366642,263.5014338,380.7496238,Dirty (60-80)
-0.375974025,112.23400790000001,-0.843666751,-0.615059816,0.921072806,111.8926578,-0.511059907,554.8377613,391.2692813,586.2333123,Dirty (20-40)
-0.306970217,120.5329777,-0.725893972,-0.5321877979999999,0.642708216,118.21860330000001,-0.444449231,566.1185582,366.6479219,565.3456335,Dirty (40-60)
-0.9757893320000001,103.4142684,-1.234673191,-1.121621053,-0.192849889,104.8137037,-1.056645656,716.6234868,481.8653341,758.1243958,Dirty (20-40)
2.316209885,84.36355463,2.681427586,2.847579937,2.695753813,88.20925325,2.343325496,941.7926771,486.39298949999994,934.7572472,Dirty (0-20)
2.71658493,78.01225294,3.3558063010000003,3.225581178,2.9828791530000003,83.20813787,3.191003647,754.3177741000001,507.9860165,773.9403953,Clean
-0.161461737,113.17220320000001,-0.785703375,-0.39801460200000005,1.448387574,110.67968490000001,-0.399685361,418.17111789999996,279.2124307,409.2846303,Dirty (60-80)
-0.7791487979999999,114.59531319999999,-1.085864948,-0.941852391,-0.13458574199999998,113.6868379,-0.899331054,660.1421321,415.6138366,667.6596975,Dirty (20-40)
1.030702631,75.79615084,1.308586255,1.355290319,1.911101252,81.42775869,1.343947,609.0327553999999,403.2281901,653.8537211,Clean
-1.1597116029999999,95.7142412,-1.373036304,-1.286990811,-0.740045665,93.15187917,-1.197347487,239.66035180000003,159.1207167,253.99899590000004,Dirty (20-40)
1.084427067,77.68145029,2.404593093,2.015028821,1.687753975,94.34536581,2.0137839840000002,1073.92361,719.4759022000001,1103.321733,Clean
-0.561507883,110.04524099999999,-0.817484641,-0.712238261,0.036118914,109.23022320000001,-0.673747228,817.4485344,524.1376224999999,814.9007151000001,Dirty (20-40)
-0.433849626,119.06298340000001,-0.907604834,-0.629222811,0.754233797,119.89755090000001,-0.523988934,817.7029371,526.1608576,798.1036805,Dirty (20-40)
1.52801305,129.08610190000002,0.9198102640000001,1.2976928909999998,2.68544263,126.7189271,1.41419663,392.0377215,257.0901801,379.8270852,Dirty (60-80)
-0.44333955399999997,122.68115690000002,-0.9210257829999999,-0.654190219,0.864824659,119.52570209999999,-0.5993150970000001,393.5209923,279.32625210000003,394.118087,Dirty (60-80)
-0.257195778,118.04138059999998,-0.7915268670000001,-0.483213468,0.984624064,115.0866392,-0.45369388200000005,562.6859187000001,362.13558639999997,577.10652,Dirty (40-60)
0.5994504270000001,128.286173,0.024335299999999997,0.28309222300000003,1.938808869,124.99135509999999,0.61631002,456.7694927,323.67493210000004,468.05714040000004,Dirty (60-80)
0.203124508,89.06063743,0.207854113,0.224045628,0.241241588,87.83306252,0.129272197,540.3660131,415.663228,555.4597622,Dirty (40-60)
