Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,Bmean,BSkew,BKurt,Graymean,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,Class
125.03645158123838,-0.4154434136352918,0.5592825385975808,124.9827063089195,-0.4778232488195723,0.015395353356260522,122.6338190406555,-0.3737692285330514,0.3554440535975738,127.4931191029951,-0.3195624032428873,1.611864767493295,122.85303075841742,-0.4305200750978772,0.3499969991385119,0.4177470394019874,0.5822529605980126,177.93641413616098,407.54402223813173,280.2895558492578,397.7580369529956,9.22355733255674,7.199026134122282,9.091032548243971,0.4357460351268654,0.3968626048483832,0.4250853980295034,0.3983457572651515,0.30291293706564154,0.3021619309579079,0.3026861265435722,0.30215676838206146,0.980915859770994,0.9562657759797856,0.96993445586774,0.9573159262687504,9.569287147820525,9.943374332404668,9.707846373736695,9.929553218370136,Dirty (40-60)
114.56139638395685,0.8558659035733449,0.004407078397777653,121.81356796636234,0.5031324060966926,-0.7202333421358738,117.5434093826698,0.7731171795375307,-0.05568492071846176,104.31378790449831,1.404631142924648,1.6318509061600608,115.88774757368573,0.6990848640800235,-0.018740760510350896,0.7034931827538606,0.2965068172461393,286.25863515782873,619.5688207075917,498.9101200003234,705.0136905267493,9.742729530442944,8.251239814724993,10.243795326675645,0.5922543991722801,0.5676802138816021,0.5804964077330258,0.5645512911875682,0.4826692074890041,0.4819677915397458,0.4818102982100925,0.4818696065155307,0.972208990051624,0.93986916527187,0.951575938666703,0.9315765196626488,7.570674903181349,7.820528759044894,7.72226174267734,7.854938628192022,Clean
119.76433705622534,-0.07330410428328203,0.10324569556839024,119.55430073149523,-0.12451627440662555,-0.3047351156298284,120.26085889601916,-0.08298482164178446,-0.02780496448315839,119.47734247620218,0.01336053621712811,0.8386672027047566,118.73876220003142,-0.13145103030482516,-0.05634692706065314,0.5293891478473196,0.4706108521526805,354.935180723249,609.6908625670784,433.9574347383081,593.0938240491104,12.00231020236719,9.71159753028193,11.781716674050713,0.4868240014541285,0.4730214393543737,0.485342270721943,0.474198016240868,0.41934651735795503,0.41875142464669,0.4190088621611778,0.41869378370490185,0.9648003858542018,0.9395415287516176,0.9569662679763072,0.9411873326133028,8.873270786252476,9.073268906311649,8.912294712393,9.063127390597447,Dirty (20-40)
127.4611705308252,-0.4033800091879105,0.2011963408832158,127.52655197975358,-0.4343343181861824,-0.30928630869211204,125.40686515445677,-0.3618078288873873,0.00020621570347145732,129.45110333497772,-0.3645036063757256,1.2387411514934366,125.49302725271332,-0.4128732691364223,0.014987708591248428,0.4628411650265989,0.537158834973401,192.92715112750582,405.2637016498608,259.1750361738934,392.4758112792389,8.853574361027864,6.601475854431403,8.658497247535717,0.4691181101323136,0.4336832333433216,0.4649834855963225,0.43582335765708,0.3412555929499976,0.34050054556596465,0.3409488909740875,0.34049462952495296,0.9809332180297036,0.9599360276964188,0.974384871167166,0.9612002260037036,9.173704924991688,9.510636792699854,9.247326092086858,9.488801655468817,Dirty (40-60)
124.57534933297258,-1.129184577409728,1.2289879223931006,125.34343555165943,-0.889723440033064,0.4765226930367059,124.53154968023199,-1.0544353173239271,0.9606526720852062,123.85295295377097,-1.6223955964759889,2.762776622813392,122.58244001422851,-1.1186115900705045,0.9580703832552092,0.43629971665442335,0.5637002833455766,59.888081487817146,186.8129507387768,149.62887202121118,190.3477155153235,5.351843200543613,4.297521178905163,5.384771652651549,0.5388476162104572,0.4918616652403179,0.5243237344835623,0.4935847674617312,0.3824502110088223,0.3800883070719087,0.3801663480312748,0.3800024097714698,0.9935290183454242,0.9798071991510988,0.9838259339472992,0.979425122850187,8.080434125578721,8.49669030497416,8.28060104001318,8.4975285083808,Dirty (20-40)
97.78963209322131,1.1217729216202443,0.9630432399921888,86.94913269279976,1.1957822298507332,0.7542444384137807,99.99655787737647,1.3292811766238029,1.3933788341035918,106.42956549131672,1.0467882960776769,1.2205991248377144,95.66526690121523,1.2322851314727,1.313874817707264,0.5674977701259101,0.4325022298740899,378.9612190460373,1000.8025693487424,781.9712620152554,1010.039444126572,12.990336185279276,10.435620032421363,13.020181061090119,0.5403699472619709,0.5247472476374357,0.5428701119876364,0.5250941523442423,0.4731080840394531,0.4725204795575192,0.4729675956164823,0.4725740036383535,0.9517364870723424,0.8725889604378674,0.9004237569384144,0.8714130243903468,7.940174554475162,8.201698248119927,7.999196285238125,8.201047887922241,Clean
146.80401170393725,-3.062467866753282,26.191000545650176,146.92619791036347,-3.7453320974392303,28.78760476612876,144.62211240272592,-3.0102062205131346,26.099305170956725,148.86152206428096,-2.684345103432317,25.08776459488861,144.37805879298702,-3.5743070072607352,22.964702513270396,0.38314517626355177,0.6168548237364483,90.69000275678766,162.3124026727824,96.59510399489125,149.82320422435527,5.357188360777086,4.2097307773143235,5.242086412412579,0.4827318681103309,0.4583366938419397,0.4813586226737979,0.4592769999847168,0.3737937336441775,0.3732988874159098,0.3738934933042871,0.3733287541644281,0.9912006546059166,0.9842462433386476,0.9906287938924196,0.985458422999674,7.354234604860368,7.486904808535409,7.364122681378165,7.478732205276122,Dirty (80-100)
126.65919049026206,-0.447058333711803,0.5241670811040584,126.57886506599888,-0.5023236096669705,-0.02472814904263565,124.40859111442691,-0.4091284608078423,0.3265435332481381,128.99119738258457,-0.3576819168587727,1.5763101353245563,124.5370338504917,-0.4638189695651852,0.3198431129857893,0.40525682733679375,0.5947431726632062,184.3372773237551,410.3247655046051,275.2119335451223,396.77155052116836,9.417372478593062,7.2467514227050795,9.22555342531135,0.4168953934621747,0.3794889386713903,0.4086808685785125,0.3816620796870805,0.285966928585524,0.2853101027914211,0.2857395211870576,0.2852632370869042,0.9804357308187698,0.9564218539393696,0.9707861285717789,0.9578612600678608,9.791850541981939,10.15910594732418,9.908057406288792,10.139221070930796,Dirty (40-60)
111.56120963452392,0.38903989909361897,1.2020023717480584,97.93258890312114,1.1915028817985611,2.3968515175869864,109.961850849694,0.8349618532475644,2.831133994945328,126.81021017002337,-0.4922806035949069,1.2694144904010782,106.05082900403947,0.372224385051244,2.475795191822873,0.5816717389022983,0.41832826109770177,281.48019808478995,369.35931186370766,140.61530984253247,410.48281277175806,6.716436519396684,3.2781307595305083,7.113064396743151,0.691264236678765,0.6726651197058614,0.7179276789556314,0.6707060295078027,0.5616795521963668,0.5614353951604383,0.5622117034663935,0.5613915662215704,0.9593463207245873,0.94665000428018,0.9796849925375692,0.9407101615880894,6.0860029575830685,6.203522165241576,5.820056880172412,6.222981000660889,Clean
92.28836228194919,1.014326857409107,4.060757173907883,88.33386710354547,1.4635094625096732,5.001088507471522,91.07747274907196,1.2845707565402091,4.757786454546234,97.44688531903569,0.3814230900441554,3.3727588463351,89.46193261998907,0.969932821786196,4.154760669239654,0.3391701042162791,0.6608298957837211,173.35933061559174,474.7311716073498,332.9399685145665,483.1844140952056,8.704316373623266,6.483037677433949,8.79780712930717,0.4655081858010088,0.4120900302938197,0.4640996698332597,0.41186453480916,0.263354410660191,0.2609934934463166,0.2619751035813375,0.2608455916059821,0.965367420703442,0.9050803985838206,0.9334689523990812,0.903390224321818,8.949739593031392,9.416204004854512,9.096620414543402,9.424634505616226,Dirty (0-20)
