Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,Bmean,BSkew,BKurt,Graymean,GraySkew,GrayKurt,Contrast45,Contrast90,Contrast135,Dissimilarity45,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy20,Entropy0,Entropy45,Entropy90,Entropy135,Class
123.4681176,-0.137533225,0.414987505,124.3089104,-0.208818332,-0.339629044,121.96136670000001,-0.15671326,0.092255147,124.1310048,0.045705733,2.290958978,121.48050400000001,-0.27644777600000003,0.24330588399999997,448.96518160000005,334.43780310000005,464.79387760000003,10.88120012,11.0672837,0.370511766,0.332453984,0.36589921200000003,0.330709199,0.222080823,0.221700032,10.54227346,10.93105482,10.67058654,10.94571033,Dirty (40-60)
105.7706904,0.482979372,-0.401247125,101.38505740000001,0.527847321,-0.685074558,102.62451329999999,0.536163204,-0.535636615,113.269572,0.5578973420000001,0.376726117,102.2500398,0.496735165,-0.509531644,876.6823734999999,552.0429752,899.1377901000001,17.44970837,17.67159016,0.298619349,0.26870816399999997,0.308210461,0.26762387600000004,0.185263294,0.18542006,11.7627035,12.09452528,11.69274891,12.10415563,Dirty (20-40)
98.98007702,0.8392521829999999,0.030176882000000002,94.3659367,0.871076796,-0.291311461,95.47963132,0.8852347290000001,-0.10802956300000001,107.08208570000001,0.981685137,1.0535190559999998,95.44215845,0.857823793,-0.087001871,603.2839447,408.1388865,618.9763806,9.696583789,9.813938673,0.53775255,0.498795134,0.534732828,0.49842116,0.370823138,0.369750278,8.59081103,8.974488371,8.724177125,8.980158526,Dirty (20-40)
140.02581919999997,-1.771986799,7.14623253,142.84296840000002,-1.932910325,5.735862312,138.727216,-1.77476315,6.916232314,138.5167013,-1.6325109780000002,9.945469505,138.1202278,-2.0488639440000003,6.879942369,254.85698709999997,144.00487030000002,258.5463611,6.493313999,6.5600931110000005,0.44834684,0.41984243600000004,0.44937618700000004,0.418888264,0.315762806,0.31554514100000003,8.230419677,8.415530757,8.222284558,8.422612037,Dirty (80-100)
116.62264180000001,-0.41187118,-1.0889643009999999,117.1988101,-0.38895188,-1.256652654,114.63926200000002,-0.385043587,-1.245272003,118.0233469,-0.449598961,-0.6994415979999999,114.5209355,-0.417797322,-1.143630285,607.8265633999999,379.3418534,631.0964202,13.25638467,13.60075819,0.32068752300000003,0.292206843,0.325112917,0.289244719,0.195055192,0.194786898,11.0671077,11.35264445,11.04779272,11.377642999999999,Dirty (20-40)
96.38696787977345,1.4269411602368425,1.5112155258920668,90.40257894447045,1.4948399023612882,1.4373454786297517,95.35589077907272,1.509080599509627,1.6070539969742548,103.40001789512085,1.3712075125788512,1.8151916145578382,92.59324341735659,1.4086049471343762,1.5408363919287351,793.1877527363611,517.6230342886209,797.6259772720023,10.722337126280413,10.94407202666268,0.6183330626623117,0.6096872370876371,0.6332880622282353,0.6082874614154402,0.5696507895616811,0.5693503201050824,6.626756628715537,6.7762326310411565,6.524466621702112,6.785767321981628,Clean
110.7003338,0.419812195,0.033048946,106.91220159999999,0.447981234,-0.400776746,109.5809601,0.45493054,-0.115845725,115.5986717,0.462581775,0.9972338279999999,108.458646,0.35048285700000004,-0.047268230999999994,589.5388763,447.2762761,587.2339552999999,10.27655178,10.24724941,0.585928561,0.575733418,0.59049313,0.575850932,0.539298801,0.53866475,7.177322864,7.354630511,7.196002634,7.352972091,Dirty (20-40)
114.4701905,0.21902185899999999,0.139739582,114.9905905,0.11147219,-0.496612447,112.6153236,0.192815225,-0.09848648300000001,115.7962812,0.45970202600000004,1.5240633030000001,112.23886999999999,0.120482183,-0.080726845,552.544811,356.3377591,571.1613143999999,11.05512715,11.29461783,0.420521873,0.38777311299999995,0.41948380700000004,0.386483167,0.288074182,0.287390635,9.995755363999999,10.33308069,10.06477974,10.35270904,Dirty (40-60)
98.01052487080769,1.4602907455805567,2.2122617774951623,94.1874482241886,1.7372745167507837,2.721157737735287,97.16795497132824,1.6013931180727603,2.462417462357152,102.67238114661149,1.043893444377037,1.692166030456792,94.94612090328212,1.4680006987647982,2.3170901664119596,460.5006279501523,290.9305814902836,489.8449711405837,6.702395109067155,6.968047348048197,0.6056826054049305,0.5650609416359197,0.6107143547673499,0.5638782437681615,0.4260659037989883,0.4255990071420701,7.2515628908782,7.569023102570273,7.297374332959932,7.589728202424975,Dirty (0-20)
154.6617296866399,-2.303954528940796,5.9302398759320365,154.98126935676171,-2.463426457731685,6.116807532431471,152.54456609475898,-2.2615324375312165,5.788182631037,156.4624307471089,-2.1986459916788745,5.926253126693096,151.53869622584162,-2.2298734549012558,5.017885453167073,170.65899980989596,114.71257719791772,163.91148835309195,3.704827025518439,3.636068000630985,0.6575447093172436,0.6379187137017949,0.6560939480237463,0.6385666183343138,0.5690603989972788,0.5686129859416802,5.400834780491892,5.517708260504868,5.417827776153107,5.512740532581532,Dirty (80-100)
116.73611554518378,-0.4748168176758993,-0.021675589923125127,116.26027385626652,-0.253167900974034,-0.5563170424889923,116.50751410617109,-0.3917701693740925,-0.2468308291254706,117.43792342872445,-0.954575170446775,1.2145248543367568,114.873719396553,-0.4630065939696783,-0.1903480343947468,306.39913158842074,211.0120404500921,254.3267565414003,7.913611856022456,7.293132389284601,0.4450791756236076,0.4005730778294945,0.4390109410599274,0.40425045775646495,0.2831130946985587,0.2819093131340958,9.56165692579025,9.996312066739813,9.695534125182617,9.933635665592083,Dirty (20-40)
126.22624479955456,-1.2337909067407242,1.5378914014964424,127.0980111761015,-1.0180250122735937,0.9099060843636502,126.06559960425777,-1.1632280638137196,1.3025971595526398,125.51786590665856,-1.63224611955068,2.688310672036663,124.20900175538068,-1.2162769370774984,1.2432079738354336,250.76963633495532,182.0225490671582,244.25651915399646,7.016292323435785,6.9320094809349895,0.4685730409137542,0.4237336245310852,0.4617497639802959,0.4254478225958333,0.3168081479301702,0.3147545046970735,8.987999287848451,9.379374302827324,9.09600781402842,9.36906574003696,Dirty (20-40)
127.91532032275757,-0.3970288967002698,0.7033493057619218,127.19159427095562,-0.35344100973582826,0.016551873796369687,127.47049022970779,-0.3420450923921737,0.4761831592906893,129.08357640104228,-0.5052126689038966,2.058738296308072,126.22777069793786,-0.4627191569465004,0.5529735563343938,258.5088823094004,160.07470616289973,251.86041305165574,6.2950253404683005,6.173393114996784,0.4866384186480893,0.42872389420592094,0.4728472374705837,0.4317146250699705,0.29913171830212903,0.2982019705082823,9.176443565252649,9.683360311639953,9.373953644897329,9.664531565748199,Dirty (20-40)
100.6009509,1.057276411,1.02304811,94.80570016,1.122533582,0.774193673,96.98612086,1.147446325,0.9796988000000001,109.98327140000002,1.1644840379999999,2.0590642480000003,96.79446931,1.077572267,0.971777848,739.7514672,514.4263002,717.6681936000001,12.74530099,12.56988145,0.404946795,0.366463661,0.43450917,0.36685933600000004,0.233669265,0.233700543,10.44811066,10.86687727,10.33092951,10.85542185,Dirty (0-20)
125.56127850759177,-0.6766251006507161,0.798089489479012,125.30483235774875,-0.5992983925228751,0.1449853518117976,125.31699607233621,-0.6124836846264996,0.5400044129626727,126.06113474192487,-0.8597420370521329,2.1426460126981004,124.16852630189544,-0.7073155315434748,0.6162351395730551,273.55455582385844,181.74747995279202,262.27007316984367,7.968491261279847,7.829816408003786,0.4064021852983104,0.352616997788442,0.3981390141867692,0.3545190612304177,0.22971232841166614,0.22883189381600094,10.094480536063452,10.567654015595581,10.226692446036925,10.55300037996724,Dirty (20-40)
122.4357653,-0.16824697100000002,0.512550153,123.1692564,-0.241846995,-0.288467497,120.5432492,-0.176066096,0.195394955,123.5904223,0.015230502,2.4417556069999997,120.21762140000001,-0.308686692,0.355922046,426.97127710000007,310.46288239999996,446.1953916,10.48979202,10.6668861,0.36870841,0.330887597,0.36887170799999996,0.329764015,0.215118027,0.21472370300000002,10.54270243,10.91921556,10.62909705,10.93310606,Dirty (40-60)
86.21027293,1.523445862,2.2217062640000003,80.21333842,1.645279346,2.264856166,81.65207718,1.674031382,2.476178977,96.73160341,1.5633674030000002,2.9348367360000003,81.83299417,1.603199698,2.402066712,624.8761602999999,410.969043,601.251088,10.39609093,10.17063762,0.539206489,0.5055678570000001,0.532185105,0.505960877,0.40868348200000004,0.40822108,8.12592796,8.456602231,8.248082341,8.444155274,Dirty (0-20)
80.33452912,0.9916228290000001,0.671135668,72.90776743,1.18362108,0.806133069,78.11237179,1.119750289,0.802554268,89.88697846,0.839618045,1.009161789,76.18563492,1.03647225,0.741762305,851.6524016000001,529.3004607,817.7776461,13.58719986,13.13128957,0.597861486,0.591750993,0.609025756,0.593085021,0.571261983,0.5706085439999999,6.868733392999999,6.9674984239999995,6.8065289810000005,6.9654904460000004,Dirty (0-20)
125.12678248121848,-0.1893955320318008,0.8670316896717174,124.91346865030413,-0.3938987343584692,0.2447878997728177,122.81665880917384,-0.2029207824458717,0.6188109842913998,127.65224215744509,0.2527521592168572,2.054386331394012,123.10450544157922,-0.2707852319833761,0.6275998116309416,415.4106541197978,277.79773640346644,407.0907615488224,9.665476493833754,9.577909300133877,0.3978379909330991,0.3623724216851706,0.3923172377041071,0.36305690278430536,0.27128608353855005,0.2710247278796409,9.814115354548269,10.159440620699664,9.923280847195713,10.153588818192132,Dirty (60-80)
116.53399594868331,0.7931501896789644,0.0014600425744060175,126.94500964506521,0.3566802749465825,-0.8069799431316071,121.1816851638619,0.6961902946140853,0.00804470782083033,101.45058232255064,1.5248449721736073,2.376449241407056,119.46444216251881,0.5962231235848736,0.05653953857068573,683.4513060554208,493.51347528049916,684.8273187640807,10.956564253153909,10.820133234640998,0.5636694153815475,0.530705004655132,0.5537161925104915,0.5293004753112021,0.4397621253447035,0.4391662598594895,8.066562265114506,8.414862905170413,8.24073559032589,8.41603952906722,Clean
129.7608653,-1.446849436,2.55158822,132.97223,-1.607735374,2.157892317,128.9954547,-1.495213088,2.361335123,127.3198106,-1.201546733,3.826553811,128.87616029999998,-1.574376056,2.532516668,308.9742257,215.86214109999997,295.52239689999993,9.881147541,9.502642244,0.313949615,0.280912797,0.306501546,0.284943173,0.18918256,0.188571833,10.05656315,10.30380618,10.13553285,10.27573171,Dirty (80-100)
112.30333039584026,0.8907480873729101,0.11916004566271975,117.87561912404068,0.5274216488526661,-0.617748314258002,115.1469044947528,0.7935892957340993,0.03585112462077733,103.87738248448929,1.4862499329973888,1.776536786421234,112.45302862949218,0.6925850057771119,0.06129909479200313,526.5034380523633,432.4921629967343,619.5249835175724,7.9885249946406836,8.614130192975862,0.6601492698730689,0.637817742827523,0.6452773197117189,0.6342324791645196,0.5706588143701679,0.5700614341232333,6.368604279257162,6.582492061790505,6.525743343776789,6.623263647647563,Clean
98.76318861,0.828890589,0.591691109,98.41988137,0.757932727,0.169531231,97.04577664,0.79074388,0.373414655,100.8257983,1.0149936259999999,1.49190142,96.85756136,0.7569740140000001,0.380603727,661.6678628999999,448.56752800000004,649.4069612000001,11.5823909,11.48022412,0.482736895,0.44817901299999996,0.47533757200000004,0.448609844,0.36567763,0.365261272,9.190852524,9.556369955,9.289743697,9.549443442000001,Dirty (0-20)
103.6537059,1.075390287,0.9888949440000001,98.45932279,1.128467277,0.728150286,100.1180593,1.1524991409999998,0.948238969,112.3442564,1.147897978,1.89205212,99.78212925,1.073627699,0.9271043640000001,776.4270546,537.8866625,784.4245427999999,12.54403741,12.60824809,0.411977607,0.37021623,0.465616042,0.37016217,0.218449773,0.218494424,10.57563692,10.99250287,10.27542997,10.99453038,Dirty (0-20)
116.1245408,-0.018206164,-0.274563547,116.493725,-0.083257481,-0.7187972220000001,113.7028662,-0.0068444759999999995,-0.476398211,118.1718602,0.129138245,0.693254534,114.1299208,-0.060208162999999995,-0.416557557,592.9273408,385.02840860000003,586.8689727999999,12.93428163,12.92106737,0.405956125,0.37862282799999997,0.40203365799999996,0.379226955,0.31543802600000004,0.314804339,9.80987842,10.0903242,9.873537147999999,10.09174853,Dirty (40-60)
114.5047279,-0.011834048,-0.513499466,114.58852859999999,-0.04544216,-0.8537171840000001,112.3006685,0.004043716,-0.668897771,116.6165106,0.063514719,0.18121518399999997,112.32315259999999,-0.045189728,-0.624018298,580.0820137000001,367.8575133,574.8012259999999,13.40239572,13.35560585,0.364195731,0.336278016,0.362441456,0.33622566600000003,0.266777985,0.26662439600000004,10.51495221,10.81945422,10.56723929,10.81762375,Dirty (40-60)
102.07252740000001,0.639761262,-0.25397013399999996,99.26995739,0.627964714,-0.516386152,98.71380620000001,0.661435765,-0.387845764,108.22717800000001,0.77012445,0.375236409,99.10245519,0.647407795,-0.36992974,795.4802575,516.6669557,786.9442893999999,14.36165884,14.25930195,0.40650115299999995,0.37342493200000004,0.40340250899999996,0.374385201,0.282536369,0.282016161,10.32094981,10.68828564,10.41798873,10.68250134,Dirty (20-40)
103.7268656,0.583864256,-0.305699671,100.90372909999999,0.586980773,-0.564275938,100.3670204,0.612196627,-0.436459589,109.8994387,0.6873693559999999,0.324620462,100.5920963,0.588415695,-0.41377669200000006,747.9498499,507.647835,750.8429225,14.55834274,14.52076685,0.38391568200000004,0.35091289700000006,0.38285597299999996,0.351828795,0.260710823,0.260123208,10.60782239,10.99424881,10.71536432,10.99095161,Dirty (20-40)
107.28907079999999,0.911818393,1.00212514,102.4957261,0.919388586,0.689407111,105.5937165,0.9263209000000001,0.916674997,113.76796359999999,1.033945296,1.7218861909999998,105.00980559999999,0.883260132,0.911422902,587.0498838,436.60367469999994,594.6555235000001,9.612903463,9.65540279,0.644840199,0.636499846,0.648094367,0.636257104,0.605788875,0.605485966,6.343048985,6.491248468999999,6.336853982999999,6.491094919,Dirty (20-40)
150.51273724717916,-2.7423860927720463,17.338876126749565,150.5508825434633,-3.28614854820783,19.09232945472566,148.44627443258534,-2.6386795783802843,17.054192752624747,152.53936276783043,-2.4356940119345825,16.468493468228527,147.3516437441445,-2.9189968382244285,13.703610651613234,170.76362682166211,121.50951737155245,175.5820066495977,4.324460124659735,4.290558905971291,0.5942607686608089,0.5707924233182637,0.5902404225367613,0.5716334725677199,0.4980869993140678,0.4973761864101096,6.068591961757937,6.208748137620593,6.106585404036212,6.201765114360999,Dirty (80-100)
117.31701502303251,0.1809004807611637,-1.1780526260936082,129.19984880818322,0.15530601111622794,-1.3168284843552125,124.65019609851612,0.09500415368229052,-1.1963232422896126,98.05296508540623,0.2618246137827196,-1.257704057350554,121.91020036788187,0.08882227683151515,-1.1809371563652038,285.05666921487006,171.8611447925761,307.24687339473286,7.593399748415459,7.956347858093375,0.5812900777014322,0.5563307761297206,0.5770524372250426,0.5544029800152248,0.4877407778422664,0.487227576670576,7.60633266807889,7.7937397549949,7.609860571347501,7.8245639976714765,Dirty (80-100)
103.9705398,0.247952827,-0.758807172,104.3348436,0.199011049,-1.148047457,101.70590200000001,0.248755173,-0.954002564,105.8600682,0.383567609,0.200105218,101.4993578,0.213200101,-0.922718921,580.3117857999999,391.571789,621.4927203999999,12.37958626,12.77702714,0.423142552,0.395822338,0.420802147,0.394464616,0.318825528,0.31830507199999997,9.764300322,10.03959698,9.812349792000001,10.05934775,Dirty (40-60)
125.966505,-1.4575580280000002,1.315907946,126.93756040000001,-1.419177441,0.8790029859999999,124.45725630000001,-1.44275919,1.083799775,126.50285929999998,-1.497595496,2.1620906559999997,124.18257460000001,-1.4770007440000001,1.238668028,412.03366560000006,276.3560309,399.3272773,11.26708308,11.03457366,0.283875652,0.25355774600000003,0.280754579,0.255332121,0.165482087,0.16468570400000002,10.54021406,10.7978285,10.58888655,10.78072373,Dirty (60-80)
113.90863619999999,-0.08554341900000001,-0.388580486,116.3597747,-0.165651488,-0.8274141159999999,115.14246899999999,-0.143421923,-0.59717034,110.2473041,0.038854732999999995,0.7400303109999999,113.1393685,-0.194183651,-0.5617801179999999,749.3176425,533.9907868,790.9948542999999,13.71697633,14.13176204,0.537098355,0.532259205,0.542851726,0.531339917,0.500983001,0.50060776,7.927529379,8.011910351000001,7.88194148,8.022500702,Dirty (40-60)
82.88005600198538,1.3890118974148002,3.5207379184005885,69.39138709002043,2.4123865419785138,6.863683021252803,82.97180085373166,1.7565747047012612,5.235250042240587,96.2417726586712,0.600543174206263,2.9772424457692037,79.04299558642505,1.5085056300334867,4.714089579880923,602.5625998551972,451.90252954538124,547.2771019645436,8.692980912742238,8.288609328042778,0.6095595948624042,0.5298033270488514,0.5771901930003567,0.5319176043477245,0.3035662145115583,0.3014061524330485,7.777641747619221,8.406695824474571,8.151546367798202,8.383112911792036,Clean
162.9513547986788,-1.4484516752255785,1.840693276390944,175.31804552851375,-1.641877901238299,1.766408323954339,163.50673018497562,-1.7082920735356923,2.1068966416669914,149.99440957945612,-2.01816497400188,4.606469179546009,163.0158010136506,-1.7415684691402615,2.250794612894638,180.28382841287367,121.55739220583956,209.43722419741704,4.464813556442709,4.662529880719808,0.6613095836178681,0.6311847774368949,0.6495095184716125,0.6310245017714058,0.5494056788922421,0.5492353782462119,5.922193141545602,6.119334532413991,5.994464058329233,6.125583872350148,Dirty (80-100)
111.82311096591364,0.40083794227704733,1.1800169061740933,99.48020080239031,1.2251032368383716,2.3483004089063453,110.55704370952611,0.8695566343648381,2.693240337338985,125.48826341503543,-0.4605440965400698,1.0377216861242653,107.13114996963608,0.4609467394176922,2.4717472560157416,362.7136213612261,141.78430154072495,410.44951422342484,6.831162304384934,7.28679322744132,0.6832498596701693,0.6655177470398453,0.7094716690477196,0.6631000749543753,0.5562421573053434,0.5566871779138134,6.213712519580983,6.328169518249337,5.952770036786433,6.351607336754515,Clean
70.26519254,1.63939262,3.780929786,51.00922903,2.8095364160000003,8.599833016,65.37503224,2.493748052,7.476485051,94.23911483,1.7788444559999999,6.231071524,63.28960095,2.321114412,7.134516637999999,627.7118172999999,470.6698732,633.2554627999999,8.543971238,8.578732367999999,0.577046968,0.483500726,0.5603676479999999,0.48365602399999996,0.223104498,0.222058746,8.332586311,9.102402729,8.701884613999999,9.103709539,Clean
115.2770203,-0.024490928999999998,-0.578514951,115.5397402,-0.088496103,-0.848880053,113.2910932,-0.042128557999999997,-0.7291359270000001,116.99824209999998,0.138719295,-0.037917778,113.66426440000001,-0.057664677000000004,-0.705320264,782.7821579,482.10034110000004,740.1741525,15.92768664,15.33702115,0.293072599,0.259912677,0.298321424,0.26368127199999997,0.17581415399999997,0.175403285,11.55028438,11.9088644,11.54623389,11.86913255,Dirty (20-40)
139.8582553081156,-1.0573243457846533,3.5007462647586127,138.51350330881505,-1.2613396759215418,2.6699190197915192,139.85651393136328,-1.1111446077778184,3.1973582586950995,141.20604438007672,-0.5502102176025944,4.849562354906312,137.85041931346808,-1.2833681649572486,3.0808856613675517,323.35276485880155,232.74078045582698,319.6795564530195,7.643863715128968,7.542913882809736,0.5450981960398702,0.5361915660098359,0.5446468883524951,0.537211951434611,0.4858805371284578,0.4853731053917836,7.379464120648548,7.491161765523058,7.392101315534818,7.483173248721501,Dirty (60-80)
112.2036496,0.290299789,-0.21468090899999998,113.57720090000001,0.158105417,-0.731259819,109.7896407,0.258149676,-0.43546960100000004,113.23904399999999,0.568677319,0.9392910320000001,110.1905221,0.21850418800000002,-0.419473334,537.4897344,370.1527225,553.4306464,10.77873706,10.91801256,0.46417429299999996,0.433400798,0.45660103700000004,0.432922091,0.355391425,0.354779489,9.208903321000001,9.538941258,9.326172486,9.547599389,Dirty (40-60)
84.68661755,1.358141034,2.491996945,63.90731156,2.2165340980000003,4.939907467,78.62674661,2.170959026,5.326167208999999,111.3628744,1.5342247830000002,5.180572328,76.6354547,1.9302773830000002,4.895009319,914.1500649000001,723.5465512000001,858.8747416000001,10.67545595,10.31076758,0.5857290829999999,0.513879154,0.570226875,0.516308943,0.32668405,0.32578821,7.9220112910000005,8.559725848,8.251005668,8.54017296,Clean
122.2286896,-0.338801122,-0.152803347,124.3173945,-0.427106484,-0.45775720299999995,120.30451229999998,-0.360127122,-0.346166552,122.0627801,-0.16873738300000002,0.5639977279999999,120.83570959999999,-0.40388652700000005,-0.253473623,528.6717772,337.5643501,524.0628789,13.27797665,13.06484875,0.286548383,0.250339594,0.291250049,0.252405693,0.150011791,0.149591386,11.43457417,11.79707957,11.44142977,11.77125117,Dirty (40-60)
91.50326453529112,1.5194434933294174,4.006955865847857,87.5531553743785,1.9868013711803048,5.343177403173017,90.24183703934914,1.7347050963868897,4.623089158554516,96.70826784189914,0.9162240235522304,2.7997252341567265,88.64318736275007,1.5558593535836105,4.2731121816401,411.64445785958986,308.29519008471567,446.8764596554666,6.7121106405698265,6.989939652069102,0.5893516157383718,0.5443203906402443,0.5856563399051611,0.5433543543903177,0.4031509430525083,0.4020370676791591,7.431194478279722,7.78865932730659,7.541468169861723,7.806624692259023,Dirty (0-20)
131.6089366155137,-0.5803159695780994,1.17965652077073,132.0233284850105,-0.7503309859820426,0.4402752121406168,129.37076239375907,-0.5870652925625711,0.8690027923864876,133.43395221173498,-0.12176513998800045,2.7708590089560072,129.62072625374054,-0.6803793968792992,0.9657079832416988,393.73659260697406,237.635605619685,381.3800746664077,9.719936254464418,9.644062483568133,0.3561120877320636,0.3192752426695501,0.35283774874568996,0.3200200092030664,0.21325927143262105,0.2131298187681624,10.242661952617592,10.55004109752602,10.279843640831507,10.54588000832079,Dirty (60-80)
91.87569466811678,0.945532029143282,3.713366284856762,87.7975132445502,1.4036448963695702,4.695690007088985,90.8355172593295,1.2015958900463233,4.386260317230957,96.9895894965611,0.3216272646189772,2.9805882730897886,89.1725932117296,0.9244904822138504,3.855812394238884,442.43188207075934,317.61200973259616,447.19333988585635,8.166175227417051,8.218989778872565,0.4984297295447425,0.4466743519244047,0.4954814989853866,0.4466377030186443,0.3012304759173385,0.2997579299047147,8.565712049514365,9.019339912715738,8.716780629212941,9.022938596279726,Dirty (0-20)
125.14741533318328,-0.6207385303163513,0.8526414271952438,123.87249033473692,-0.684224900907414,0.20055260931571084,123.9134001993342,-0.5868509437374706,0.6077698115147214,127.66014060845951,-0.5128754261412592,2.072725709489335,123.21947055510263,-0.6388533050978481,0.5528031225834744,378.36222712987336,250.82008843405444,375.2853280104196,8.352337673368849,8.336075685689206,0.4534099246867465,0.411611918576412,0.4429372442034824,0.4118692516362093,0.2970164958485718,0.2963652541692551,9.296110893867693,9.650259616008508,9.413326156368694,9.650084030013204,Dirty (60-80)
128.83021026371114,-0.5145779501622647,0.8053643749149604,128.39819062097007,-0.4914679295551604,0.1967356186271898,128.37759153475062,-0.4701297349473457,0.5857674409962867,129.71497280973176,-0.5830031422756186,1.9693411515535848,127.34356634857069,-0.5639600271386885,0.6332390411102038,313.8091496685313,185.40029949558652,310.16610242160203,7.996299037749808,7.9112962266364075,0.41499081304253055,0.3619133716476654,0.4104185690004219,0.3640693374631648,0.23730028048400734,0.2364873009136891,10.06546709843541,10.519601388438033,10.155376730055007,10.506364134697131,Dirty (20-40)
