Amean,Avar,ASkew,AKurt,Rvar,RSkew,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Class
100.40516963252315,2556.371266171312,0.6045003710331802,-0.2034147543010918,2631.9067504585164,0.5739802124492714,108.36611328125,2226.7364623673748,0.5405298508461985,-0.2005882383497384,81.30790147569445,2258.370587306266,0.8707951325689202,0.11718438047816535,107.08998464268652,2298.103876804183,0.5800034091742344,-0.20118100219059976,0.7368674045138889,0.2631325954861111,279.88333659108696,440.64741447649584,264.5187369610572,477.9559058765701,11.527967813395884,14.786522633185475,11.39306545549374,15.342859566268412,0.13609674886340353,0.10558116494337784,0.13180245640901433,0.10243637906502374,0.014602391606822453,0.012775800922565098,0.014169437761168168,0.012551027270608674,0.9391424885558171,0.9042322210388374,0.9424819475280476,0.8961237347868067,Dirty (80-100)
113.45108289930555,1865.0366088533715,0.6792731747639708,1.0229475655645528,2134.981073802099,0.4192302342394494,115.51400933159721,1815.7615550407113,0.6503167985965239,1.0719292291702134,106.296640625,1563.0019544264048,1.009571580491793,2.819513649648336,115.49301229741751,1814.222591140407,0.6395624609269052,1.0300929333569693,0.6003200954861111,0.3996799045138889,168.03092042394223,491.3640850760276,353.0715805372047,474.68425327941145,7.667240031274433,13.302995538282365,10.473516820236439,13.034315969643364,0.2021686294322602,0.13795699256518945,0.17398453898177174,0.13968767547472982,0.017628939271604863,0.01441546823116859,0.01627392916539955,0.014511263490664837,0.9537265777965992,0.8644923894972691,0.902607500906215,0.8690924855729338,Dirty (0-20)
113.59008391203704,1514.5294355253668,0.3052077157776698,0.3872484960248713,1414.3552226048178,0.15003431075487808,115.955908203125,1354.352455870046,0.32939729836970216,0.6966106334075182,105.76264865451391,1678.1855664655316,0.5308358559625043,0.4290421469381305,115.87882885818148,1369.6716755844514,0.3321763634284857,0.611320372698553,0.5494585503472222,0.4505414496527778,291.35719529146047,528.104674744808,390.3681491220448,550.6804733792154,11.66517678742073,15.754742545952004,13.110886430806678,15.858982319505964,0.12111728838044755,0.09233048478861572,0.11344183938767728,0.09243997242966223,0.014032662233163816,0.012352430163906969,0.013449681991678264,0.012375683745155913,0.8935725302404249,0.8072251373953159,0.8574448697091451,0.7989840316037589,Dirty (40-60)
120.87172055844908,1607.5939802211026,0.18883193528998704,0.6511347843643667,1682.0394996454681,0.02908324121120618,122.78980251736112,1570.4554524349592,0.18718994562871574,0.6946108274767795,115.51993381076387,1526.1760002126327,0.3539523000405305,1.2500280688876255,122.58771483496098,1564.5014626980703,0.1841900004191592,0.6700702016553555,0.4948947482638889,0.5051052517361111,159.54454326296585,359.27432223322944,231.9598465751041,331.1183491536001,8.062041742680911,12.126348274958376,9.259687934631431,11.731458534734086,0.17371104562937895,0.12373681670004813,0.1610123944427529,0.12658197105937635,0.015857073112357914,0.013219908154017312,0.015214207761493438,0.013404837986292054,0.9490787889830844,0.8853850301442328,0.9259652330570396,0.8943672679984954,Dirty (20-40)
110.88627075195312,1813.8224648280607,-0.1760775014673183,-0.4115897567556819,1708.0533318312778,-0.3119158969401616,113.52664876302084,1668.9174042640027,-0.185998817112765,-0.2720934813232785,106.35371704101564,2033.4006903258535,-0.014217167139778645,-0.41567372508869216,112.85048739473459,1686.1331491240185,-0.19086852563538748,-0.3681547279006612,0.440338134765625,0.559661865234375,202.0423578546307,365.5954093095495,226.14398205445545,354.4098508141675,9.599345854500463,13.082043553278641,9.98176255536738,12.806222752219082,0.15382466235589787,0.11680041605056747,0.14915314935611682,0.118446115458959,0.01851191669257919,0.016195669523044874,0.018153582735674963,0.016286550937655412,0.9401519101941864,0.8916936478904337,0.9330018913160024,0.8950073307249036,Dirty (60-80)
109.0656492332176,2507.143662183385,0.8682216666049258,0.2418336978474298,3439.576785079099,0.5727827579644597,114.00623589409722,2173.832030341055,0.8602758049509714,0.4648692243349792,98.70829318576388,1746.9965596952914,1.2495829784639052,3.1870648259401597,113.00444305403644,2232.5755021088066,0.8505234428613871,0.3082934321991644,0.6362673611111112,0.3637326388888889,231.4338035357485,782.497756092044,626.6635224704451,832.8421076097135,7.673272304751976,15.130506600145063,12.387498913421414,15.394394960423051,0.3161152790853983,0.2278635957356551,0.2692863839852343,0.22610494633848516,0.03836768101501163,0.031063984473309623,0.034629895501165,0.03079190494516305,0.948179482438658,0.8247877802041186,0.8596714603629088,0.8135147579342091,Clean
116.64911168981482,1724.3325363926185,0.10574114371935936,0.08759386026227077,1709.0621445955808,-0.034219433973794025,117.072822265625,1616.5261411450595,0.11681068573538908,0.28336632924754745,112.5250238715278,1816.5289007155752,0.245493123967422,0.08849966041853641,117.44121766807727,1629.5709005784558,0.11405644321681142,0.20438734067204975,0.4970431857638889,0.5029568142361112,269.78380787941967,539.3466764390207,379.63285813630034,518.7996043936445,10.977281513335063,15.3243972113993,12.388178025034778,14.93081347236465,0.1366485856294567,0.10197027670159023,0.12571867482770474,0.10469211043992104,0.014959342484977763,0.01302982410109489,0.014356828648149718,0.013215124526039256,0.9171053990262936,0.8340530845497189,0.8831550055669677,0.8403749322870344,Dirty (40-60)
117.56804144965278,2073.407052942149,0.2185983634958156,0.3404005632090929,2193.7367702810493,0.0912239081544299,119.42389105902778,2054.875748227715,0.19482433242207334,0.3640976986175031,112.12144314236113,1925.6055532124785,0.3656240419521101,0.9084950646190059,119.26605062055114,2043.135222940352,0.1982953408984601,0.3492789154323712,0.5526963975694444,0.4473036024305556,174.2161367387717,432.5306953776696,271.1521286074409,363.299986624634,8.314025714533921,12.803644189164649,9.596582710361613,12.002245539097931,0.18419811940678732,0.1354719850381372,0.1766010954551438,0.14021375665226546,0.01595865589732759,0.01344113107724995,0.015554237983036678,0.0137154341344028,0.9574143076367728,0.8943178211630862,0.9337097931650366,0.9112333057883768,Dirty (20-40)
125.38174406828705,1505.931872739476,-0.5368373049679912,0.05461466720610186,1374.4061368531354,-0.6783004084854677,125.01813910590279,1361.6817749224895,-0.5283134656798978,0.3049937462384573,124.38778103298613,1778.744544490248,-0.4241528581090552,-0.16227900627219016,125.33843954286024,1385.5808204607306,-0.5528125689997708,0.1741563887727402,0.33522135416666665,0.6647786458333333,234.1042111892973,430.40733209294,300.111038551808,399.25468001883405,10.049982625314911,13.2918309136245,10.917479789638385,12.858475577995234,0.13673727148872916,0.10685221456315187,0.12723660040755125,0.1084711169695958,0.025119433578781915,0.023279449103394904,0.024506904132599733,0.023357792710016232,0.9153658102429212,0.8442739154110068,0.8914487404221589,0.8555453471140726,Dirty (80-100)
119.24079390914352,1578.3141121156573,-0.14150237132626256,-0.31487333936085804,1423.5747805290646,-0.2478555149859745,119.75319444444445,1424.4435249517749,-0.14177855986913934,-0.06030301945172178,116.38235785590278,1872.9869372356545,-0.022455294251183047,-0.4731817040019442,119.89980456022128,1448.3992216138467,-0.1546032913056208,-0.19074021833911686,0.4500390625,0.5499609375,266.56666449483123,467.62255804419505,328.958144993046,443.9400294258057,10.952102336895146,14.437202656369454,11.960970097357436,14.07032941460482,0.12816865214115208,0.10061365606436204,0.12007816425156492,0.10200659017848106,0.021767863376593782,0.020008999085775508,0.021149584568117875,0.020106768765530827,0.9078522764216909,0.8383815478867209,0.8863030109527081,0.8465665064420257,Dirty (80-100)
118.84218641493055,1565.479736437761,-0.12007952169802658,-0.28563384933268177,1409.3561227488092,-0.22551388013209364,119.45759657118056,1412.4526485638073,-0.1230396027068855,-0.02082674051755795,115.8143305121528,1859.2639024923246,0.0030499023131633977,-0.44476152092955656,119.5767871512587,1435.5980908587094,-0.13422183516843944,-0.1555217854345594,0.4530164930555556,0.5469835069444444,265.30211862566244,463.43088034919515,324.8638354050764,440.02548387833394,11.050528841977249,14.512086220001938,12.029077929415855,14.146669044509526,0.12265026705195765,0.0974465271151775,0.11625289963394628,0.09867431841483136,0.02085238075735554,0.019267164033873182,0.020338692258504838,0.019343359090035758,0.9074647171497788,0.83839082043175,0.886712677251848,0.8465530254697002,Dirty (80-100)
116.06777199074074,2261.066838525559,-0.09376342840380032,-0.7271923993959857,2225.9783392333984,-0.2409442461196613,116.96198133680555,2147.993493817361,-0.17315272436704002,-0.5466487423267979,112.42544921875,2387.61042959421,0.12258385374150095,-0.8675887043019075,117.02885198806419,2172.466041431896,-0.16045223053782684,-0.6100088427339134,0.5338943142361111,0.4661056857638889,244.91900247589257,417.81262417070036,281.02657445236446,385.86503276964686,10.281979193814623,13.399940843909476,10.938774556675948,12.973748397402792,0.15102064887410624,0.12095688331033863,0.14529287884576833,0.12200804074422895,0.02063098295575644,0.01898885053981649,0.020185198664789617,0.01907146583642598,0.9435164734302824,0.9036787444573704,0.9351913612308028,0.9110438420562292,Dirty (80-100)
119.60093967013887,2001.770371802205,-0.17257857691367035,-0.5932104575632615,1912.126569886326,-0.312920035398602,120.38296006944445,1884.7174908907666,-0.2538181421950048,-0.3514683419477413,116.24879014756945,2190.0130285926807,0.033584667146147086,-0.7786799147783839,120.46485952191836,1904.652757805737,-0.2420853469943948,-0.4415476860856091,0.4945572916666667,0.5054427083333334,262.5552102336896,446.66098666704363,311.77495762343545,417.22467135203186,10.841156285292335,14.138066400536767,11.750057588664813,13.711619495846564,0.13296759521776175,0.10661136837556884,0.1263279450575794,0.10803571304313576,0.01989638847978558,0.018618701019351633,0.019463986870015288,0.01869048755363307,0.9309350675167464,0.8824604833976506,0.9179356956340956,0.8902067092649028,Dirty (80-100)
112.23834237557872,3545.0004574519344,0.18241185667936866,-1.217039204700377,3829.4814392760054,0.15445801132142348,116.22325846354168,3179.964186691444,0.14050751549955334,-1.3080140633678936,97.36381076388888,3269.8407732384962,0.20554915373402755,-1.1655823171462152,116.33074091449656,3301.8226279875844,0.1517274196340216,-1.3322602747363292,0.5824891493055555,0.4175108506944445,295.2967683085745,457.5793751855425,287.53822692107116,522.5831724845887,11.008754669446613,14.200581556566375,11.26790572844228,14.877545805191591,0.1588463558656558,0.1197719699594359,0.14589171926031436,0.11864863183078148,0.019398835455385982,0.01650955180678252,0.01807614966385554,0.01655842276349532,0.955310703470635,0.9307426891281954,0.9564718378806176,0.9209040058761694,Dirty (80-100)
113.05161928530092,1771.454140643251,0.6269898434764751,0.9363645542006394,2040.203733690032,0.4105822002992858,114.66246527777778,1743.86252430435,0.5974963345857892,0.918749344457002,106.92793511284721,1469.8361228412762,0.8869548241415601,2.6579179058726217,114.72147899273001,1738.8856033630245,0.5902635453185233,0.8906510734573563,0.6014865451388889,0.3985134548611111,182.91439166883848,489.8190051989939,312.95166029207235,406.44945579659014,8.307628572669621,13.385475874863124,10.219015125173842,12.489440529099035,0.18049001959109606,0.1305180687516058,0.16488490829033806,0.13481920941445927,0.01673348455286056,0.01402087819929305,0.015893672095953628,0.014267305649098675,0.947431029477948,0.8592429495621436,0.9100794004573552,0.8832005147153937,Dirty (0-20)
117.15671223958331,1919.4508832589174,0.21272066130586045,0.3679459895879989,2068.8059452268803,0.08425140427633572,118.77861545138887,1912.342846520525,0.1910358591437471,0.3620337527074442,112.14249782986113,1737.923166590707,0.3537366858130103,1.0730861046769578,118.67636306792538,1902.0940408065228,0.19190051202809494,0.34731410264412604,0.5453504774305555,0.4546495225694445,167.79484297628358,419.3528976153786,262.17758605702363,351.4536945914588,8.261883198679534,12.650173281673244,9.479787465229483,11.888291770017656,0.17688924251249288,0.13028630832369764,0.17046008628580347,0.13443019982647458,0.015683010789678802,0.013282692049189368,0.01536733770654868,0.01353937676280879,0.9559169772774356,0.8898789521967929,0.9311535925372252,0.9077090629324984,Dirty (20-40)
121.537294921875,1653.2836025783865,-0.4548900497813001,0.03190704517658238,1579.728805807816,-0.6461217397691721,121.6701171875,1544.7917762883499,-0.4910643016792594,0.228467382364542,120.47207573784722,1833.3085279612772,-0.2615283930575274,-0.10120643626055026,121.75364801269531,1559.8341595430168,-0.4998043194893605,0.11844696303186494,0.377919921875,0.622080078125,229.7927590999912,437.5561607697252,304.5406402120998,419.9277741107286,9.528196942055423,13.001968244923608,10.551875434631427,12.658284408129171,0.16463054767962762,0.1254501114149669,0.15155992352682662,0.1272281501445908,0.026021557212185988,0.023395759114733527,0.02505916628851821,0.0235246784319818,0.9263288943905372,0.8597579282778942,0.9023842285038716,0.8654079452855241,Dirty (60-80)
112.06567274305556,2463.862633705405,0.8505271656816078,0.2340874194810487,3330.513005522239,0.5550021129141037,117.31035264756945,2104.4180790206046,0.8772735855880704,0.5421855447257271,101.70215494791668,1795.5451468318936,1.2235841053608327,2.8939753234560666,116.15826016547308,2164.1331118062135,0.8634213548445724,0.3816268233674429,0.6307573784722222,0.36924262152777776,233.86207432021538,776.5614065230467,620.8769764864393,837.1553989175743,7.6175451741812115,15.064835727668848,12.316425808414465,15.379398239018881,0.31628962688488743,0.2277407112930394,0.2681108544597658,0.2260969121229497,0.036758354405253935,0.029554213247732282,0.032788596540493355,0.029288814580470612,0.9459758560887516,0.8205054814749867,0.856480586033448,0.8064997263209859,Clean
111.03564995659724,2444.3631666529313,0.8927432977544204,0.3390726450515245,3293.238849381341,0.6308111649309881,115.97594618055555,2118.43026125752,0.9367633216740286,0.6277447866160135,102.58810004340279,1813.3519345629086,1.2103041590878838,2.8336499759726332,114.7061609354384,2174.125261453616,0.9269563664884394,0.4799134578688262,0.6476953125,0.3523046875,228.46167361654068,833.1703108195836,623.8946920636298,783.0685047101946,7.308389801059857,15.314845242665019,12.157561500347713,14.835738543129024,0.34156961931121593,0.2377336898850195,0.2853736213612373,0.24152710802495775,0.04031502894768305,0.03153471283557768,0.03548963018608217,0.031865270969804516,0.9474746426616164,0.8083967243357372,0.8565168450285002,0.8199186453085253,Clean
121.83239474826391,1619.1851908146607,0.1909679418829684,0.7185790063762783,1683.1658685509956,0.03203196513912061,123.90240125868056,1564.91165178604,0.19356683501180744,0.8099348206009901,116.12581597222223,1559.4034259834948,0.35525981406967894,1.1979878849848502,123.67460468250871,1562.376447501149,0.19138644362240528,0.7850964772036302,0.4946950954861111,0.5053049045138889,156.70170380505596,361.8081755022012,228.9774860917942,321.2494266535163,7.955682607940228,12.074256117598825,9.151075712795542,11.526572937610972,0.1822196334514215,0.12923337885259928,0.16930235914915856,0.13306798940879222,0.016245143982775538,0.013470797571530108,0.015566905124071868,0.013717078167448956,0.9499156422148154,0.8841986971184871,0.9266782379383957,0.8971800313147524,Dirty (20-40)
109.67387225115739,2281.3164582550917,0.4881741359371158,0.5496483319321039,1985.0979911234533,0.7597716382611899,114.726650390625,1717.863453819179,0.8017539340422919,1.1847758211919819,97.54374240451388,2918.2284056124645,0.4732444592248876,0.17979860560644312,113.91798460796444,1731.0968318715268,0.8223820576298799,1.2029428701752014,0.7118033854166667,0.2881966145833333,618.723136565025,875.4362663807452,457.26857723400553,985.4299081884424,16.162640083398482,19.982394538500934,13.733478572670373,21.10859492323301,0.1666228974623626,0.14327271041694722,0.1941870661754959,0.13877328500192349,0.019097253048014996,0.017566612951389983,0.021729054585195945,0.0171913510453969,0.8212820608150259,0.7472245689943309,0.8679318026089606,0.7154647165875837,Clean
113.33213650173613,1683.739495457061,0.1711523179122895,-0.2718629354123996,1540.2522622788986,0.0784214129369849,114.65052517361113,1534.5717084915539,0.13693429365887444,-0.049617404498864204,108.41322374131944,1937.4968904538464,0.3336758170693053,-0.34186813667272675,114.68576951638462,1557.4693764375131,0.14143114620189068,-0.14895166630181444,0.5518446180555555,0.4481553819444444,299.90460211971174,518.4084445319221,355.14997283553504,479.26379375403036,11.80749066110677,15.556285823960605,12.782963534422807,14.986225547819116,0.1252708768416941,0.0976263665750272,0.11752329190213455,0.09892647395623054,0.01851180675746443,0.016638385452063705,0.017807756267106217,0.01676851772380832,0.903720508194468,0.8336710567992505,0.8860321388378554,0.8462305744212475,Dirty (80-100)
119.5609378616898,1658.4170273177526,-0.2881291235075641,-0.18669144160988085,1554.0582456538998,-0.4291352206095254,119.39982855902778,1525.7719687206077,-0.2947480934933847,0.022060675955550838,117.89033637152778,1889.2488376038682,-0.15656216681473475,-0.332927857329806,119.71446844259987,1545.825523008426,-0.3082315475726152,-0.0902331886588592,0.4096733940972222,0.5903266059027777,249.2159543045784,460.84120613178976,323.10153316237864,446.9155274950766,10.319075232386412,13.844462979052874,11.333439455841448,13.585211412340785,0.13997296158404687,0.1080181597793803,0.13000163807781778,0.1091340234760758,0.022897778180132063,0.02101778708820195,0.02230066506636577,0.0210835812270877,0.9193693201622996,0.8509273240721922,0.8954802538058759,0.8554319705456599,Dirty (80-100)
100.59280598958334,2705.1486765448253,0.9654724752521496,0.9074661983557027,2749.7309633540362,0.5917199540334115,105.27002170138887,2413.272114322447,0.9815736708537158,1.1239254513196661,82.26766493055554,2408.4899440266176,1.6522996093853068,3.5055680761942862,105.5178275757378,2400.094507399664,0.9856501636881876,1.1482823293225255,0.6582921006944444,0.3417078993055556,469.69314568673445,961.7921076640853,706.9664670984006,982.5081160198821,13.197739119103474,19.02117983777748,15.642464577538256,18.954424799451047,0.17605117444193252,0.14245835348217098,0.16866462523075562,0.13870605546345655,0.01888942619780801,0.01700419449608004,0.018637013217095225,0.01660709445462315,0.902241853645093,0.7998868436718747,0.8528510998103909,0.7955765641625463,Clean
126.29763635706018,1494.8308002580993,-0.15049341944516964,0.7302972788576985,1560.3047224948032,-0.32342063229226603,127.63433159722223,1451.5093790671272,-0.16673569204618316,0.835469029065389,122.030146484375,1444.0905180557995,0.03752817935635242,1.0530254985605856,127.56901597146265,1453.246381969825,-0.1747834732280857,0.7973397924196872,0.449658203125,0.550341796875,150.6546792198767,315.9941137515075,197.348312543463,301.7898186278616,7.8262281730518675,11.426526286944014,8.50295440716272,11.157844543448732,0.18721962705534745,0.13571026567107086,0.18233575739098415,0.13905004108423755,0.017567541579139,0.014760006569942143,0.0172173522558865,0.014958676775148718,0.9482322311641516,0.8914742782475532,0.9321859457627304,0.8963526368224087,Dirty (20-40)
108.60621202256945,2514.763041651665,0.7303569819711104,0.4941172760327102,2623.974009171695,0.3816007770643125,113.82968302408855,2246.9359363822737,0.7573347370583817,0.769779907034418,90.93554707845051,2178.9094934852897,1.2793376131030727,2.4945293959739856,113.71405694738763,2239.5161167268284,0.7479699856341314,0.7421516263157049,0.6350856526692709,0.3649143473307292,384.1303569102514,682.542961817623,389.93720443590416,672.5896624955886,13.778003696105248,18.548617198981578,12.693631530093803,18.461470729043665,0.12959141694957665,0.09716156115359348,0.14563396041965193,0.09808752347645552,0.015084918060651853,0.01368890266695386,0.015815209319828227,0.013725321064126538,0.9143200548079546,0.8478044143455181,0.9130291134943624,0.8500238215306121,Dirty (0-20)
126.8045167824074,1430.9997883371022,-0.2119111828144594,0.8451273577357391,1494.1257483025422,-0.407405700338397,128.49723741319445,1385.2687640695026,-0.261402161852079,1.0187624520975325,121.70461263020832,1373.1216275951704,0.02717117826618179,1.18104934883557,128.3718125305989,1385.6133450987152,-0.2642103422739845,0.9775016704571412,0.4237315538194445,0.5762684461805555,150.44206737034153,303.8195782736209,190.09332188803901,296.2422648518215,7.923752280427418,11.386227287704122,8.513553981223923,11.2123355672732,0.18055397479743754,0.13213285828014895,0.17663875342445515,0.1345456873988089,0.017455303113327637,0.014776142532220269,0.017150165172005506,0.01492783992064744,0.9457641110301652,0.8905333183719707,0.9314762262057582,0.8932634231404338,Dirty (20-40)
