Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,BSkew,BKurt,Graymean,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity90,Homogeneity135,Correlation45,Correlation90,Correlation135,Class
99.84468119521317,0.8050938118287609,1.2894708493540559,95.28124434176122,0.9314930799516044,1.2385379321375112,96.07046725283004,0.9160623698428912,1.3745664268145106,0.6385349994111952,1.6716607836634063,96.77602283185345,0.904155070260718,1.3669668893573323,0.7755363105024153,0.2244636894975846,546.0642526910117,1053.8385464289343,660.595266453474,1036.3982053961472,13.816548238894615,20.77579516262464,14.789533842383118,20.62091261375016,0.1866149000163112,0.18723486338570305,0.13311958173031213,0.7728104076134292,0.8578208414763427,0.7765699721310367,Dirty (0-20)
92.16376789708085,-0.3135334206951244,-0.7338645830263308,89.20606622542365,-0.15831277855226933,-0.8566852027952443,89.4868349690502,-0.2432105769762805,-0.7518073116807193,-0.5514309882175862,-0.4660740821832925,90.02643562977809,-0.2485030655562323,-0.758254731221931,0.2739779746555901,0.7260220253444098,229.18880107510708,506.91663399516835,351.95680554652444,524.5036505315552,7.571739761009648,12.187998308131537,9.038928896547244,12.336713545521839,0.3507787481357331,0.3440859602257277,0.2923644208698691,0.9161955693120574,0.9418759211889979,0.9132881101719056,Dirty (20-40)
95.59302792000082,-0.046048821505388735,-0.4423231658781668,96.31894027654292,-0.0198718896826864,-0.7506921436584948,93.41987307232424,0.00034901865393547336,-0.5469896095103515,-0.12989556519164228,0.09365358354538243,94.296955501349,-0.016330249012687176,-0.5500062824350325,0.4830255311647301,0.51697446883527,224.58443754961758,460.59867072572473,311.145532582752,487.90964467882276,7.310900004985751,11.251821919872963,8.363013146685708,11.48766969943962,0.3329057861224137,0.32691944130193684,0.27629153449745475,0.9319421597923744,0.9540762194788618,0.9279067032890252,Dirty (40-60)
115.7625795948073,-0.07682357877911669,0.0599590189213095,116.87081816112878,-0.1262570961488626,-0.5558315484121623,114.08129071603321,-0.09490015973578092,-0.20586791640305924,0.048962627620667686,1.5367557570927186,114.83660315380341,-0.09943536141153804,-0.19845725463403507,0.4391855370960401,0.56081446290396,231.26905639697102,504.5575902682953,358.6206573672557,522.3568885551639,8.45452620565962,12.925707302430515,9.81758450288026,13.127264111533012,0.23012332865639715,0.2274171312627386,0.16877596040867685,0.8968792995564886,0.9268482648350128,0.8932413539665104,Dirty (40-60)
99.57262399124672,0.13267272208893496,0.0012875046877414142,99.3553607340372,0.10658413993149016,-0.5790623328255049,99.73735049986463,0.11113663551839813,-0.2346160064580736,0.20610031948565,1.276469865995062,99.64808879292835,0.11244944687165584,-0.22845016842501356,0.4943529556793131,0.5056470443206869,287.9201686719594,585.4612385483503,404.0041040317002,606.1897101750133,8.821334837907518,13.2131245865544,9.387166343311387,13.401190360188673,0.2726038200415516,0.2722580831832565,0.2133624078528275,0.901262407092765,0.9319341059340652,0.8977665255837783,Dirty (40-60)
105.02774663271654,0.4553150380744924,-0.34381755235483524,101.50109138322651,0.5071103926802331,-0.5932328885040832,102.03589900319729,0.5003705789257753,-0.4784287190717214,0.4429642438848037,0.3136493812507473,102.6079486556184,0.5001592878494049,-0.4633467585956432,0.6124323649831455,0.3875676350168545,467.09055322599005,916.0544064100477,583.5160304693896,919.1213281426236,11.949735684334163,18.135166208085586,13.077333186068234,18.118089234412693,0.2017808059034353,0.20337868977301896,0.14603725700176734,0.8498036622713095,0.9044148046601688,0.8493009890998171,Dirty (20-40)
109.43044986252687,-0.16709639113842858,-0.6588847435256868,108.50024407355987,-0.12065297534335688,-0.9790937029177224,107.71058444017136,-0.14265724346620628,-0.8250425898167038,-0.2265584899856693,0.029446928868699374,108.19345954355465,-0.14435319654935033,-0.8100444624895968,0.4528613216722472,0.5471386783277528,383.7136021739553,705.2137073226976,433.6943528664029,712.6241524052534,10.724610330931972,15.629370018114267,11.219519379441591,15.564423709963592,0.21820836898061924,0.2168646380277176,0.1658106783568087,0.881387667576198,0.9271322323633994,0.880141478506458,Dirty (20-40)
75.13886096827817,0.3460035732725353,-1.0645712853444491,73.00209490710834,0.4556178338981133,-1.0934615036280373,74.70011692204336,0.3898762414992929,-1.067662683555785,0.18263673268151606,-0.9895669719427044,74.55661496834709,0.3885837098106397,-1.0705073640665863,0.6475801658871864,0.35241983411281363,549.0285455703199,887.0735876817474,571.7644469990069,898.2360806292148,12.062323557836834,16.170646063780776,11.532356234741588,16.17294557773833,0.3915180317361868,0.3958229749670519,0.360673123290544,0.8964441548715235,0.9332728947219324,0.8951410596075376,Dirty (20-40)
110.48779012430624,-0.18819059174934333,-0.3531770900004889,107.84633273703041,-0.012545618479701122,-0.8474215810029491,107.07336590064676,-0.08362625835799922,-0.6123014174456478,-0.5046947618591913,1.1356744541033301,107.92043040405257,-0.09358511971406963,-0.599006142730365,0.5479986583184258,0.4520013416815742,203.3991186545712,520.2371562822865,375.60945970613983,541.5797757708038,6.49275472087859,11.104773853541849,8.302650839354964,11.294159717847945,0.3320356594092326,0.3369441541516796,0.26139223274525875,0.8923561234140742,0.9223512732620778,0.8879400312098299,Dirty (20-40)
107.46669647189043,-0.13612220037232586,-0.7160073600020982,106.78351441987698,-0.0890661986004595,-1.0071773814338283,105.54864377089108,-0.10702446934584728,-0.8706709625058227,-0.20758134781020346,-0.09530983286634642,106.13689440923487,-0.11074065245173703,-0.8560187904283891,0.4701518055017152,0.5298481944982848,377.6259621815638,714.459686993866,443.9396338025074,718.5836554880502,10.592669990365602,15.616596800316598,11.17150334671041,15.520246278883992,0.2307385977235945,0.2295981913293932,0.17755636845970893,0.8852306106392068,0.9287425399398842,0.8845683320446285,Dirty (20-40)
121.4205940510436,-1.2024213285422234,1.0763963153030254,122.64690616010613,-1.2200326740722045,0.6513704619155569,120.27897284366476,-1.176482307270498,0.8676177410188037,-1.2070891565163908,1.9257806561397601,120.85836334844916,-1.1916838638238243,0.8814450198588342,0.21622691636981506,0.7837730836301849,226.97848594286893,437.31596790196966,270.2306601028226,406.2065267612706,7.959483319567367,11.445696662973482,8.458672220688415,10.943681902061256,0.23274485978094356,0.22726763722545096,0.18209374157507247,0.9022828906318344,0.9397250651149576,0.9092344761958722,Dirty (80-100)
123.18961094841329,-0.9388477077883408,0.4278239937401485,124.84226383061045,-0.9191033108687926,0.07362900194548594,121.49253600661758,-0.9140091135311816,0.2353584660525492,-1.0013132901754136,1.160260064865004,122.32991510301665,-0.9244451643605828,0.2592588586831299,0.2918445594817982,0.7081554405182018,311.86088804735215,571.4736471437424,344.0032950098178,560.8700653140477,9.789799530516053,14.234994394253569,10.013316113908663,14.05939752010466,0.2261341493833037,0.22283856145324155,0.16697389807306434,0.8754337444458065,0.9251073010898332,0.8777452593991577,Dirty (40-60)
110.91987090587544,-0.26460843731791445,-0.290235226783651,107.59526307180245,-0.0754617759396421,-0.8610988540756286,109.13716680416478,-0.1801930002915586,-0.526672747397551,-0.5842986296000224,1.2934689051306707,109.30628241734108,-0.1823390488629116,-0.5299497494744281,0.5248865640646336,0.4751134359353664,209.2126149433469,533.6865654624953,388.2226002036472,557.1395000004454,6.65067542561066,11.310709809821315,8.538472219255338,11.519251684138231,0.29812436766026484,0.3083520894642677,0.23262823801996665,0.8870103310668115,0.9178494331680732,0.8820452163456574,Dirty (20-40)
103.14582727066963,0.3624448079013754,-0.40185717978229096,100.57342751825728,0.4170593353781213,-0.6544500116407144,100.1313302869892,0.4160042201048235,-0.5296238299024179,0.2990670160312114,0.2134067381979028,100.84543643582931,0.4110110690257823,-0.5182752798110455,0.6087390698834583,0.3912609301165417,428.4473093917765,875.9130330275087,571.7414841110732,878.7298653335682,11.31194778089609,17.529906638563077,12.665396928348962,17.51536485066422,0.22543794838326986,0.2236098220702387,0.16558944141075768,0.8595843544284947,0.9084358569643556,0.8591327860187227,Dirty (20-40)
71.11910167763669,1.720870790735146,4.016283047709953,53.696551093677286,2.7050095536139005,8.175489485244404,64.78298234824813,2.379903558954879,6.83854267042943,1.5986039515748829,5.1752926225434415,64.59695001105315,2.425610740879732,7.042531517349797,0.9040655541519844,0.09593444584801544,178.50103543775325,699.5668059072178,547.9943831910064,722.2285029878294,3.5751112367867326,9.669417063059564,7.602013598152299,9.79977419550906,0.5233464325601873,0.491392375981776,0.4057626176401996,0.7706780362682354,0.8204266182940787,0.763249403531322,Clean
116.58959372703717,-1.0172497783607672,0.3488006852594414,116.88154596157992,-0.9197839202256662,-0.09253662169102306,114.87390503538694,-0.9679197695365406,0.16463564740457534,-1.1949727234239202,1.1800134675906868,115.52688128542843,-0.9751706056933748,0.17017862054821098,0.3119789335852684,0.6880210664147316,272.36226407661496,500.85348134413965,340.8189975684042,493.30299305589415,9.776786362213283,13.82900723893682,10.848203689718416,13.712874884636905,0.2070291540348212,0.2029185911374817,0.1651133001942519,0.8938358963381112,0.9279637303078876,0.8954360450095459,Dirty (60-80)
116.51279006262916,-0.1059521387481976,-0.6350719034203873,116.40412315236095,-0.14292736451877125,-0.916022259490716,114.17272920153705,-0.1088503659682584,-0.7910304765727632,0.011972722934559721,-0.0708344287523821,114.99217207648691,-0.11006360108082973,-0.7843767912319501,0.4128937897325884,0.5871062102674116,379.83596037758684,718.4970136384401,432.7171389116199,698.7984619352098,11.35335490016248,16.273075893349272,11.426657119476259,15.984063223459371,0.17824988664886912,0.1868268361012615,0.1308320375487781,0.8588650044280891,0.9150078818577572,0.8627343954945065,Dirty (20-40)
115.38929409005628,-0.2928029740332011,0.97401170029358,112.88556790301632,-0.15292849451528367,0.4853429098915862,112.24388169288498,-0.19642664414316025,0.7746365537310602,-0.5399715370686407,2.093240173172922,113.01432713829556,-0.21128431191709476,0.7934158976362724,0.5179607446962043,0.4820392553037957,313.70354750771804,663.9128127403476,469.7997431562522,710.1843702805957,10.477050423353976,15.769316627939872,11.579975579975589,16.089560575126807,0.19972287473637426,0.20592119028335468,0.14610182741725455,0.8191220352114889,0.8722422856456294,0.806515703484091,Dirty (20-40)
99.59524910743264,-0.02929779794214295,-0.6939662146002776,95.06475732154895,0.1879842399807799,-0.9695383215584914,96.3459497415924,0.09097179891658376,-0.7996927122966264,-0.39242048932752455,0.16352672857913486,96.86889377864952,0.08404673048406758,-0.7990373912915699,0.5929874166729084,0.4070125833270916,391.79488798733206,723.2178304762276,469.76484258405134,761.55571566478,10.674210383307255,15.676693506851722,11.431985473335285,15.969771253326881,0.25006991318821115,0.2562163132380766,0.1992284394605789,0.8723942730440835,0.9172054144905994,0.8656296894143389,Dirty (20-40)
103.8215845049454,-0.3041318081899147,-0.12593985962118825,105.78187172810298,-0.31320357181363595,-0.5892187714897759,104.70921869670902,-0.3303143873616182,-0.33443939856179705,-0.3153853742542237,0.9522425699420668,104.66782390663822,-0.32807249157501195,-0.3232794463449693,0.39410219416729375,0.6058978058327062,454.56880369865956,713.4040183231523,479.22670321542336,732.1987247270363,12.483535966377795,16.809726481266082,12.247762777163675,16.96075285435021,0.22013905995065408,0.22068575229794846,0.17019668215821288,0.8712550402026126,0.9136327113221344,0.8678632402432296,Dirty (40-60)
108.0933611145001,-0.4916617570343404,0.4003906906526695,105.63966231775758,-0.3307137627301421,0.07549454459898053,105.31360374855122,-0.4007214395818676,0.2791615722730976,-0.7655584254816149,1.088833701379758,105.96064388992251,-0.413693144985658,0.2892459289570493,0.4648010965046056,0.5351989034953943,325.9012262775952,667.8740278407863,448.15433479671685,680.0690699840028,10.494912130762254,15.574623337551627,11.282635999236494,15.670697452305353,0.23090688156954,0.2412758414151032,0.1848012469269099,0.8552560724082656,0.9031086350084608,0.8526131214573758,Dirty (20-40)
108.48024913331848,-0.12536467151608008,-0.20099373949196184,108.25107228602086,-0.09512465424882277,-0.6985669336577711,108.93687588305909,-0.1324050287968586,-0.3793598847647721,-0.16231364929757364,0.8059816960020827,108.74182069206604,-0.13229878922404809,-0.38197262491906736,0.4963522356665569,0.5036477643334432,435.1645453131995,802.1919439395664,518.7070102128158,802.2028759103601,12.045116523833,16.711693378104005,11.25412951828047,16.72820771675569,0.2282398961654307,0.2386236476115249,0.1796470277763926,0.8721810961883201,0.9174783211433586,0.8721793543202618,Dirty (40-60)
104.20547254305113,0.6615394904455597,-0.4272898108518772,99.33724610263997,0.732699944055802,-0.6902232351612705,100.93663767353209,0.7150005351146586,-0.5706484824532723,0.7230188971335371,0.5143882799193342,101.41913207925579,0.718810756663563,-0.5575628801075148,0.6934838344902139,0.30651616550978605,373.6949944485566,809.640677984218,507.6756883771601,762.8631178402417,9.449684706485217,14.787051709256678,10.46224873432593,14.300756849006982,0.22575584814768246,0.23513312086603175,0.16960758154348296,0.8660513894579671,0.916139261749896,0.8737905198931222,Dirty (20-40)
