Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gvar,GSkew,GKurt,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Entropy0,Entropy45,Entropy90,Entropy135,Class
1966.794734,-0.19673555199999998,-0.13570921800000002,118.317012,2311.458043,-0.332961371,-0.524681005,2080.748873,-0.26445348399999996,-0.321541484,1507.258544,0.160554481,0.7442266479999999,118.7053218,2073.50047,-0.26149011899999997,-0.317931531,0.335532,0.6644680000000001,197.2806509,332.9039546,186.87634680000002,341.7915641,8.917806676,11.69743094,7.859142137,11.81966718,0.193710876,0.15239667,0.215334133,0.15234557699999998,0.020015405,0.017449963,0.020389546,0.017434044,0.9524669859999999,12.55294289,12.9372642,12.39775524,12.94877673,Dirty (40-60)
1684.893083,-0.27425289199999997,-0.425182225,131.0534787,2045.7684399999998,-0.323127627,-0.814071597,1786.9897489999998,-0.291143921,-0.639309659,1195.701028,0.086425806,0.176135371,130.84650349999998,1781.6767,-0.285528472,-0.64773502,0.373636068,0.6263639320000001,226.64399049999997,515.5907714,379.63623739999997,566.6273079,7.808077057,11.91724128,9.316229137999999,12.2324345,0.25491753699999997,0.200822167,0.249407042,0.20026496100000002,0.020549565,0.017652266,0.020253646,0.017678922,0.93630909,12.32664221,12.82237501,12.437955300000002,12.83249078,Dirty (20-40)
607.9586997,-1.718790077,3.8951780460000003,138.84238059999998,747.9602299,-1.792938839,3.26947415,611.4857824,-1.7339418030000002,3.6632001389999997,447.20547689999995,-1.316077579,3.88051047,138.0617914,621.9940586,-1.740222903,3.585443345,0.11964409699999999,0.880355903,178.7287106,254.6804679,157.46535659999998,264.67672180000005,9.020787725,10.74631607,8.387966142,10.89206515,0.140214135,0.11827002699999999,0.147947541,0.11767191099999999,0.029472638,0.027816114,0.029942051,0.027763966,0.8563456859999999,11.39230158,11.5611401,11.31988923,11.57073636,Dirty (80-100)
495.16257410000003,-1.035520072,5.720691277999999,131.3243185,559.8582918999999,-1.3510115880000002,4.879832767,491.1989251,-1.124675974,5.8820194379999995,432.8166232,-0.417241331,6.341735117000001,132.3954114,493.26417680000003,-1.1503406440000001,5.7585681410000005,0.11548948099999999,0.8845105190000001,73.32415516,120.7993511,73.01286305,124.4017644,5.284040162,6.97240417,5.319215799999999,7.038087396,0.257793041,0.205174395,0.250546024,0.20522702,0.038546099,0.033575759,0.037476945,0.033557058,0.925773188,10.76992895,11.13912095,10.79102944,11.1475834,Dirty (80-100)
1281.518093,-0.703388756,0.45411701600000004,128.1532563,1429.723282,-0.729643846,0.100722505,1297.152006,-0.735034911,0.390274303,1113.07751,-0.60960175,0.9552097390000001,126.52563310000001,1299.595066,-0.72458357,0.350370908,0.24698025199999998,0.7530197479999999,300.8919284,512.8217031,305.3969847,490.69267869999993,10.46373795,13.76745458,10.11516538,13.36404158,0.18631674399999998,0.149722886,0.193745346,0.15521939699999998,0.021514343,0.019077673,0.021954797,0.019497353000000002,0.884025121,12.38109112,12.72493244,12.32358349,12.680178999999999,Dirty (40-60)
1084.450064,-0.647909658,0.26883955800000003,140.6715332,1245.771275,-0.765714758,0.15136791300000002,1117.206226,-0.638954558,0.05606022,873.167318,-0.35823245200000003,0.289689692,139.7247448,1120.198625,-0.6475743039999999,0.064662793,0.298616536,0.7013834640000001,183.6323375,384.53526689999995,255.7288487,374.7409518,8.034066328,11.77118337,9.004985223,11.23835446,0.192765938,0.145367364,0.186366686,0.156328162,0.022637958,0.01925989,0.021967566,0.020276628,0.917850946,12.11976588,12.60767203,12.22884047,12.51633321,Dirty (20-40)
2628.282645,0.263757909,-1.111687928,119.57072050000001,3060.130177,0.26100034899999996,-1.312919445,2800.4096670000004,0.283553169,-1.239825201,1986.2513190000002,0.389835721,-0.67383595,119.97546670000001,2782.759752,0.284230012,-1.234350076,0.556079644,0.443920356,493.04199680000005,937.5482225,614.6617524000001,922.8561202,13.43088785,18.87354951,14.4977573,18.70132916,0.153423386,0.11572366199999999,0.151370843,0.11891097099999999,0.015145338000000001,0.013096316,0.015093209,0.013361131000000002,0.9114143259999999,13.17709135,13.59275854,13.24115683,13.56639114,Dirty (0-20)
2807.8420149999997,0.166765107,-0.9255802790000001,117.18319879999999,3331.599498,0.14969835,-1.181797016,2977.4300559999997,0.182692767,-1.081131762,2067.80804,0.365097038,-0.410863009,118.26832590000001,2967.532357,0.183616635,-1.077404229,0.5171582029999999,0.482841797,565.5507113,983.4152932,630.6376445000001,1015.8893609999999,14.89387217,19.78656069,14.59085644,20.15218557,0.146922364,0.116955976,0.159242043,0.115816425,0.013564276,0.012171551000000001,0.014370203,0.012134463,0.90470931,13.56716412,13.91881208,13.48538499,13.93803757,Dirty (20-40)
2627.1525899999997,0.03585244,-0.933499803,116.90844399999999,3128.9439030000003,0.004440525,-1.241344908,2815.640653,0.016399996,-1.112255643,1919.744298,0.25702069899999996,-0.258129938,116.8902257,2796.725047,0.024360435,-1.105882027,0.459711372,0.540288628,320.181041,672.1330447,462.537149,715.2920723,9.095944097,13.54528105,10.37748066,13.72476433,0.23777882,0.191520697,0.24009446,0.19356824399999997,0.020314254,0.017902174,0.020502168,0.017974121000000003,0.942759628,12.51986609,12.9768742,12.60285013,12.9727349,Dirty (20-40)
485.8566234,-0.789840219,5.610271346,132.4757696,539.8101735,-1.17563835,4.799626645,485.91471399999995,-0.898025585,5.729592488,430.5100909,-0.08505000300000001,6.273578075,133.4735895,486.6793045,-0.93291808,5.630365366,0.150041926,0.849958074,86.13175044,140.87377800000002,84.97346109,144.2122115,5.846676447999999,7.672767312,5.83743234,7.758266539,0.240083987,0.190405388,0.234184773,0.18961159,0.036257334,0.031627131,0.035378754,0.031558727,0.91158078,10.93684403,11.2930281,10.94683585,11.30474536,Dirty (80-100)
1211.958911,-0.640815152,1.175392202,128.77235679999998,1349.346751,-0.756925765,0.813333643,1247.060328,-0.686176055,1.105354677,1033.057642,-0.369502713,1.594514293,127.541573,1246.321416,-0.687249544,1.073067268,0.231644965,0.768355035,253.38813959999996,450.3374398,290.436233,432.9543726,9.58702111,12.88813953,9.89469315,12.45987771,0.173308995,0.136361429,0.17851132100000003,0.142364763,0.023972687000000003,0.021281104,0.023861932000000002,0.021763654,0.898275065,12.1487875,12.51655533,12.17140577,12.46453735,Dirty (60-80)
792.7096785,-0.6054116620000001,1.4438325509999999,137.0129915,866.3314556,-0.830983609,1.262709919,778.5080353999999,-0.747508875,1.61865352,719.6921083,-0.221221261,1.78201968,134.16194209999998,778.0964586,-0.7416814620000001,1.570086778,0.211420356,0.788579644,271.8854465,431.8139062,279.27146749999997,451.6205528,10.60869603,13.41408067,10.37359505,13.76335824,0.158966796,0.12762589400000002,0.164796906,0.127197576,0.021255227,0.019155117,0.021694564,0.018995757,0.8250375679999999,12.27761348,12.56344521,12.23246806,12.59166315,Dirty (80-100)
2718.364344,0.28374885,-1.1164981440000001,125.2577507,3167.1482730000002,0.261088375,-1.321941419,2926.2222,0.282459983,-1.256690936,2050.0646829999996,0.406229225,-0.640582145,125.5356814,2898.823296,0.283530634,-1.248104079,0.564640842,0.43535915799999997,546.0832237000001,1031.87342,667.9787237,987.6193784,14.39001499,20.03810892,15.36678221,19.62620528,0.146317862,0.11147016900000001,0.144623349,0.114970911,0.014581803,0.012734197,0.014636688,0.012990126999999999,0.9057935840000001,13.33083264,13.72399462,13.37886211,13.69058871,Dirty (0-20)
1393.959092,-0.060720740999999995,-0.333165692,133.5160764,1609.121035,-0.13852946900000002,-0.689830705,1470.7343529999998,-0.062780223,-0.533428033,1084.514312,0.20465430399999998,0.341748896,132.9972789,1463.122073,-0.065981835,-0.532366352,0.433427734,0.566572266,293.7565503,646.7042293,446.1445693,631.543154,10.51632134,15.5044503,11.78705668,15.0039354,0.160577244,0.12287075,0.168749414,0.129556775,0.01588091,0.013738186999999999,0.016125953999999998,0.014273431999999999,0.899677924,12.84465738,13.31422877,12.90370392,13.25177001,Dirty (20-40)
1148.018551,-0.006951065,1.002701572,127.0938889,1333.569175,-0.165697072,0.371453721,1177.090339,-0.060735116,0.825646595,926.3178800000001,0.400678351,2.095088861,126.13946659999999,1179.889895,-0.05673414400000001,0.7938506470000001,0.317075738,0.682924262,183.0977522,385.5069231,265.1268733,398.471921,7.763395882,11.23812828,8.652740351,11.41384687,0.22627316600000003,0.17614655899999998,0.22050640800000001,0.17558469300000001,0.022240995,0.019321687,0.022039667000000002,0.019319165,0.922339908,12.14393262,12.60202516,12.21740991,12.61689682,Dirty (40-60)
1473.950165,-0.536238341,-0.15515537599999998,135.7942448,1688.2517879999998,-0.612266049,-0.40035037799999995,1549.45335,-0.559177225,-0.29265436,1177.903125,-0.317621775,0.21232849399999998,134.275584,1543.190276,-0.560316765,-0.29659574899999996,0.30143554699999997,0.6985644529999999,340.2888118,593.3866971,389.32631150000003,591.167291,11.58624902,15.62529619,12.27796093,15.24592079,0.149322972,0.11460133,0.144612134,0.12291286300000001,0.020554423,0.018067248,0.020201797,0.018648568,0.889682635,12.61284368,12.99114276,12.68300879,12.94264773,Dirty (40-60)
1384.144622,-0.765930642,0.422251821,124.8948027,1679.228341,-0.8677298590000001,0.036508932,1462.529293,-0.822831526,0.283486025,1009.9813019999999,-0.421006135,1.0842546229999999,125.1576378,1460.096426,-0.815595361,0.255877065,0.243580322,0.756419678,115.69741840000002,220.1145984,122.53234590000001,197.2429456,6.434985182999999,8.790984664,6.069876075,8.215713538,0.22991615399999998,0.183974236,0.247830043,0.192545556,0.026706413,0.023359852,0.027074657000000002,0.02406108,0.960472807,11.70573047,12.10217274,11.60177892,12.0148945,Dirty (60-80)
1537.903189,0.065613231,-0.391900825,131.1811751,1762.234826,-0.003735363,-0.7305573890000001,1617.883275,0.066229146,-0.563457456,1212.3239230000001,0.30447271800000003,0.23591562600000002,130.6873879,1610.012956,0.063574568,-0.565874615,0.47311306399999997,0.526886936,330.257546,648.5082693,459.8427308,703.0221585,11.46111003,15.98507722,12.28631346,16.14546961,0.14978979,0.117507264,0.158430371,0.12200678699999999,0.014836842,0.012909563,0.015139665,0.013283965,0.897406576,13.04601279,13.45937825,13.06236271,13.43681562,Dirty (20-40)
3148.830947,0.5763819570000001,-0.83478741,84.84154468,3992.7065009999997,0.7458825109999999,-1.040953147,3169.425987,0.7744369729999999,-0.8404149190000001,1827.666337,0.9766854559999999,0.19835907600000002,94.56818345,3206.624455,0.7782223,-0.854803436,0.651594704,0.34840529600000003,149.3828354,465.4859732,361.26029520000003,514.8240921,5.501728731,10.07615969,7.702285606,10.42749199,0.30819748199999997,0.24580751399999998,0.34356330799999996,0.246508203,0.040888833,0.036721666,0.047827481,0.036761237999999995,0.9767117940000001,11.21786327,11.81578756,11.2645857,11.824049,Clean
483.76688499999995,-0.763656667,5.633629052000001,132.335775,537.3024378,-1.155668442,4.8204005830000005,483.0946568,-0.8699991420000001,5.745499176,429.64790439999996,-0.056471359000000006,6.315563511000001,133.3009819,484.0640232,-0.9062091440000001,5.649866257,0.15152637,0.84847363,85.99580423,140.5480348,85.52396917,145.00924540000003,5.849516653999999,7.677185711,5.863641915,7.788007445,0.239775503,0.18993866899999998,0.233341004,0.18897544,0.036334046,0.031688928,0.035405362999999995,0.031589988,0.911243171,10.9348118,11.29100912,10.94960825,11.30612537,Dirty (80-100)
2607.121294,-0.150581642,-0.82294468,113.7392341,3047.975518,-0.23671719800000002,-1.069210397,2774.909348,-0.18729089999999998,-0.966573261,1998.019679,0.089641573,-0.311336583,114.4295933,2758.64581,-0.18710639,-0.9630713940000001,0.40039259299999996,0.599607407,391.7826194,589.1075736,303.00087460000003,625.0928868999999,13.33356897,16.45014353,10.17733763,17.02389814,0.143520443,0.11331545900000001,0.18665798600000003,0.111438157,0.014665628,0.012945715,0.016180816,0.012806487,0.9290751709999999,13.31427385,13.61980605,12.95981611,13.65916049,Dirty (40-60)
1905.94838,-0.02839727,-0.244340974,121.39884550000001,2230.101107,-0.124567296,-0.689780264,2009.8958530000002,-0.086249928,-0.42385528899999997,1472.97116,0.2667375,0.685038377,119.63762679999999,2003.282421,-0.08132088,-0.431514413,0.393515625,0.606484375,322.7082486,583.721464,382.32454260000003,597.9812266,11.11965946,15.01696497,11.40736809,15.0538962,0.162748447,0.12892641400000002,0.169827338,0.129530865,0.016383707,0.014582501999999999,0.016718683999999998,0.014644639,0.9194102759999999,12.91635386,13.29335284,12.91035402,13.28892458,Dirty (40-60)
1729.4263859999999,-0.012783681000000002,0.23504648399999997,121.17270719999999,2014.3655600000002,-0.153284153,-0.31307155,1814.793152,-0.085409513,0.037855844,1355.227632,0.374575096,1.354707165,119.6147165,1808.8885719999998,-0.08028742400000001,0.028997955,0.36067816799999997,0.639321832,299.62177369999995,562.5040598999999,376.58460210000004,583.8854438,10.38142972,14.27426677,11.02518146,14.56170448,0.169707852,0.13597493,0.175081445,0.134240129,0.017290114,0.015595137,0.017536008,0.015476348999999999,0.917155805,12.78835582,13.17635776,12.81639237,13.19984742,Dirty (40-60)
3490.154536,0.316666398,-1.260953357,114.37838219999999,4341.502097,0.318924977,-1.520489547,3755.683697,0.343228927,-1.404390941,2303.217424,0.559401335,-0.627543665,115.73075120000001,3746.570375,0.34536334,-1.40595053,0.5542480470000001,0.445751953,319.0845441,787.2890156000001,489.1531869,755.6887661000001,9.185521458,14.22642211,8.592323322,13.56471448,0.19069925199999999,0.150489229,0.268762057,0.157120764,0.020196712,0.01843427,0.026339138999999998,0.018734825,0.957390062,12.35674915,12.80813752,11.98193555,12.73416152,Clean
2690.020812,0.207422782,-0.847366326,113.732615,3196.541489,0.185675533,-1.127857649,2857.170978,0.222325933,-1.011314126,1968.55931,0.42992350700000004,-0.26333257600000004,115.1731489,2846.21123,0.223514908,-1.0076069559999998,0.52202474,0.47797526,492.2930936000001,896.7279799,593.2188445,930.1146051000001,14.02464382,18.88598751,14.167762300000001,19.23435381,0.142147124,0.114432718,0.156596263,0.11449767599999999,0.013666168999999999,0.012336166,0.014585974,0.012338158,0.9135657079999999,13.47418101,13.8332968,13.41388823,13.84908879,Dirty (20-40)
1653.112952,-0.254056232,-0.484811149,129.9142057,2020.745211,-0.298207765,-0.875632965,1758.225826,-0.267536553,-0.704981192,1155.6008960000001,0.106538015,0.150517096,129.85838859999998,1752.606814,-0.263096813,-0.712249991,0.38559678799999997,0.614403212,223.810465,515.4794438,370.1877879,553.4097636,7.790918469,11.88547424,9.098073496,12.20904283,0.24550674600000003,0.193845303,0.251998383,0.192593552,0.020369968999999998,0.017468339,0.020420336,0.017441208,0.93609572,12.34129458,12.82874725,12.39188802,12.85018029,Dirty (20-40)
2473.045506,0.440194266,-0.58518376,112.0300846,2876.628387,0.39466767399999997,-0.915362228,2631.104512,0.425395883,-0.772097812,1875.85958,0.69955744,0.18716705,112.54316429999999,2614.230354,0.431929451,-0.759224821,0.5456141489999999,0.454385851,345.71088629999997,800.9745585,552.7135475,818.4272288,10.26869625,15.78324186,11.53646992,15.53345201,0.189394072,0.148862946,0.210524347,0.15175224,0.016880565,0.014843805,0.018379673,0.015045183,0.9338758690000001,12.9206712,13.4103738,12.89431195,13.36798397,Dirty (0-20)
2791.93167,-0.042589714,-1.2657529379999999,126.35173909999999,3358.743624,-0.037995807,-1.445587823,2957.348672,-0.025579947999999998,-1.377106994,2048.142205,0.023273031,-0.962554262,128.3524577,2957.9842989999997,-0.026315022999999996,-1.3782236190000001,0.494527259,0.5054727410000001,420.79833780000007,638.2373369,307.1354243,635.4121002999999,12.97225623,16.30895403,9.941523047,16.37247409,0.17284060899999998,0.131600614,0.19468558600000002,0.132599299,0.01618997,0.013800006,0.016784943,0.013892888,0.928876426,13.14170259,13.50000751,12.88213183,13.48971943,Dirty (0-20)
1242.711796,-0.6831400409999999,0.521102219,123.38518119999999,1340.258807,-0.7152127629999999,0.259582967,1249.085316,-0.7391972840000001,0.473636913,1133.628587,-0.568079687,0.847534934,121.9156648,1246.70449,-0.7280230870000001,0.459147928,0.24039822,0.75960178,306.0673747,506.5454039,297.2072008,486.0030046,10.42738468,13.56799742,9.881648774,13.18494543,0.19640819,0.159854216,0.20876439100000002,0.16449868199999998,0.022066416000000002,0.019640025,0.02286382,0.020022952,0.877087263,12.33951458,12.66914409,12.25018743,12.6283492,Dirty (40-60)
1546.7378640000002,-0.426643024,-0.211683698,133.85807509999998,1858.000877,-0.5049375110000001,-0.5596769970000001,1613.36017,-0.405435208,-0.42047678899999996,1147.878318,-0.12046900599999999,0.250672762,134.0795105,1618.819272,-0.414178095,-0.433611828,0.36884874100000004,0.631151259,264.7609341,530.9179003,362.9030685,548.6094642999999,9.285110981,13.45499407,10.45579581,13.31975498,0.194401921,0.150758557,0.191288168,0.15706821099999999,0.01930831,0.01672227,0.019004425,0.01728024,0.918252623,12.53212826,12.99182891,12.63657001,12.94966993,Dirty (20-40)
608.9306654000001,-1.233234529,4.175465562,134.8403874,728.7284593999999,-1.382961228,2.820149072,598.1971643999999,-1.284074468,4.291382373,471.30127999999996,-0.678435395,5.5122592479999994,136.18532040000002,606.214655,-1.300237088,4.037058458,0.123803168,0.876196832,150.78439430000003,228.03659629999999,134.0532858,232.7219327,7.5334451829999995,9.299661484,7.0680806679999995,9.318269554,0.179642888,0.149336805,0.18957797699999998,0.150404301,0.033023911,0.03076615,0.033657024,0.030784877000000002,0.875585762,11.19411992,11.42675203,11.12115867,11.42434457,Dirty (80-100)
1667.535873,-0.65880857,0.135700791,129.5914214,2017.0456530000001,-0.784523979,-0.237845922,1762.0679109999999,-0.7094756179999999,-0.008576264,1220.168536,-0.26603662,0.77682712,127.7366787,1762.392442,-0.7121120040000001,-0.029008113,0.253787977,0.746212023,210.3954305,432.37478210000006,282.5285998,410.2538938,8.22137955,11.54503964,8.662490221,11.04765328,0.19193326800000002,0.15447725,0.212832068,0.16125635800000002,0.02408385,0.021892972000000004,0.024805345,0.022340301,0.940297504,11.94183154,12.305001400000002,11.91526546,12.24762916,Dirty (60-80)
2570.574428,-0.125911626,-0.8770699740000001,116.36707779999999,3414.9181659999995,-0.126741184,-1.3989627180000002,2643.499967,0.014590643,-1.1905057890000001,1484.403953,0.47560741700000003,-0.029593334,122.37674950000002,2681.759356,0.003314761,-1.216382625,0.43321851899999997,0.566781481,106.4158133,335.3103167,246.0819861,334.0786505,5.8140491270000005,9.238057862,6.466443752999999,9.110702233,0.25274518,0.199835325,0.287545222,0.203006007,0.020790393,0.018124847,0.023310554,0.018312774,0.9801555890000001,12.09335132,12.60786174,11.95104497,12.58265381,Clean
3020.602059,-0.025415256,-0.896747031,124.44602340000002,3607.713802,-0.073445601,-1.1503617990000001,3222.077871,-0.051047812000000005,-1.055125117,2228.056537,0.160812497,-0.361551768,126.36178090000001,3210.893121,-0.047528549,-1.048173277,0.46840332,0.53159668,574.8380748,851.6726890000001,376.4894462,840.3975013,16.61422838,20.55596948,11.37367912,20.31027012,0.121023102,0.093039248,0.17358347600000001,0.095096905,0.01395812,0.012383578999999999,0.015396887,0.012500862,0.9105441470000001,13.67443936,14.01424347,13.26627438,13.99875702,Dirty (20-40)
1596.224967,-0.485588077,-0.090571791,125.19558590000001,1800.5754829999998,-0.48572516200000004,-0.399048236,1629.4096849999999,-0.5039068879999999,-0.274260317,1356.471992,-0.465619465,0.568931674,123.60809950000001,1631.68381,-0.5022438060000001,-0.252413392,0.330498047,0.6695019529999999,233.490533,395.4090394,262.3537443,443.4590806,8.717289982999999,11.54525495,8.830026513,11.91309057,0.20704866600000002,0.165687959,0.21024005,0.165530748,0.019816658,0.01739317,0.019976171,0.017537055,0.928395854,12.41726132,12.79414704,12.40972137,12.80621338,Dirty (40-60)
3625.590851,0.116684569,-1.10016238,116.0770987,4921.9540210000005,0.21740865,-1.4765410190000001,3680.900772,0.235020118,-1.286492947,2042.576641,0.452441428,-0.274677345,125.3129896,3761.893128,0.240263965,-1.302783642,0.552113481,0.447886519,306.4179285,576.5094391,296.7911316,571.8427062999999,11.56518113,15.17236381,7.356102712,14.8182563,0.17204434899999999,0.131708412,0.258775101,0.13619308900000002,0.016649734,0.014393641,0.0205303,0.014565224,0.959295015,13.01666509,13.43178237,12.37485161,13.39373344,Clean
1650.146414,-0.589302054,0.079254562,126.99589950000001,1919.4805920000001,-0.606418056,-0.22111901899999997,1700.590456,-0.590230676,-0.10254984199999999,1327.780787,-0.508786615,0.643402647,126.509855,1706.8498280000001,-0.58886847,-0.09268380699999999,0.334564887,0.665435113,304.5638965,506.6978146000001,299.1465425,497.091717,10.28747611,13.43299431,9.916496436000001,13.29038137,0.194292152,0.156161545,0.197184795,0.159006752,0.020085676,0.017662615,0.020276044,0.017966034,0.9105635459999999,12.60350254,12.95660671,12.55479868,12.93475005,Dirty (40-60)
2485.486147,0.095652659,-0.8019740120000001,113.35026040000001,2806.915935,0.10412033400000001,-1.010387071,2623.780561,0.078141605,-0.9371167290000001,2001.8759920000002,0.201492562,-0.390815497,113.73311409999998,2600.4798370000003,0.093624755,-0.927254178,0.45247504299999997,0.547524957,421.34019630000006,798.7042640999999,508.35641519999996,781.8006527000001,11.88303796,16.73461425,12.48331667,16.42794429,0.19270499100000002,0.152480885,0.19770933699999999,0.156404522,0.017272537,0.014887817,0.017282162,0.015093115,0.918934145,13.06975488,13.50293268,13.08826504,13.47195243,Dirty (20-40)
