Avar,ASkew,AKurt,Rvar,RSkew,GSkew,Bvar,BSkew,BKurt,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy45,Energy20,Energy135,Correlation45,Correlation135,Class
1710.4796891185583,-0.3800991026018594,0.26646806328397643,1612.8595992769299,-0.5193605033438172,-0.38091298643303495,1939.509107168616,-0.25846634670801266,0.10841420264082613,-0.4009528978543362,0.4034905252004419,0.36442816840277775,0.6355718315972222,257.84457692641803,484.3260675010137,341.9893341446456,452.71475346373006,10.774244201198854,14.238603481292436,11.734033814325471,13.821796627015411,0.1272857474804742,0.10033110206766167,0.11832780809766695,0.10176056314555992,0.020278644654499883,0.021259207841973844,0.02035063543841122,0.8483868518591448,0.8582823795263951,Dirty (80-100)
2542.607722919601,0.5691784537637964,-0.21867376054069165,2578.2542471412908,0.556332413701398,0.5407090216499377,2257.4524551871964,0.8089438874650035,0.058440949012892325,0.5706239951420871,-0.2234675560130848,0.7312478298611111,0.2687521701388889,326.6564688124401,505.82525573591147,311.0751282162727,549.4256454701549,12.63353857180089,16.072386828635462,12.541459492350487,16.671118234973648,0.12032561325109943,0.09333906264919778,0.11526510187541099,0.09072595602414496,0.012233109230013344,0.01348338502959246,0.012045096251982912,0.8879190400306408,0.8782580357195334,Dirty (80-100)
2025.879591653325,0.4136738226317673,0.685844640471259,2316.3677263131563,0.2416301701901433,0.3404569753511262,1675.4262634857919,0.6405736025976058,2.219028891821295,0.3420598479987761,0.6607092822975771,0.5548904079861111,0.4451095920138889,191.83914516549385,497.4635880126275,322.4311185239918,410.1585013500421,8.515626357397268,13.409116562509173,10.350429198539636,12.50843789861037,0.18701677958979115,0.13726128075344002,0.1723586844059593,0.1414098808427066,0.01399710503188981,0.015871265606854906,0.014250254568690168,0.8751650905412097,0.8970736800411399,Dirty (0-20)
2154.8350847032298,-0.21412992599182126,-0.6202629363027188,2083.724194044229,-0.3530475490871091,-0.29511165715744203,2314.392284315575,-0.011283016800260512,-0.8105253292433963,-0.2834467612680378,-0.4803948596806773,0.4899761284722222,0.5100238715277777,243.70773825036918,419.111986611585,286.22412095792737,390.50318127100786,10.233700373555724,13.37319772379543,11.000811674200282,12.98516204310347,0.1511633297607084,0.12137733008084226,0.14433400800706184,0.12204965072908328,0.01967648076891989,0.020833827795966976,0.019728013175975556,0.8985303030414528,0.9054567309756664,Dirty (80-100)
1646.3654984085415,-0.4528126764803658,0.0023084104438750863,1589.1316470428455,-0.6439440886206522,-0.4811647145591196,1818.945184924937,-0.2634719305825218,-0.10705448001599116,-0.4938047778121689,0.08830439893087494,0.3777126736111111,0.6222873263888888,244.47376422552344,455.3003574376278,317.91707558240626,437.21419941909613,10.011995048214755,13.507686485769375,11.060779946105699,13.180084623657427,0.14885232699369533,0.11405719438640892,0.13636735503225472,0.11608518724061992,0.021688392065216448,0.02289754157555301,0.02181805620004949,0.8527382522014333,0.8585879693365315,Dirty (60-80)
2097.3906674421946,0.2930069623338191,0.00592366673087108,2211.096781590737,0.09837898860745896,0.3255680090262706,1841.6931068480271,0.6379926819765166,1.1544324237305978,0.3244602180649977,0.4223068398738663,0.5384299045138888,0.4615700954861111,406.83226587611864,658.5949612929959,358.7109440194716,645.9698619292499,13.833058596125445,17.984703148430675,12.88800417246176,17.980333862185887,0.14123516199663502,0.11547767317360585,0.15935643824629844,0.11632031075009605,0.013969062962071009,0.017337066982539097,0.014162667615190312,0.7985023933077111,0.8023642354055341,Clean
2152.0868639401738,1.0170429897465365,0.776571357896938,2667.1365792091265,0.7948995678070558,0.9763835066725912,1568.465195495035,1.2816479903940934,3.129127950558908,0.9720036469709,0.5534010161915606,0.70693359375,0.29306640625,266.84283837199195,646.2260371617697,429.85467989395,594.925952668603,9.763455607679603,15.321845017567416,11.753832362656455,14.872551247769414,0.16805484673447835,0.1224108807138896,0.15797984305248788,0.1250156261406888,0.016726033173697034,0.01917338111314673,0.016965014892909795,0.849362848176552,0.8613208960391441,Dirty (0-20)
1573.427672202016,0.3307296390415771,0.2846406448943237,1473.3795362678793,0.21186922277974835,0.3536531727839402,1717.2202141682903,0.5370389096447661,0.3579134088304272,0.3609442703375356,0.4908403725506942,0.5759743923611111,0.4240256076388889,306.2891592824256,556.9235538021376,377.93514864394996,542.6017783799712,11.89928655199374,16.138415464967956,12.873802590403338,15.793645287467067,0.124151930716204,0.09366777711029277,0.12059548191918028,0.09658634656733872,0.012634178054598712,0.014095524397630234,0.012829479344023023,0.8047708242314949,0.8097911733544108,Dirty (40-60)
1702.9118782778696,-0.04886382564642154,-0.11281444008720952,1574.6813087842202,-0.15832742011292025,-0.06151666834808815,1961.399999763149,0.0903867409862982,-0.3318345188379386,-0.061509922815773777,0.039077689363506966,0.4883441840277778,0.5116558159722222,281.2719290244113,492.9854904464,328.2179730963141,471.337977013944,11.23214099556946,14.81771115951374,11.790791246522955,14.446270719583824,0.1283084871012815,0.10094346485955352,0.12795029696015514,0.10259634533453267,0.0158975984045004,0.01748105747567943,0.016032166297758416,0.8429629926599536,0.8498586602880536,Dirty (60-80)
1883.9520059310737,0.06511025988037207,0.09426089589883536,1876.2897441963428,-0.07565539162693284,0.0451899603069874,1953.1392398608637,0.2302604808264632,0.10370148176082504,0.04862220195876124,0.2212889253786092,0.4862858072916666,0.5137141927083333,273.07236121970266,561.1436101091667,404.69989568845637,541.213302290885,10.911593258622194,15.452028651556489,12.641439933936017,15.06376787324068,0.14468494369918633,0.1067657174372466,0.13015949638330326,0.10948725288647336,0.013103496071970798,0.01439077036996546,0.013293649343794544,0.8438160076387261,0.8493631856875883,Dirty (40-60)
1957.9512531355865,-0.4137763449880333,0.04425025314557906,1940.646189905973,-0.5565706588505194,-0.400723008633155,2084.1825527863493,-0.29945312140720426,-0.0023889117518951512,-0.4164980268377654,0.08717344077420107,0.357841796875,0.642158203125,247.00210559464875,423.2484490556231,269.63343619610566,399.5633193091353,9.827665928242553,12.692688459451444,9.979328929068142,12.52395549809102,0.15675650645775965,0.12804103382968798,0.16137925260668398,0.12814428519721066,0.021100639464865827,0.02273407725836051,0.02109761725404368,0.8863996777425659,0.8927565258598368,Dirty (60-80)
1897.7662790310708,0.0636687665411797,0.0729821961166377,1893.7009586286715,-0.07612259690800946,0.04530585512574877,1964.205558333333,0.22532612637763574,0.06141620155797822,0.047918813245570534,0.20634636851517074,0.4909331597222222,0.5090668402777778,275.7599307184433,555.9545444165457,393.04757584318537,535.7092238916658,10.968001259664662,15.378851262667176,12.45901099617524,15.00103631901227,0.1440661546170267,0.10784269771997597,0.13208329155401413,0.1103325173082793,0.013152503210946844,0.01449093729545797,0.01333109287321746,0.846457424796673,0.8520486785637575,Dirty (40-60)
2170.0822702999535,0.5438954529699607,0.6144098741208461,2065.5023736614457,0.7363743246005842,0.8360619532762629,2654.590050990294,0.4280274497424457,0.4243908278535081,0.8475685724721458,1.1758726775169075,0.7048654513888889,0.2951345486111111,614.8797736947266,886.2306456822032,450.7733407945064,958.3679867681744,15.945634610372679,19.88785571133567,13.402604528859527,20.633693308293463,0.17443802728023672,0.1502252464587003,0.20687930144584474,0.146586811354428,0.01919289928538697,0.023950462523403868,0.018887384957500048,0.7389598065361966,0.717711620805998,Clean
1433.4806868903754,-0.2115077479829008,0.8257809007807739,1498.4334419322531,-0.3924192111696734,-0.2479877713063659,1378.5955141694228,0.001980439799118359,1.14948568087644,-0.2524604614712129,0.9300437074587936,0.4328114149305556,0.5671885850694445,148.53793436712695,301.74657052352063,187.86856636821963,292.6550058123031,7.81940860915646,11.286710214538706,8.421148078929065,11.095357660550619,0.1863280235805325,0.13631031451052,0.18196818529726785,0.1388802728450153,0.014941242684557356,0.017384313514781487,0.015104531447762559,0.8918159192766202,0.8950754353879391,Dirty (20-40)
2182.6122653120074,0.9515542227700216,0.8805628835147918,2628.136995544415,0.7438867944010179,0.9183443237770964,1689.5560026771539,1.1901457299163083,2.929486033964147,0.9139508263021832,0.7676669665098625,0.6973307291666667,0.3026692708333333,229.9432390756668,600.4961858458182,381.06449604485414,506.46923828921473,8.772713057075826,14.064844427093913,10.651620088664814,13.218384929985952,0.1982432449478974,0.1474586515095912,0.1857570921792749,0.15124788203007675,0.017973656541599162,0.0203755609745474,0.018266021904237817,0.8606219438224288,0.8824460061185642,Dirty (0-20)
1764.1189043285995,-0.16008875606435935,-0.14463185231502562,1656.0726129222687,-0.2787315619389661,-0.193259080751302,1964.022866223577,0.011844240714645049,-0.3057443246363629,-0.18804138562485934,-0.009173457028742059,0.4668841552734375,0.5331158447265625,216.41982280676032,387.5200499071318,233.30786115001288,365.79726602264685,10.108907898593204,13.690385790599782,10.303925994984363,13.249726873100705,0.14422073392318874,0.10978142251258563,0.1430847359270461,0.11226052521948808,0.014374249959541629,0.016282884626701296,0.014523886039603275,0.8824189739477512,0.8890100923270317,Dirty (60-80)
2366.316294131757,1.1531528117776126,1.0232189519077617,3057.136549104984,1.0494506577203198,1.27272429797771,1864.5342996448649,1.1780628396931463,2.617757518413768,1.2792324931424215,1.2855094610261617,0.7331586371527777,0.2668413628472222,218.4618897141864,883.6687237182216,657.2091620305981,787.1868212409516,6.76790352706107,15.06858735473318,11.994025990959669,14.349866953167734,0.33490221506563445,0.2399282923836014,0.2874547064587676,0.2445355600381843,0.033719619794211717,0.03785996098593801,0.03411970318290044,0.7982784522103834,0.8203039599073491,Clean
2498.7209060924,1.0285883561054447,0.7457873627165679,3132.72099163136,0.8203500426016858,0.950750775692658,1799.2172231926822,1.2797046884050507,3.2834015301138573,0.946738479279947,0.5317657687994055,0.7128049045138889,0.2871950954861111,261.53143189123426,618.0468290051882,433.29260365959664,661.8777219685487,8.567664625141164,13.79211636350982,10.562818367524343,14.101081882251115,0.23036446124976184,0.17673370487781068,0.2295610377253404,0.1757656725226942,0.02243628313554192,0.02622802681045288,0.022289128392602185,0.873729791994478,0.8647749026265743,Dirty (0-20)
2290.443688597163,0.9433203742904628,0.8606643935944542,2777.372200542968,0.7763231856733852,0.8819733315859288,1748.9415392357612,1.1411644860673624,2.9851245573244247,0.8851247943227327,0.6796596807473216,0.7110026041666667,0.2889973958333333,246.73229628181736,628.2745288445751,420.0021264342839,587.0646563020267,8.797872686995055,14.48864344427638,11.030562195757993,14.127369369976758,0.21252034607295456,0.15469428454723338,0.199649051539576,0.15620448919115332,0.01886729083629181,0.02184443859874736,0.0190305946878262,0.861099031298193,0.8702098379277052,Dirty (0-20)
1922.411751084771,-0.4152045552831852,-0.0848470447564349,1895.549133972327,-0.5544008353347125,-0.42761188021509616,2084.0452175943037,-0.2813339780019383,-0.20521241560687287,-0.4340989244083625,0.016548907528605827,0.3904123263888889,0.6095876736111111,239.72987794283736,393.2784131378717,247.72712643428383,379.99292410512817,9.513608722091911,12.207339922422873,9.632648426634216,12.14858509288267,0.16359466938801148,0.13381825133874115,0.1685608861239611,0.13318925181756974,0.021704606768835868,0.02347177509302065,0.021662107917738312,0.8912732465272324,0.8949461120581609,Dirty (60-80)
1717.5267766286554,-0.03984951912803135,0.3714779125200272,1818.102262871334,-0.1853283332460296,-0.05383212245810655,1631.7562386060922,0.12485052380026218,0.8033438786422402,-0.0559422664809111,0.35936825432717656,0.4339377170138889,0.5660622829861112,137.38173812005908,331.51461340298687,213.2005845792767,291.9636548894577,7.062851837372946,10.754738196239447,8.240372913769118,10.3250072585828,0.2126585437787968,0.15694372962850248,0.19828933414197306,0.16021618393688158,0.01672771134035946,0.019034552572590017,0.016914806179065205,0.9018473430799157,0.9135573191556976,Dirty (40-60)
1980.2674912171137,0.4582050232060314,0.4111213362672883,2228.082061749489,0.26884791324055196,0.4381879630235782,1673.5831798958066,0.6671262192482257,1.5748566563190907,0.43341401369395227,0.3426819394549625,0.5743901909722222,0.4256098090277778,171.01726935105552,434.52866623677033,276.2448441846314,380.4586554386088,7.773821779167753,12.454249179807324,9.365174069888733,11.838397304918114,0.19545512503726206,0.14150408907111325,0.18283611356485013,0.14442233571477986,0.013961812258790991,0.016052201850310994,0.014167929545563215,0.8900060804797791,0.9036929658127568,Dirty (20-40)
1454.9947668408004,-0.2261121484610057,0.8333510431814726,1515.8854237538553,-0.4177070907836262,-0.2779254492924897,1400.7777285975646,0.010681819186559622,1.1266779191099712,-0.27987562035916297,0.9775499223211028,0.4188096788194444,0.5811903211805556,149.82170423942318,305.3049289855056,190.6021905424199,295.1711492266757,7.860895013465379,11.362545277788946,8.484114221140473,11.127904384618981,0.1885374188207576,0.1385949521587019,0.18417156218049,0.1416943289905952,0.01502337922415961,0.01746310787769657,0.015218199721907041,0.8918081108952846,0.8953992126417333,Dirty (20-40)
1875.8218360771161,0.017413684843580857,0.15321226552133727,1827.375503289494,-0.13202074534527725,-0.002962346646413919,1988.15351835895,0.19157396481573566,0.22968090855308754,-0.0031897875016823297,0.2502412631618851,0.4773068576388889,0.5226931423611111,264.72932738250364,520.5217023469961,364.34671961926335,506.8087377025473,10.565924984797146,14.656832691569505,11.809182675591098,14.405388858863795,0.15286123677894334,0.1161225321242832,0.14117496498461807,0.11754691765630974,0.0160945703758102,0.017447560300830625,0.016149618627306944,0.8541119542786496,0.8579553782816455,Dirty (60-80)
2707.879717746357,0.5432508830008337,-0.1900803624248315,2689.861287332735,0.47417525502550295,0.4568771104536792,2657.079790545127,0.827447569967418,0.12543965626689335,0.497179281702628,-0.1150128413412097,0.6080056423611111,0.3919943576388889,368.8958268178264,637.5378386930857,378.6357636474272,578.6238259853999,13.572985622448087,17.624395797742718,13.704896123087618,17.025685052539085,0.11674472405597128,0.0949469901823062,0.11747499541039873,0.09612934272995244,0.010487253956932728,0.011823667979110395,0.010569088658561718,0.8725693167543662,0.8843449556349421,Dirty (40-60)
1988.500303648286,0.2303009780152875,0.3894867775688944,2095.748696312317,0.07161756634501837,0.2075359268227257,1853.7620355965405,0.4129822590864805,1.0162283555824605,0.2093866348116893,0.4180009538523413,0.5430045572916666,0.4569954427083333,182.44948418903664,437.2477552764732,271.12378846488184,364.8794433672866,8.621938797671781,13.054404029573698,9.815004563630044,12.228360995692698,0.1764634183971696,0.13049485665116414,0.1691223493516926,0.13418765330721594,0.013012593988526716,0.015030430883385357,0.013269503833942905,0.8870897180868144,0.9057773447632612,Dirty (20-40)
2771.6301640936445,0.26166474028738024,-0.5072197904557014,2587.850503156392,0.30772430936171524,0.3266097519174559,3133.655828965911,0.3771829081086756,-0.6788104570659153,0.33048291810278124,-0.4131036197513298,0.5964767795138889,0.4035232204861111,459.1489314568672,738.4985912368517,485.78468576147424,806.4712957032457,15.766779602119716,20.37406984115938,16.470923157162723,21.07307843292905,0.08168169200500566,0.0620112697342746,0.0764543246990555,0.0613006112012889,0.00839125378737804,0.009242499751253764,0.008293362332606169,0.8440842909116638,0.8297335043257856,Dirty (40-60)
2442.079378256149,1.0923013618782502,0.9237433626188548,3033.5787970592064,0.9004285243113933,1.035023101825375,1801.023620484736,1.3052837878211463,3.273731968031118,1.031110294668638,0.7321307282773004,0.7313736979166666,0.2686263020833333,260.878706237512,639.9124457237438,440.86700278164113,660.7710724542491,8.359413821561981,13.863483184555042,10.45658901251739,13.986717065335949,0.23755301801437995,0.17837348833807734,0.2359500025797568,0.17817433865110985,0.0230255522114128,0.02721855457746853,0.022970556543065925,0.8666813376150847,0.8623357513403482,Dirty (0-20)
2023.1458129261048,0.9138679662353236,0.8492221172999788,2487.470099461392,0.654219335709785,0.8681382242028245,1502.7013303409135,1.2203818967957285,3.44919226347378,0.8566015577669909,0.7545760035584115,0.6810373263888889,0.31896267361111114,234.3336091564592,616.6217729210824,404.79057393080666,557.1713264774614,8.852306489444876,14.552673387697489,11.035495262517381,13.975368665323328,0.19368426024493612,0.14007205735315406,0.17953862250897631,0.14286997071054156,0.016983672903188408,0.019449129309610697,0.017153998612498087,0.8418477226918865,0.8570957267092465,Dirty (0-20)
1866.1941730134229,0.2723876776970616,-0.4410147682679102,1806.409797941966,0.16842591251788833,0.26140334648530184,2057.6731321824523,0.4164367752524999,-0.5310484517279015,0.26677039010859965,-0.3091549548853805,0.6211187065972222,0.37888129340277776,304.4786628007988,476.0223368613131,317.1342076668986,469.43602605912764,11.725926287898524,14.754147722762372,11.85971618567455,14.713519232797715,0.12934298370707595,0.10431569346242037,0.12931905270549504,0.1043263561717257,0.016421039018489268,0.01749084798927356,0.016432058878783188,0.8624651386183398,0.8643680803176801,Dirty (80-100)
2650.329818493815,1.1800837714606054,0.9756851900370132,3303.317481369187,1.1867570305057624,1.3151961402967605,2155.2489599276787,1.0929097535974979,2.075339309365294,1.3357550754342675,1.2317625573318036,0.7714431423611111,0.2285568576388889,247.8833496221006,895.7104689968803,655.5371501216966,818.5730778892149,6.962356658848058,15.03517830015409,11.748257127955501,14.490128871108231,0.3742486437033791,0.2725528082767994,0.3272212450001193,0.2752952704423833,0.03686038818888432,0.04162200718559675,0.037063479136342316,0.8203078413366351,0.8357827851439409,Clean
1741.9844927593585,-0.3974684607557999,-0.17634191951931522,1653.4016419681077,-0.5557713064922752,-0.41612260643481214,1950.9074388193712,-0.2463652366587644,-0.3058284532344229,-0.4288127193109096,-0.093125517826536,0.3980523003472222,0.6019476996527777,262.8462253496656,482.14743350648814,342.8816020514604,474.6722980945,10.633967509338898,14.24769220564136,11.773200625869254,14.019538908722362,0.13335857335005918,0.1028019537800196,0.12296531965438458,0.10391073264891433,0.019484563062993718,0.020485762997392826,0.0195985879551168,0.8526751542756393,0.8549591038120592,Dirty (80-100)
1558.0927073948803,-0.14849460405182366,-0.3159435249729112,1403.353845265677,-0.2570016219222529,-0.15235807119874614,1845.1537941076392,-0.025860416308900704,-0.4762701877854227,-0.16388503965288026,-0.19098028691335636,0.4543229166666667,0.5456770833333333,261.4423236469466,458.14375256225236,320.7834459753132,433.89669650206986,10.839836895143774,14.299091671279168,11.818431632475653,13.927677329624489,0.1319201613608494,0.10223678259842137,0.12324900600670913,0.10386931467035407,0.02019770171239326,0.0214043442726764,0.020286973215984987,0.8399778187468119,0.8484468785890174,Dirty (80-100)
1734.137666966933,-0.3851586189721801,-0.19422564503126205,1642.4806849415804,-0.5464954735636302,-0.4013299130540465,1949.037787827932,-0.2322162405453885,-0.3153001446588495,-0.415051916622582,-0.1133445397506656,0.40052734375,0.59947265625,259.0190480844411,470.6196382996538,333.3328668289291,462.39545085314177,10.543954695508651,14.007616346654698,11.536828494436724,13.776336693848753,0.13291632691936758,0.10411118803077213,0.12491414731912187,0.1052287045422828,0.020086203923294976,0.021090929845368363,0.02017303526357484,0.8550724421652718,0.8576050949132475,Dirty (80-100)
1917.937845298656,-0.2427460243688804,0.397064547772692,1939.7369987960215,-0.4495669755592727,-0.3657703396088764,1854.9258678249355,0.06352897251580268,0.5739308415019648,-0.35350497855658203,0.6743391891132231,0.3702170138888889,0.6297829861111112,157.49630896533742,309.44949711885937,185.98146948887347,282.26423198756845,8.015625271479458,11.365823873614753,8.48628303198887,10.851634567600524,0.18541090191177814,0.13568144466099674,0.1791435290605542,0.1409813767396548,0.013910060573449077,0.016119035342475357,0.014214803009475103,0.9154072365565616,0.9228386751423384,Dirty (20-40)
1715.8373640326029,0.5990872894195793,0.9280469957495456,1970.7584647204746,0.3467664416543338,0.5654435166077774,1427.372981308312,0.909055911664204,2.794516971450526,0.5570803734910593,0.9257615095869234,0.5810948350694445,0.4189051649305556,188.5821648857613,492.3730585329941,308.71442759040343,390.92197811877134,8.698536182781687,13.585530028784218,10.390824930458976,12.510923759326054,0.1681659940984458,0.12397153260868515,0.1562727681324142,0.12850411638399584,0.013676434652933294,0.015482778519035054,0.013948007594964965,0.8515894191999691,0.882168782777332,Dirty (0-20)
