Amean,Avar,ASkew,AKurt,Rmean,Rvar,RKurt,Gmean,Gvar,GKurt,Bvar,BKurt,Graymean,GraySkew,GrayKurt,Contrast0,Contrast45,Contrast90,Contrast135,Correlation135,Class
105.8465368,3369.105257,0.759271369,0.17889208199999998,99.85441329,3796.6621560000003,-0.042008733,104.8844764,3448.304438,0.11124978599999999,2780.0978170000003,0.7729639340000001,102.19576440000002,0.7324480959999999,0.087874164,635.853703,1003.03291,499.6390992,1014.0352939999999,0.884941547,Dirty (20-40)
100.55231059999998,2268.739959,1.046146505,1.08622775,93.47667163,2355.930075,1.087171764,98.49082979,2255.7448600000002,1.262833067,2057.093309,1.323689589,97.17891559,1.058931408,1.186132254,655.2257704,1008.773968,663.2426077,1014.406218,0.852572177,Dirty (0-20)
84.22140423,1699.4751579999997,1.352987691,2.468195648,63.56739429,1375.025733,4.949073996,77.96698942,1265.6838300000002,5.315309641,1275.796073,5.1964914989999995,76.05989094,1.93045715,4.893512234,177.9930737,896.1032518,713.3376377999999,837.9380149,0.805206523,Clean
75.50411758,2256.9830039999997,1.858135684,3.6632528680000003,58.56709617,2165.6886510000004,6.402268341,69.09927777,2016.293975,5.681817002000001,1718.093179,4.568219395,68.29017014,2.374528778,5.680842321,297.4184107,825.6704627,567.3616379,843.1307876,0.823276813,Clean
83.88574782,1649.780166,1.3463238709999998,2.450899601,63.25454622,1325.4516,5.014231967,77.76623719,1218.476698,5.414666183,1234.907196,5.234335519,75.87290414,1.942100234,4.986093897,164.4225721,850.8872926000001,683.6087197,800.4920802999999,0.812222267,Clean
130.3618558,1666.318739,-0.8741505009999999,0.106010381,133.6800695,1937.3226769999999,-0.310014243,131.48028970000001,1741.802747,-0.031141417999999997,1290.7440980000001,1.08295097,129.8486494,-0.9740086170000001,0.22311619300000002,411.08218639999996,505.68686219999995,358.0146942,504.4685737,0.951610231,Dirty (40-60)
108.78495890000002,2535.983807,0.195262885,-0.36950398700000003,107.189099,2858.161246,-0.697542887,108.54430149999999,2665.3427,-0.53430677,2078.274589,0.292769039,107.73525049999999,0.14862872900000001,-0.520226925,653.040022,1009.958052,677.3149625,993.4190156,0.88595825,Dirty (40-60)
132.9330881,1796.818024,-0.670898208,0.08341799999999999,134.81419580000002,2028.135227,-0.21851256100000002,131.2637408,1843.4361789999998,-0.07368802299999999,1513.30116,0.721271818,131.51353410000002,-0.7315249509999999,0.044472314000000006,330.1340082,589.7494964,362.2956943,566.4817803,0.9425074659999999,Dirty (40-60)
126.7103443,2079.8925280000003,0.181000563,0.01685064,123.25910209999999,2406.8709120000003,-0.525706905,126.067412,2171.451571,-0.16577399,1633.3104460000002,1.141753202,124.9282848,0.10457964800000001,-0.087569812,470.2761694,819.8385823,560.9627355,843.4723057,0.917035113,Dirty (20-40)
72.27825859,1747.714736,1.850132058,4.307442349,54.78080583,1519.688671,8.47005418,65.92287019,1466.005415,7.333738567,1347.58747,5.847445905,64.86144063,2.486830146,7.228336207000001,176.04218590000002,652.1737046000001,513.3774897,681.7599713999999,0.822091205,Clean
120.6442916,1633.785643,-0.592323019,1.273418337,122.8081719,1815.560986,0.841332125,121.70891770000001,1708.468774,1.080403852,1362.2964259999999,2.44375483,119.9588517,-0.7726712379999999,1.04205585,232.34048650000003,391.80591780000003,269.5615509,374.28300089999993,0.958380052,Dirty (60-80)
83.91725618,1639.2332,1.346446009,2.465884539,63.32662059,1306.727826,4.94455082,77.78945102,1208.975945,5.386324271,1234.248902,5.248245318,75.90222188,1.9299501419999998,4.946677704,161.625192,841.1182953,673.904216,784.2587033,0.815443664,Clean
111.8354601,2091.559912,0.28689299100000004,0.082472536,112.3765956,2431.324152,-0.495856924,109.52157520000002,2176.115354,-0.16403374699999998,1659.456577,1.399302737,109.47783170000001,0.208148012,-0.129547256,215.7343466,421.9155978,273.0522602,441.5913693,0.947294247,Dirty (40-60)
122.22859890000001,1706.087946,-0.903039102,0.721793991,124.723295,1972.3598780000002,0.346720966,123.44145970000001,1794.7741640000002,0.555176505,1331.860117,1.867946401,121.65751370000001,-1.006510227,0.551839472,262.6639646,425.4209659,289.5401945,383.65660660000003,0.959210672,Dirty (80-100)
117.6508987,1994.5397879999998,0.235179074,0.134791055,113.32171000000001,2205.124072,-0.28330583800000003,114.2350158,1960.4320649999997,0.0016627570000000002,1729.806488,1.162194934,112.9235519,0.173966015,0.10549123699999999,169.8231364,340.23931780000004,247.3946046,380.8496813,0.9462663459999999,Dirty (20-40)
113.7086041,2536.443445,0.30875095,-0.26070913100000004,112.99942450000002,2983.1330829999997,-0.8251718720000001,113.9533591,2676.2921,-0.49255004399999996,1950.489605,1.076771658,112.94732649999999,0.21777367600000003,-0.47014774200000004,435.23616910000004,746.4224086,498.8145613,747.6931258,0.9201313459999999,Dirty (40-60)
121.36640459999998,1696.418666,-0.462970014,0.085826871,121.9052784,2128.877898,-0.594506405,119.6133598,1777.1165460000002,-0.21580856399999998,1180.24432,1.879768185,119.53797949999999,-0.5349361539999999,-0.141309443,153.00697680000002,378.76760079999997,269.76322569999996,369.19030130000004,0.9555810140000001,Dirty (60-80)
98.40374162,2110.396523,1.184341215,1.387844957,92.17786331,2360.279423,1.1503474740000001,94.39579073,2128.6698739999997,1.446318784,1685.2386780000002,2.540593085,94.06610199,1.215951097,1.397303034,230.680557,651.3591803999999,475.59572239999994,664.1157117,0.901786271,Dirty (0-20)
126.884625,1364.509246,-0.762280284,1.680821198,129.2646475,1572.569337,1.06023311,125.50380929999999,1423.326859,1.4618534630000002,1089.775263,3.133432664,125.42668619999999,-0.915188737,1.5290565680000001,190.17879430000002,378.784331,247.31946200000002,366.90902810000006,0.9584891790000001,Dirty (60-80)
120.6077793,2308.994832,-0.213795192,-0.587409706,120.37568929999999,2660.480963,-0.877787984,118.921568,2430.208593,-0.742470127,1830.097943,-0.023426684,119.115039,-0.24318415,-0.7141680490000001,365.5273896,686.9557674,414.9090176,653.3570114,0.91104211,Dirty (20-40)
115.9534064,1884.831643,0.071214451,-0.663389192,113.02850009999999,2333.4928210000003,-1.088446973,112.66434620000001,1980.0549039999999,-0.926162477,1284.7634070000001,0.6615991370000001,112.7334389,0.078170762,-0.8208110209999999,205.8431135,511.4807772,381.2469828,544.9133933999999,0.931496938,Dirty (20-40)
119.80009059999999,1667.3930070000001,-0.43457788700000005,0.583335018,120.9674785,1884.271961,0.107230956,118.35460159999998,1732.728994,0.357708666,1382.511757,1.5880718619999998,118.17685959999999,-0.525863261,0.412870804,233.6202591,434.97143789999996,305.41841569999997,446.9367115,0.947717186,Dirty (60-80)
125.2440787,1336.614787,-1.1283995820000001,1.188961323,126.83720420000002,1577.9312810000001,0.697198836,123.7034081,1381.338816,0.969620959,1046.798743,2.227685195,123.61807150000001,-1.183622551,1.079673223,217.72394049999997,393.66465739999995,270.8095849,379.1280391,0.949287943,Dirty (60-80)
121.82700690000001,1592.607554,0.42568826600000004,0.313991029,119.08492109999999,1773.329436,-0.112651901,118.71469259999999,1627.6944740000001,0.163618189,1325.862321,1.242555332,119.07783570000001,0.407277839,0.241738633,319.57849219999997,686.576346,460.6641931,681.1410956,0.907100292,Dirty (20-40)
115.76712520000001,2256.832961,0.140014316,-0.300221303,117.12354760000001,2661.885641,-0.83534326,113.89309640000002,2378.6134460000003,-0.5366521870000001,1726.2891780000002,0.996354709,114.1280854,0.066317852,-0.504863627,345.8210774,604.4802938999999,379.49120310000006,620.8100254,0.92416405,Dirty (40-60)
107.89384809999999,2573.186221,0.291007196,-0.542814885,107.8979219,2918.7506120000003,-0.860187693,105.6978692,2707.447082,-0.705747564,2084.0869239999997,0.1270464,106.0731149,0.259529778,-0.6883674470000001,403.69456099999996,754.6842644,469.62274169999995,725.0661866,0.9154295109999999,Dirty (20-40)
106.17494520000001,2638.701952,0.541495768,-0.266694876,101.7270434,3053.845206,-0.580439687,103.20399809999999,2736.343721,-0.396247752,2044.9336620000001,0.522589022,102.8514554,0.551025824,-0.381307436,495.80895360000005,861.4048559,534.1165315000001,892.2828697999998,0.882802168,Dirty (20-40)
107.18407830000001,2002.989503,0.23168238,0.015938669,108.08703159999999,2351.007497,-0.519186212,105.40775520000001,2092.791251,-0.261066274,1560.3402740000001,1.328246042,104.9890011,0.149818784,-0.212227401,208.711023,370.36711319999995,270.81359330000004,431.8202788,0.9448505540000001,Dirty (40-60)
108.60458020000002,2462.162109,0.845828617,0.7342835329999999,101.3443983,2678.053731,0.546471327,106.521348,2490.979619,0.774382163,2075.174786,1.340393862,105.0116568,0.829559623,0.7268468159999999,384.5304503,797.9625397000001,531.1331564,829.7134975,0.89417764,Dirty (0-20)
98.04164124,2650.008861,0.713559064,-0.26356699699999997,93.98378146,3105.155334,-0.579073094,95.14123727,2801.281665,-0.451259715,1971.7779059999998,0.77497107,94.67757597,0.7127688440000001,-0.41256007,293.6519389,645.6241875,439.8403923,663.512922,0.9133935809999999,Dirty (20-40)
88.95344806,2347.854962,1.031497178,0.677761609,83.00786608,2610.512818,0.605573013,85.21722497,2397.088334,0.6301887310000001,1895.4696850000003,1.469649548,84.33158074,1.055570473,0.637235836,246.25874219999997,562.0672301,401.58848660000007,591.1466207999999,0.907027569,Dirty (20-40)
102.9990328,2711.2460079999996,0.62169953,-0.286102932,100.1145395,3052.940295,-0.534650663,99.73387463,2844.893159,-0.430354075,2179.096974,0.327444466,100.1504989,0.627538582,-0.40639302899999996,384.3402341,775.609238,510.50594850000004,767.8972213999999,0.905169142,Dirty (20-40)
130.02358710000001,813.0940224999999,-1.3503889390000001,6.081644666,135.1767281,873.9730166000002,5.684842818,131.6768572,815.0159745,6.512966252999999,675.4350512,9.010034437,130.52698700000002,-1.8225725959999999,6.387847604,157.0441712,266.89410899999996,158.08047380000002,272.87577200000004,0.968641235,Dirty (80-100)
120.26202190000001,1522.276973,-0.478382951,0.251015532,123.0067539,1704.3808219999999,-0.096108493,118.7892712,1578.400885,0.05601210400000001,1273.435362,1.096613506,119.15365420000002,-0.567174897,0.161294835,279.4261943,502.9183574,311.5608944,485.76609010000004,0.942530905,Dirty (40-60)
130.06948540000002,1344.736737,-1.324308565,2.916024381,132.6425328,1533.979505,2.291318462,131.5426088,1378.58164,2.852366941,1097.397496,4.493355396,129.4561316,-1.47858484,2.61345422,209.3704274,349.6140062,226.2011852,338.0599799,0.966152855,Dirty (60-80)
81.46992039,2374.499472,1.871015902,3.06231592,69.74998782,2446.055351,3.964620529,77.27361369,2334.551149,3.7921482039999996,1935.363672,3.5053692,76.73781633,2.099729701,3.7750207639999998,283.3279131,742.7715483,477.7450006,717.9672537,0.8740538170000001,Clean
111.5201807,2288.9744920000003,0.063522524,-0.44268162899999997,112.47573759999999,2649.345619,-0.9038418429999999,109.41761389999999,2408.141911,-0.6568085770000001,1805.373511,0.613651962,109.36031659999999,0.003179805,-0.62316292,341.2375412,622.0339336000001,392.20954589999997,625.9344444,0.924020524,Dirty (40-60)
125.9743607,1323.09803,-1.051286915,1.326834913,127.6023689,1562.024416,0.801395525,124.4534404,1369.218295,1.102581548,1034.0840779999999,2.444358087,124.4807706,-1.117896709,1.205017869,202.58879130000003,371.798428,256.48878909999996,357.22038019999997,0.9538714559999999,Dirty (60-80)
126.65173909999999,1330.1385300000002,-0.760573205,1.6996360659999998,128.8090213,1551.209267,1.086644675,125.2347594,1380.459054,1.465930985,1052.1741849999999,3.1321289880000003,125.42041189999999,-0.8889502309999999,1.5326045959999999,174.9193584,353.8413733,235.5554835,345.2079526,0.959318985,Dirty (60-80)
122.0523553,1594.5210339999999,-0.18711977,0.459353909,122.78984809999999,1906.089578,-0.318314098,120.3171187,1660.753978,0.141538244,1213.801506,2.369642291,119.910086,-0.322072445,0.297798148,188.71995180000002,428.2731533,315.7790442,436.6789789,0.942186427,Dirty (40-60)
103.2736572,1869.9114,1.096103474,1.340481547,95.74546675,2027.260927,1.111541272,100.96061379999999,1897.73319,1.406249785,1527.5980630000001,2.492673241,99.79739421,1.084660479,1.3685241259999998,213.4671102,557.3161852999999,416.3700257,560.5203202,0.915335331,Dirty (0-20)
113.6016898,2353.263865,0.24846599800000002,-0.15527284,114.9648537,2738.394202,-0.699614532,111.3295515,2469.981152,-0.392310561,1845.3222469999998,1.109240789,111.57033909999998,0.17250722300000002,-0.368899706,246.7025648,495.80569749999995,355.5546246,528.4222596,0.941023067,Dirty (40-60)
101.6911194,1975.851989,1.208232959,2.4834378409999998,81.6844728,1855.035059,4.44320081,97.51782247,1643.819916,5.038628475,1433.849286,4.891849434,94.41247259999999,1.583145359,4.378087496,376.763378,966.7244476,643.0554791000001,965.5895696,0.846210272,Clean
134.80140559999998,827.2788989000001,-1.5797251730000001,6.66954415,139.3243984,902.7867608999999,5.742155086,134.4254759,806.861311,6.682672193999999,735.1183603,9.274881494,133.7295594,-1.927795528,6.574572602999999,157.9359325,266.86413930000003,155.4185966,271.49787349999997,0.9694879479999999,Dirty (80-100)
112.5736807,2375.7579690000002,0.114836745,-0.44771302,114.1310979,2730.144478,-0.8818884440000001,110.30002730000001,2504.19784,-0.662610113,1886.9075489999998,0.55952589,110.5506273,0.049032488,-0.631820376,315.9048575,581.4624048999999,368.3293875,597.170767,0.9326653140000001,Dirty (40-60)
99.24739075,2738.8226640000003,0.7656599059999999,0.11238670099999999,94.5398089,3067.753967,-0.186506955,95.32963308,2830.446671,0.031381031000000004,2208.6882,0.849861985,95.36493468,0.786578267,0.026377512000000002,312.3396039,647.0484683999999,423.70455830000003,645.1151444,0.9158642790000001,Dirty (20-40)
107.5148712,2471.702261,0.9875629770000001,0.465931985,101.8007276,2811.4247969999997,0.162732941,103.75752879999999,2541.149034,0.409453112,1926.236548,1.451390318,103.85471009999999,1.023712312,0.413306929,256.183702,723.8784102000001,544.7284321000001,767.2370557,0.9049946170000001,Dirty (0-20)
96.99755537,1617.750454,1.17376877,1.5430983269999998,91.94395494,1756.096555,1.4885708359999998,93.51582972,1628.38124,1.6129607369999999,1359.981684,2.390717778,93.08289694,1.159470068,1.562623829,382.5599995,788.4484484,549.4873947000001,851.2683390000001,0.854727018,Dirty (0-20)
86.6915825,2536.087184,1.887254576,3.0986887039999997,75.54388302,2617.280414,4.058098922,80.94723352,2485.489372,3.86419762,2062.718592,3.497420527,80.97838717,2.117098987,3.838530563,317.4748511,803.1507252,510.4305916,793.6009078,0.87232331,Clean
112.89031940000001,2334.635632,-0.18833312300000002,-0.395689347,113.91312190000001,2827.473266,-0.909296943,113.0684219,2515.874773,-0.66063763,1658.893718,1.1090654629999999,111.5907239,-0.27034721100000003,-0.624213233,219.5827315,419.7027393999999,279.69266969999995,396.0885706,0.954360946,Dirty (60-80)
109.9247862,2438.6360809999996,0.442246046,-0.5880947320000001,104.86255030000001,2889.031681,-0.917069109,106.49337450000002,2531.031623,-0.719341496,1786.996028,0.305398347,106.3944402,0.478856346,-0.6915213640000001,379.9126957,675.1798395,423.71371389999996,701.2898329,0.91626151,Dirty (20-40)
133.6551039,1192.100541,-1.4152344369999998,4.09720701,138.9404164,1160.099015,4.691126341,135.84690590000002,1161.46756,4.521931383,1166.664669,4.195316741,133.18614399999998,-1.707787577,3.999350091,262.6661324,431.0917237,337.44608880000004,445.41652400000004,0.95601604,Dirty (80-100)
100.40083670000001,2575.443543,1.316794513,1.2824748259999998,94.74318823,2782.48448,1.25729148,96.35647246,2608.815232,1.35442063,2192.5201899999997,1.733015186,96.39657746,1.351740665,1.337931582,359.0834923,827.3216419,558.0393528,831.5831362,0.889727044,Dirty (0-20)
90.26191113,2511.591811,1.468982171,2.40722573,70.04424634,2534.948871,4.284608608,87.61092056,2240.9021329999996,3.938396707,1823.73871,3.392479897,84.73605095,1.897009601,3.8510099710000003,421.0238155,1013.2692689999999,644.8588563999999,993.7902778999999,0.8386956959999999,Clean
124.7929385,1649.755125,-0.397024407,-0.44898150600000003,125.18577240000002,1943.104382,-0.816801228,122.72629679999999,1717.486575,-0.702844068,1281.938823,0.46789478799999995,122.7180213,-0.45083506799999995,-0.486580256,329.6993395,569.8366693,383.4039775,591.8084044,0.925300955,Dirty (40-60)
113.47374540000001,1776.963697,-0.5702047170000001,-0.71380033,114.77893159999999,2291.822414,-1.1500449529999999,112.12410190000001,1893.371503,-0.9565907779999999,1144.3618720000002,0.554265923,111.7766732,-0.602468066,-0.862082991,133.7789874,319.2003343,245.04036319999997,328.6588795,0.9592863779999999,Dirty (60-80)
110.9166057,2156.061084,0.36391999700000005,-0.251799759,107.5839892,2530.058242,-0.727155859,107.2250637,2218.757169,-0.418748516,1647.5277839999999,0.918137705,107.13931740000001,0.357210607,-0.38407724,187.9059319,489.3974277,366.5250529,517.0908657,0.9369108890000001,Dirty (20-40)
132.3988784,1151.233974,-1.1748960720000001,2.666306459,136.1644344,1323.717609,2.328858494,131.6572338,1165.1644,2.5234172569999997,941.3748448999999,4.017135579,131.7474569,-1.366463316,2.693686173,192.8114054,328.5132264,206.62181,307.09115289999994,0.963528642,Dirty (80-100)
87.32954863,2681.123702,1.758935249,2.554221769,76.57941897,2758.73279,3.3764897069999997,81.75081157,2643.901468,3.167518699,2230.19112,2.818295985,81.38927689,1.93906631,3.130339036,288.4041269,749.3960616,483.098102,738.6190253999999,0.885402713,Clean
102.5037157,2782.4613289999998,0.43132627799999995,-0.36639218,99.6916694,3197.090442,-0.74056768,101.92126640000001,2947.874845,-0.562512468,2184.575582,0.507230105,100.8983762,0.40249002899999997,-0.544655871,610.8732869,940.4124917000001,600.8098938999999,922.8715622000001,0.8904157840000001,Dirty (20-40)
96.60084885,2528.8451370000002,1.316758202,1.587639394,91.40340967,2672.5969489999998,1.6055403819999998,92.6015657,2540.8175690000003,1.707997969,2246.906539,1.869835375,92.42272381,1.334068399,1.6510924759999999,371.6110526,799.8584716,541.3645965,772.5994952000001,0.892008612,Dirty (0-20)
128.36202690000002,1646.592616,-0.685809769,0.257754037,129.7335378,1859.332685,-0.071551009,126.61254299999999,1679.817036,0.106833816,1396.193209,0.897052967,126.8105881,-0.743209228,0.216559919,282.3701407,504.7416647,310.1035564,491.5594075,0.9465368129999999,Dirty (40-60)
121.64012520000001,1657.201835,-0.638242048,1.213411429,123.77178899999998,1810.967041,0.84883753,122.4286179,1752.6898989999997,0.980829055,1395.156526,2.28136282,120.7687389,-0.796252713,0.972760877,248.91363810000001,414.44758110000004,283.217315,398.63333680000005,0.95668739,Dirty (60-80)
91.96590022,2706.545181,0.597414006,0.203124508,89.06063743,2695.300833,0.207854113,91.11660286,2708.016763,0.224045628,2693.313229,0.241241588,87.83306252,0.570279624,0.129272197,314.94313860000005,540.3660131,415.663228,555.4597622,0.9056266620000001,Dirty (40-60)
89.18525015,2116.394771,1.4226820080000002,2.155291809,68.4652774,1955.545588,4.417219589,83.10428988,1713.613786,4.39310712,1500.049916,3.89756758,81.79001065,2.059481315,4.288225737,171.5265333,904.9639812999999,759.7603267000001,904.4587798,0.828827265,Clean
102.9152017,2342.1506010000003,1.0723358509999998,0.941247866,97.58081803,2609.605845,0.6762906679999999,99.38008213,2394.037111,0.900461752,1905.207625,1.843906365,99.12983056,1.07705656,0.8836878579999999,294.36704460000004,769.1970044,525.5420405,757.6475227999999,0.89366686,Dirty (0-20)
139.0360505,449.67179230000005,-4.270860945,25.06860887,144.1483245,445.62776510000003,30.2021471,141.0243598,420.04819749999996,30.10214229,402.85637510000004,25.65181211,140.03362080000002,-4.515395915,23.838544,145.0929042,185.9620959,151.6913896,186.5631139,0.981900295,Dirty (80-100)
84.30931771,1714.1545809999998,1.34713373,2.447127047,63.74112582,1386.5096839999999,4.869038476,77.93555346,1279.300403,5.240160971,1295.234065,5.125353096,76.03877676,1.9077709980000002,4.809257881000001,176.1096575,901.74142,722.0247862000001,844.9617607999999,0.804503567,Clean
109.8863916,2538.952609,0.20729694699999998,-0.772328529,109.2152236,2951.349504,-1.143522637,107.49002790000002,2645.402838,-0.956796298,2007.2374379999999,0.064188122,107.1940131,0.166912794,-0.9129636959999999,365.6260978,665.2665411,415.7121548,685.3830849999999,0.92157962,Dirty (40-60)
121.27209850000001,2053.150487,0.049325386,0.072766637,120.43740849999999,2544.4415559999998,-0.790572023,121.57139709999998,2159.8592989999997,-0.24141512399999998,1456.248785,2.472315819,120.00272290000001,-0.08586025800000001,-0.165384842,194.6542133,378.6911859,272.5786429,384.62845689999995,0.959887218,Dirty (80-100)
97.4541936,2220.3403949999997,1.241336171,1.126405252,91.01859496,2442.5725469999998,1.065827424,93.14466117,2251.289775,1.239602026,1792.223658,1.870088861,93.19567472,1.309869889,1.215526132,317.13446560000006,735.7123644,486.79005199999995,703.9844661000001,0.8978412179999999,Dirty (0-20)
116.3430561,2416.530175,-0.125209959,-0.759155893,117.2219783,2737.685,-0.993078295,114.5539892,2561.507928,-0.9089584070000001,1946.2585969999998,-0.261131778,114.84678059999999,-0.161183841,-0.8750572120000001,453.5646891,776.4325575,479.1242654,777.0959014,0.901941172,Dirty (20-40)
88.86786644,1566.57858,1.219403153,2.2458599809999997,68.01675329,1252.008,4.656919038,83.68249420000001,1139.3369289999998,5.146465072,1177.33075,5.238625713,81.22197559,1.702924259,4.626847641,160.059068,765.9295118,615.5487802,743.6743639,0.836821244,Clean
120.54023629999999,1760.3392199999998,0.38295167799999996,0.35325237600000003,116.9904949,1913.8426100000001,-0.067754491,119.33242690000002,1818.406064,0.259984002,1512.4997119999998,1.119727674,118.58974520000001,0.30513714,0.326654153,434.756442,788.0898338,533.321508,772.9984692,0.913681595,Dirty (20-40)
125.4343851,1375.366749,-1.422214158,1.17850854,126.5281705,1636.215658,0.7811315879999999,124.0852508,1407.822299,0.9277150470000001,1079.919264,2.013521491,123.42743999999999,-1.437069154,1.032921347,213.40080759999998,368.0763248,238.0579288,348.35219,0.9557317390000001,Dirty (80-100)
97.75759807,2482.587978,1.258718237,1.13247082,92.36305649,2718.6756960000002,0.997207759,93.73558006,2540.04652,1.148505915,2055.1142800000002,1.763119289,94.13161406,1.302453029,1.144928573,349.52099649999997,815.5663847,571.9984116,859.3344810000001,0.87896504,Dirty (0-20)
98.36888234,2741.219056,0.773726971,0.132766659,93.74744789,3071.9252309999997,-0.154109299,94.2157939,2820.160216,0.065994574,2218.656306,0.848904902,94.32807548,0.79996012,0.057639885,306.2698542,649.7192689,432.66599169999995,638.1091137,0.916388341,Dirty (20-40)
