Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135
87.43714307,2112.384415,1.199378938,2.280768415,61.99012553,1788.843706,2.217239697,5.972172547,84.63384741,1629.376946,2.006227188,5.361951939,115.5796561,1470.787171,1.233041181,4.125757852,80.71199512,1717.559857,1.831712207,5.01500949,0.519556114,0.480443886,523.9716887,1034.323783,570.447364,1019.622493,11.66188955,15.61014661,7.535709873,15.48612671,0.514697535,0.503410471,0.554666353,0.503377552,0.466710457,0.465885202,0.466384262,0.465924405,0.896379879,0.795504565,0.887196645,0.798411147,7.882659166,8.062131443,7.553434363,8.056857822
84.51036372,2057.348641,1.246606032,2.465212477,59.22182333,1728.964937,2.288234644,6.396146252,81.62617442,1583.28153,2.078974605,5.723796275,112.5811065,1423.339373,1.345288018,4.395013776,77.95572747,1653.542527,1.934874513,5.431737632,0.52479062,0.47520938,518.7231505,1018.203671,573.6117053,1036.318456,11.61229998,15.46866422,7.507177568,15.5885908,0.511768628,0.500642231,0.553090943,0.49958621,0.46285688,0.462093089,0.462591981,0.462051326,0.89141624,0.786914741,0.879934826,0.783123758,7.903500248,8.078229062,7.569107163,8.08287528
89.45741389,2136.076955,1.1639913,2.15655544,63.43747621,1797.8317,2.210147076,5.937191273,86.5315625,1630.808671,1.994548827,5.326071648,118.2895582,1462.102647,1.187094036,4.071083345,82.6644152,1716.603842,1.824771363,4.998689066,0.510720268,0.489279732,534.635767,1013.974867,580.6392845,1071.454783,11.78337481,15.43470185,7.636862108,15.85523235,0.514202224,0.50412056,0.552591041,0.502267959,0.466541434,0.465791309,0.466381639,0.465823541,0.897379595,0.805420069,0.888556827,0.794389778,7.886268882,8.051935225,7.569678451,8.066485926
86.16307598,2078.435994,1.221822242,2.362399386,60.8334253,1760.789758,2.248408044,6.157106151,83.37552498,1603.556646,2.039060161,5.509325403,114.1546017,1437.661291,1.295949268,4.227153933,79.68103168,1676.43037,1.895804404,5.23026416,0.505371889,0.494628111,551.7651182,1064.173905,583.130314,1072.800187,12.33467851,16.31736579,7.706571299,16.37698613,0.492015394,0.480412252,0.536658348,0.479801412,0.442740556,0.441871326,0.442428952,0.441890152,0.889102314,0.786156516,0.882804574,0.784423083,8.180119795,8.363765133,7.81978531,8.365045873
86.87387128,2520.661588,1.474269613,2.399407673,65.14941688,2477.829755,2.225791682,4.743860677,83.69017687,2196.891783,2.057770325,4.246317932,111.7030361,1789.269674,1.548611935,3.536993154,80.75372928,2265.129803,1.987549163,4.169939246,0.547881954,0.452118046,337.2710237,835.2643748,585.6588346,890.8378155,7.800352163,11.69892655,7.131712791,12.05646019,0.561940505,0.549159122,0.587371935,0.547387495,0.493630431,0.492861308,0.493256754,0.492791171,0.939080499,0.849189804,0.89422685,0.839155806,7.299601274,7.506698247,7.132463092,7.52257886
87.38390823,2453.957958,1.484153838,2.482774084,65.1275257,2382.408299,2.284024782,5.079974249,84.1755852,2114.405251,2.112303088,4.525609566,112.786377,1714.490302,1.599000043,3.724740214,81.40132656,2170.20759,2.054936799,4.474103752,0.518224162,0.481775838,343.9085611,874.4956822,598.9926371,897.162576,8.211309657,12.39230114,7.3658486,12.52035255,0.536925524,0.522702072,0.565987585,0.521854258,0.466687262,0.465928343,0.466337038,0.46590246,0.938433939,0.843499826,0.892778645,0.839443348,7.626016875,7.848273994,7.43443049,7.854593681
85.60836196,2393.626984,1.532010279,2.673856959,63.81312682,2318.499393,2.33267532,5.344972384,82.35572,2068.659566,2.159007645,4.764204438,110.5856179,1684.723705,1.660149196,3.920455518,79.68691597,2119.782757,2.104688002,4.716121849,0.511126539,0.488873461,339.4758151,884.1142569,599.1224555,880.6454116,8.269776093,12.58548658,7.421068811,12.52950034,0.529881187,0.514836852,0.559986483,0.514882358,0.458312786,0.457408537,0.457874006,0.457452741,0.937403297,0.837027079,0.889535893,0.837666508,7.713711521,7.943925052,7.518511896,7.942798863
83.53318847,2111.48333,1.52161333,3.103376811,61.05196645,1921.455705,2.465961987,6.651499586,80.34290507,1750.784628,2.274932882,5.936164159,109.1344481,1490.830788,1.646948786,4.741092055,77.30753757,1810.065704,2.16215948,5.745391951,0.512740604,0.487259396,334.4685005,841.44629,572.8421347,865.6451305,8.189710807,12.24507543,7.182307294,12.3698563,0.537901255,0.524547216,0.568636592,0.523628946,0.469715868,0.468869105,0.4692602,0.468838945,0.93141099,0.827498219,0.882537789,0.822537305,7.551688265,7.76278126,7.342307864,7.76810439
86.85656268,2624.236909,1.556376469,2.439548399,67.34728368,2697.584231,2.140355544,4.150199819,83.85726738,2385.567451,2.028197112,3.822403553,109.3150989,1896.074552,1.684228713,3.351066746,81.47549423,2438.199487,1.988507102,3.801006539,0.511612889,0.488387111,350.3712285,972.0213762,674.4639989,963.7768822,8.659121504,13.42414251,8.043624319,13.37680803,0.507509141,0.491474288,0.538134414,0.49141423,0.43646808,0.435542111,0.436040567,0.435538415,0.941472066,0.837676145,0.887342917,0.839052944,8.032052241,8.281629078,7.860907839,8.28215578
89.64106274,2500.462597,1.503642738,2.495216794,69.70382541,2534.118503,2.129311883,4.354556651,87.01404631,2237.437111,2.009024676,4.029699165,112.1501974,1819.03095,1.579186208,3.475719494,84.20569134,2309.527185,1.932759855,3.942099192,0.489959299,0.510040701,396.6791338,984.4372409,648.7650229,988.0975936,9.721713175,14.29600426,8.089869627,14.32682415,0.489911148,0.475915786,0.52539688,0.475376083,0.423765251,0.422973246,0.423480224,0.422961493,0.934936046,0.83856688,0.893594973,0.837966636,8.260745242,8.494233236,8.033240973,8.497252398
