Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,FileAddress
121.34852201544813,2362.390025230875,-0.5476918876761955,-0.35444321041890525,121.38806176529069,2714.4791392990915,-0.5619120921081955,-0.8293609617953805,122.04479462238581,2450.5350850797313,-0.5480646527361663,-0.5349073997489295,120.61810779201012,1924.561945945715,-0.5217197994054711,0.6611448066160306,120.18228802160905,2612.308364890352,-0.5799115020458612,-0.5219361053910525,0.5524499686250512,0.4475500313749488,341.2861917455241,562.038071214305,393.0172246444514,573.6430253093874,8.611136231090535,11.519265131741275,8.957907713069654,11.611717765917387,0.44599394691658817,0.4190790820641073,0.44584800871854446,0.4191489384857125,0.3503764225159625,0.3490703272821084,0.3495176564827301,0.3490071005955797,0.9655515840075631,0.9432620739287209,0.9603319299477535,0.9420905500387398,9.208764388096666,9.429655388842072,9.227363943116314,9.435602962462777,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1226.JPG
124.22539934135763,2201.8968523648045,-0.600316173215324,-0.1949673764935227,124.43318803930589,2551.1380284424195,-0.640460775713232,-0.6893663913076269,124.83642780201515,2303.3389152530826,-0.6040223145677264,-0.40685930856787245,123.41171679927878,1753.1911320956253,-0.5237695773214253,0.9388963468586753,123.19846388916027,2450.4176545231,-0.6457536727476714,-0.36595864008721346,0.5319629925889825,0.46803700741101745,349.333953363237,577.9379843418792,406.57003629297367,585.6812065402232,9.047147012027963,11.975899970551486,9.344208632902797,12.038812349275327,0.4327391646071018,0.4075435756229739,0.4332599865423215,0.4076902907658269,0.3454684312692597,0.3441537911771961,0.34431024098901913,0.3441086895658676,0.9650728393171314,0.9422022715747529,0.959349549691245,0.9414278967008363,9.305337691065022,9.510435805647228,9.323831857231424,9.516060760062043,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1227.JPG
119.22127961523296,2259.9443894491324,-0.45081745663584966,-0.5645589905190436,119.16108108108108,2626.9182675557527,-0.4918501174077344,-0.9933286571498172,119.76615307959119,2366.0114787399716,-0.45525238876411755,-0.7515272045072443,118.73910842489295,1789.0270612015327,-0.3646844879681261,0.41438440458819503,118.4563671229798,2471.611374738131,-0.4886047820772465,-0.710418374465779,0.4618558957387757,0.5381441042612243,403.016528893525,658.7664677269867,457.89270020138207,667.7641756184339,10.590041343592976,14.05623441086278,10.908251392272874,14.114532341433973,0.3069672687479038,0.2740156856651386,0.30871061010502077,0.2746235679886538,0.19077024384430857,0.18964033854767917,0.18995195289137762,0.18965420249662085,0.9512275622038184,0.9202003062181123,0.9445714230618082,0.9191103686307407,11.008196498051088,11.268843861736974,11.015219462552988,11.271981635906373,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1228.JPG
121.00156334841628,2258.1906888940134,-0.5739181004001145,-0.28392796856851366,120.99584134103628,2628.1630861266794,-0.6004763126095795,-0.7816770803179023,121.64361596152968,2354.3072675290123,-0.5749745217636947,-0.4888952770539503,120.36977808741028,1794.7135228614593,-0.5182515739890744,0.8427901549430783,119.86788548370389,2508.495594405731,-0.6090878477249794,-0.4686199021794679,0.46667067679000024,0.5333293232099998,404.8168320952201,667.9258386678025,459.88925767892744,674.1474738607923,10.34356374424419,13.813036314064764,10.570932324343609,13.844131836086435,0.33763477976332734,0.30597468283375634,0.33963051711726405,0.30610621035127117,0.22900745758650978,0.2275015751500011,0.22778134766626004,0.22744387543554245,0.9543121771463482,0.9245711302374253,0.9480926540451584,0.9238685209303533,10.587291933797056,10.838696508073406,10.595325034167924,10.842887501906539,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1229.JPG
121.0219969567591,2287.6056298289773,-0.5733718237932521,-0.2839190520919894,121.15931841109081,2643.0556951616422,-0.6050158169675316,-0.7731851357292423,121.68902289943787,2387.054020183071,-0.5745043121163905,-0.49045792376933983,120.22405462351283,1835.4766696839451,-0.5165475861252676,0.8221390384383684,119.73958774526871,2556.757807985456,-0.6095484463687756,-0.4739518493292718,0.5426280324148437,0.4573719675851563,340.32212242083114,570.9799518777601,397.29278855877476,577.3860586925258,8.686796185221814,11.650676520329988,8.987265271302562,11.695564229697096,0.4387159953917726,0.41183913350548396,0.43929085552203617,0.411911358705419,0.3450227368998307,0.34354461280605103,0.34376327030638226,0.3435138982242502,0.9651312464987339,0.9414866070401152,0.959294828831722,0.940830116310165,9.241765218160014,9.459178019631617,9.258999064088693,9.46323674897859,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1230.JPG
122.06487617149696,2163.6306307077616,-0.5658143147505827,-0.28642343585657626,122.19944851652347,2525.462676223662,-0.6126093794999923,-0.768994579153278,122.68124623485687,2269.5358735464188,-0.5715149871457067,-0.4998741422423434,121.31837872580059,1697.9579353851311,-0.4693661743217928,0.8491482768494425,121.1569983378528,2400.6987027123578,-0.6111056908231248,-0.4555361140859242,0.4511081340553565,0.5488918659446435,408.5942395287889,674.7650211135575,470.8833457392679,683.5020406367227,10.653566385372606,14.16233316203616,10.97885573311223,14.22768382624493,0.3188735948642372,0.28768458227837557,0.320841516663294,0.2881875274859711,0.21105532413884298,0.2096905340298515,0.21015031178696272,0.20964980489573845,0.9524201995589174,0.9213513832365822,0.9451512735341804,0.920333022061017,10.790871250285111,11.039100878856205,10.803487860274652,11.044737775798346,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1231.JPG
121.09305647969926,2223.962137914234,-0.5567896227656434,-0.3100608303128447,121.02274886368895,2592.586696147182,-0.5939387646824127,-0.7995771988977225,121.72096794189358,2323.7101475099685,-0.5586255723755448,-0.520612361997919,120.5391799869436,1758.2491216583437,-0.4783470143167438,0.8151022350111932,120.03148261845138,2468.6941912426864,-0.5957657285873227,-0.488982038814743,0.4565585442064732,0.5434414557935268,414.7128868890524,677.8541558994729,466.7567137597055,685.4825561826094,10.694986850427272,14.155173144185031,10.889672832170627,14.190448205399175,0.32057424847863375,0.28935051533313916,0.3222099306609025,0.290064215641733,0.2128186141764969,0.2112736309825248,0.2115099514655825,0.21123521502010004,0.9519015834604337,0.921312668250662,0.945850098965463,0.9204271407982285,10.77703577249829,11.02226907688602,10.783979121141293,11.026316102519434,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1232.JPG
118.72603070039058,2194.146442542247,-0.661317379468903,-0.8081389954148324,120.25508230906318,2581.0299903379873,-0.6199431686298937,-1.0926494422275512,119.1594541337964,2327.7374611663445,-0.6315491075112228,-0.9944584523084679,116.77964050311802,1671.6234426303279,-0.8311082999833007,-0.06530036147240947,117.774683117526,2450.195604643158,-0.6549867028635821,-0.9027351668464241,0.5776406959625758,0.42235930403742417,276.16651841486487,494.4647241359677,359.46483983841574,453.8968584524285,8.224311731232634,11.044798724591473,8.825961538461545,10.61987559073051,0.458765747761854,0.43763413264639117,0.45755271977977685,0.43829881362210543,0.37595380159617287,0.37472097757282075,0.37473563373208285,0.374696922794674,0.9709465772010056,0.9479771470298806,0.9621825426113844,0.9522453101742879,8.816620036006606,9.017684285530457,8.864167356659845,8.9975305323804,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1233.JPG
117.78036578142152,2209.8404332990526,-0.641878917368442,-0.832374522846655,119.4166323585349,2599.587014215565,-0.600126873025426,-1.1119861923847578,118.154334585979,2348.700942110498,-0.609579667209787,-1.0197237794338982,115.78767015457208,1679.0236985071892,-0.8207523856980617,-0.09810396916247033,116.76882434284022,2468.755617152297,-0.6327361322460571,-0.9299407466198515,0.5768717517492744,0.4231282482507256,290.2826479751658,512.0511472278699,367.55009739948997,462.68065590488345,8.524493896930307,11.357589015008786,9.037783120049099,10.855539928487971,0.4480273273206394,0.4272094798414365,0.44754961686834777,0.4284196637115988,0.3655743836284905,0.36440689367011075,0.36456741046698593,0.3644354095833106,0.9691052835015777,0.9454971579805956,0.960880272816056,0.9507521644454082,8.966850745073101,9.165582270094939,9.00566407600425,9.141352168551636,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1234.JPG
124.48398317091352,1454.5010619148513,-0.5393808858324947,0.5820312885816943,124.56612539146221,1675.065651288632,-0.6538001480323155,0.08362490806324763,124.12698192554201,1541.2657438513743,-0.5714579799872722,0.3673327584122079,124.75880230195058,1147.171673056032,-0.2594961552321967,1.603764449039022,124.05685326964972,1554.9044572147852,-0.6007724231721644,0.4060052095418816,0.28734165984660287,0.7126583401533971,258.0375332837455,488.6519743907925,318.1860252421976,489.2912466800193,8.877784894819285,13.034109628307274,9.77378375536605,13.009826599033403,0.21663159680869865,0.16052123976928026,0.21008880544700742,0.16070601427146178,0.05112429004379354,0.04944001683649564,0.05077221098599977,0.04940498009369667,0.9397855696634444,0.8857720475273575,0.9257581705469635,0.8856226103645141,11.921064117316567,12.381534335447638,12.01808081650812,12.378804684964184,D://Solar Panels//Cropped//5-7-18\Dirty (60-80)\18\GOPR1225\GOPR1225-frame0.jpg
