Amean,Avar,ASkew,AKurt,Rmean,Rvar,RSkew,RKurt,Gmean,Gvar,GSkew,GKurt,Bmean,Bvar,BSkew,BKurt,Graymean,Grayvar,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity20,Dissimilarity2PI/2,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,Entropy0,Entropy45,Entropy90,Entropy135,FileAddress
122.54692955096478,2235.791021880915,-0.5163252126107528,-0.378215948491194,122.43576172925935,2596.562139637575,-0.545028881873433,-0.8604418039672144,123.18998254163704,2329.5666349366547,-0.5231303726624039,-0.5646324710294937,122.01799224326099,1783.4427961608912,-0.44794916818467895,0.6856807669613731,120.74078985141803,2552.1139072478886,-0.5778451192814065,-0.5056537382066941,0.6328827160310908,0.3671172839689092,332.3694117542398,512.8579667102289,372.9427783883352,528.2690899672805,7.935111034667843,9.920738463273867,8.19951219656891,10.037027801834657,0.5395747093403956,0.5311877864836977,0.5410793602502724,0.531312507810029,0.4829962685880153,0.4828663307892743,0.48276726060542935,0.4828083376003102,0.9663694325155018,0.9481173398421835,0.9622661207453174,0.9465582920697064,7.672241436009419,7.791342614490755,7.6831030329184715,7.798425226427517,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1226.JPG
125.24044016917927,2099.5104446343616,-0.5705343784039766,-0.23324749888741003,125.31276507510314,2460.872190167688,-0.6295032929231051,-0.7187918668405282,125.75724456552267,2212.530497142738,-0.5839109703241073,-0.44420488006465764,124.65344270737127,1626.553827392,-0.4305873414613191,0.9095694555443532,123.75814751812113,2398.6645543578384,-0.6448738114269138,-0.3570994151912581,0.6108632650097937,0.38913673499020635,337.8087552581518,529.1404243855851,385.09189881452977,539.0404764078099,8.336373435899098,10.384923647552021,8.5491526102452,10.46396922896532,0.5228788258047571,0.5146172214045298,0.5246615019183409,0.5148300207382955,0.4697543241909247,0.46923284219237743,0.4692056624839253,0.4691505400426088,0.9666507215784202,0.9477695704278598,0.9619844578276503,0.9467923554087876,7.84815018953095,7.964841377613542,7.859561441750008,7.972310750799873,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1227.JPG
120.00422586811015,2213.065378200311,-0.4273257759332682,-0.5917845373181292,119.86259988463601,2579.946325118841,-0.48089765348167085,-1.0141829993373739,120.48070206546737,2325.524970401425,-0.4385414284419875,-0.7763262557797352,119.67055149380747,1735.5833866310609,-0.3023087576810153,0.3769008789194723,118.88892611058674,2458.8344502842515,-0.48288176294578333,-0.7099429133989594,0.6183011174558396,0.3816988825441604,332.9430718429958,521.2592539820006,378.3019397935772,531.6231973111709,8.280444642801537,10.36837226836938,8.52775614871108,10.429710998359182,0.5064424457394661,0.4968969562016062,0.5090748015412051,0.49754871252198873,0.444823015196001,0.44445377895877125,0.44439864055808137,0.44441025793531636,0.9655334396602325,0.9460455911401431,0.9608400819098439,0.9449728419630079,8.134224463864935,8.262769487648367,8.13896685447107,8.266975904527797,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1228.JPG
122.14812916073653,2178.4336284423866,-0.5453854727005518,-0.29506646674185344,122.01316648091952,2550.179308471866,-0.588607073056388,-0.7944922139081165,122.66223453780881,2286.7777062529053,-0.5558065051343926,-0.4988407847686944,121.77058991953945,1700.6072899873225,-0.43458135452186236,0.8480950351310534,120.41140859304761,2489.4355348172894,-0.6064712572558713,-0.4488224298628274,0.6143784651947028,0.38562153480529715,346.58049698337425,546.0931709883705,393.5640781494023,554.8823830186398,8.35235139651468,10.477115786927056,8.531492168300343,10.521379947027873,0.5182151525336491,0.5098512197494669,0.5214177390801314,0.5098983814468607,0.4628736444575431,0.4624890721915764,0.4623111262939683,0.46236382235205203,0.9647796661827064,0.9445138210878478,0.9600075605306131,0.9436207870469248,7.915021594700427,8.035950419012021,7.923596912022588,8.042121712866187,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1229.JPG
122.22683121057074,2174.4615354756997,-0.5475054516107242,-0.29735304679213126,122.2323087028103,2539.082519246109,-0.5970410704919467,-0.7864098139586999,122.82221114182101,2282.201595359015,-0.5564637469735647,-0.5103096392088324,121.62936874634023,1704.3869575451538,-0.4362535649435753,0.8461006663855142,120.37303927164568,2504.259102971715,-0.6120852503769312,-0.4517039407159844,0.6266701831015549,0.3733298168984452,330.67528828090127,522.3480591109021,377.87616555950564,531.5584775076234,7.99032366639038,10.044319076572105,8.224997664060796,10.106024411113617,0.5340264365534181,0.5256298278603949,0.5367678390160441,0.5258293345591569,0.47919720161414864,0.4787682129216022,0.4786954448370028,0.4787235347739867,0.966275143415448,0.9467367171229308,0.9614631248109304,0.9457975404342761,7.68522453744866,7.803566757643043,7.696688839705876,7.809434894800036,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1230.JPG
123.00122060934788,2107.0083676729123,-0.5401697256237997,-0.3089581740293914,123.00270417045348,2474.5653067104768,-0.604348501966589,-0.7822748321257289,123.54408099449502,2221.1099916011435,-0.5538066581561099,-0.5202448008408869,122.45895642146067,1626.951515908172,-0.38796584723477906,0.8155319105263663,121.58784342752276,2396.6109979148823,-0.6099717829552165,-0.4423440063187387,0.614900744674231,0.38509925532576905,332.74910183280974,527.9106160218062,385.53258746423813,538.4011358804186,8.228593373060765,10.327865433866094,8.502114951938976,10.402470202248459,0.5210037741480953,0.512165018760385,0.5231570371880745,0.5128090670307319,0.46577573628650376,0.46540415474488817,0.465292148003779,0.46528018810171073,0.9662932477775887,0.9465313295902922,0.9609479989197485,0.945468812316112,7.8672208089527285,7.986285509439098,7.879155627212264,7.993471419669124,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1231.JPG
122.16040561470429,2156.061989432889,-0.5315268310090062,-0.32604747407279566,121.97415682800565,2528.5500703209873,-0.5866161920223473,-0.8099748294190703,122.7275742417111,2262.028039643681,-0.5407385401577411,-0.5386911034089157,121.78133107558116,1679.8310956068678,-0.4000321698989144,0.8033470875541373,120.52925814168216,2459.0881338058434,-0.5959846181599203,-0.4723802037531737,0.6107469559625796,0.3892530440374204,345.8539356996808,542.05598140558,389.83170633313887,551.5413294684009,8.457710151846968,10.561618136090432,8.60357480270583,10.612116057798834,0.5106537732625747,0.50227292828277,0.5140101386939894,0.5026329875451084,0.45502763299907634,0.45460097891585954,0.45443821584555777,0.4545160196581911,0.964848926928955,0.9449146262679015,0.9603808950161844,0.9439506964138956,8.008743552386816,8.12891130202102,8.014881377796797,8.134566445102971,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1232.JPG
118.75577543335795,2137.3053725329632,-0.6231424393004287,-0.8926760022945897,120.46027432911379,2517.3651593610853,-0.5935577151368496,-1.1552678820826048,118.84699866049004,2293.804548674609,-0.5921863614956142,-1.0742901276804724,116.97311632325409,1598.2223116499206,-0.7772508460448839,-0.19020871911510095,117.22587747444916,2438.0097552623492,-0.6258635511094162,-0.9440738114388396,0.6364386614236227,0.36356133857637724,265.52216615833544,460.2499055659328,338.22867139193806,417.99355250942307,7.574233907498042,9.833567470450857,8.095991528327158,9.38663793199411,0.5268124943445676,0.5166743563630184,0.5265604756602907,0.5176711406431288,0.4655784176396641,0.46488410505428374,0.46492043181036974,0.464825581138879,0.9717572591597227,0.9510531883885529,0.9640258203011317,0.9555470812224919,7.75937996446744,7.9036783825943875,7.793721057300198,7.883690674928561,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1233.JPG
118.0436206690586,2142.215611003536,-0.610568725058079,-0.9055782297736021,119.77141665070724,2525.695279131785,-0.5763135934202703,-1.173763666446202,118.15209835739228,2302.109480040731,-0.5794832298606984,-1.085546006735554,116.22225101201394,1596.5489421258947,-0.7772086942944008,-0.19525595948047103,116.57702663440594,2439.756587352275,-0.6110133348337043,-0.9637853962542295,0.6303165087728136,0.3696834912271864,278.56033029421945,478.06247861782657,349.29822157162016,425.9759822070635,7.904015100181041,10.17894309540401,8.364075776384617,9.64386223090002,0.5137497959888463,0.5041375210962302,0.5141888023945664,0.505438110899267,0.45280626923150885,0.4521539676561268,0.45217423570773735,0.4521073571016878,0.9702333201620743,0.9489213655050148,0.9626758376190316,0.9544865525491467,7.940693556114846,8.084895900556692,7.970323806047658,8.06052054811991,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1234.JPG
125.64264949274951,1492.9689981220035,-0.5126225551579784,0.7871782984623352,125.6614448247923,1692.5339429302783,-0.6399986443556233,0.24493296789031005,125.30814434316639,1579.5271397171628,-0.5520432879746953,0.5842581711011396,125.9583078800429,1206.9382447571866,-0.21873764719213862,1.842746548222193,124.9088914549123,1624.9294607153388,-0.6119970241628343,0.6607101994717741,0.4280778514171315,0.5719221485828685,237.5434941324854,462.5009232181788,318.13640892262447,461.48155484906937,7.465589129572053,10.600574154744718,8.455111027581069,10.561962804318183,0.4133165944986058,0.3862080010840048,0.40646524872878137,0.38663922801028894,0.3174336450203195,0.3165319251032918,0.31686270437289615,0.3165363951456862,0.9733270358552051,0.9480385390846591,0.9642677299692375,0.9481530639796628,9.371072175572696,9.651150089968793,9.465815881130077,9.646901596513695,D://Solar Panels//NoBG\5-7-18\Dirty (60-80)\18\GOPR1225\GOPR1225-frame0.jpg
